"Time"	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W
200	0.8991243	0.8428148	0.9759076	0.1931168	0.5883411	0.7128518	0.2614619	0.1476523	0.8708015	0.0193040
250	1.0172371	0.9277217	0.9898502	0.1345146	0.6172008	0.7743083	0.3204285	0.1420487	0.9031892	0.0224454
300	0.9782221	0.9467321	1.1085597	0.1585027	0.5646287	0.8017052	0.2939855	0.1942138	1.0367193	0.0271048
350	1.0526396	0.9840925	1.0476061	0.1017118	0.4615852	0.8553013	0.2896000	0.1711452	1.0793751	0.0291796
400	0.9774519	1.0167939	0.9415759	0.1414885	0.5894275	0.8449363	0.2616777	0.2050617	0.9790762	0.0243698
450	0.9891936	1.0562065	1.0776179	0.1507095	0.5776022	0.8139368	0.2934589	0.2475162	0.9770678	0.0477255
500	0.9948976	1.0664432	1.0244042	0.1441759	0.5520011	0.8283966	0.2595178	0.1891554	1.0319196	0.0356040
550	0.9510975	1.0188827	1.1363599	0.1701298	0.5854689	0.7827703	0.4246173	0.1690204	1.1242525	0.0283697
600	0.9747515	0.9267941	1.0740058	0.1268816	0.6178934	0.7465140	0.4903919	0.1905443	1.1076907	0.0316572
650	0.9477249	0.8673755	1.0609194	0.1263155	0.5393590	0.6705163	0.5445787	0.2199159	1.0190834	0.0271059
700	0.9459367	1.0283822	0.9759710	0.1393255	0.4617766	0.6155575	0.5721163	0.1906377	0.9848454	0.0183828
750	0.9605345	0.9200223	0.9878931	0.2340371	0.3815491	0.6634006	0.5321688	0.1966636	0.9844850	0.0255950
800	0.9586032	0.9616463	0.9836726	0.3157905	0.4262348	0.6892019	0.5460003	0.1435969	1.0055180	0.0327724
850	0.9624102	0.8717400	0.9459695	0.3259924	0.3751529	0.6776588	0.5201556	0.1063930	0.9961552	0.0250784
900	0.9108807	0.8576576	0.8957069	0.3405283	0.4937182	0.6858467	0.5871469	0.1103434	0.9816215	0.0314740
950	1.0074778	0.8465927	0.8776866	0.2826545	0.4410297	0.7024253	0.7056122	0.1226936	1.0223529	0.0339535
1000	0.8933892	0.8647446	0.9189600	0.2812128	0.3993795	0.7588231	0.6484450	0.1353996	1.0778847	0.0338473

0	1.0352891	0.9512497	0.8491603	0.4219694	0.4275422	0.8186266	0.6012948	0.1421202	1.0732794	0.0466586
50	0.9766685	0.9484130	0.9660194	0.2437613	0.4230103	0.6905360	0.5123730	0.2436346	1.1057836	0.0458300
100	1.0657510	0.9071387	1.0302470	0.2168759	0.4065978	0.6323228	0.3215757	0.4153115	1.0048169	0.0415444
150	0.9876388	0.8934096	0.9775357	0.2372209	0.3719009	0.7791820	0.2077632	0.5907620	0.9164411	0.0499115
200	0.9775876	0.8121469	1.0032968	0.2658845	0.4623562	0.7502463	0.1411078	0.6168405	0.9454295	0.0345627
250	1.0408712	0.9001929	0.8894645	0.2219029	0.5998272	0.8610892	0.1211917	0.6840203	0.9635876	0.0453313
300	1.0346334	1.0181256	0.9290917	0.1541914	0.6912136	0.9297281	0.0911944	0.6565601	0.9414375	0.0352643
350	0.9857139	1.0457244	0.9761194	0.0988511	0.6895531	0.8638362	0.0708575	0.6265040	1.0126259	0.0462171
400	1.0078617	0.9713128	0.9233129	0.0464087	0.6802467	0.9137784	0.0780109	0.6720117	1.0167455	0.0278813
450	0.9573041	0.9034499	0.9794116	0.0562138	0.6608001	0.9732421	0.0820300	0.6566694	1.0571715	0.0409048
500	0.9118746	0.9147784	1.0152308	0.0505681	0.7128492	0.9701365	0.0783978	0.7021203	1.0562790	0.0311488
550	0.9972032	0.9751483	1.1289028	0.0463982	0.7022666	0.8974658	0.1726777	0.5942458	0.9506075	0.0403681
600	0.9278493	0.9624468	1.0968090	0.0659488	0.7699526	1.0225250	0.2023794	0.4008625	0.9237236	0.0434369
650	0.9454944	0.9176026	0.9572756	0.0416166	0.6665736	0.8378136	0.2615181	0.2755413	1.0572199	0.0352519
700	1.0577346	0.8818638	0.9812066	0.0623876	0.5977132	0.8657991	0.4855358	0.2967676	1.0105302	0.0426438
750	0.9914483	0.8658105	1.0154183	0.0975206	0.5336142	0.8295805	0.4865638	0.2266401	1.0295996	0.0409636
800	1.0207623	0.9741211	0.9521065	0.1476255	0.5321245	0.7965807	0.4737155	0.1770581	1.2177065	0.0369253
850	0.9623267	0.9218903	1.0744424	0.1506643	0.6424181	0.8689934	0.4808726	0.1893833	1.1161629	0.0320741
900	1.0807125	0.9332654	1.0106497	0.1451298	0.5865123	0.8538573	0.5162520	0.1718962	0.9481342	0.0473849
950	1.0502323	1.0348036	1.0978790	0.1277716	0.6276310	0.7474188	0.5444551	0.1839521	0.9522528	0.0376780
1000	0.9893840	1.0487703	1.0352340	0.1703526	0.4932022	0.7092675	0.5106840	0.1511536	1.0191782	0.0253178

0	1.0352891	0.9512497	0.8491603	0.4219694	0.4275422	0.8186266	0.6012948	0.1421202	1.0732794	0.0466586
50	0.6291315	0.8572007	0.5205622	0.2613337	0.4648592	0.7575226	0.6204669	0.1292438	0.9267741	0.0248071
100	0.2922891	0.6657883	0.2598352	0.2533049	0.4923299	0.7127126	0.6525846	0.1591569	0.9050271	0.0294706
150	0.1649511	0.4165058	0.2067450	0.2018160	0.4984210	0.7321409	0.6068851	0.1401373	0.8589476	0.0577688
200	0.1525372	0.2756511	0.2055313	0.1765431	0.4458083	0.7404234	0.6175535	0.1754163	0.9222124	0.0579395
250	0.1049135	0.2422354	0.1803342	0.2258237	0.4443849	0.6000054	0.5255894	0.1617555	0.9648794	0.0349460
300	0.0857048	0.1922549	0.1842864	0.3194188	0.3547864	0.6862105	0.5471018	0.1412865	0.9533410	0.0310857
350	0.0737992	0.2682430	0.1534800	0.4642780	0.3257423	0.7409304	0.5463526	0.1508848	1.0161870	0.0362127
400	0.0793455	0.2395765	0.1333845	0.4962516	0.4342123	0.8014489	0.6550255	0.1722146	0.9716738	0.0593204
450	0.0679341	0.2522966	0.1110272	0.4260484	0.4212525	0.6902766	0.5896017	0.1790727	0.9564017	0.0595079
500	0.0420155	0.2840040	0.1628995	0.4089776	0.3511140	0.7093291	0.5349182	0.1911302	1.1021778	0.0373899
550	0.3930899	0.1842416	0.4204310	0.4179191	0.3887481	0.6884331	0.6081182	0.1603299	1.0051111	0.1628762
600	0.7827034	0.2036703	0.6547835	0.4256589	0.3735182	0.6622114	0.6170278	0.1314699	1.1110133	0.1529117
650	0.9334155	0.4891670	0.8116797	0.4278592	0.3457393	0.7583318	0.6776738	0.1205820	1.0202499	0.1144407
700	0.9231904	0.7645513	0.7935436	0.4473203	0.4907476	0.6428186	0.6933177	0.1085971	0.9885160	0.0581047
750	0.9813192	0.8197475	0.8455448	0.3889331	0.3864333	0.6643985	0.6572876	0.1263398	1.0536023	0.0582186
800	0.9860894	0.8693211	0.9309005	0.3743578	0.3368718	0.6885572	0.6397880	0.1186196	1.0005077	0.0464559
850	1.0838640	0.8473088	0.9068327	0.4872283	0.3921137	0.6397263	0.6479582	0.0872364	0.9257638	0.0365513
900	0.9292979	0.8739792	0.8839980	0.4538385	0.3221227	0.6289281	0.6250768	0.1020464	1.0689825	0.0200333
950	0.9630845	0.9053105	0.8067032	0.5447984	0.2941725	0.6068620	0.6812424	0.1012960	1.0259252	0.0390980
1000	1.0947005	0.9097926	0.8081583	0.6063865	0.3332617	0.6830797	0.6087275	0.0984390	0.9721068	0.0181897

0	1.0352891	0.9512497	0.8491603	0.4219694	0.4275422	0.8186266	0.6012948	0.1421202	1.0732794	0.0466586
50	0.9909422	1.0201245	0.8101458	0.3075240	0.4246842	0.7204266	0.7910297	0.1038729	1.0378311	0.0270846
100	1.1255606	0.9509437	0.9089911	0.1746196	0.5519942	0.7155363	0.6356167	0.1419234	0.9789598	0.0276369
150	1.0207224	0.8632959	1.0202383	0.1427346	0.3943882	0.6958956	0.6617970	0.1286860	0.9991209	0.0287031
200	1.0794099	0.8936237	0.9820850	0.1601289	0.3301557	0.6118297	0.6830004	0.1198537	0.9710271	0.0264611
250	1.0171150	0.8634223	0.9919056	0.1630506	0.3187800	0.6092089	0.5422937	0.1135608	0.9481516	0.0379444
300	1.0313898	0.9462095	0.9766898	0.1787640	0.4024502	0.7409328	0.6157608	0.1082576	0.9753010	0.0198028
350	1.0368970	0.9474815	0.9993539	0.1663167	0.5176754	0.6371183	0.6860509	0.1148353	0.9226252	0.0274909
400	0.9829929	1.0577372	0.9873935	0.1135635	0.4290209	0.7114777	0.6928376	0.1360159	1.0781151	0.0221443
450	1.0356707	0.8960142	1.0036216	0.1226605	0.3608192	0.6840048	0.6048455	0.1539111	0.9556399	0.0393961
500	0.9815064	0.9001958	1.0679734	0.1286747	0.3697565	0.6430461	0.5756252	0.1218467	0.9154758	0.0433240
550	0.8883946	0.9598701	1.0902453	0.2224463	0.3783080	0.6914533	0.6258190	0.0963685	0.9830330	0.0367879
600	0.8569174	0.8632637	0.9914730	0.2563145	0.4547706	0.6468400	0.6793625	0.1169926	1.0549807	0.0396257
650	0.9201409	0.8627913	0.9394802	0.2879153	0.3978394	0.6357146	0.6124858	0.1183939	1.1063612	0.0470155
700	1.0069304	0.8899005	0.8265556	0.3111915	0.3887935	0.6732827	0.6047482	0.1041457	1.1409069	0.0487255
750	1.0911879	0.9014526	0.8493141	0.3485588	0.3607480	0.7168478	0.6092783	0.1081822	0.9787609	0.0617532
800	1.0020000	0.8214278	0.9325600	0.4017559	0.3720197	0.5776244	0.6132347	0.0995798	1.0978144	0.0492689
850	0.9650992	0.9402297	0.8603223	0.4317638	0.3146318	0.6129089	0.6754126	0.1086882	1.1068849	0.0345852
900	0.9717115	0.9157963	0.8163161	0.5398334	0.3190724	0.7272605	0.7075862	0.0687179	0.9741437	0.0463661
950	1.0112266	0.8467557	0.7715955	0.5968784	0.4436970	0.7539549	0.6903636	0.0913671	0.9377433	0.0523950
1000	0.9530877	0.8275536	0.7081698	0.5038995	0.4424240	0.7681919	0.6913247	0.0992755	1.0158841	0.0698443

0	1.0352891	0.9512497	0.8491603	0.4219694	0.4275422	0.8186266	0.6012948	0.1421202	1.0732794	0.0466586
50	0.7726367	0.8556844	0.7405591	0.3444964	0.6077138	0.7791364	0.7097742	0.2059184	0.7920692	0.0583775
100	0.5331224	0.7457177	0.6809755	0.2360927	0.8699809	0.7218325	0.5597623	0.3975957	0.8261324	0.0468312
150	0.4482057	0.6673384	0.6247651	0.1315545	1.0205618	0.7164531	0.4336639	0.5394496	0.8190141	0.0454189
200	0.3683327	0.4757397	0.7294425	0.0729297	0.9174100	0.7209939	0.3575730	0.5510075	0.8749948	0.0481808
250	0.3864025	0.3540063	0.7975709	0.0294319	0.8922799	0.7980935	0.3125900	0.5522518	0.8539397	0.0673831
300	0.4490922	0.3923211	0.7647075	0.0192564	0.9183462	0.8890065	0.2708539	0.5692916	0.8822802	0.0388730
350	0.4343587	0.3237567	0.7095025	0.0164833	0.9175077	0.8246072	0.2695345	0.5682329	0.8237267	0.0433148
400	0.4694598	0.3645366	0.7230016	0.0106782	0.9066437	0.8861402	0.2971451	0.5628730	0.8248657	0.0568687
450	0.4466041	0.3855284	0.7863101	0.0065139	0.9724070	0.8867610	0.2546928	0.5783309	0.8550487	0.0743382
500	0.4025677	0.4367128	0.6960530	0.0090401	1.0635028	0.9163315	0.2265693	0.5377613	0.8428399	0.0579381
550	0.5956463	0.4069053	0.8371391	0.0086190	0.8917653	0.8326670	0.2071457	0.5201247	0.8292398	0.0465326
600	0.7921903	0.5468008	0.8919890	0.0197332	0.7140534	0.8591590	0.2314625	0.4120923	0.9336048	0.0417748
650	0.9230149	0.7633974	0.9911639	0.0389936	0.5566387	0.8936652	0.3331682	0.3379832	1.0056745	0.0338338
700	0.9255069	0.7467862	1.0300237	0.0775421	0.6597024	0.8552101	0.3411187	0.2842942	0.9900174	0.0434612
750	1.0315777	0.8570519	1.0606435	0.0751097	0.6463780	0.9011281	0.3215979	0.2764972	1.0069966	0.0303498
800	0.8938095	0.8404135	1.0711262	0.0747565	0.6797901	0.8444658	0.3772424	0.2451477	1.1097222	0.0395372
850	0.9728822	0.9837678	1.0415107	0.1144669	0.6008335	0.8193533	0.4524284	0.2545622	1.0018503	0.0171773
900	0.9937434	1.0150583	0.9424106	0.1553730	0.5365766	0.7464972	0.4179506	0.1909462	0.9419504	0.0085235
950	1.0309797	0.9709085	0.9943466	0.1395048	0.5079501	0.8284412	0.4332346	0.1792914	1.0455182	0.0121716
1000	1.0598675	0.9009309	1.0661398	0.2187476	0.5389924	0.7737337	0.4435509	0.1790836	0.9958818	0.0209133

0	1.0352891	0.9512497	0.8491603	0.4219694	0.4275422	0.8186266	0.6012948	0.1421202	1.0732794	0.0466586
50	0.8927217	0.9473208	0.6266024	0.2837646	0.3679469	0.7304503	0.5421591	0.1141733	0.9613793	0.0411201
100	0.8773987	0.9019210	0.4574836	0.2056273	0.3497375	0.5744886	0.5961850	0.0886193	0.8808331	0.0616456
150	0.8220737	0.7794131	0.3938139	0.2199745	0.3072677	0.6005678	0.7305908	0.0839976	1.0796007	0.0818585
200	0.8096609	0.6851350	0.3547621	0.2567033	0.2664465	0.6529649	0.6494679	0.0857486	0.9435213	0.1501454
250	0.7998061	0.5879852	0.3182285	0.3407719	0.2856068	0.6009825	0.7696879	0.0829192	0.9161938	0.1421500
300	0.7686186	0.5039867	0.2733823	0.3376295	0.2673685	0.6197455	0.7747735	0.0520851	0.9821578	0.2245518
350	0.8122501	0.5620904	0.2960624	0.3253630	0.3194478	0.6399082	0.8236635	0.0568584	1.0579319	0.2956370
400	0.7802803	0.6118483	0.3232028	0.2816412	0.3851750	0.5505726	0.7781259	0.0695126	1.0487149	0.2585272
450	0.7874044	0.6086049	0.3124167	0.2824133	0.3263142	0.6171784	0.6794366	0.0824510	1.0357877	0.2346911
500	0.7276029	0.5957574	0.3031203	0.2506149	0.2732088	0.5692801	0.6662424	0.0761079	1.0213924	0.2666229
550	0.7908353	0.4461925	0.5022417	0.4010117	0.2901917	0.5756987	0.7829554	0.0593422	1.0689441	0.2480510
600	1.0043793	0.5911919	0.7156605	0.5335585	0.2387626	0.7216112	0.8243852	0.0673100	1.0199283	0.2100409
650	1.0317670	0.6690066	0.8131340	0.5660422	0.3523577	0.6595848	0.8023370	0.0483679	0.8977071	0.1392456
700	1.0323740	0.8789689	0.7967367	0.5406041	0.4499733	0.7657079	0.6931007	0.0962840	1.0671138	0.0741948
750	0.9785909	0.8164624	0.7186151	0.4390984	0.4326511	0.7651412	0.6574973	0.1281042	1.0010083	0.0676524
800	1.0018650	0.8413665	0.6903026	0.4110876	0.4759524	0.8441251	0.7111417	0.1165698	1.0048271	0.0639079
850	0.9996802	0.9550171	0.8145197	0.3123772	0.4833246	0.7235640	0.5970967	0.1306193	1.0878342	0.0650257
900	1.0538301	1.0133767	0.9723549	0.2848730	0.5356797	0.7276557	0.5451244	0.1751475	0.9337038	0.0698373
950	0.9829999	0.9117439	0.9333633	0.2332028	0.5889641	0.6563015	0.6184520	0.1595289	1.0831096	0.0393579
1000	0.9502590	0.9118443	0.9261547	0.1882142	0.4285955	0.6357378	0.5732495	0.1719096	1.0818506	0.0314494

0	1.0352891	0.9512497	0.8491603	0.4219694	0.4275422	0.8186266	0.6012948	0.1421202	1.0732794	0.0466586
50	0.7534921	0.8393829	0.8026160	0.2600730	0.6022573	0.6466607	0.6072448	0.1332836	1.0073490	0.0627846
100	0.5232779	0.7943539	0.6220342	0.1871944	0.6438697	0.6095447	0.6591445	0.1368708	0.9250706	0.0560091
150	0.4746972	0.5846055	0.5916320	0.1668149	0.6670923	0.6331360	0.7364275	0.1788887	0.9077935	0.0498055
200	0.3938735	0.4388621	0.6579572	0.1290103	0.6702276	0.6194065	0.6115042	0.1631810	0.9322365	0.0793627
250	0.3574026	0.3502404	0.6132140	0.0878835	0.6709936	0.5610060	0.5522666	0.1787923	0.8796866	0.0713503
300	0.3491334	0.2801158	0.5591455	0.0743516	0.6638493	0.5423678	0.5368462	0.1971486	0.9888088	0.0795668
350	0.3702881	0.2636573	0.5907702	0.0602770	0.6351225	0.6352756	0.5430223	0.2119826	1.0025216	0.0767764
400	0.3634526	0.1620763	0.5908193	0.0679487	0.6764113	0.7043582	0.5499315	0.1983216	0.8947786	0.0908542
450	0.3623952	0.2255308	0.5306993	0.0759379	0.7218542	0.7674602	0.5069544	0.2154244	0.9550646	0.1068575
500	0.4039959	0.1866480	0.5615089	0.0570067	0.6552901	0.6981434	0.4911984	0.2081394	0.9554920	0.0772417
550	0.6292812	0.2204381	0.8120530	0.0908015	0.5881586	0.7335823	0.4556275	0.2202709	0.9690262	0.0765089
600	0.7525994	0.4269043	0.7820596	0.1211708	0.4972290	0.8773039	0.4813076	0.1823339	0.9419733	0.0597754
650	0.9426379	0.6724770	0.9502464	0.1214092	0.5938166	0.7197556	0.5172960	0.1927525	1.0524953	0.0461751
700	0.9726170	0.7317676	0.9701514	0.1190520	0.5455807	0.6614929	0.4948097	0.1888156	1.0498023	0.0382168
750	0.9938793	0.8392000	1.0327630	0.1270279	0.4606562	0.7990825	0.5303511	0.1783873	0.9469357	0.0421186
800	0.8898227	0.8473472	0.9713162	0.1909714	0.5042663	0.7827289	0.5296246	0.1493779	0.9048468	0.0440143
850	1.0655313	0.9976002	1.0316405	0.1957180	0.5212003	0.6881489	0.5545759	0.1451590	0.9886646	0.0357080
900	1.0758952	1.0609285	0.9442978	0.1994353	0.4743870	0.6275008	0.6363403	0.1347280	1.0233267	0.0212308
950	1.0549112	1.0708959	1.0678960	0.2270328	0.4177903	0.6902388	0.5541079	0.1644406	1.0875619	0.0141962
1000	0.9844774	1.0287604	0.9513335	0.3253610	0.3969748	0.6564453	0.5662367	0.1355900	1.0189991	0.0119040

0	1.0352891	0.9512497	0.8491603	0.4219694	0.4275422	0.8186266	0.6012948	0.1421202	1.0732794	0.0466586
50	1.0204596	0.9567487	0.7183278	0.3266807	0.3918962	0.5588027	0.7090698	0.1049707	0.9901448	0.0512648
100	0.9835932	0.8834300	0.5271669	0.3520595	0.3166334	0.4546243	0.6337188	0.0968407	0.9142071	0.0653032
150	0.9833855	0.7839541	0.3746398	0.4582251	0.2114939	0.4430890	0.5779980	0.1101892	0.9390175	0.0866654
200	1.1043403	0.6433261	0.3092059	0.6305074	0.1445118	0.3578485	0.5438218	0.0760759	1.0444107	0.1369285
250	1.0878763	0.5070252	0.2654250	0.8602422	0.1083172	0.4051835	0.7265043	0.0490515	1.1252279	0.2289790
300	0.9683187	0.4005417	0.1593340	0.9493525	0.1293314	0.4492122	0.7545626	0.0330930	1.0417578	0.2910367
350	0.9461959	0.2745876	0.1422545	0.9953660	0.1701582	0.5947858	0.7401116	0.0375073	1.0483554	0.4240314
400	0.9843138	0.1634723	0.1269833	1.0126921	0.1862517	0.4542864	0.8890636	0.0398742	1.0081936	0.6140692
450	0.9316049	0.1231892	0.1100040	1.0069236	0.1381929	0.4330319	0.9135128	0.0417370	0.9007916	0.6395359
500	0.8692827	0.0800213	0.1628824	0.9491380	0.1514527	0.4591192	0.9163631	0.0261232	0.7512014	0.7774901
550	1.0516971	0.1476495	0.3924542	0.9765432	0.1575862	0.5412922	0.8894950	0.0296150	0.7806526	0.6610274
600	1.1116898	0.3486258	0.4760314	0.9070931	0.2249878	0.6345471	0.7725685	0.0405179	0.6935558	0.4090643
650	0.8340943	0.5465527	0.4786155	0.8781250	0.3853752	0.7489278	0.8184579	0.0331640	0.9184493	0.2426423
700	0.9154994	0.6526411	0.4871843	0.6558963	0.5148949	0.7203896	0.8262735	0.0657649	0.9085435	0.1440680
750	0.9742115	0.6417173	0.6062077	0.4041219	0.5591785	0.7197919	0.7725996	0.0929463	1.0246200	0.1239710
800	0.9679606	0.6673378	0.8110683	0.2967511	0.5803780	0.6725852	0.7371592	0.1514399	1.0635074	0.0990292
850	0.9511265	0.7939252	0.8972784	0.2234893	0.4736102	0.6145821	0.6708451	0.1413256	1.0722294	0.0867615
900	1.0671250	0.8263273	1.0326405	0.3055746	0.3737131	0.5322771	0.6096573	0.1926830	0.9842817	0.0649269
950	1.1450333	0.8029014	1.0248867	0.3834991	0.2850827	0.5632719	0.5970891	0.1357739	0.9730610	0.0413524
1000	1.0532875	0.8624697	1.0041171	0.5754534	0.2163431	0.6511130	0.5390810	0.0872664	0.9451663	0.0428189

0	1.0352891	0.9512497	0.8491603	0.4219694	0.4275422	0.8186266	0.6012948	0.1421202	1.0732794	0.0466586
50	1.0249336	0.9083843	0.5684500	0.3259008	0.4585678	0.6489782	0.5325697	0.2180108	0.8546275	0.0304845
100	1.1096637	0.8164729	0.2646607	0.3193385	0.4648721	0.6132906	0.4776665	0.3967416	0.9318687	0.0622133
150	1.0256575	0.5198264	0.1351333	0.2876548	0.4336833	0.6164720	0.4489989	0.4033146	0.9060962	0.2811696
200	1.0854528	0.3217477	0.1228699	0.2826614	0.4353314	0.5670392	0.3349584	0.5186418	0.9673112	0.4997924
250	1.0769530	0.2298805	0.0939459	0.3707542	0.2839831	0.5894182	0.3021257	0.5071872	0.8863274	0.6149173
300	1.0745362	0.1366698	0.0826846	0.5107046	0.2426170	0.6615024	0.3011833	0.5086221	0.8342096	0.7045260
350	1.0200973	0.0641818	0.0814460	0.7003236	0.3002067	0.7591671	0.3146804	0.4414653	0.9205035	0.8323278
400	1.0632777	0.0858212	0.1037918	0.7136478	0.3299741	0.7391675	0.3206092	0.4488270	0.7135866	0.8579822
450	1.0722921	0.0462552	0.0939235	0.7142569	0.3418973	0.6648190	0.2560190	0.4124921	0.5929734	0.8669586
500	1.0758312	0.0482836	0.0959401	0.5637515	0.2599429	0.6644745	0.3029999	0.4148720	0.5438334	0.8527530
550	1.0600538	0.0913091	0.4602506	0.6352830	0.3035466	0.7614724	0.3480408	0.2944148	0.5347049	0.7242241
600	0.9851812	0.3983374	0.7451422	0.5318090	0.4595622	0.8211202	0.4223862	0.1906452	0.7180154	0.4362211
650	1.0071451	0.7172408	0.8371647	0.5313500	0.5127234	0.6640202	0.4594240	0.1489898	0.8885499	0.1996253
700	1.0772068	0.7395315	0.8034629	0.4135820	0.4527527	0.8103432	0.5209875	0.1180093	0.9238680	0.1253176
750	1.1387371	0.7839866	0.8497484	0.3598170	0.4890344	0.7680920	0.5613042	0.1206798	1.0051595	0.0754282
800	1.1142657	0.8877396	0.8593386	0.2753452	0.5108345	0.7471958	0.6300166	0.1766688	0.9934455	0.0417685
850	1.0355643	0.9847590	0.9776692	0.2322793	0.4833744	0.7668147	0.6006013	0.1680806	1.0501417	0.0345239
900	1.0909710	0.8232499	0.9416062	0.2340684	0.5022506	0.6656486	0.5980187	0.1707510	1.0171440	0.0373018
950	1.0590898	0.8929257	0.9539061	0.2390898	0.4729480	0.7685091	0.5465761	0.1328775	1.0325708	0.0366134
1000	1.0354930	0.9410619	1.0178450	0.2875224	0.4904460	0.7670051	0.5405771	0.1493127	0.9702309	0.0292154
