"Time"	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C
300	0.4398358	0.5107844	0.4358131	0.4801730	0.2579601	0.6671749	0.1814514	0.7068816	0.0678145	0.2352002
350	0.4141349	0.4079134	0.4666760	0.5421222	0.2396762	0.8957579	0.1617906	0.7010164	0.0566740	0.2065857
400	0.5012098	0.3885719	0.5249705	0.5745298	0.2732443	0.6844354	0.1249124	0.5919684	0.0694064	0.2451653
450	0.4330988	0.3419116	0.4780565	0.5980419	0.3204224	0.7160907	0.1113540	0.8047941	0.0781974	0.3133679
500	0.4675026	0.4335341	0.5524854	0.6371005	0.2706033	0.7722566	0.1484325	0.6302892	0.0779599	0.3023247
550	0.3170053	0.4430247	0.4471352	0.6350629	0.3185423	0.6871793	0.1184860	0.7379812	0.1003660	0.5971165
600	0.3336638	0.4176875	0.5632995	0.6957079	0.3197300	0.9006445	0.1447167	0.7418579	0.0728454	0.7157172
650	0.4707883	0.3108341	0.5088457	0.6238251	0.2820116	0.7150472	0.1469922	0.7885267	0.0716703	0.7712783
700	0.3320133	0.4321486	0.3939213	0.5101229	0.2411201	0.7996508	0.2020635	0.5813843	0.0724702	0.7813390
750	0.4215087	0.3170729	0.3946681	0.6111078	0.3204768	0.7544193	0.2262434	0.8178178	0.1140785	0.6988032
800	0.3947897	0.3912450	0.4422762	0.5518615	0.2840559	0.5903887	0.2211791	0.8450581	0.0568912	0.6562000
850	0.3014274	0.3063278	0.4451821	0.6484667	0.2809184	0.7847814	0.1433832	0.7664230	0.0723155	0.6520922
900	0.2863191	0.3600081	0.4141000	0.5974278	0.2601644	0.7823316	0.1784600	0.6509223	0.0925400	0.8784380
950	0.3778313	0.4468003	0.4223308	0.5613559	0.2103590	0.9589286	0.2325812	0.7586070	0.0738394	0.8125455
1000	0.4231666	0.3726917	0.5069621	0.6283172	0.3219467	0.8084684	0.1647171	0.7717772	0.0918753	0.8592239

0	0.3538933	0.4592479	0.4694633	0.5719095	0.2416676	0.8174843	0.1616405	0.7157401	0.0821873	0.6624022
50	0.4461186	0.3909197	0.4926383	0.6520426	0.2530700	0.6525517	0.3100337	0.2423479	0.1070878	0.3914702
100	0.3449651	0.3274569	0.5505811	0.6138797	0.3614418	0.7246527	0.4185109	0.0544015	0.0787602	0.2619143
150	0.3298775	0.3552496	0.5426506	0.5753479	0.2844425	0.5158990	0.6595627	0.0167266	0.1147376	0.1851996
200	0.2438228	0.4081805	0.4470376	0.6196398	0.2567501	0.6540094	0.7853726	0.0076000	0.0772349	0.1966675
250	0.3103298	0.3985615	0.4375471	0.6281789	0.3884089	0.4570421	0.7021538	0.0052575	0.0711616	0.2056974
300	0.3658029	0.5580583	0.5371335	0.5606182	0.3155091	0.4112604	0.7318527	0.0022862	0.2347760	0.2515916
350	0.3485657	0.3985963	0.3877947	0.5881146	0.4127664	0.2421851	0.7338131	0.0092727	0.2520519	0.2051357
400	0.2884596	0.5167827	0.2773856	0.5506178	0.3693110	0.2650646	0.7375479	0.0011202	0.4511344	0.2103330
450	0.3024877	0.6954581	0.1420676	0.5623748	0.3860625	0.2638365	0.6847862	0.0000000	0.5782727	0.2731542
500	0.2263443	0.6755318	0.1521091	0.5740085	0.4883138	0.2597122	0.6750097	0.0006451	0.7380997	0.1687477
550	0.0828722	0.7428044	0.1100051	0.5312462	0.5370085	0.2746273	0.7261109	0.1137423	0.3799007	0.5390375
600	0.0895368	0.7042536	0.2105404	0.6248155	0.5102092	0.2791980	0.7420895	0.1314072	0.1788176	0.7701588
650	0.2370215	0.8854206	0.2470173	0.6766356	0.4947041	0.3097891	0.8119749	0.3567009	0.1344667	0.7013522
700	0.2539739	0.7635598	0.3004770	0.7788621	0.3971765	0.2745751	0.7993480	0.4512484	0.0898131	0.7679683
750	0.3528847	0.6296427	0.3662106	0.6531607	0.4136463	0.3910690	0.5073490	0.5154740	0.0989649	0.7138797
800	0.4476257	0.6731803	0.4170600	0.5300773	0.3989230	0.4054290	0.3614346	0.6547218	0.0722340	0.8403470
850	0.4125290	0.5803397	0.4792026	0.6225002	0.3377467	0.7270560	0.2840100	0.6217361	0.0846961	0.6937866
900	0.4877812	0.4660485	0.5449225	0.4996496	0.3063737	0.5733729	0.2476189	0.6867807	0.1417512	0.7272109
950	0.4403586	0.3608162	0.4260028	0.6868459	0.2602899	0.8236177	0.2131082	0.5903430	0.0842572	0.7251762
1000	0.4051485	0.4498686	0.4227271	0.6091003	0.2533116	0.7855765	0.2257296	0.7268458	0.1003026	0.8556527

0	0.3927499	0.4374305	0.4561065	0.6752489	0.2722038	0.7239364	0.1543418	0.7760537	0.1736804	0.6631058
50	0.4698333	0.3355917	0.4427154	0.5021340	0.2478940	0.9002164	0.0192278	0.7580013	0.0180440	0.6557902
100	0.5079992	0.3497692	0.4226105	0.6176706	0.2075732	0.7605771	0.0059523	0.6638486	0.0026903	0.7586181
150	0.6625104	0.3588622	0.5102080	0.6743465	0.3129947	0.6906779	0.0045579	0.6511944	0.0068867	0.7607647
200	0.5451713	0.2900709	0.6176621	0.6283281	0.3182723	0.6806575	0.0007408	0.6885308	0.0003140	0.7338408
250	0.4782496	0.3471780	0.5140324	0.6281030	0.2812162	0.8254926	0.0013035	0.6766632	0.0000000	0.7404828
300	0.4406471	0.4422398	0.5518402	0.5324809	0.3024632	0.7347600	0.0022928	0.7480102	0.0000131	0.8070695
350	0.5220025	0.3430744	0.5467655	0.5953536	0.3337078	0.8380659	0.0047471	0.8557446	0.0002083	0.6569038
400	0.5137552	0.3645778	0.5448227	0.6498492	0.3039375	0.7350151	0.0004976	0.7252244	0.0000000	0.6238406
450	0.5949694	0.3794001	0.5082277	0.5874494	0.3515869	0.6493973	0.0021202	0.8133384	0.0005949	0.6665494
500	0.4934702	0.3099002	0.4927498	0.7572349	0.3062997	0.7304838	0.0000000	0.9086572	0.0000000	0.6756778
550	0.3835050	0.3794984	0.5462631	0.5531652	0.2700711	0.7678110	0.1823180	0.8999988	0.0638528	0.6137175
600	0.3432747	0.2691503	0.5721126	0.6789694	0.3084074	0.9577272	0.1168698	0.7877692	0.0481087	0.8843330
650	0.3176142	0.3155804	0.4967392	0.6125545	0.2712493	0.7954010	0.1646857	0.5732931	0.0652143	0.7800630
700	0.3001611	0.2574702	0.5142565	0.6969540	0.2899479	0.6221188	0.1634119	0.6307284	0.0627216	0.8407259
750	0.2616508	0.3347268	0.4405932	0.6435323	0.3159123	0.6760158	0.1689784	0.7949004	0.0875875	0.7931298
800	0.3681117	0.4048847	0.4371278	0.6469001	0.3161639	0.7138630	0.2465173	0.7355273	0.0991600	0.7844879
850	0.3712831	0.4271930	0.5178491	0.5514293	0.2871454	0.7588392	0.1319293	0.6987700	0.1355557	0.8540288
900	0.3263403	0.5247174	0.4185089	0.4571980	0.3129260	0.8291336	0.1585163	0.8762152	0.0757690	0.8042559
950	0.3609980	0.5205623	0.4329261	0.6049734	0.2285280	0.8392978	0.2285933	0.6742942	0.0870425	0.6616404
1000	0.4480995	0.6336358	0.3865600	0.6151080	0.2259780	0.7987090	0.1870444	0.7914320	0.0907205	0.7491400

0	0.3489737	0.4663718	0.5257141	0.5288387	0.3531403	0.6921539	0.1677835	0.7497732	0.0806881	0.6943885
50	0.3788925	0.4204981	0.4811848	0.6706935	0.2996352	0.7705867	0.1933268	0.7338427	0.0948290	0.8802510
100	0.4040335	0.3362032	0.5822580	0.6257024	0.2577087	0.6770185	0.2480652	0.7890240	0.1201351	0.7327917
150	0.3530281	0.2235917	0.6806294	0.5895431	0.3065777	0.8306725	0.1547977	0.7762751	0.0463877	0.7921767
200	0.3058936	0.2534020	0.6623045	0.6997065	0.2446838	0.7665041	0.1720484	0.7210381	0.0725800	0.7511470
250	0.2403767	0.1961203	0.5663946	0.6270956	0.2406107	0.7405057	0.1799723	0.7520859	0.0727148	0.7294378
300	0.1833756	0.2092706	0.6038928	0.4638035	0.3770225	0.6066295	0.1836307	0.7764696	0.0370736	0.7156589
350	0.1137614	0.1735719	0.7598656	0.6596676	0.2775782	0.7509023	0.1931384	0.9175682	0.0946768	0.6351065
400	0.0999825	0.1232059	0.7080162	0.6386119	0.3428730	0.8519683	0.1298440	0.8677787	0.0800085	0.6740417
450	0.1958068	0.1550696	0.6201797	0.6783862	0.3289345	0.7226417	0.1496937	0.7050853	0.0772143	0.8216748
500	0.0969739	0.1923461	0.5750162	0.5719826	0.3802035	0.8035859	0.1307779	0.8131616	0.1180363	0.9158216
550	0.0915475	0.1531789	0.6071283	0.6497867	0.2267778	0.7378799	0.1359203	0.7682473	0.0857946	0.7005515
600	0.1168205	0.2690715	0.5668700	0.6040006	0.2500903	0.6329754	0.1702347	0.7714217	0.0855667	0.7145946
650	0.1131088	0.2037132	0.3804680	0.6150263	0.2878785	0.7111675	0.1453128	0.7304474	0.0959944	0.7164424
700	0.1109390	0.3049706	0.4599497	0.6364490	0.2159687	0.7392907	0.1170398	0.7779713	0.0651025	0.8530317
750	0.3148616	0.3272544	0.4795331	0.5223055	0.2537719	0.6939468	0.1421637	0.5843991	0.0442723	0.7473183
800	0.2883193	0.3554201	0.5991066	0.6145698	0.2491545	0.7774441	0.1322910	0.7478277	0.0657460	0.5870302
850	0.3340875	0.2756729	0.5244805	0.6397152	0.2203638	0.8559145	0.1666375	0.7882705	0.0504552	0.9550252
900	0.3213094	0.2645938	0.4994464	0.5583935	0.2797034	0.6023120	0.2124846	0.7045461	0.1115644	0.6628992
950	0.2904991	0.2540378	0.3954481	0.5767448	0.2738573	0.7833290	0.2750570	0.6080014	0.0874439	0.7523767
1000	0.3029400	0.3311069	0.3962722	0.4690996	0.2108543	0.6428772	0.1202164	0.6979605	0.0883132	0.5911678

0	0.4837088	0.5152664	0.3801713	0.6049423	0.2754405	0.8541693	0.1482301	0.7191531	0.0980344	0.6280369
50	0.4029225	0.4805769	0.4454099	0.6638232	0.2457924	0.6944576	0.1980825	0.3038631	0.1073956	0.5251667
100	0.3861228	0.5351852	0.5212926	0.6261423	0.2213554	0.8025829	0.5403788	0.1538599	0.0745227	0.5789567
150	0.2755106	0.4949207	0.6134724	0.4749162	0.2306391	0.7904474	0.5442600	0.1508044	0.1100946	0.5126976
200	0.2938333	0.4883140	0.4322616	0.6436263	0.3293485	0.6910769	0.6968522	0.1716522	0.0667023	0.5442208
250	0.4652942	0.2411655	0.5306926	0.5645086	0.3179491	0.4991194	0.7492699	0.1229716	0.0840113	0.6144631
300	0.3928972	0.3215928	0.4586631	0.5551912	0.2978310	0.3754273	0.7228077	0.1111612	0.0906961	0.5573299
350	0.2235772	0.3113759	0.4299096	0.5542549	0.3401724	0.3788018	0.6628747	0.1024356	0.0692424	0.6615561
400	0.2509141	0.3730449	0.5185159	0.5441764	0.3295253	0.3293879	0.8570708	0.1510640	0.0933262	0.6409216
450	0.2567365	0.3613759	0.3505393	0.5321992	0.5111489	0.2867450	0.7606997	0.1914411	0.0835109	0.6119837
500	0.3196405	0.3066263	0.5613645	0.5621423	0.4912834	0.2849866	0.6829139	0.1185292	0.0979901	0.5614010
550	0.2750524	0.5041663	0.4165231	0.6799270	0.4521633	0.2786386	0.6924145	0.6390100	0.1099650	0.7139632
600	0.3044776	0.4222657	0.3697300	0.5843033	0.4876267	0.3968093	0.3592090	0.6609183	0.1001331	0.7576870
650	0.3458207	0.5158579	0.4366844	0.6718975	0.3808147	0.5491610	0.3284594	0.8200111	0.0969205	0.7133544
700	0.3335231	0.5007877	0.5172612	0.6949837	0.3977450	0.5456547	0.2239486	0.8783617	0.0945303	0.6989515
750	0.4619775	0.5372590	0.4648141	0.7029802	0.3901118	0.7311680	0.2166618	0.7931335	0.0591477	0.7524984
800	0.3231354	0.5056860	0.4650399	0.5537509	0.3445267	0.8812696	0.1447175	0.7579876	0.0912051	0.5951021
850	0.3911560	0.4456039	0.5109067	0.6219919	0.3501226	0.7968655	0.1807688	0.8114821	0.1183662	0.6907170
900	0.3865214	0.3280262	0.4624818	0.6009241	0.3095620	0.6762280	0.2521586	0.6166853	0.0956356	0.7529511
950	0.3708911	0.3834594	0.4768079	0.5393872	0.2831541	1.0000000	0.1491892	0.7392126	0.0861738	0.7251639
1000	0.3298515	0.6029419	0.3816750	0.6679803	0.3044021	0.7134716	0.1848501	0.5805936	0.1100305	0.7716730
