"Time"	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C
300	0.3035705	0.4149555	0.2459981	0.0002017	0.9985909	0.6365393	0.5262479	0.5529152	0.9971367	0.4752826
350	0.3057788	0.4181974	0.2460236	0.0000962	0.9986076	0.6377478	0.5271781	0.5528195	0.9970545	0.4752400
400	0.3071675	0.4194831	0.2460288	0.0000564	0.9986222	0.6387766	0.5279923	0.5527703	0.9970198	0.4752307
450	0.3078818	0.4199855	0.2460297	0.0000414	0.9986349	0.6396633	0.5287177	0.5527474	0.9970059	0.4752287
500	0.3081679	0.4201811	0.2460298	0.0000358	0.9986458	0.6404401	0.5293692	0.5527374	0.9970005	0.4752283
550	0.3076380	0.3739831	0.0864698	0.0369286	0.9986552	0.6411249	0.5298459	0.5512267	0.9894503	0.8862345
600	0.3032112	0.2989994	0.0418019	0.0508286	0.9986632	0.6415999	0.5295314	0.5501366	0.9927485	0.9753367
650	0.2983329	0.2633440	0.0326166	0.0560656	0.9986694	0.6416163	0.5289428	0.5507807	0.9950016	0.9946532
700	0.2957091	0.2494753	0.0324931	0.0580387	0.9986726	0.6413482	0.5288227	0.5516129	0.9960010	0.9988409
750	0.2945769	0.2441854	0.0337475	0.0587821	0.9986731	0.6411826	0.5291243	0.5521292	0.9964029	0.9997487
800	0.2940685	0.2421531	0.0346931	0.0590622	0.9986726	0.6412785	0.5295844	0.5523826	0.9965590	0.9999455
850	0.2937885	0.2413620	0.0352143	0.0591677	0.9986727	0.6415778	0.5300568	0.5524939	0.9966187	0.9999882
900	0.2935961	0.2410491	0.0354666	0.0592075	0.9986741	0.6419728	0.5304980	0.5525399	0.9966413	0.9999974
950	0.2934442	0.2409230	0.0355804	0.0592225	0.9986768	0.6423892	0.5309015	0.5525582	0.9966498	0.9999994
1000	0.2933159	0.2408713	0.0356293	0.0592281	0.9986803	0.6427911	0.5312682	0.5525654	0.9966529	0.9999999

0	0.2979054	0.2408335	0.0356637	0.0592316	0.9984564	0.6263817	0.5172089	0.5525698	0.9966548	1.0000000
50	0.2519534	0.2408570	0.0323049	0.0223323	0.9986065	0.7125297	0.5274776	0.5525698	0.9966548	1.0000000
100	0.2377763	0.2408361	0.0245383	0.0084299	0.9989018	0.7420403	0.5523563	0.5525698	0.9966548	1.0000000
150	0.2306930	0.2407513	0.0189334	0.0031920	0.9991370	0.7599623	0.5761763	0.5525698	0.9966548	1.0000000
200	0.2254222	0.2406811	0.0162021	0.0012184	0.9992909	0.7746346	0.5942719	0.5525698	0.9966548	1.0000000
250	0.2212615	0.2406416	0.0150962	0.0004749	0.9993899	0.7863670	0.6075609	0.5525698	0.9966548	1.0000000
300	0.2180780	0.2406225	0.0146918	0.0001947	0.9994552	0.7952386	0.6173902	0.5525698	0.9966548	1.0000000
350	0.2156995	0.2406138	0.0145526	0.0000891	0.9994992	0.8017573	0.6246678	0.5525698	0.9966548	1.0000000
400	0.2139429	0.2406101	0.0145065	0.0000494	0.9995292	0.8064963	0.6300206	0.5525698	0.9966548	1.0000000
450	0.2126547	0.2406086	0.0144915	0.0000344	0.9995500	0.8099269	0.6339264	0.5525698	0.9966548	1.0000000
500	0.2117151	0.2406079	0.0144867	0.0000287	0.9995645	0.8124035	0.6367585	0.5525698	0.9966548	1.0000000
550	0.2517037	0.2406070	0.0153270	0.0369258	0.9995512	0.7529879	0.6338265	0.5525698	0.9966548	1.0000000
600	0.2630507	0.2405969	0.0199421	0.0508273	0.9994848	0.7347222	0.6211472	0.5525698	0.9966548	1.0000000
650	0.2678638	0.2405848	0.0258996	0.0560649	0.9994066	0.7244144	0.6078745	0.5525698	0.9966548	1.0000000
700	0.2712731	0.2406015	0.0304289	0.0580383	0.9993378	0.7151492	0.5972929	0.5525698	0.9966548	1.0000000
750	0.2741072	0.2406510	0.0331131	0.0587818	0.9992785	0.7066592	0.5889656	0.5525698	0.9966548	1.0000000
800	0.2764760	0.2407104	0.0344981	0.0590620	0.9992257	0.6992616	0.5820984	0.5525698	0.9966548	1.0000000
850	0.2784598	0.2407598	0.0351543	0.0591675	0.9991777	0.6929271	0.5762623	0.5525698	0.9966548	1.0000000
900	0.2801404	0.2407932	0.0354481	0.0592073	0.9991339	0.6874822	0.5712481	0.5525698	0.9966548	1.0000000
950	0.2815808	0.2408128	0.0355746	0.0592223	0.9990941	0.6827654	0.5669200	0.5525698	0.9966548	1.0000000
1000	0.2828249	0.2408234	0.0356275	0.0592280	0.9990581	0.6786553	0.5631687	0.5525698	0.9966548	1.0000000

0	0.2979054	0.2408335	0.0356637	0.0592316	0.9984564	0.6263817	0.5172089	0.5525698	0.9966548	1.0000000
50	0.2972878	0.2566128	0.6353928	0.0223379	0.9987308	0.6283058	0.5188540	0.5527582	0.9979145	1.0000000
100	0.2973573	0.4223722	0.8189758	0.0084375	0.9988492	0.6300754	0.5204683	0.5530783	0.9982259	1.0000000
150	0.3019813	0.5015784	0.8750547	0.0032003	0.9989051	0.6317573	0.5220762	0.5532535	0.9983028	1.0000000
200	0.3151884	0.5335570	0.8921823	0.0012271	0.9989356	0.6333845	0.5235987	0.5533219	0.9983219	1.0000000
250	0.3324700	0.5460741	0.8974177	0.0004837	0.9989557	0.6349354	0.5249928	0.5533449	0.9983266	1.0000000
300	0.3469305	0.5509078	0.8990197	0.0002036	0.9989712	0.6363787	0.5262567	0.5533520	0.9983277	1.0000000
350	0.3562483	0.5527583	0.8995104	0.0000981	0.9989842	0.6376998	0.5274014	0.5533541	0.9983280	1.0000000
400	0.3613438	0.5534620	0.8996608	0.0000583	0.9989957	0.6388989	0.5284377	0.5533547	0.9983281	1.0000000
450	0.3638120	0.5537282	0.8997069	0.0000433	0.9990059	0.6399833	0.5293750	0.5533549	0.9983281	1.0000000
500	0.3648680	0.5538286	0.8997210	0.0000377	0.9990150	0.6409624	0.5302220	0.5533549	0.9983281	1.0000000
550	0.3794041	0.6694667	0.2873182	0.0369293	0.9988037	0.6418449	0.5309741	0.5531668	0.9970684	1.0000000
600	0.4127478	0.5791839	0.1035132	0.0508288	0.9987259	0.6426227	0.5315415	0.5528468	0.9967570	1.0000000
650	0.3885067	0.3902375	0.0515777	0.0560656	0.9987002	0.6432537	0.5319176	0.5526714	0.9966801	1.0000000
700	0.3362022	0.2979631	0.0383190	0.0580387	0.9986940	0.6437257	0.5321965	0.5526029	0.9966611	1.0000000
750	0.3083207	0.2622284	0.0355375	0.0587821	0.9986948	0.6440773	0.5324366	0.5525798	0.9966564	1.0000000
800	0.2979923	0.2487949	0.0352431	0.0590622	0.9986974	0.6443556	0.5326537	0.5525727	0.9966552	1.0000000
850	0.2945054	0.2437833	0.0353833	0.0591677	0.9987003	0.6445907	0.5328500	0.5525706	0.9966549	1.0000000
900	0.2933219	0.2419223	0.0355186	0.0592075	0.9987030	0.6447969	0.5330267	0.5525700	0.9966548	1.0000000
950	0.2928918	0.2412339	0.0355963	0.0592225	0.9987054	0.6449807	0.5331855	0.5525698	0.9966548	1.0000000
1000	0.2927134	0.2409803	0.0356342	0.0592281	0.9987074	0.6451453	0.5333284	0.5525698	0.9966548	1.0000000

0	0.2979054	0.2408335	0.0356637	0.0592316	0.9984564	0.6263817	0.5172089	0.5525698	0.9966548	1.0000000
50	0.2958470	0.2290550	0.0356637	0.0592316	0.9991420	0.6335623	0.5889569	0.9166173	0.9966548	1.0000000
100	0.2822012	0.2064074	0.0356637	0.0592315	0.9994321	0.6784329	0.7160195	0.9474499	0.9966548	1.0000000
150	0.2610985	0.1905503	0.0356637	0.0592314	0.9996007	0.7413791	0.7974325	0.9500612	0.9966548	1.0000000
200	0.2430409	0.1819134	0.0356636	0.0592313	0.9997210	0.7897290	0.8446962	0.9502824	0.9966548	1.0000000
250	0.2307286	0.1776605	0.0356636	0.0592312	0.9998011	0.8197182	0.8726776	0.9503011	0.9966548	1.0000000
300	0.2230562	0.1756753	0.0356635	0.0592312	0.9998497	0.8370463	0.8892418	0.9503027	0.9966548	1.0000000
350	0.2184518	0.1747792	0.0356635	0.0592312	0.9998777	0.8468736	0.8989075	0.9503029	0.9966548	1.0000000
400	0.2157402	0.1743839	0.0356635	0.0592311	0.9998935	0.8524350	0.9044674	0.9503029	0.9966548	1.0000000
450	0.2141628	0.1742125	0.0356635	0.0592311	0.9999022	0.8555853	0.9076345	0.9503029	0.9966548	1.0000000
500	0.2132537	0.1741392	0.0356635	0.0592311	0.9999071	0.8573702	0.9094284	0.9503029	0.9966548	1.0000000
550	0.2128839	0.1809303	0.0356635	0.0592311	0.9997687	0.8581060	0.8958794	0.5862553	0.9966548	1.0000000
600	0.2148662	0.1994569	0.0356635	0.0592312	0.9997150	0.8544222	0.8371013	0.5554227	0.9966548	1.0000000
650	0.2215942	0.2169072	0.0356635	0.0592312	0.9996899	0.8411389	0.7663931	0.5528114	0.9966548	1.0000000
700	0.2317503	0.2284040	0.0356635	0.0592312	0.9996666	0.8193860	0.7133896	0.5525902	0.9966548	1.0000000
750	0.2422141	0.2347939	0.0356635	0.0592312	0.9996327	0.7949698	0.6780572	0.5525715	0.9966548	1.0000000
800	0.2510913	0.2380252	0.0356635	0.0592312	0.9995853	0.7726239	0.6534266	0.5525699	0.9966548	1.0000000
850	0.2580418	0.2395671	0.0356635	0.0592312	0.9995274	0.7540032	0.6348198	0.5525698	0.9966548	1.0000000
900	0.2634241	0.2402750	0.0356635	0.0592312	0.9994643	0.7388494	0.6200128	0.5525698	0.9966548	1.0000000
950	0.2676736	0.2405913	0.0356635	0.0592313	0.9994008	0.7264085	0.6079485	0.5525698	0.9966548	1.0000000
1000	0.2711094	0.2407298	0.0356635	0.0592313	0.9993398	0.7160382	0.5979940	0.5525698	0.9966548	1.0000000

0	0.2979054	0.2408335	0.0356637	0.0592316	0.9984564	0.6263817	0.5172089	0.5525698	0.9966548	1.0000000
50	0.2971824	0.2408335	0.0356637	0.0592316	0.9987883	0.8910861	0.5385913	0.5525698	0.9966548	1.0000000
100	0.2918920	0.2408335	0.0356637	0.0592315	0.9992923	0.9655431	0.6016406	0.5525698	0.9966548	1.0000000
150	0.2809651	0.2408335	0.0356637	0.0592314	0.9995872	0.9868998	0.6521506	0.5525698	0.9966548	1.0000000
200	0.2696905	0.2408335	0.0356636	0.0592313	0.9997305	0.9932842	0.6811772	0.5525698	0.9966548	1.0000000
250	0.2612961	0.2408335	0.0356636	0.0592312	0.9997960	0.9953137	0.6958162	0.5525698	0.9966548	1.0000000
300	0.2560575	0.2408335	0.0356635	0.0592312	0.9998251	0.9960103	0.7027131	0.5525698	0.9966548	1.0000000
350	0.2531226	0.2408335	0.0356635	0.0592312	0.9998377	0.9962693	0.7058289	0.5525698	0.9966548	1.0000000
400	0.2515936	0.2408335	0.0356635	0.0592312	0.9998432	0.9963724	0.7071978	0.5525698	0.9966548	1.0000000
450	0.2508375	0.2408335	0.0356635	0.0592312	0.9998455	0.9964154	0.7077880	0.5525698	0.9966548	1.0000000
500	0.2504781	0.2408335	0.0356635	0.0592311	0.9998465	0.9964339	0.7080393	0.5525698	0.9966548	1.0000000
550	0.2501674	0.2408335	0.0356635	0.0592311	0.9998270	0.8375991	0.7068574	0.5525698	0.9966548	1.0000000
600	0.2508643	0.2408335	0.0356635	0.0592312	0.9997522	0.7910758	0.6841528	0.5525698	0.9966548	1.0000000
650	0.2539372	0.2408335	0.0356635	0.0592312	0.9996526	0.7704129	0.6576805	0.5525698	0.9966548	1.0000000
700	0.2585521	0.2408335	0.0356635	0.0592312	0.9995595	0.7542496	0.6364793	0.5525698	0.9966548	1.0000000
750	0.2633201	0.2408335	0.0356635	0.0592312	0.9994795	0.7396978	0.6206630	0.5525698	0.9966548	1.0000000
800	0.2675035	0.2408335	0.0356635	0.0592312	0.9994091	0.7271103	0.6083852	0.5525698	0.9966548	1.0000000
850	0.2709697	0.2408335	0.0356635	0.0592313	0.9993452	0.7165406	0.5983896	0.5525698	0.9966548	1.0000000
900	0.2738260	0.2408335	0.0356635	0.0592313	0.9992865	0.7076744	0.5900458	0.5525698	0.9966548	1.0000000
950	0.2762070	0.2408335	0.0356635	0.0592313	0.9992329	0.7001603	0.5830030	0.5525698	0.9966548	1.0000000
1000	0.2782163	0.2408335	0.0356635	0.0592313	0.9991840	0.6937280	0.5770148	0.5525698	0.9966548	1.0000000

0	0.2979054	0.2408335	0.0356637	0.0592316	0.9984564	0.6263817	0.5172089	0.5525698	0.9966548	1.0000000
50	0.2970236	0.2408570	0.0323047	0.0223298	0.9992151	0.7986598	0.5362000	0.5525698	0.9966548	1.0000000
100	0.2927132	0.2408361	0.0245377	0.0084264	0.9996000	0.8520562	0.5825868	0.5525698	0.9966548	1.0000000
150	0.2842372	0.2407513	0.0189327	0.0031881	0.9997824	0.8758524	0.6231274	0.5525698	0.9966548	1.0000000
200	0.2750777	0.2406810	0.0162015	0.0012144	0.9998657	0.8903590	0.6497093	0.5525698	0.9966548	1.0000000
250	0.2677026	0.2406416	0.0150958	0.0004708	0.9999039	0.8997235	0.6657468	0.5525698	0.9966548	1.0000000
300	0.2625935	0.2406225	0.0146916	0.0001906	0.9999219	0.9055871	0.6752639	0.5525698	0.9966548	1.0000000
350	0.2593184	0.2406138	0.0145525	0.0000851	0.9999306	0.9091492	0.6809215	0.5525698	0.9966548	1.0000000
400	0.2572991	0.2406101	0.0145064	0.0000453	0.9999350	0.9112780	0.6842951	0.5525698	0.9966548	1.0000000
450	0.2560770	0.2406086	0.0144914	0.0000303	0.9999373	0.9125423	0.6863082	0.5525698	0.9966548	1.0000000
500	0.2553438	0.2406079	0.0144866	0.0000247	0.9999386	0.9132921	0.6875083	0.5525698	0.9966548	1.0000000
550	0.2550099	0.2406070	0.0153266	0.0369242	0.9998118	0.8050096	0.6813367	0.5525698	0.9966548	1.0000000
600	0.2560199	0.2405969	0.0199415	0.0508267	0.9996954	0.7717069	0.6611159	0.5525698	0.9966548	1.0000000
650	0.2590036	0.2405848	0.0258990	0.0560646	0.9995861	0.7549146	0.6396873	0.5525698	0.9966548	1.0000000
700	0.2630496	0.2406015	0.0304286	0.0580382	0.9994950	0.7410114	0.6227208	0.5525698	0.9966548	1.0000000
750	0.2670741	0.2406510	0.0331129	0.0587817	0.9994193	0.7285318	0.6097923	0.5525698	0.9966548	1.0000000
800	0.2705769	0.2407104	0.0344980	0.0590619	0.9993533	0.7177759	0.5995030	0.5525698	0.9966548	1.0000000
850	0.2734990	0.2407598	0.0351542	0.0591675	0.9992937	0.7087008	0.5909872	0.5525698	0.9966548	1.0000000
900	0.2759344	0.2407932	0.0354481	0.0592073	0.9992393	0.7010245	0.5838076	0.5525698	0.9966548	1.0000000
950	0.2779856	0.2408128	0.0355746	0.0592223	0.9991899	0.6944684	0.5777029	0.5525698	0.9966548	1.0000000
1000	0.2797309	0.2408234	0.0356275	0.0592279	0.9991449	0.6888220	0.5724797	0.5525698	0.9966548	1.0000000

0	0.2979054	0.2408335	0.0356637	0.0592316	0.9984564	0.6263817	0.5172089	0.5525698	0.9966548	1.0000000
50	0.2848814	0.2319491	0.0323052	0.0223357	0.9985090	0.6694126	0.7830975	0.8190824	0.9966548	1.0000000
100	0.2544174	0.2140522	0.0245391	0.0084345	0.9987509	0.7576661	0.9014717	0.8416544	0.9966548	1.0000000
150	0.2295099	0.2010344	0.0189343	0.0031970	0.9990964	0.8196597	0.9533490	0.8435661	0.9966548	1.0000000
200	0.2146293	0.1937770	0.0162028	0.0012237	0.9993658	0.8524792	0.9756384	0.8437280	0.9966548	1.0000000
250	0.2068426	0.1901525	0.0150967	0.0004802	0.9995315	0.8682317	0.9851883	0.8437417	0.9966548	1.0000000
300	0.2030376	0.1884453	0.0146921	0.0002000	0.9996236	0.8754896	0.9892975	0.8437429	0.9966548	1.0000000
350	0.2012508	0.1876698	0.0145528	0.0000944	0.9996721	0.8787677	0.9910774	0.8437430	0.9966548	1.0000000
400	0.2004320	0.1873262	0.0145066	0.0000546	0.9996969	0.8802322	0.9918537	0.8437430	0.9966548	1.0000000
450	0.2000626	0.1871768	0.0144916	0.0000397	0.9997093	0.8808822	0.9921940	0.8437430	0.9966548	1.0000000
500	0.1998974	0.1871127	0.0144867	0.0000340	0.9997154	0.8811697	0.9923438	0.8437430	0.9966548	1.0000000
550	0.2017307	0.1929618	0.0153275	0.0369277	0.9997181	0.8781516	0.9104524	0.5772304	0.9966548	1.0000000
600	0.2088405	0.2082953	0.0199429	0.0508280	0.9997160	0.8657141	0.8273363	0.5546584	0.9966548	1.0000000
650	0.2199514	0.2222028	0.0259002	0.0560652	0.9997045	0.8443882	0.7561025	0.5527467	0.9966548	1.0000000
700	0.2322647	0.2311601	0.0304293	0.0580383	0.9996794	0.8181673	0.7070684	0.5525848	0.9966548	1.0000000
750	0.2432887	0.2360993	0.0331132	0.0587818	0.9996389	0.7923443	0.6742693	0.5525710	0.9966548	1.0000000
800	0.2520791	0.2386056	0.0344981	0.0590619	0.9995852	0.7700651	0.6507986	0.5525699	0.9966548	1.0000000
850	0.2588196	0.2398145	0.0351543	0.0591674	0.9995231	0.7518789	0.6327613	0.5525698	0.9966548	1.0000000
900	0.2640296	0.2403775	0.0354481	0.0592072	0.9994579	0.7371192	0.6183289	0.5525698	0.9966548	1.0000000
950	0.2681572	0.2406330	0.0355745	0.0592222	0.9993936	0.7249747	0.6065578	0.5525698	0.9966548	1.0000000
1000	0.2715051	0.2407466	0.0356274	0.0592279	0.9993326	0.7148307	0.5968381	0.5525698	0.9966548	1.0000000
