YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C
0.7705985	0.6740003	0.8197957	0.6846209	0.0468341	0.0163156	0.0394014	0.2141575	0.7731342	0.5940863
