"Time"	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W
600	0.3658649	0.9874390	0.0348097	0.2207480	0.4477824	0.3871467	0.0280612	0.0905878	0.0650262	1.0000000
650	0.3451586	0.9858567	0.0405393	0.2651883	0.5004016	0.2817919	0.0335958	0.0739787	0.0650262	1.0000000
700	0.3278649	0.9809892	0.0505173	0.2920932	0.5815232	0.2078429	0.0405521	0.0681188	0.0650262	1.0000000
750	0.3091410	0.9723174	0.0617092	0.3105495	0.6682646	0.1649188	0.0490327	0.0660515	0.0650262	1.0000000
800	0.2908291	0.9611521	0.0724685	0.3285711	0.7400545	0.1423087	0.0580346	0.0653221	0.0650262	1.0000000
850	0.2758465	0.9484824	0.0836203	0.3481771	0.7894879	0.1310595	0.0668234	0.0650648	0.0650262	1.0000000
900	0.2656902	0.9336046	0.0963161	0.3672105	0.8194726	0.1256706	0.0756723	0.0649740	0.0650262	1.0000000
950	0.2601985	0.9154425	0.1103288	0.3827569	0.8361702	0.1231581	0.0851120	0.0649419	0.0650262	1.0000000
1000	0.2583732	0.8945125	0.1239839	0.3932191	0.8449400	0.1220102	0.0950445	0.0649306	0.0650262	1.0000000

0	0.2662172	0.8474456	0.1399947	0.3906209	0.8534241	0.1210860	0.1189446	0.0649245	0.0650262	1.0000000
50	0.3354827	0.0874969	0.1396486	0.3845729	0.5512924	0.3360677	0.5536647	0.0649245	0.0650262	1.0000000
100	0.5321197	0.0104667	0.1303289	0.3205979	0.4130602	0.4266708	0.6795541	0.0649245	0.0650262	1.0000000
150	0.6943986	0.0027081	0.0984861	0.2411447	0.3375608	0.4648550	0.7139314	0.0649245	0.0650262	1.0000000
200	0.7761527	0.0020113	0.0677623	0.2073215	0.2992629	0.4809475	0.7192020	0.0649245	0.0650262	1.0000000
250	0.8100657	0.0020056	0.0516423	0.2028559	0.2808147	0.4877296	0.7162946	0.0649245	0.0650262	1.0000000
300	0.8233334	0.0020341	0.0453510	0.2072834	0.2721724	0.4905879	0.7128815	0.0649245	0.0650262	1.0000000
350	0.8285215	0.0020473	0.0435732	0.2120653	0.2681965	0.4917925	0.7107955	0.0649245	0.0650262	1.0000000
400	0.8305900	0.0020515	0.0435011	0.2152510	0.2663936	0.4923002	0.7098507	0.0649245	0.0650262	1.0000000
450	0.8314327	0.0020521	0.0438913	0.2170322	0.2655863	0.4925142	0.7095418	0.0649245	0.0650262	1.0000000
500	0.8317821	0.0020516	0.0442803	0.2179419	0.2652288	0.4926044	0.7095072	0.0649245	0.0650262	1.0000000
550	0.6916073	0.8801819	0.0442573	0.2013284	0.4353364	0.2776606	0.2395226	0.0649245	0.0650262	1.0000000
600	0.4747720	0.9696000	0.0424072	0.1819066	0.5602069	0.1870736	0.1029105	0.0649245	0.0650262	1.0000000
650	0.3583170	0.9800258	0.0405355	0.1956291	0.6735411	0.1488962	0.0622630	0.0649245	0.0650262	1.0000000
700	0.3015050	0.9819252	0.0414020	0.2429157	0.7553525	0.1328064	0.0497330	0.0649245	0.0650262	1.0000000
750	0.2728814	0.9805114	0.0481648	0.3018217	0.8041343	0.1260255	0.0471538	0.0649245	0.0650262	1.0000000
800	0.2585607	0.9731192	0.0643804	0.3507161	0.8299183	0.1231677	0.0511271	0.0649245	0.0650262	1.0000000
850	0.2522257	0.9547723	0.0889474	0.3828955	0.8425902	0.1219633	0.0619416	0.0649245	0.0650262	1.0000000
900	0.2509080	0.9237289	0.1150629	0.4007359	0.8485440	0.1214557	0.0781419	0.0649245	0.0650262	1.0000000
950	0.2530651	0.8867723	0.1360803	0.4082968	0.8512608	0.1212418	0.0956930	0.0649245	0.0650262	1.0000000
1000	0.2573294	0.8544948	0.1491300	0.4088453	0.8524762	0.1211517	0.1106107	0.0649245	0.0650262	1.0000000

0	0.2662172	0.8474456	0.1399947	0.3906209	0.8534241	0.1210860	0.1189446	0.0649245	0.0650262	1.0000000
50	0.2441879	0.5922672	0.1541547	0.4009681	0.8395526	0.2572306	0.0907673	0.5913476	0.0466560	1.0000000
100	0.3136668	0.5551902	0.1639446	0.4010792	0.7040460	0.5390603	0.0521373	0.7770559	0.0403894	1.0000000
150	0.3908123	0.5433971	0.1616509	0.3510072	0.5148575	0.7192841	0.0343353	0.8425687	0.0382517	1.0000000
200	0.4366363	0.5513183	0.1366697	0.2958663	0.3874151	0.8122197	0.0267972	0.8656800	0.0375224	1.0000000
250	0.4555353	0.5783419	0.1083868	0.2688117	0.3198879	0.8571822	0.0227813	0.8738332	0.0372736	1.0000000
300	0.4570640	0.6056122	0.0909092	0.2667363	0.2865944	0.8782723	0.0201755	0.8767095	0.0371888	1.0000000
350	0.4512257	0.6221630	0.0839565	0.2764616	0.2704911	0.8879667	0.0185607	0.8777242	0.0371598	1.0000000
400	0.4449241	0.6289006	0.0835719	0.2882747	0.2627533	0.8923550	0.0177417	0.8780822	0.0371500	1.0000000
450	0.4408352	0.6296095	0.0864337	0.2979023	0.2590604	0.8943171	0.0174776	0.8782084	0.0371466	1.0000000
500	0.4391256	0.6272803	0.0902662	0.3043531	0.2573147	0.8951855	0.0175345	0.8782530	0.0371454	1.0000000
550	0.4545616	0.9025105	0.0790369	0.3046254	0.2568274	0.8777505	0.0187777	0.3516304	0.0555153	1.0000000
600	0.4227302	0.9376419	0.0762859	0.3052544	0.2621617	0.7822450	0.0246818	0.1659419	0.0617818	1.0000000
650	0.3978895	0.9439601	0.0762431	0.3112365	0.2862313	0.5975960	0.0367928	0.1005077	0.0639195	1.0000000
700	0.3802579	0.9443234	0.0778882	0.3126291	0.3442649	0.4055411	0.0512498	0.0774576	0.0646487	1.0000000
750	0.3626711	0.9428541	0.0786084	0.3060077	0.4404195	0.2717959	0.0625781	0.0693389	0.0648974	1.0000000
800	0.3415317	0.9426479	0.0769696	0.3003754	0.5574732	0.1957993	0.0688722	0.0664794	0.0649823	1.0000000
850	0.3176698	0.9445118	0.0750753	0.3045489	0.6658309	0.1566733	0.0710136	0.0654722	0.0650113	1.0000000
900	0.2949440	0.9459702	0.0760369	0.3195575	0.7459084	0.1375874	0.0713904	0.0651174	0.0650211	1.0000000
950	0.2770628	0.9437600	0.0817531	0.3411188	0.7961530	0.1285895	0.0726134	0.0649925	0.0650245	1.0000000
1000	0.2653685	0.9355163	0.0925170	0.3633190	0.8244298	0.1244477	0.0764816	0.0649484	0.0650256	1.0000000

0	0.2662172	0.8474456	0.1399947	0.3906209	0.8534241	0.1210860	0.1189446	0.0649245	0.0650262	1.0000000
50	0.2661540	0.8603038	0.0994228	0.0972877	0.8534241	0.1210865	0.1155511	0.0649372	0.0718144	0.6758225
100	0.2637320	0.9213153	0.0548496	0.0252197	0.8534210	0.1211149	0.0934187	0.0651449	0.0988430	0.5859420
150	0.2575213	0.9649307	0.0397437	0.0075310	0.8533691	0.1213548	0.0673696	0.0660703	0.1379100	0.5610220
200	0.2514811	0.9808436	0.0352646	0.0032218	0.8530499	0.1223213	0.0510834	0.0684577	0.1748067	0.5541128
250	0.2480700	0.9856398	0.0339479	0.0022030	0.8518991	0.1248125	0.0432472	0.0724497	0.2017469	0.5521971
300	0.2473867	0.9870381	0.0335610	0.0019833	0.8490512	0.1293441	0.0397988	0.0771239	0.2184486	0.5516660
350	0.2488916	0.9874467	0.0334473	0.0019498	0.8438244	0.1355671	0.0382136	0.0813143	0.2277690	0.5515188
400	0.2519062	0.9875666	0.0334139	0.0019562	0.8363051	0.1424075	0.0373780	0.0844206	0.2326232	0.5514779
450	0.2556515	0.9876019	0.0334040	0.0019703	0.8274292	0.1487274	0.0368776	0.0864357	0.2350365	0.5514666
500	0.2594038	0.9876123	0.0334012	0.0019861	0.8184996	0.1538305	0.0365624	0.0876256	0.2361985	0.5514635
550	0.2626701	0.9875923	0.0340559	0.3036393	0.8106021	0.1575076	0.0363836	0.0875945	0.2092179	0.8756401
600	0.2652077	0.9847982	0.0513538	0.3742790	0.8044751	0.1586792	0.0382723	0.0823417	0.1512711	0.9655203
650	0.2670066	0.9652301	0.0881318	0.3888629	0.8016316	0.1547145	0.0504834	0.0749125	0.1095929	0.9904403
700	0.2686752	0.9254885	0.1167235	0.3903135	0.8041871	0.1466658	0.0720544	0.0698076	0.0867051	0.9973495
750	0.2705743	0.8878390	0.1306149	0.3886620	0.8119324	0.1381568	0.0922391	0.0671518	0.0752637	0.9992651
800	0.2718644	0.8659527	0.1351801	0.3862117	0.8221564	0.1314512	0.1053653	0.0659141	0.0697781	0.9997963
850	0.2717864	0.8574808	0.1354402	0.3841764	0.8319716	0.1269712	0.1118922	0.0653610	0.0672066	0.9999435
900	0.2705328	0.8561849	0.1343733	0.3834604	0.8397772	0.1242699	0.1142515	0.0651171	0.0660183	0.9999843
950	0.2687915	0.8573409	0.1335852	0.3842194	0.8452490	0.1227484	0.1146423	0.0650097	0.0654746	0.9999957
1000	0.2671656	0.8582574	0.1337243	0.3859597	0.8487552	0.1219311	0.1145211	0.0649623	0.0652279	0.9999988

0	0.2662172	0.8474456	0.1399947	0.3906209	0.8534241	0.1210860	0.1189446	0.0649245	0.0650262	1.0000000
50	0.2662522	0.8476458	0.1398225	0.3904629	0.8534241	0.1210863	0.1188983	0.0649333	0.0696622	0.7688722
100	0.2662455	0.8479184	0.1396648	0.3903748	0.8534220	0.1211049	0.1187990	0.0650604	0.0863656	0.7047903
150	0.2662301	0.8481695	0.1395534	0.3903474	0.8533900	0.1212414	0.1186577	0.0655083	0.1077840	0.6870232
200	0.2662800	0.8483485	0.1394935	0.3903421	0.8532198	0.1216902	0.1184458	0.0663950	0.1261800	0.6820971
250	0.2665169	0.8484515	0.1394603	0.3902730	0.8527063	0.1226278	0.1181296	0.0675891	0.1387835	0.6807314
300	0.2670602	0.8485283	0.1393898	0.3900030	0.8516391	0.1240499	0.1177111	0.0687892	0.1462877	0.6803527
350	0.2679409	0.8486957	0.1391770	0.3893894	0.8499576	0.1257399	0.1172226	0.0697605	0.1503694	0.6802477
400	0.2690587	0.8491289	0.1387057	0.3883681	0.8478226	0.1274028	0.1166825	0.0704334	0.1524602	0.6802186
450	0.2702241	0.8500046	0.1379050	0.3870113	0.8455397	0.1288166	0.1160720	0.0708506	0.1534884	0.6802105
500	0.2712451	0.8514128	0.1367990	0.3855085	0.8434129	0.1298895	0.1153577	0.0710894	0.1539797	0.6802083
550	0.2719958	0.8532912	0.1355091	0.3840889	0.8416404	0.1306285	0.1145336	0.0710867	0.1421651	0.9113355
600	0.2724248	0.8554324	0.1342104	0.3829393	0.8403214	0.1308727	0.1137056	0.0699723	0.1141713	0.9754171
650	0.2724385	0.8575562	0.1330718	0.3821829	0.8397048	0.1300776	0.1131152	0.0681552	0.0918827	0.9931842
700	0.2718562	0.8593937	0.1322315	0.3819612	0.8402383	0.1282890	0.1128243	0.0666997	0.0786655	0.9981103
750	0.2706682	0.8607104	0.1318249	0.3824487	0.8419900	0.1262004	0.1127331	0.0658272	0.0716775	0.9994761
800	0.2691419	0.8612764	0.1319879	0.3836859	0.8444598	0.1243952	0.1128046	0.0653662	0.0681877	0.9998547
850	0.2676471	0.8608920	0.1327798	0.3854632	0.8469894	0.1230842	0.1131008	0.0651364	0.0665024	0.9999597
900	0.2664646	0.8595009	0.1341058	0.3874025	0.8491313	0.1222320	0.1136908	0.0650249	0.0657066	0.9999888
950	0.2657162	0.8572830	0.1357253	0.3891302	0.8507261	0.1217181	0.1145669	0.0649716	0.0653367	0.9999969
1000	0.2653862	0.8546273	0.1373391	0.3904032	0.8518086	0.1214243	0.1156253	0.0649465	0.0651668	0.9999991

0	0.2662172	0.8474456	0.1399947	0.3906209	0.8534241	0.1210860	0.1189446	0.0649245	0.0650262	1.0000000
50	0.3003373	0.8585619	0.1040840	0.1464665	0.7444469	0.5675170	0.1102678	0.1515596	0.0374902	0.7550525
100	0.3516178	0.9158848	0.0587556	0.0795191	0.5204764	0.7630946	0.0805135	0.1820001	0.0335359	0.6871391
150	0.3709356	0.9614644	0.0412762	0.0568592	0.3772558	0.8508004	0.0533750	0.1927203	0.0379648	0.6683096
200	0.3733141	0.9794681	0.0357886	0.0512062	0.3074060	0.8902978	0.0381467	0.1965179	0.0436185	0.6630890
250	0.3717901	0.9851586	0.0341352	0.0534342	0.2753078	0.9080214	0.0312425	0.1978855	0.0479338	0.6616415
300	0.3704809	0.9868664	0.0336474	0.0579305	0.2606281	0.9159275	0.0284390	0.1983954	0.0506204	0.6612402
350	0.3698507	0.9873722	0.0335117	0.0617821	0.2538804	0.9194329	0.0273726	0.1985956	0.0521150	0.6611289
400	0.3696233	0.9875169	0.0334820	0.0642697	0.2507722	0.9209791	0.0269852	0.1986790	0.0528905	0.6610981
450	0.3695648	0.9875533	0.0334819	0.0656511	0.2493440	0.9216584	0.0268507	0.1987155	0.0532748	0.6610895
500	0.3695615	0.9875585	0.0334878	0.0663508	0.2486914	0.9219561	0.0268067	0.1987319	0.0534594	0.6610872
550	0.3716591	0.9874627	0.0349637	0.2905178	0.2661782	0.5899479	0.0279208	0.1123610	0.1125771	0.9060340
600	0.3646042	0.9842585	0.0499981	0.3341229	0.3337105	0.3898605	0.0331193	0.0827645	0.1059536	0.9739473
650	0.3510227	0.9703503	0.0713821	0.3266665	0.4400585	0.2657995	0.0453289	0.0722044	0.0897888	0.9927767
700	0.3331923	0.9515368	0.0809236	0.3151488	0.5608063	0.1953925	0.0601294	0.0680338	0.0782404	0.9979973
750	0.3132496	0.9410904	0.0817832	0.3151752	0.6679625	0.1580834	0.0699635	0.0662807	0.0716564	0.9994447
800	0.2938667	0.9383715	0.0823693	0.3265976	0.7458629	0.1391331	0.0742512	0.0655241	0.0682347	0.9998460
850	0.2779372	0.9359535	0.0868638	0.3446372	0.7948750	0.1297640	0.0766062	0.0651924	0.0665424	0.9999573
900	0.2669795	0.9288667	0.0960204	0.3639470	0.8228993	0.1252160	0.0801922	0.0650452	0.0657308	0.9999882
950	0.2608329	0.9154990	0.1085456	0.3803459	0.8379728	0.1230367	0.0862964	0.0649792	0.0653497	0.9999967
1000	0.2585001	0.8969492	0.1219327	0.3917450	0.8457648	0.1220022	0.0945283	0.0649493	0.0651733	0.9999991

0	0.2662172	0.8474456	0.1399947	0.3906209	0.8534241	0.1210860	0.1189446	0.0649245	0.0650262	1.0000000
50	0.2854764	0.8476525	0.1397486	0.3884414	0.8073465	0.3539112	0.0916663	0.5373179	0.0650262	1.0000000
100	0.3357669	0.8488794	0.1364746	0.3667880	0.6373158	0.6086354	0.0528835	0.7039808	0.0650262	1.0000000
150	0.3738730	0.8581100	0.1225095	0.3286979	0.4645022	0.7633667	0.0341625	0.7627804	0.0650262	1.0000000
200	0.3922688	0.8820901	0.1014423	0.3014935	0.3581948	0.8421786	0.0258867	0.7835252	0.0650262	1.0000000
250	0.3971028	0.9114894	0.0845426	0.2955831	0.3031146	0.8800879	0.0217354	0.7908441	0.0650262	1.0000000
300	0.3949944	0.9329896	0.0765435	0.3047847	0.2760275	0.8978056	0.0194491	0.7934262	0.0650262	1.0000000
350	0.3911157	0.9427682	0.0763256	0.3188743	0.2629014	0.9059291	0.0183062	0.7943372	0.0650262	1.0000000
400	0.3882383	0.9431348	0.0809463	0.3313383	0.2565844	0.9095994	0.0179587	0.7946586	0.0650262	1.0000000
450	0.3871739	0.9375888	0.0874102	0.3399933	0.2535690	0.9112381	0.0181170	0.7947720	0.0650262	1.0000000
500	0.3877197	0.9294556	0.0934769	0.3449394	0.2521447	0.9119625	0.0185200	0.7948120	0.0650262	1.0000000
550	0.3891186	0.9214586	0.0979762	0.3469868	0.2528917	0.8721822	0.0206066	0.3224328	0.0650262	1.0000000
600	0.3899261	0.9153005	0.1005585	0.3461031	0.2617958	0.7606895	0.0294575	0.1557748	0.0650262	1.0000000
650	0.3879994	0.9118253	0.1008915	0.3401844	0.2908977	0.5705808	0.0464700	0.0969770	0.0650262	1.0000000
700	0.3807145	0.9119218	0.0980027	0.3266803	0.3544878	0.3851427	0.0647204	0.0762328	0.0650262	1.0000000
750	0.3661362	0.9168618	0.0912962	0.3092780	0.4546213	0.2598863	0.0760287	0.0689141	0.0650262	1.0000000
800	0.3444261	0.9263333	0.0828991	0.2986188	0.5719611	0.1896264	0.0790743	0.0663320	0.0650262	1.0000000
850	0.3189214	0.9367052	0.0767815	0.3016362	0.6772979	0.1536629	0.0770579	0.0654211	0.0650262	1.0000000
900	0.2949377	0.9434610	0.0757476	0.3173546	0.7534134	0.1361719	0.0741015	0.0650997	0.0650262	1.0000000
950	0.2765153	0.9438285	0.0808402	0.3401546	0.8004755	0.1279402	0.0733063	0.0649863	0.0650262	1.0000000
1000	0.2647391	0.9365031	0.0917379	0.3633487	0.8267234	0.1241552	0.0762580	0.0649463	0.0650262	1.0000000
