YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W
0.0000000	0.8161732	0.0000000	0.9222949	0.7611553	0.5557560	0.5696030	0.0695695	0.3575639	0.3928333
0.7540370	0.4865086	0.0000000	0.7799324	0.8434488	0.0000000	0.4406216	0.0690804	0.3792173	0.6709784
0.6077924	0.2358503	0.8332816	0.0000000	0.5459184	0.3934761	0.8460077	0.0000000	0.2079887	0.5496073
0.7464569	0.5988351	0.1375420	0.7532822	0.0000000	0.5825857	0.4573033	0.0124332	0.0000000	0.4054417
