YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C
0.0709249	0.0000000	0.9111320	1.0000803	0.9497418	1.0357739	0.0407699	0.0801262	0.9462282	0.0000000
0.0659174	0.1232826	0.0211163	0.0000000	0.2342532	0.1846252	0.6588493	0.0439783	0.9850553	0.0000000
