YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W
0.0000000	0.9175551	0.3607972	0.6137745	0.0000000	0.2962702	0.9937445	1.0346114	0.9476873	0.1187658
0.0000000	0.7177571	0.3387065	0.5723877	0.6205363	0.4116704	0.6796276	1.0112439	0.0000000	0.2172904
0.3015973	0.9843737	1.0630688	0.0000000	0.5303684	0.4230710	0.4230304	0.0555867	1.0854988	0.0000000
0.6788408	0.3939785	0.1510908	1.0372917	0.0000000	0.2929530	1.0983377	0.0000000	0.9450946	0.1422310
0.7782118	0.4265899	0.1846748	0.9717390	0.0000000	0.3488316	0.9536862	0.0371445	0.0000000	0.1402882
