YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W
0.6249745	0.0000000	0.0000000	0.4478484	0.8303317	0.2174601	0.7817531	0.7940601	0.8181242	0.0673659
0.3435321	0.0000000	0.5376966	0.5263248	0.7956800	0.3337718	0.0000000	0.6734716	0.7570916	0.0743205
0.0248249	0.8498695	0.0000000	0.4569159	0.6793334	0.3668266	0.0000000	0.8753910	0.7939948	0.0517056
0.0176521	0.6747525	0.0076130	0.0052073	0.0000000	0.8677600	0.0000000	0.8167149	0.7497153	0.7499272
