YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C
0.0000000	1.0000000	0.5561193	0.6006512	0.5726646	0.9999978	0.0000000	0.3092840	0.6760357	1.0000000
1.0000000	0.0000000	1.0000000	0.0000002	0.2264969	0.4206131	0.6474434	0.3385132	0.5846797	1.0000000
0.4878955	1.0000000	0.0000000	0.9999879	0.0000000	0.3807885	0.8245775	0.3419651	0.5749052	1.0000000
0.4878955	1.0000000	0.2751471	0.9999946	0.0000000	0.2826533	0.9999982	0.0000000	0.5480539	1.0000000
0.4878955	1.0000000	0.2751243	0.9999995	0.0191727	0.0000000	0.4366074	0.9352853	0.0213408	0.0000012
