YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W
0.4475379	0.3859147	0.8192987	0.6994322	0.9999660	0.1498471	0.9726103	0.9967349	1.0000000	0.0897639
