YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W
0.9507038	0.5131895	0.6950779	0.1406200	0.2833539	0.8830816	0.2487847	0.3642430	0.1914176	1.0000000
