"Time"	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W
250	0.0340599	0.5032893	0.0442478	0.2069220	0.6451671	0.8387125	0.8582515	0.0016750	0.9473430	0.9925935
300	0.0775153	0.4406565	0.0475513	0.2760198	0.6373082	0.8019648	0.9605821	0.0028328	0.8931685	0.9917853
350	0.0540509	0.5409669	0.0498462	0.2354343	0.6265469	0.8826716	0.8806984	0.0116426	0.9369030	1.0033002
400	0.0335534	0.5338132	0.0297881	0.1806807	0.6608265	0.8877668	0.9609573	0.0052421	1.0258563	1.0043154
450	0.0354596	0.4857338	0.0340767	0.1603254	0.6599095	0.8898545	1.0072494	0.0080719	1.0245732	0.9605811
500	0.0385347	0.4732802	0.0259786	0.2498207	0.7304127	0.8632470	0.9855261	0.0000000	1.0202401	0.9264214
550	0.1626605	0.1307744	0.3432505	0.2266871	0.4359234	0.1721860	0.9182705	0.0358921	0.9583895	0.9523696
600	0.8468949	0.1445212	0.4734512	0.1398405	0.2186069	0.2392564	0.8522049	0.0706452	0.8929618	0.8378458
650	0.9188771	0.3085324	0.6838219	0.0712882	0.2240240	0.3526146	0.7730442	0.0520250	0.8465358	0.9324117
700	0.5870040	0.5629659	0.8639967	0.0413538	0.1927734	0.3661260	0.6656677	0.0492774	0.8408999	1.0018022
750	0.2586260	0.8618755	0.9903428	0.0344491	0.2139218	0.3805256	0.6058542	0.0807537	0.8322052	1.0245150
800	0.1054754	0.8862706	1.0310630	0.0275592	0.1486638	0.3898167	0.5607863	0.0762166	0.9409028	1.0228615
850	0.0554450	0.9083040	1.0809589	0.0258008	0.1708420	0.4520468	0.5771488	0.0596585	0.9762799	1.0558180
900	0.0209725	0.9031263	1.0256776	0.0297864	0.1989266	0.3921272	0.6451284	0.0779093	0.9322195	0.9552170
950	0.0338264	0.7984072	0.9818973	0.0215655	0.1768198	0.4370173	0.6647745	0.0806735	0.8645517	0.9341857
1000	0.0683345	0.8926960	0.9494737	0.0180809	0.1819058	0.4301555	0.5582481	0.0807438	0.9352553	0.9827044

0	0.0327385	0.9412799	1.0103065	0.0155992	0.2299298	0.4290870	0.6154170	0.0583398	1.0587510	1.0346088
50	0.0050095	0.8824932	1.0019837	0.0272345	0.8738045	0.4115334	0.5932739	0.0801874	0.9913924	0.9931658
100	0.0052469	0.9207953	1.0744054	0.1315035	0.9453849	0.3898690	0.5790761	0.0798321	0.9339872	0.8572413
150	0.0115506	0.9583825	0.8950624	0.3046014	0.9903688	0.3478369	0.5795161	0.0877073	0.9119050	1.0382802
200	0.0089841	0.8586111	0.6277158	0.4417120	0.9818118	0.4359110	0.5650397	0.0648823	0.9308219	0.9704283
250	0.0056655	0.7909110	0.4502352	0.4615859	0.9031923	0.4285303	0.5525491	0.0467497	0.9286816	1.0679219
300	0.0110152	0.5785699	0.3043333	0.4458270	0.9493786	0.3337626	0.5955575	0.0563519	0.9692773	0.9966153
350	0.0173900	0.4430093	0.3046699	0.4371234	1.0315265	0.4305176	0.6082092	0.0685045	0.9576741	0.9868195
400	0.0725849	0.2354643	0.2637614	0.4756763	0.9787545	0.5123141	0.6906698	0.0654980	0.9198532	0.9925164
450	0.0966621	0.1691110	0.2683043	0.4524872	0.9735278	0.3846889	0.7834912	0.0550316	0.9952456	0.9985708
500	0.1347479	0.1309017	0.2416972	0.4103666	0.9352083	0.3726662	0.7762298	0.0476455	0.9657927	1.0215807
550	0.8986408	0.1429162	0.3151723	0.2719068	0.2530226	0.2838939	0.8140733	0.0434773	0.9348184	1.0771207
600	0.8990995	0.1342157	0.4320175	0.1385495	0.1848101	0.3539117	0.7294001	0.0658284	0.9307834	1.0068404
650	0.8150607	0.4223956	0.7242947	0.0678515	0.1927518	0.3107072	0.7192548	0.0865867	0.9008973	0.9429477
700	0.4923496	0.6593307	0.7775594	0.0449764	0.2294369	0.4162903	0.6370997	0.0590644	0.9241137	0.9564897
750	0.1511443	0.7885293	0.9365593	0.0270376	0.2332424	0.3910920	0.6146959	0.0696005	0.9136133	0.9853144
800	0.0659371	0.9036469	0.9579900	0.0230237	0.1917417	0.5206068	0.5568398	0.0725482	0.9000705	1.0457594
850	0.0413288	0.9878947	1.1033347	0.0255025	0.2854851	0.5885185	0.5640450	0.0818687	0.9722360	1.0087729
900	0.0339239	0.9392841	0.9921279	0.0246839	0.3337672	0.4741667	0.6461366	0.0695981	0.9061230	0.9915973
950	0.0412311	0.9361555	0.9746271	0.0372853	0.3212280	0.4848814	0.6231148	0.0605730	0.8668607	1.0601398
1000	0.0356765	1.0122684	1.0193328	0.0328620	0.3200099	0.5671249	0.5458690	0.0770443	0.9693494	1.0195572

0	0.0327385	0.9412799	1.0103065	0.0155992	0.2299298	0.4290870	0.6154170	0.0583398	1.0587510	1.0346088
50	0.0278420	0.8704216	0.9323439	0.2713654	0.3305719	0.4482331	0.5470885	0.0531888	0.9590394	0.9859358
100	0.0187530	0.8701774	0.7182492	0.4426087	0.3528654	0.4642835	0.5611548	0.0736324	0.9372767	0.9761871
150	0.0348556	0.9328522	0.5084772	0.4392374	0.3925452	0.4977403	0.5628873	0.0686910	0.9438639	0.9937852
200	0.0369637	0.6361408	0.3983647	0.4978622	0.3990436	0.4403640	0.6779230	0.0589403	0.8663048	1.0208956
250	0.0540705	0.4668708	0.2882075	0.5016172	0.3595833	0.4368148	0.6729477	0.0704946	0.9654194	1.0184932
300	0.2470346	0.2061848	0.2638040	0.4751892	0.3521356	0.4396604	0.7502907	0.0697366	0.9600632	1.0405524
350	0.6280374	0.1691535	0.2483978	0.5063586	0.3430933	0.4609265	0.7681644	0.0752599	0.9439759	0.8979011
400	0.7323447	0.1586164	0.2046418	0.4803712	0.3378154	0.4791150	0.7154031	0.0755916	0.9694502	1.0807844
450	0.9517107	0.1306081	0.2445577	0.4774221	0.3173635	0.4600065	0.7436972	0.0803019	0.9730373	0.9900880
500	0.9701426	0.0794513	0.2494977	0.4889181	0.3385892	0.5304899	0.8710785	0.0983209	0.9010665	0.9671493
550	0.9742489	0.1016468	0.2684295	0.1848050	0.2641566	0.4955809	0.7761586	0.0924258	0.9573106	0.9246867
600	0.9910837	0.2658133	0.4785936	0.0848698	0.2491922	0.4702050	0.6947813	0.0768391	0.9938103	1.0610729
650	0.7654096	0.3849933	0.6749852	0.0317154	0.2674561	0.5975218	0.7290320	0.0945869	1.0938767	0.9608831
700	0.4242987	0.4875145	0.8525320	0.0210134	0.2960906	0.4580583	0.7386152	0.0618494	0.9964781	1.0436104
750	0.1797793	0.6376034	0.9038825	0.0249502	0.2973453	0.4162879	0.6450628	0.0721239	0.9282912	0.9921165
800	0.1289635	0.7866913	0.9388041	0.0263951	0.1919844	0.3419153	0.5890688	0.0767631	0.8538194	1.0197611
850	0.0836498	0.8632595	0.9793298	0.0207054	0.1721457	0.4859226	0.5798726	0.0752982	0.8885947	1.0339977
900	0.0501682	0.9184370	1.0578830	0.0251428	0.2241785	0.5145503	0.5691574	0.0876959	0.9173086	0.9673829
950	0.0307554	0.9283327	0.9743848	0.0327443	0.2210986	0.5360611	0.6039274	0.0667765	0.9784366	0.9138710
1000	0.0352085	0.9173949	1.0242021	0.0392238	0.2811458	0.4404587	0.5889386	0.0670263	0.9207108	0.9841519

0	0.0327385	0.9412799	1.0103065	0.0155992	0.2299298	0.4290870	0.6154170	0.0583398	1.0587510	1.0346088
50	0.0087578	0.9516097	1.0015577	0.1896071	0.3020914	0.6706800	0.5881042	0.0691326	0.9065520	1.0118187
100	0.0038858	0.9002839	0.7890644	0.2249268	0.3737661	0.7145897	0.6296740	0.0688381	0.8845537	1.0048423
150	0.0048924	0.8888684	0.6919363	0.2292279	0.4486713	0.8164751	0.6121408	0.0549323	0.9030476	1.0381018
200	0.0071812	0.8332875	0.7051542	0.2662886	0.4502076	0.7084745	0.5848524	0.0749783	0.8613411	1.0237022
250	0.0024330	0.8146500	0.6323361	0.2573822	0.5277970	0.9078759	0.6075695	0.0708752	0.9662902	0.9966554
300	0.0167638	0.6894844	0.6938489	0.2925849	0.4804789	0.7175836	0.5289975	0.0694391	0.9323859	1.0498639
350	0.0197414	0.6695669	0.6892403	0.2661423	0.4716435	0.7978140	0.6882474	0.0431648	0.9415168	1.0618473
400	0.0120364	0.6021278	0.6180602	0.2821976	0.4801166	0.7025144	0.6023507	0.0433260	0.9228563	0.9639473
450	0.0118490	0.6760567	0.6052358	0.2256042	0.4609836	0.7954397	0.5893991	0.0725158	0.9244115	1.0771254
500	0.0091110	0.6512874	0.5267279	0.2632462	0.5335787	0.7195415	0.5688056	0.0754993	0.8755951	1.0121680
550	0.0417362	0.6373815	0.5813815	0.1384520	0.3638631	0.4303840	0.5995077	0.0773368	0.9513539	0.9351781
600	0.0715447	0.7131942	0.7452300	0.0749177	0.2605029	0.4120932	0.5959628	0.0541061	0.9941575	0.9730806
650	0.0596911	0.8218304	0.7715018	0.0252544	0.2087840	0.3745386	0.5679878	0.0379913	0.9363912	1.0416369
700	0.0482657	0.8439054	0.8244810	0.0297796	0.2676973	0.5273798	0.6119235	0.0623100	1.0070143	0.9604920
750	0.0770786	0.8302293	0.9175995	0.0153995	0.2301734	0.3127567	0.5791766	0.0605823	0.9202166	0.9707720
800	0.0504248	0.9256275	0.9698863	0.0138517	0.1889719	0.3483802	0.5640983	0.0529401	0.9794858	1.0819592
850	0.0678070	0.8294559	1.0194689	0.0201639	0.1496827	0.3436496	0.5967654	0.0591532	0.9809421	1.1308084
900	0.0932827	0.8954238	0.9937931	0.0135867	0.1884847	0.3777819	0.6022952	0.0736327	0.9757756	0.9919661
950	0.0725304	1.0056666	0.9910337	0.0217877	0.1709726	0.3881017	0.6055725	0.0646676	0.9147020	1.0011992
1000	0.0281707	0.9365498	1.0809759	0.0223699	0.2307431	0.4580188	0.6050576	0.0834650	0.8945805	1.0189372

0	0.0327385	0.9412799	1.0103065	0.0155992	0.2299298	0.4290870	0.6154170	0.0583398	1.0587510	1.0346088
50	0.0668976	0.9309987	0.7447604	0.6075928	0.2271625	0.3649147	0.2407367	0.0181985	1.0551221	0.9452464
100	0.0524769	0.8116413	0.3673080	0.7693309	0.1801830	0.2174216	0.1157521	0.0082415	1.0049152	1.0384659
150	0.1856675	0.6155915	0.1712103	0.8601832	0.1016618	0.0967863	0.1264923	0.0016337	0.9912087	0.9351133
200	0.5453282	0.4515969	0.1057405	0.8114547	0.0713644	0.0647865	0.2208166	0.0000621	1.0378248	1.0524784
250	0.9079072	0.3063180	0.0705815	0.7802754	0.0712394	0.0418698	0.3496584	0.0000604	0.9850370	0.9259577
300	0.9505952	0.2149504	0.0534564	0.7573004	0.0250992	0.0318690	0.4133683	0.0000784	0.9376409	0.9951210
350	1.0085346	0.1685087	0.0402062	0.7696113	0.0486435	0.0390853	0.4537165	0.0000766	0.9351803	0.9076419
400	0.9745747	0.2131462	0.0289915	0.8096507	0.0288636	0.0412390	0.4221493	0.0032203	0.9165752	0.9690953
450	0.9858983	0.2455894	0.0338425	0.7671019	0.0215645	0.0387212	0.4247181	0.0027491	0.9336159	0.9796596
500	0.9917838	0.2573596	0.0527945	0.7714316	0.0293646	0.0556453	0.4735028	0.0000071	0.9681734	0.9990010
550	0.9845207	0.0715932	0.0897779	0.2922957	0.0310560	0.1392143	0.8512100	0.0376733	0.8718935	0.9433149
600	0.9879135	0.0417826	0.2136476	0.1342890	0.0475015	0.3099123	0.8729079	0.0650319	0.9002167	1.0214036
650	0.9931437	0.1215836	0.5957421	0.0577774	0.1058749	0.4996124	0.8154098	0.0644227	0.8738859	0.9813486
700	0.8058418	0.4990723	0.7942157	0.0248766	0.1905217	0.5279084	0.6940304	0.0644037	1.0003007	1.0299712
750	0.2138739	0.6434229	0.8687290	0.0173121	0.2433301	0.4521211	0.5679833	0.0815228	0.9454835	0.9746657
800	0.0931832	0.7417765	0.9228502	0.0322210	0.2539634	0.3555538	0.5627299	0.0667793	0.8831841	1.0428658
850	0.0585047	0.8219420	0.9959931	0.0199860	0.2246647	0.4075812	0.5293718	0.0758664	0.9278192	0.8954226
900	0.0569958	0.8821327	0.9918034	0.0168931	0.2418920	0.4353299	0.6485106	0.0515261	1.0586964	0.9381561
950	0.0512017	0.8442643	1.0130278	0.0141717	0.1821620	0.3960197	0.5893066	0.0428534	0.9775795	0.9597348
1000	0.0478169	0.9582906	1.0124343	0.0214882	0.2094841	0.3757525	0.5843869	0.0685971	0.9848009	1.0159066

0	0.0327385	0.9412799	1.0103065	0.0155992	0.2299298	0.4290870	0.6154170	0.0583398	1.0587510	1.0346088
50	0.0509507	0.9333939	0.9154729	0.0226047	0.1792907	0.3314868	0.6020863	0.0246597	1.0000653	1.0583059
100	0.0410715	0.9045261	0.9327759	0.0157903	0.1502057	0.3388521	0.6091482	0.0151033	0.9709776	1.0199034
150	0.0392876	0.8782522	0.9518181	0.0162984	0.1360103	0.1256204	0.6082251	0.0095656	1.1025633	1.0704232
200	0.1588124	0.8571092	1.0445311	0.0183350	0.0964776	0.1434844	0.5718916	0.0006969	1.0644053	0.9939129
250	0.3488102	0.8797338	0.9323208	0.0131070	0.0919500	0.1248313	0.5441303	0.0005991	1.0540928	0.9947210
300	0.4920624	0.9011610	0.9108034	0.0170141	0.0607563	0.0621232	0.5370461	0.0006650	1.0202120	0.9874067
350	0.6525466	0.8501023	0.9585734	0.0106740	0.0525973	0.0553001	0.5552049	0.0017068	0.9648043	0.9663220
400	0.7380753	0.8737525	1.0126529	0.0031425	0.0286240	0.0410835	0.5776713	0.0037892	0.9901355	0.9919016
450	0.8034543	0.8237560	0.9339582	0.0089257	0.0165708	0.0602526	0.6123728	0.0024380	1.0310120	0.9670165
500	0.8766270	0.8383351	1.0505802	0.0044142	0.0296606	0.0527748	0.5809679	0.0041952	0.9795842	0.9996038
550	0.7799007	0.8972117	1.0618168	0.0160169	0.0276293	0.0955752	0.5710644	0.0404162	1.0096505	1.1055288
600	0.5546866	0.9401969	1.0089367	0.0146786	0.0619956	0.2240477	0.5519420	0.0849128	1.0163361	0.9796466
650	0.1959139	1.0299430	0.9748803	0.0169921	0.0903099	0.3475525	0.5584470	0.1070478	0.9786520	0.9352322
700	0.0919710	0.9149850	1.0106792	0.0217781	0.1742637	0.4295523	0.4898745	0.0985359	0.9078471	0.9901985
750	0.0499453	0.8973237	1.1033639	0.0168060	0.2118941	0.5914822	0.5189844	0.0899039	0.9154223	0.9521465
800	0.0429733	0.9372273	1.1122351	0.0295738	0.2900381	0.4976440	0.5409909	0.0669077	0.9814424	1.1107630
850	0.0538068	0.9359173	1.0596885	0.0193431	0.2632073	0.5312560	0.5430755	0.0803866	0.9808075	1.0471732
900	0.0541087	0.9176616	1.0292700	0.0294128	0.2494517	0.4792969	0.5494063	0.0504236	0.9594422	1.0730929
950	0.0301680	0.8787367	0.9985867	0.0176875	0.2538133	0.4201092	0.5638640	0.0548812	0.9835967	1.0504559
1000	0.0160510	0.9180956	1.0038489	0.0158285	0.2593314	0.3802683	0.5655551	0.0602957	0.9667691	1.0261060
