YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W
0.0000000	0.4606208	0.6471863	0.4919398	1.0571925	0.1123315	0.0000000	0.0941607	0.0823042	0.2186341
0.0000000	0.4980998	0.7284852	0.5735759	0.9253006	0.1086493	0.0882154	0.0000000	0.0919953	0.3171835
0.1271802	0.5057406	0.6430598	0.0000000	0.0000000	0.1140819	0.1440219	0.0921070	0.0114564	0.0839807
0.2387724	0.4596607	0.5718439	0.5222884	0.8881884	0.1567207	0.0000000	0.0000000	0.0830815	0.2436432
