"Time"	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C
900	0.1602767	0.0702112	0.0874853	0.1933496	0.2505650	0.6262668	0.0681266	0.0088595	0.9866657	1.0000000
950	0.1662301	0.0702445	0.0952715	0.1956925	0.2498688	0.6262668	0.0681266	0.0089997	0.9847791	1.0000000
1000	0.1696986	0.0702868	0.0996708	0.1968243	0.2495865	0.6262668	0.0681266	0.0091250	0.9835470	1.0000000

0	0.1733569	0.0703768	0.1038545	0.1977470	0.2493997	0.6262670	0.0681266	0.0093900	0.9820356	1.0000000
50	0.4186372	0.0703783	0.1038746	0.1975834	0.2576468	0.7301300	0.0681266	0.0104055	0.8419744	1.0000000
100	0.6419459	0.0703779	0.1021752	0.1937850	0.3067947	0.8553203	0.0681266	0.0212268	0.6956164	1.0000000
150	0.7393854	0.0703615	0.0921863	0.1820844	0.3806642	0.9308916	0.0681266	0.0520358	0.6209369	1.0000000
200	0.7730631	0.0703092	0.0740009	0.1664556	0.4468478	0.9687182	0.0681269	0.0950078	0.5903638	1.0000000
250	0.7820473	0.0702421	0.0566769	0.1525440	0.4930411	0.9860425	0.0681317	0.1332216	0.5798182	1.0000000
300	0.7828537	0.0701920	0.0451320	0.1425601	0.5210335	0.9935768	0.0681542	0.1588198	0.5769901	1.0000000
350	0.7815716	0.0701643	0.0386950	0.1362334	0.5365489	0.9967458	0.0682001	0.1729523	0.5766782	1.0000000
400	0.7801744	0.0701514	0.0353589	0.1325263	0.5446399	0.9980495	0.0682548	0.1796457	0.5769833	1.0000000
450	0.7791450	0.0701459	0.0336648	0.1304679	0.5486773	0.9985784	0.0683003	0.1823689	0.5773208	1.0000000
500	0.7784904	0.0701436	0.0328064	0.1293698	0.5506264	0.9987915	0.0683296	0.1832656	0.5775620	1.0000000
550	0.5148622	0.0701426	0.0323727	0.1288373	0.5445498	0.8955819	0.0683393	0.1704706	0.7194941	1.0000000
600	0.2748122	0.0701422	0.0322231	0.1294368	0.5012112	0.7707779	0.0682802	0.1187450	0.8678244	1.0000000
650	0.1698943	0.0701421	0.0326686	0.1330551	0.4310472	0.6949922	0.0682006	0.0688148	0.9439968	1.0000000
700	0.1340770	0.0701421	0.0344750	0.1407913	0.3641827	0.6568599	0.0681567	0.0378630	0.9761245	1.0000000
750	0.1266937	0.0701426	0.0386252	0.1518459	0.3153370	0.6393331	0.0681381	0.0218764	0.9880166	1.0000000
800	0.1307589	0.0701442	0.0459683	0.1640454	0.2847681	0.6316923	0.0681309	0.0143814	0.9913936	1.0000000
850	0.1391802	0.0701484	0.0564392	0.1751131	0.2674360	0.6284743	0.0681282	0.0110914	0.9912282	1.0000000
900	0.1484097	0.0701586	0.0685167	0.1837073	0.2582507	0.6271514	0.0681272	0.0097412	0.9896446	1.0000000
950	0.1565380	0.0701790	0.0799339	0.1896080	0.2536143	0.6266171	0.0681268	0.0092485	0.9876774	1.0000000
1000	0.1627749	0.0702111	0.0890259	0.1932875	0.2513581	0.6264042	0.0681266	0.0091198	0.9858692	1.0000000

0	0.1733569	0.0703768	0.1038545	0.1977470	0.2493997	0.6262670	0.0681266	0.0093900	0.9820356	1.0000000
50	0.4951964	0.0703783	0.1038995	0.1977601	0.2492533	0.6244358	0.0681266	0.0718678	0.9820176	1.0000000
100	0.7883441	0.0703792	0.1039532	0.1978373	0.2484069	0.6222795	0.0681308	0.1430004	0.9820061	1.0000000
150	0.9172021	0.0703799	0.1041895	0.1981042	0.2471605	0.6213231	0.0681787	0.1832787	0.9819818	1.0000000
200	0.9639702	0.0703819	0.1047721	0.1985382	0.2461852	0.6214956	0.0683049	0.2021826	0.9819188	1.0000000
250	0.9794845	0.0703861	0.1056086	0.1989747	0.2458017	0.6222085	0.0684615	0.2103036	0.9818118	1.0000000
300	0.9843713	0.0703926	0.1064101	0.1992614	0.2459284	0.6229550	0.0685901	0.2136199	0.9816865	1.0000000
350	0.9858604	0.0703995	0.1069242	0.1993496	0.2463152	0.6235175	0.0686732	0.2149323	0.9815803	1.0000000
400	0.9863037	0.0704050	0.1070748	0.1992821	0.2467459	0.6238756	0.0687197	0.2154419	0.9815184	1.0000000
450	0.9864326	0.0704079	0.1069407	0.1991351	0.2471060	0.6240808	0.0687434	0.2156374	0.9815046	1.0000000
500	0.9864684	0.0704081	0.1066594	0.1989731	0.2473637	0.6241902	0.0687547	0.2157115	0.9815266	1.0000000
550	0.6650819	0.0704064	0.1063485	0.1988302	0.2476596	0.6257148	0.0686614	0.1532654	0.9815671	1.0000000
600	0.3722645	0.0704039	0.1060494	0.1986655	0.2483510	0.6265446	0.0684014	0.0821442	0.9816133	1.0000000
650	0.2434545	0.0704011	0.1056733	0.1984182	0.2490066	0.6265811	0.0682400	0.0418690	0.9816676	1.0000000
700	0.1965653	0.0703976	0.1051766	0.1981479	0.2493574	0.6264652	0.0681704	0.0229653	0.9817376	1.0000000
750	0.1808617	0.0703934	0.1046721	0.1979386	0.2494750	0.6263717	0.0681431	0.0148439	0.9818168	1.0000000
800	0.1757952	0.0703890	0.1042848	0.1978158	0.2494841	0.6263176	0.0681328	0.0115284	0.9818892	1.0000000
850	0.1741750	0.0703852	0.1040516	0.1977606	0.2494606	0.6262902	0.0681289	0.0102179	0.9819433	1.0000000
900	0.1736537	0.0703825	0.1039412	0.1977441	0.2494357	0.6262772	0.0681274	0.0097109	0.9819770	1.0000000
950	0.1734864	0.0703809	0.1039042	0.1977446	0.2494178	0.6262713	0.0681269	0.0095173	0.9819945	1.0000000
1000	0.1734357	0.0703801	0.1039014	0.1977502	0.2494069	0.6262687	0.0681267	0.0094442	0.9820018	1.0000000

0	0.1733569	0.0703768	0.1038545	0.1977470	0.2493997	0.6262670	0.0681266	0.0093900	0.9820356	1.0000000
50	0.1733953	0.2881008	0.1038991	0.1977570	0.2493968	0.6262669	0.0681266	0.0074392	0.9820176	1.0000000
100	0.1734145	0.4880445	0.1039206	0.1977618	0.2493954	0.6262668	0.0681266	0.0116565	0.9820084	1.0000000
150	0.1734239	0.5769414	0.1039308	0.1977640	0.2493949	0.6262668	0.0681266	0.0298572	0.9820038	1.0000000
200	0.1734284	0.6096567	0.1039356	0.1977650	0.2493946	0.6262673	0.0681266	0.0517861	0.9820016	1.0000000
250	0.1734305	0.6206852	0.1039378	0.1977655	0.2493950	0.6262707	0.0681267	0.0684701	0.9820005	1.0000000
300	0.1734315	0.6242217	0.1039387	0.1977655	0.2493970	0.6262799	0.0681270	0.0785385	0.9820000	1.0000000
350	0.1734318	0.6253202	0.1039385	0.1977648	0.2494022	0.6262935	0.0681274	0.0838382	0.9819998	1.0000000
400	0.1734314	0.6256541	0.1039369	0.1977631	0.2494106	0.6263075	0.0681279	0.0863894	0.9819999	1.0000000
450	0.1734302	0.6257540	0.1039330	0.1977600	0.2494206	0.6263190	0.0681283	0.0875430	0.9820003	1.0000000
500	0.1734280	0.6257835	0.1039267	0.1977561	0.2494302	0.6263269	0.0681286	0.0880411	0.9820010	1.0000000
550	0.1734249	0.4080698	0.1039189	0.1977518	0.2494387	0.6263459	0.0681299	0.1149626	0.9820021	1.0000000
600	0.1734214	0.2081294	0.1039105	0.1977473	0.2494551	0.6264008	0.0681336	0.0956003	0.9820034	1.0000000
650	0.1734173	0.1192335	0.1039006	0.1977406	0.2494795	0.6263881	0.0681315	0.0576637	0.9820048	1.0000000
700	0.1734118	0.0865186	0.1038865	0.1977322	0.2494850	0.6263406	0.0681288	0.0322315	0.9820067	1.0000000
750	0.1734055	0.0754900	0.1038721	0.1977277	0.2494690	0.6263043	0.0681274	0.0192986	0.9820090	1.0000000
800	0.1734012	0.0719535	0.1038658	0.1977299	0.2494458	0.6262842	0.0681269	0.0134741	0.9820107	1.0000000
850	0.1734011	0.0708550	0.1038710	0.1977368	0.2494258	0.6262745	0.0681267	0.0110204	0.9820110	1.0000000
900	0.1734049	0.0705211	0.1038842	0.1977451	0.2494120	0.6262700	0.0681266	0.0100292	0.9820098	1.0000000
950	0.1734108	0.0704212	0.1038996	0.1977524	0.2494037	0.6262681	0.0681266	0.0096400	0.9820078	1.0000000
1000	0.1734170	0.0703918	0.1039133	0.1977577	0.2493991	0.6262673	0.0681266	0.0094904	0.9820056	1.0000000

0	0.1733569	0.0703768	0.1038545	0.1977470	0.2493997	0.6262670	0.0681266	0.0093900	0.9820356	1.0000000
50	0.1733953	0.1310756	0.1038991	0.1977568	0.2494113	0.6265925	0.0987265	0.0094502	0.9820540	0.5880385
100	0.1734136	0.1868170	0.1039165	0.1977499	0.2496110	0.6274992	0.1251185	0.0101137	0.9831460	0.2701504
150	0.1734107	0.2116001	0.1038796	0.1976841	0.2500686	0.6282268	0.1368831	0.0117017	0.9884005	0.1428183
200	0.1733656	0.2207204	0.1037194	0.1975354	0.2505922	0.6286442	0.1415249	0.0134421	0.9941031	0.0970898
250	0.1732626	0.2237940	0.1034175	0.1973359	0.2510229	0.6288526	0.1432925	0.0147028	0.9974165	0.0811218
300	0.1731135	0.2247781	0.1030370	0.1971375	0.2513166	0.6289493	0.1439579	0.0154249	0.9989384	0.0755895
350	0.1729493	0.2250820	0.1026651	0.1969749	0.2514945	0.6289920	0.1442075	0.0157818	0.9995641	0.0736772
400	0.1727993	0.2251725	0.1023601	0.1968585	0.2515939	0.6290104	0.1443010	0.0159413	0.9998059	0.0730165
450	0.1726800	0.2251980	0.1021396	0.1967830	0.2516464	0.6290181	0.1443360	0.0160073	0.9998957	0.0727884
500	0.1725945	0.2252044	0.1019947	0.1967375	0.2516729	0.6290213	0.1443491	0.0160329	0.9999283	0.0727096
550	0.1725382	0.1645072	0.1019061	0.1967117	0.2516856	0.6290157	0.1137540	0.0154637	0.9983173	0.4846439
600	0.1725034	0.1087653	0.1018552	0.1966979	0.2516835	0.6289275	0.0873639	0.0132461	0.9914625	0.8025226
650	0.1724835	0.0839817	0.1018292	0.1966948	0.2516280	0.6286084	0.0756000	0.0112388	0.9864475	0.9298514
700	0.1724761	0.0748608	0.1018292	0.1967128	0.2514480	0.6280515	0.0709584	0.0101299	0.9840044	0.9755788
750	0.1724871	0.0717861	0.1018791	0.1967728	0.2511193	0.6274490	0.0691909	0.0096441	0.9829753	0.9915464
800	0.1725293	0.0708005	0.1020136	0.1968872	0.2507061	0.6269669	0.0685255	0.0094608	0.9825631	0.9970785
850	0.1726122	0.0704952	0.1022469	0.1970452	0.2503042	0.6266480	0.0682760	0.0094003	0.9823875	0.9989908
900	0.1727324	0.0704037	0.1025542	0.1972187	0.2499776	0.6264618	0.0681825	0.0093840	0.9822929	0.9996515
950	0.1728735	0.0703782	0.1028851	0.1973793	0.2497446	0.6263619	0.0681475	0.0093821	0.9822242	0.9998796
1000	0.1730144	0.0703726	0.1031902	0.1975098	0.2495937	0.6263115	0.0681344	0.0093843	0.9821665	0.9999584

0	0.1733569	0.0703768	0.1038545	0.1977470	0.2493997	0.6262670	0.0681266	0.0093900	0.9820356	1.0000000
50	0.1685598	0.0703692	0.0867525	0.1514013	0.4684758	0.6262890	0.0681290	0.1703383	0.9651500	0.7308213
100	0.1414472	0.0702905	0.0459842	0.0922519	0.6995078	0.6294730	0.0693128	0.3540156	0.9517360	0.5231108
150	0.1036224	0.0702078	0.0284089	0.0553397	0.8232613	0.6512468	0.0835699	0.4584340	0.9474817	0.4399112
200	0.0731306	0.0701656	0.0242662	0.0367579	0.8808140	0.6919889	0.1201944	0.5076479	0.9465254	0.4100318
250	0.0545121	0.0701490	0.0234861	0.0282678	0.9074170	0.7331872	0.1633424	0.5288633	0.9463850	0.3995981
300	0.0447874	0.0701431	0.0233512	0.0245600	0.9205476	0.7638313	0.1971334	0.5375418	0.9463950	0.3959833
350	0.0401479	0.0701412	0.0233284	0.0229609	0.9275672	0.7830282	0.2182264	0.5409714	0.9464156	0.3947338
400	0.0380452	0.0701405	0.0233244	0.0222618	0.9315103	0.7938272	0.2297254	0.5422941	0.9464276	0.3943021
450	0.0371158	0.0701404	0.0233237	0.0219452	0.9337512	0.7994716	0.2354746	0.5427950	0.9464333	0.3941530
500	0.0367070	0.0701403	0.0233236	0.0217952	0.9350081	0.8022683	0.2381854	0.5429820	0.9464356	0.3941016
550	0.0382878	0.0701403	0.0233295	0.0504972	0.7602197	0.7935372	0.2146876	0.3820822	0.9645793	0.6632625
600	0.0493146	0.0701403	0.0235526	0.0847385	0.5680834	0.7436787	0.1443542	0.1983092	0.9834428	0.8709668
650	0.0676253	0.0701403	0.0248434	0.1100823	0.4445391	0.6911697	0.0996633	0.0937131	0.9927385	0.9541644
700	0.0870224	0.0701404	0.0281161	0.1301287	0.3655780	0.6585408	0.0803140	0.0443076	0.9959445	0.9840430
750	0.1048587	0.0701409	0.0340306	0.1473790	0.3157338	0.6416294	0.0727370	0.0229476	0.9961142	0.9944764
800	0.1207733	0.0701423	0.0430183	0.1622374	0.2857480	0.6334249	0.0698585	0.0142007	0.9947883	0.9980911
850	0.1347059	0.0701463	0.0546620	0.1742349	0.2686331	0.6295494	0.0687756	0.0107771	0.9927019	0.9993406
900	0.1463650	0.0701561	0.0673407	0.1831014	0.2592884	0.6277493	0.0683696	0.0095188	0.9903239	0.9997723
950	0.1554938	0.0701761	0.0789828	0.1891099	0.2543631	0.6269264	0.0682176	0.0091194	0.9880324	0.9999213
1000	0.1621371	0.0702075	0.0881853	0.1928875	0.2518397	0.6265561	0.0681606	0.0090499	0.9860914	0.9999728

0	0.1733569	0.0703768	0.1038545	0.1977470	0.2493997	0.6262670	0.0681266	0.0093900	0.9820356	1.0000000
50	0.1703585	0.0703720	0.0921779	0.1700986	0.2484493	0.6141451	0.0681266	0.0093927	0.9828634	1.0000000
100	0.1548597	0.0703074	0.0598586	0.1420651	0.2428719	0.5995341	0.0681266	0.0093525	0.9867455	1.0000000
150	0.1353534	0.0702242	0.0404527	0.1292772	0.2344177	0.5907142	0.0681266	0.0092211	0.9911014	1.0000000
200	0.1213220	0.0701752	0.0334308	0.1260416	0.2266682	0.5862995	0.0681266	0.0090341	0.9940331	1.0000000
250	0.1143267	0.0701539	0.0316513	0.1269888	0.2211226	0.5842776	0.0681266	0.0088578	0.9955293	1.0000000
300	0.1122298	0.0701458	0.0317269	0.1291159	0.2176887	0.5833984	0.0681266	0.0087284	0.9961061	1.0000000
350	0.1126006	0.0701431	0.0323653	0.1311052	0.2157528	0.5830288	0.0681266	0.0086498	0.9962096	1.0000000
400	0.1138112	0.0701424	0.0330534	0.1325618	0.2147301	0.5828771	0.0681266	0.0086101	0.9961186	1.0000000
450	0.1150421	0.0701423	0.0336022	0.1334978	0.2142150	0.5828159	0.0681266	0.0085948	0.9959793	1.0000000
500	0.1159969	0.0701423	0.0339772	0.1340498	0.2139647	0.5827915	0.0681266	0.0085923	0.9958547	1.0000000
550	0.1196616	0.0701425	0.0380833	0.1627585	0.2147626	0.5949038	0.0681266	0.0085960	0.9953659	1.0000000
600	0.1357588	0.0701456	0.0614627	0.1915656	0.2201601	0.6095109	0.0681266	0.0086223	0.9925133	1.0000000
650	0.1560104	0.0701738	0.0942237	0.2042911	0.2285101	0.6183293	0.0681266	0.0087215	0.9876556	1.0000000
700	0.1705114	0.0702732	0.1154443	0.2070247	0.2362642	0.6227435	0.0681266	0.0089068	0.9832615	1.0000000
750	0.1775116	0.0704174	0.1216081	0.2056164	0.2418652	0.6247652	0.0681266	0.0091259	0.9807138	1.0000000
800	0.1793454	0.0705154	0.1194344	0.2032479	0.2453568	0.6256443	0.0681266	0.0093116	0.9798601	1.0000000
850	0.1786874	0.0705364	0.1149188	0.2011930	0.2473347	0.6260139	0.0681266	0.0094296	0.9799790	1.0000000
900	0.1772793	0.0705102	0.1108592	0.1997545	0.2483830	0.6261655	0.0681266	0.0094826	0.9804572	1.0000000
950	0.1759473	0.0704714	0.1079832	0.1988581	0.2489124	0.6262267	0.0681266	0.0094917	0.9809569	1.0000000
1000	0.1749541	0.0704379	0.1061779	0.1983407	0.2491701	0.6262511	0.0681266	0.0094787	0.9813499	1.0000000

0	0.1733569	0.0703768	0.1038545	0.1977470	0.2493997	0.6262670	0.0681266	0.0093900	0.9820356	1.0000000
50	0.1733905	0.2081508	0.2039273	0.1975830	0.2576639	0.7303437	0.0681266	0.0096417	0.9820190	1.0000000
100	0.1730006	0.3358245	0.2447049	0.1937775	0.3069120	0.8557916	0.0681266	0.0145639	0.9821345	1.0000000
150	0.1699535	0.3935651	0.2445926	0.1820589	0.3809230	0.9315184	0.0681266	0.0294311	0.9830532	1.0000000
200	0.1621074	0.4148443	0.2308613	0.1664124	0.4472230	0.9694228	0.0681266	0.0480691	0.9852998	1.0000000
250	0.1507703	0.4215575	0.2166965	0.1524901	0.4934911	0.9867826	0.0681266	0.0629871	0.9882739	1.0000000
300	0.1391242	0.4232430	0.2071499	0.1425015	0.5215257	0.9943314	0.0681268	0.0721894	0.9910352	1.0000000
350	0.1294786	0.4234558	0.2018160	0.1361734	0.5370626	0.9975046	0.0681271	0.0769515	0.9931095	1.0000000
400	0.1225536	0.4233465	0.1990508	0.1324663	0.5451634	0.9988071	0.0681274	0.0790951	0.9944783	1.0000000
450	0.1180501	0.4232229	0.1976469	0.1304082	0.5492042	0.9993325	0.0681276	0.0799371	0.9953107	1.0000000
500	0.1153229	0.4231403	0.1969355	0.1293106	0.5511532	0.9995415	0.0681277	0.0802135	0.9957904	1.0000000
550	0.1137586	0.2853122	0.0885228	0.1287786	0.5450262	0.8955590	0.0681278	0.0744452	0.9960567	1.0000000
600	0.1129812	0.1580679	0.0428277	0.1293832	0.5013925	0.7701504	0.0681274	0.0517655	0.9961916	1.0000000
650	0.1132836	0.1013534	0.0344295	0.1330223	0.4308758	0.6944313	0.0681270	0.0308926	0.9961843	1.0000000
700	0.1156715	0.0804583	0.0347512	0.1407967	0.3638562	0.6565253	0.0681267	0.0187702	0.9959125	1.0000000
750	0.1209808	0.0734105	0.0386792	0.1518927	0.3150306	0.6391632	0.0681266	0.0129295	0.9952027	1.0000000
800	0.1290637	0.0711510	0.0460154	0.1641188	0.2845472	0.6316129	0.0681266	0.0103852	0.9939241	1.0000000
850	0.1387225	0.0704527	0.0565149	0.1751908	0.2672983	0.6284390	0.0681266	0.0093671	0.9920936	1.0000000
900	0.1483233	0.0702494	0.0686128	0.1837732	0.2581724	0.6271361	0.0681266	0.0090168	0.9899276	1.0000000
950	0.1565543	0.0702059	0.0800293	0.1896560	0.2535726	0.6266106	0.0681266	0.0089508	0.9877610	1.0000000
1000	0.1628108	0.0702193	0.0891040	0.1933187	0.2513368	0.6264015	0.0681266	0.0089999	0.9858875	1.0000000

0	0.1733569	0.0703768	0.1038545	0.1977470	0.2493997	0.6262670	0.0681266	0.0093900	0.9820356	1.0000000
50	0.1729805	0.2180560	0.1019629	0.1902527	0.4575781	0.6264231	0.0784690	0.0096813	0.9821399	1.0000000
100	0.1662978	0.3536594	0.0813468	0.1630180	0.6771188	0.6270350	0.0873892	0.0155724	0.9839984	1.0000000
150	0.1496744	0.4139104	0.0534084	0.1371300	0.7944782	0.6276688	0.0913655	0.0332392	0.9880684	1.0000000
200	0.1302254	0.4360586	0.0371385	0.1208588	0.8480069	0.6281016	0.0929344	0.0550423	0.9921402	1.0000000
250	0.1145222	0.4435167	0.0303853	0.1122687	0.8709616	0.6283518	0.0935320	0.0723535	0.9949811	1.0000000
300	0.1042504	0.4459060	0.0278557	0.1081248	0.8805361	0.6284902	0.0937573	0.0831353	0.9966280	1.0000000
350	0.0983570	0.4466475	0.0269023	0.1062280	0.8844780	0.6285693	0.0938423	0.0889255	0.9974887	1.0000000
400	0.0952582	0.4468727	0.0265277	0.1053881	0.8860916	0.6286163	0.0938746	0.0917439	0.9979113	1.0000000
450	0.0937252	0.4469400	0.0263751	0.1050244	0.8867510	0.6286443	0.0938870	0.0930237	0.9981108	1.0000000
500	0.0929996	0.4469600	0.0263115	0.1048692	0.8870207	0.6286605	0.0938918	0.0935755	0.9982024	1.0000000
550	0.0927135	0.2992498	0.0263037	0.1058872	0.6795053	0.6286380	0.0835512	0.0868654	0.9982408	1.0000000
600	0.0937576	0.1635983	0.0267265	0.1137771	0.4605829	0.6283927	0.0746308	0.0598614	0.9981793	1.0000000
650	0.0988639	0.1032861	0.0287869	0.1300950	0.3434650	0.6278956	0.0706535	0.0349878	0.9977774	1.0000000
700	0.1095335	0.0810908	0.0345397	0.1501392	0.2898675	0.6273458	0.0690841	0.0205761	0.9966832	1.0000000
750	0.1241040	0.0736099	0.0457113	0.1680531	0.2666667	0.6269051	0.0684865	0.0136673	0.9946716	1.0000000
800	0.1390765	0.0712164	0.0609154	0.1809215	0.2567995	0.6266139	0.0682615	0.0106970	0.9919411	1.0000000
850	0.1515926	0.0704875	0.0759920	0.1888728	0.2526015	0.6264442	0.0681771	0.0095481	0.9890614	1.0000000
900	0.1605698	0.0702931	0.0876600	0.1933043	0.2507992	0.6263532	0.0681455	0.0091817	0.9865798	1.0000000
950	0.1663113	0.0702692	0.0952095	0.1956061	0.2500158	0.6263074	0.0681336	0.0091256	0.9847497	1.0000000
1000	0.1696791	0.0702938	0.0995257	0.1967457	0.2496713	0.6262853	0.0681292	0.0091739	0.9835504	1.0000000

0	0.1733569	0.0703768	0.1038545	0.1977470	0.2493997	0.6262670	0.0681266	0.0093900	0.9820356	1.0000000
50	0.1733946	0.0703783	0.1038956	0.1977325	0.2505447	0.6408844	0.0681266	0.0544663	0.9820178	1.0000000
100	0.1733545	0.0703790	0.1036626	0.1971651	0.2573631	0.6585144	0.0681272	0.1057860	0.9820269	1.0000000
150	0.1728801	0.0703765	0.1019328	0.1951182	0.2678241	0.6692285	0.0681343	0.1348442	0.9821750	1.0000000
200	0.1714654	0.0703643	0.0977002	0.1917815	0.2775411	0.6747240	0.0681524	0.1484757	0.9826292	1.0000000
250	0.1690772	0.0703383	0.0918077	0.1881652	0.2846114	0.6773689	0.0681747	0.1543148	0.9834037	1.0000000
300	0.1662104	0.0703041	0.0859378	0.1850798	0.2890884	0.6786064	0.0681929	0.1566710	0.9843366	1.0000000
350	0.1634611	0.0702710	0.0811911	0.1828197	0.2916871	0.6791757	0.0682046	0.1575688	0.9852323	1.0000000
400	0.1612068	0.0702447	0.0778349	0.1813277	0.2931098	0.6794338	0.0682110	0.1578828	0.9859688	1.0000000
450	0.1595577	0.0702264	0.0756660	0.1804133	0.2938566	0.6795490	0.0682141	0.1579742	0.9865107	1.0000000
500	0.1584507	0.0702147	0.0743511	0.1798834	0.2942364	0.6795994	0.0682155	0.1579869	0.9868778	1.0000000
550	0.1577560	0.0702075	0.0735933	0.1796081	0.2932509	0.6649597	0.0682024	0.1129048	0.9871111	1.0000000
600	0.1573877	0.0702034	0.0733102	0.1798984	0.2863787	0.6470704	0.0681656	0.0615736	0.9872411	1.0000000
650	0.1575357	0.0702016	0.0740894	0.1815088	0.2757675	0.6361623	0.0681427	0.0325049	0.9872268	1.0000000
700	0.1585909	0.0702032	0.0767244	0.1844485	0.2659468	0.6306716	0.0681328	0.0188636	0.9869609	1.0000000
750	0.1606473	0.0702103	0.0811936	0.1879400	0.2588737	0.6281481	0.0681289	0.0130137	0.9863923	1.0000000
800	0.1633352	0.0702249	0.0866119	0.1911563	0.2544737	0.6270480	0.0681274	0.0106457	0.9855933	1.0000000
850	0.1660934	0.0702470	0.0918623	0.1936525	0.2519844	0.6265847	0.0681269	0.0097381	0.9847152	1.0000000
900	0.1684819	0.0702742	0.0961681	0.1953652	0.2506660	0.6263942	0.0681267	0.0094187	0.9839047	1.0000000
950	0.1703036	0.0703021	0.0992711	0.1964366	0.2500005	0.6263172	0.0681266	0.0093273	0.9832499	1.0000000
1000	0.1715626	0.0703268	0.1012923	0.1970610	0.2496765	0.6262866	0.0681266	0.0093184	0.9827736	1.0000000
