YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W
0.3512164	0.5859389	0.0426953	0.6898696	0.0917484	0.1980079	0.8004222	0.8090809	0.4706365	0.1554903
