"Time"	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C
450	0.8761310	0.3216550	0.3383881	0.0798991	0.0453191	1.0252684	1.0167518	0.5330889	0.8471754	1.0851748
500	0.9220117	0.3010837	0.3779537	0.0699453	0.0828745	0.9892120	0.9673657	0.4953757	0.8983992	1.0710603
550	0.8677697	0.4732198	0.7008565	0.1177416	0.1538464	0.9450982	0.9900921	0.3850523	0.9103784	1.0133246
600	0.9213298	0.8285521	0.8359117	0.1116615	0.1517750	1.0939163	0.9184696	0.4230189	0.7852324	1.0397664
650	1.0224485	0.9262206	0.8880410	0.1156713	0.1516019	0.9892391	0.9356899	0.4107099	0.6989059	1.1080983
700	1.0009950	0.9697869	0.8568285	0.1397808	0.1594660	1.0171414	0.9234841	0.5704548	0.5735325	0.9320342
750	0.9406228	1.0054682	0.8407340	0.1792175	0.1744271	0.9248929	1.0088900	0.6484042	0.6006606	1.0073428
800	1.0393101	0.9495502	0.7827138	0.1676744	0.1463365	0.9735627	1.0506079	0.6414850	0.5056725	1.0944524
850	1.0870594	0.9114210	0.8153185	0.1302522	0.1046673	0.9384300	0.9407118	0.6211138	0.5208398	1.0569691
900	0.9659213	0.9332606	0.7512133	0.1458811	0.1316035	0.9539963	0.9513259	0.6302786	0.4953864	1.0396067
950	1.1026087	0.9650150	0.7514349	0.1277985	0.1546062	1.0406457	0.8804943	0.7831730	0.5064522	1.0799013
1000	1.1159378	0.9472731	0.7413687	0.1267996	0.1665773	0.9868118	0.8580394	0.8292343	0.5499559	1.0117196

0	1.0242965	0.9952179	0.7677522	0.0994600	0.1177725	0.9732265	0.9553249	0.6647664	0.5478818	1.0224264
50	0.9771802	0.9710420	0.8038636	0.1637354	0.1376002	1.0517396	0.9262497	0.7209183	0.6590200	1.0259531
100	0.9203818	0.9719602	0.7537901	0.1506876	0.1396606	0.9981744	0.8891868	0.6076426	0.6763872	1.0568428
150	0.9570732	0.9172819	0.8045444	0.1137157	0.1327134	0.9719803	0.9591459	0.5172356	0.7078780	1.0000699
200	1.0068902	0.9716997	0.7065243	0.1414611	0.1271791	0.9761059	0.9522685	0.5347954	0.7288441	1.0577681
250	0.9697874	0.9539058	0.7879410	0.1740294	0.1310269	0.9446418	0.9415697	0.5444193	0.8017167	0.9753521
300	0.9227535	1.0030211	0.7551101	0.1455756	0.1050073	0.8385762	0.9598611	0.4756677	0.7623507	0.9567827
350	0.9681657	0.9697600	0.7502017	0.1534873	0.1505755	0.9686070	0.8956159	0.4396244	0.7780755	0.9213673
400	1.0744479	0.9589764	0.7759198	0.1483300	0.1402149	1.0127509	0.9095209	0.4632147	0.8175876	0.9964420
450	1.0535207	0.9483124	0.8026074	0.1307273	0.1521212	1.0014026	0.9360908	0.4495492	0.7684291	1.0571082
500	0.9976814	0.9829286	0.7802635	0.1700729	0.1757268	0.9628743	0.8840711	0.5018038	0.7619048	1.0886018
550	0.9970368	0.9171810	0.7324296	0.2043617	0.1659285	0.9436718	0.8946371	0.4333215	0.6461230	1.0231681
600	0.9241250	0.9878213	0.7805596	0.1467758	0.1546920	1.0355189	0.9081794	0.5467171	0.6401912	0.9522656
650	1.0383519	0.9760276	0.8126619	0.1463290	0.1403928	0.9988033	0.9195962	0.6088902	0.6107478	1.0093430
700	0.9714966	0.9953808	0.6811739	0.1318426	0.1510424	0.9477814	0.9506392	0.6118840	0.5612105	1.0162571
750	0.9262889	1.0127827	0.6792575	0.0875402	0.1213228	1.0008156	0.9780271	0.6677058	0.5329947	0.9361964
800	0.9435572	0.9737304	0.7396509	0.1327043	0.1205699	0.9637179	0.9099646	0.7038448	0.4849078	0.9898575
850	1.0055798	0.9288971	0.7240857	0.1151717	0.1179277	0.9323681	0.9341050	0.6507974	0.5286683	0.9996061
900	0.9502532	0.9750574	0.7726388	0.1275104	0.1360953	1.0420811	0.8968674	0.6631273	0.4934449	0.9340502
950	0.9086335	0.9371152	0.8534314	0.1413930	0.1274233	1.1167365	0.9457294	0.7333371	0.5103976	1.0461155
1000	0.8729412	0.9249040	0.8483233	0.1284542	0.1354649	1.1004962	0.8605310	0.6789321	0.5469480	1.0074333

0	1.0242965	0.9952179	0.7677522	0.0994600	0.1177725	0.9732265	0.9553249	0.6647664	0.5478818	1.0224264
50	0.9363633	0.9706847	0.4085134	0.1637260	0.0738309	0.8938992	0.9674164	0.7026629	0.5048720	1.0286298
100	1.0235648	0.9065242	0.2983508	0.1398424	0.0445511	0.9959293	0.9660250	0.6712715	0.5187257	0.9824941
150	1.0458746	0.8801660	0.2602624	0.0919386	0.0370579	0.9477940	1.0204684	0.6749874	0.5466125	1.0264620
200	1.0762472	0.7890280	0.3205327	0.0885965	0.0338301	1.0230354	0.9914345	0.6671460	0.5112940	0.9051872
250	0.9530131	0.8020921	0.2770247	0.1234997	0.0336192	1.0718886	1.0052809	0.6635087	0.5447937	0.9503681
300	0.9463040	0.7909870	0.3151042	0.0960399	0.0142997	0.9281215	0.9874413	0.6453396	0.6348981	0.9757632
350	0.9802658	0.7600544	0.3283256	0.0729782	0.0167639	1.0106185	0.9657712	0.5684772	0.6067417	0.9719456
400	0.9050931	0.7919640	0.2964002	0.1130685	0.0237033	0.9625927	1.0230515	0.5596829	0.5535196	0.9768346
450	0.9101833	0.7892023	0.2871559	0.0963866	0.0288381	1.0209313	0.9662823	0.5312675	0.5134894	0.9968662
500	0.9871136	0.7230238	0.3263185	0.1167507	0.0331970	1.0155318	1.0122246	0.6038731	0.5628067	0.9982106
550	0.9493051	0.4527690	0.6516605	0.1044735	0.0767321	0.9810340	0.9056475	0.6294374	0.5628007	0.9742878
600	0.9174242	0.5911657	0.8559979	0.0940248	0.0874910	0.9794159	0.9351227	0.5620700	0.7257183	0.9489024
650	0.8397542	0.8412093	0.8200020	0.1055308	0.1149883	1.0676914	0.9324775	0.5260864	0.7359286	0.9740895
700	0.8921423	0.8872564	0.9008304	0.1268700	0.1195622	0.9612090	0.9119599	0.4695540	0.5980252	1.0342894
750	0.9666729	1.0314218	0.8793644	0.1117689	0.1452861	1.0127230	0.8823406	0.5480558	0.5249813	1.0466394
800	0.9902832	1.0194888	0.9199406	0.1070347	0.1255681	1.0677450	0.9463617	0.6512499	0.5101537	1.0052274
850	1.0104956	0.9111401	0.9940187	0.1247842	0.1504288	1.0661553	0.8918658	0.6731077	0.5468631	0.9550465
900	0.9702697	0.9537610	0.8727885	0.1736757	0.1313380	1.0487044	0.9363799	0.7369794	0.5706002	0.9491981
950	0.9745671	0.9244394	0.7746326	0.1598421	0.1063686	0.9834162	0.8846749	0.7366645	0.4696455	0.9692699
1000	0.9830264	1.0203481	0.7931671	0.1574462	0.1263050	1.0552318	0.8469156	0.7409308	0.4787072	0.9341258

0	1.0242965	0.9952179	0.7677522	0.0994600	0.1177725	0.9732265	0.9553249	0.6647664	0.5478818	1.0224264
50	1.1764793	0.8944067	0.6930695	0.3512738	0.1067492	1.0339235	0.9645122	0.7704319	0.5356578	0.7268403
100	1.0533171	0.8987797	0.5313287	0.4056190	0.0963797	1.0743082	0.8250339	0.6986833	0.4798178	0.6001986
150	1.1006778	0.8810876	0.3252011	0.3918210	0.0737833	0.9588154	0.7914475	0.6647479	0.4381328	0.6213015
200	1.0302822	0.6500494	0.2491853	0.3508919	0.0691552	1.0028757	0.7719494	0.7550714	0.4377211	0.6719119
250	1.0108470	0.3959018	0.2383925	0.3959052	0.0659491	1.0124696	0.7627071	0.8334191	0.4340449	0.6350142
300	0.9367185	0.3097345	0.2468961	0.3391219	0.0839342	1.0412659	0.7345324	0.7661812	0.5528768	0.5816141
350	0.9409451	0.2034768	0.2565154	0.3568206	0.0656928	0.9297789	0.6557211	0.6531912	0.5965846	0.5644340
400	0.8712277	0.1395638	0.2428290	0.4013446	0.0770780	1.0444415	0.6261150	0.6277696	0.7225620	0.5664516
450	0.5940958	0.0917898	0.2187049	0.3420645	0.0430999	1.0180296	0.5726076	0.5510121	0.7336940	0.5443141
500	0.3796880	0.0775851	0.2158930	0.3767153	0.0512763	1.0480617	0.5563687	0.5275990	0.7225943	0.5977468
550	0.2258867	0.0764553	0.3171308	0.1745852	0.1233754	0.9710827	0.5996164	0.4580861	0.7181254	0.8797957
600	0.1642588	0.1220698	0.4886897	0.1371363	0.1394158	1.1224835	0.7457134	0.4372405	0.7498480	1.0284996
650	0.2331119	0.3025706	0.6928688	0.1424609	0.1368986	1.0081022	0.8267553	0.3945457	0.7593465	0.9875300
700	0.5791963	0.6430335	0.7331918	0.1519299	0.1635275	0.9848391	0.9169716	0.2992413	0.8007530	1.0609661
750	0.8370693	0.8236256	0.7367895	0.1472793	0.1663369	1.0996318	0.9346514	0.3187526	0.8026945	0.9796919
800	0.9938760	0.9421756	0.7179012	0.1423603	0.1466886	0.9515872	0.9451749	0.3233773	0.6665256	0.9977570
850	0.9803016	0.9241802	0.7969788	0.1658352	0.1421537	0.8797662	0.9469062	0.5019292	0.5943582	1.0342421
900	0.9630335	0.8989414	0.7571807	0.1756495	0.1149061	0.9082241	0.9038907	0.6588147	0.5739806	0.9780335
950	1.0319155	0.9003707	0.7248051	0.1194536	0.1514835	0.9481852	0.9166191	0.5984833	0.5126198	1.0537329
1000	0.9910798	0.9979001	0.7859593	0.1337816	0.1683176	0.9999330	0.9502598	0.6256644	0.4993344	1.0176923

0	1.0242965	0.9952179	0.7677522	0.0994600	0.1177725	0.9732265	0.9553249	0.6647664	0.5478818	1.0224264
50	0.9052279	0.8764740	0.7515551	0.1465836	0.1570458	0.9787829	0.9398381	0.6863851	0.5134472	0.8173251
100	1.0026217	0.9906531	0.7282552	0.1140697	0.1638024	1.0120034	0.8907792	0.7067736	0.4600343	0.7559949
150	0.9424681	1.0352855	0.7740435	0.1421204	0.1415500	0.9576339	0.9152181	0.7813967	0.4197428	0.7133162
200	0.9920864	0.9546903	0.7661007	0.1555735	0.1434710	1.0322548	0.9484907	0.7573482	0.3926433	0.8235173
250	1.0782378	0.8714113	0.7712737	0.1414914	0.1423169	1.0207113	0.8966703	0.7775937	0.5130069	0.7497902
300	0.9965214	0.8824754	0.8183206	0.1503197	0.1587122	0.9548186	0.9330292	0.7394210	0.4513011	0.7280385
350	0.9676175	0.8809754	0.7307390	0.1567088	0.1593598	0.9612284	0.9451264	0.8153947	0.4401650	0.7296956
400	1.0115340	0.9037654	0.7622110	0.1444139	0.1471856	0.9888668	0.8360508	0.8522411	0.4686037	0.7579120
450	1.0817275	0.9417756	0.7992537	0.1701951	0.1425447	1.0427531	0.8190144	0.7538663	0.4137815	0.7381325
500	1.0631561	0.9845191	0.7268495	0.1349259	0.1169950	0.9407798	0.8298974	0.8260460	0.4043748	0.7760880
550	0.9978637	0.9917767	0.7660887	0.1065443	0.1437937	1.0005986	0.9185303	0.8475648	0.4164464	0.9613492
600	0.9920331	0.9731701	0.7525488	0.1569723	0.1614548	0.9678272	0.9088118	0.8456799	0.4614876	1.0279655
650	0.9975529	0.9570468	0.7742043	0.1328441	0.1384056	1.1245710	0.8990727	0.8332810	0.5249195	0.9746869
700	1.0144086	0.9301579	0.8015645	0.1568020	0.1614103	1.0084654	0.8997946	0.8036598	0.4907843	1.0197688
750	1.0429155	0.8993808	0.6799099	0.1861434	0.1299498	1.0204996	0.9754469	0.7997856	0.5031457	0.9867506
800	1.0242559	0.9421144	0.7750387	0.1591299	0.1321569	0.9916186	0.9949487	0.7139993	0.4864169	1.0113723
850	1.0459728	0.9249432	0.7132656	0.1390726	0.1064474	0.9970534	0.9603820	0.7699968	0.4521420	0.9563944
900	1.0648196	0.9087753	0.6500935	0.1010056	0.1238083	1.0011031	0.9628504	0.6986993	0.5206401	1.0327054
950	1.0089368	0.9729400	0.8109687	0.1199090	0.1371671	0.9584508	0.9366936	0.6921872	0.4863571	1.0315282
1000	1.1163776	0.9375277	0.8804528	0.1491707	0.1465409	1.0604114	0.8632712	0.7133389	0.4731049	1.0604248

0	1.0242965	0.9952179	0.7677522	0.0994600	0.1177725	0.9732265	0.9553249	0.6647664	0.5478818	1.0224264
50	1.0564054	0.9629347	0.9447037	0.1391520	0.1708940	0.9442560	0.9486981	0.1486769	0.3430990	0.9959220
100	1.0223930	0.8981944	0.9649964	0.1557102	0.1400109	0.9553049	0.8823202	0.0678708	0.2775343	1.0284338
150	1.0781112	0.9777909	0.8083130	0.1553008	0.1493343	0.9992181	0.9519284	0.0626543	0.2352156	1.0145196
200	1.0740864	0.9755176	0.7481648	0.1576364	0.1511803	1.0523941	0.9132024	0.0756908	0.2084326	1.0711216
250	1.0307702	0.9281561	0.7671442	0.1438638	0.1431299	1.0345774	0.9136912	0.0770391	0.1970889	0.9295568
300	0.9604876	1.0210948	0.7537298	0.1239324	0.1402645	1.0903492	0.9513057	0.0772716	0.2418302	1.0097761
350	1.1083571	0.9730748	0.7909102	0.1329488	0.1237654	1.0174967	0.9797389	0.0875678	0.1649715	1.0155761
400	1.0547872	0.9882462	0.7133885	0.1310608	0.1502048	1.1032719	1.0303519	0.0711081	0.2113730	0.9610702
450	1.0276214	0.8439914	0.8460480	0.1111787	0.1453431	1.0336415	0.9319315	0.0611128	0.2027630	0.9537044
500	0.9744517	0.8721791	0.7856598	0.1609606	0.1290546	1.0544226	1.0151055	0.0826626	0.2219882	0.9152957
550	0.8650555	0.9657987	0.7754362	0.1557095	0.1415913	1.0310250	0.9908725	0.7450728	0.4049234	0.9852224
600	0.9282553	0.9684090	0.7215721	0.1612561	0.1379823	1.0108436	0.9445583	0.8728955	0.4991671	0.9340600
650	0.9017942	0.9945350	0.7736222	0.1602206	0.1122758	1.0038783	0.9397374	0.8452852	0.4862417	0.9136952
700	0.9199398	1.0420482	0.7532918	0.1473452	0.1339693	1.0169138	1.0074781	0.7746551	0.4551666	0.9650677
750	0.9658340	0.9345374	0.7452929	0.1383106	0.1389110	1.0139874	0.9696531	0.8236483	0.4726720	0.9473392
800	1.0178110	0.8764818	0.7370418	0.1304437	0.1275778	0.9214843	1.0217287	0.7823764	0.4822966	0.9969209
850	1.0570539	0.9298812	0.8142987	0.1146464	0.1671395	1.0211593	1.0096201	0.7185172	0.4934369	1.0036859
900	1.0162694	0.9027860	0.8943712	0.1070419	0.1560902	1.0378873	0.9508005	0.7023919	0.5477978	1.0509881
950	0.9576638	1.0039204	0.8356796	0.1316094	0.1531288	0.9030231	0.8854067	0.6980257	0.5821601	1.0975386
1000	0.9445817	1.0140951	0.8759636	0.1681518	0.1121141	0.9935797	1.0163363	0.7295193	0.5655644	1.0165222
