"Time"	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W
900	0.4478960	0.3858695	0.8193045	0.6994360	0.9999673	0.1499012	0.9725721	0.9966744	0.9994243	0.0897616
950	0.4479193	0.3858700	0.8193041	0.6994357	0.9999672	0.1498741	0.9725921	0.9967075	0.9997436	0.0897616
1000	0.4479323	0.3858704	0.8193039	0.6994355	0.9999672	0.1498586	0.9726020	0.9967226	0.9998858	0.0897617

0	0.4478290	0.3858877	0.8193008	0.6994342	0.9999670	0.1498417	0.9726111	0.9967351	1.0000000	0.0897622
50	0.6531453	0.3859778	0.8173807	0.6598534	0.3928623	0.1527486	0.9726078	0.9953931	0.6605407	0.1020503
100	0.6935530	0.3906318	0.7896843	0.5047099	0.1571823	0.1697564	0.9725441	0.9868819	0.5093516	0.1721520
150	0.7005851	0.4241427	0.6829841	0.2988261	0.0656905	0.2224454	0.9722253	0.9622729	0.4420146	0.3486729
200	0.6854321	0.5501203	0.4483274	0.1426494	0.0301720	0.3390175	0.9713004	0.9194116	0.4120240	0.6024798
250	0.6286378	0.7823360	0.1916906	0.0599481	0.0163735	0.4907001	0.9694806	0.8721870	0.3986666	0.8075567
300	0.5718733	0.9292314	0.0610762	0.0243367	0.0109586	0.6031780	0.9668766	0.8352334	0.3927175	0.9179534
350	0.5447744	0.9788838	0.0218554	0.0105780	0.0087050	0.6604322	0.9639948	0.8120779	0.3900679	0.9659583
400	0.5343417	0.9937420	0.0129432	0.0055015	0.0076398	0.6850834	0.9613964	0.7994014	0.3888878	0.9849531
450	0.5302569	0.9981461	0.0111699	0.0036306	0.0070796	0.6954756	0.9594015	0.7929971	0.3883622	0.9922613
500	0.5284566	0.9994507	0.0108324	0.0029175	0.0067755	0.7001526	0.9580479	0.7899121	0.3881281	0.9951080
550	0.2781875	0.9998372	0.0110993	0.0726575	0.5462446	0.4631864	0.9577603	0.8693596	0.7274832	0.7889335
600	0.2293707	0.9999506	0.0682821	0.3089654	0.8043701	0.2494862	0.9611391	0.9562267	0.8786258	0.4039648
650	0.2192293	0.9977300	0.3524080	0.5022905	0.9219774	0.1825489	0.9657484	0.9848524	0.9459421	0.2145194
700	0.2003856	0.9239684	0.6087140	0.6081394	0.9694457	0.1620823	0.9690384	0.9929552	0.9759236	0.1384034
750	0.1716124	0.7250425	0.7317029	0.6588224	0.9880680	0.1550409	0.9708861	0.9953770	0.9892768	0.1088475
800	0.1719211	0.5576038	0.7827243	0.6817895	0.9953323	0.1522241	0.9718136	0.9961930	0.9952241	0.0973342
850	0.2194458	0.4651152	0.8037988	0.6918998	0.9981620	0.1509650	0.9722518	0.9965036	0.9978729	0.0927938
900	0.2959862	0.4210388	0.8126875	0.6962632	0.9992639	0.1503721	0.9724517	0.9966327	0.9990526	0.0909824
950	0.3632315	0.4012071	0.8164863	0.6981165	0.9996931	0.1500897	0.9725410	0.9966891	0.9995781	0.0902542
1000	0.4056183	0.3924957	0.8181127	0.6988929	0.9998603	0.1499560	0.9725804	0.9967144	0.9998121	0.0899603

0	0.4478290	0.3858877	0.8193008	0.6994342	0.9999670	0.1498417	0.9726111	0.9967351	1.0000000	0.0897622
50	0.4146791	0.3520975	0.8281682	0.7693928	0.9999785	0.0347272	0.9726064	0.9947593	0.5556057	0.0897618
100	0.4267965	0.3348005	0.8440232	0.7884872	0.9999913	0.0089193	0.9724968	0.9761944	0.3576804	0.0897611
150	0.4434696	0.3206756	0.8532100	0.7937001	0.9999966	0.0031337	0.9716553	0.8831745	0.2695280	0.0897602
200	0.4577260	0.3110640	0.8570541	0.7951238	0.9999987	0.0018396	0.9674972	0.6593786	0.2302665	0.0897595
250	0.4670821	0.3057992	0.8584486	0.7955129	0.9999995	0.0015626	0.9534616	0.4258604	0.2127801	0.0897590
300	0.4692717	0.3033158	0.8589156	0.7956193	0.9999998	0.0015422	0.9181294	0.2846533	0.2049920	0.0897588
350	0.4612334	0.3022581	0.8590642	0.7956485	0.9999999	0.0016438	0.8500838	0.2170522	0.2015233	0.0897587
400	0.4391843	0.3018391	0.8591098	0.7956565	1.0000000	0.0018837	0.7543468	0.1869254	0.1999784	0.0897586
450	0.4029880	0.3016818	0.8591234	0.7956587	1.0000000	0.0022807	0.6567126	0.1736331	0.1992903	0.0897586
500	0.3608007	0.3016251	0.8591275	0.7956593	1.0000000	0.0027706	0.5800651	0.1677286	0.1989839	0.0897586
550	0.3672588	0.3346177	0.8521000	0.7257044	0.9999992	0.2549266	0.5678511	0.4560613	0.6432417	0.0897586
600	0.3561156	0.3502476	0.8371120	0.7066104	0.9999017	0.3118866	0.7545323	0.8517951	0.8411062	0.0897592
650	0.3820602	0.3636743	0.8268327	0.7013706	0.9995027	0.2790312	0.8855617	0.9625830	0.9292315	0.0897674
700	0.4164303	0.3740305	0.8220458	0.6998738	0.9993193	0.2259791	0.9397735	0.9881426	0.9684810	0.0897887
750	0.4366883	0.3803326	0.8201865	0.6994281	0.9994824	0.1884396	0.9602936	0.9942477	0.9859620	0.0898057
800	0.4447915	0.3835445	0.8195324	0.6993220	0.9996890	0.1679820	0.9679524	0.9958872	0.9937477	0.0898064
850	0.4472499	0.3849915	0.8193245	0.6993286	0.9998244	0.1580152	0.9708276	0.9964050	0.9972153	0.0897966
900	0.4477980	0.3855834	0.8192726	0.6993615	0.9998974	0.1534272	0.9719197	0.9965957	0.9987598	0.0897848
950	0.4478639	0.3858025	0.8192703	0.6993909	0.9999339	0.1513853	0.9723399	0.9966739	0.9994476	0.0897755
1000	0.4478600	0.3858720	0.8192797	0.6994107	0.9999515	0.1504969	0.9725036	0.9967078	0.9997540	0.0897694

0	0.4478290	0.3858877	0.8193008	0.6994342	0.9999670	0.1498417	0.9726111	0.9967351	1.0000000	0.0897622
50	0.5215980	0.3834372	0.8408047	0.8819834	0.8934176	0.1499407	0.9771120	0.9967351	1.0000000	0.0914733
100	0.5366489	0.3659927	0.8743050	0.9292693	0.8520547	0.1503395	0.9784515	0.9967351	1.0000000	0.0966956
150	0.5509731	0.3429454	0.8911191	0.9401659	0.8359973	0.1508476	0.9788500	0.9967351	1.0000000	0.1021937
200	0.5713324	0.3267803	0.8973180	0.9419992	0.8297634	0.1512508	0.9789686	0.9967351	1.0000000	0.1061577
250	0.5895943	0.3183299	0.8992500	0.9419406	0.8273432	0.1514994	0.9790039	0.9967351	1.0000000	0.1085032
300	0.6017138	0.3146118	0.8997507	0.9416715	0.8264034	0.1516318	0.9790144	0.9967351	1.0000000	0.1097346
350	0.6083911	0.3131689	0.8998389	0.9414887	0.8260385	0.1516962	0.9790176	0.9967351	1.0000000	0.1103326
400	0.6116288	0.3126687	0.8998324	0.9413929	0.8258967	0.1517258	0.9790185	0.9967351	1.0000000	0.1106079
450	0.6130502	0.3125164	0.8998151	0.9413479	0.8258416	0.1517388	0.9790188	0.9967351	1.0000000	0.1107300
500	0.6136223	0.3124787	0.8998033	0.9413279	0.8258202	0.1517444	0.9790189	0.9967351	1.0000000	0.1107826
550	0.5418450	0.3137486	0.8844490	0.7253468	0.9323614	0.1514533	0.9745179	0.9967351	1.0000000	0.1083085
600	0.5293102	0.3263745	0.8478920	0.6839670	0.9737212	0.1508109	0.9731785	0.9967351	1.0000000	0.1019788
650	0.5216821	0.3504488	0.8235044	0.6844327	0.9897776	0.1503419	0.9727800	0.9967351	1.0000000	0.0965308
700	0.5033359	0.3719708	0.8156211	0.6905100	0.9960110	0.1500847	0.9726614	0.9967351	1.0000000	0.0931644
750	0.4799404	0.3837127	0.8152835	0.6949136	0.9984311	0.1499559	0.9726261	0.9967351	1.0000000	0.0913707
800	0.4615092	0.3877531	0.8166756	0.6973231	0.9993707	0.1498938	0.9726156	0.9967351	1.0000000	0.0904910
850	0.4512526	0.3881743	0.8178768	0.6984959	0.9997356	0.1498647	0.9726124	0.9967351	1.0000000	0.0900822
900	0.4471477	0.3875334	0.8186016	0.6990310	0.9998773	0.1498514	0.9726115	0.9967351	1.0000000	0.0898993
950	0.4462310	0.3868566	0.8189787	0.6992653	0.9999323	0.1498454	0.9726112	0.9967351	1.0000000	0.0898197
1000	0.4464980	0.3863950	0.8191593	0.6993651	0.9999536	0.1498428	0.9726112	0.9967351	1.0000000	0.0897858

0	0.4478290	0.3858877	0.8193008	0.6994342	0.9999670	0.1498417	0.9726111	0.9967351	1.0000000	0.0897622
50	0.4430495	0.3623099	0.9072773	0.6714876	0.5512552	0.1518164	0.9726079	0.9954658	0.6741899	0.0981540
100	0.4567901	0.3258922	0.9128728	0.5723722	0.3770634	0.1604449	0.9725487	0.9877738	0.5290799	0.1355456
150	0.4881672	0.3123772	0.8912408	0.4496831	0.3094397	0.1757839	0.9722655	0.9669183	0.4644505	0.2002370
200	0.5126531	0.3219874	0.8490948	0.3519745	0.2831834	0.1935965	0.9714883	0.9325089	0.4356657	0.2715648
250	0.5202428	0.3520512	0.7972122	0.2916190	0.2729826	0.2084157	0.9700399	0.8958141	0.4228455	0.3282174
300	0.5052359	0.3964629	0.7520654	0.2595568	0.2690120	0.2181470	0.9680657	0.8675377	0.4171356	0.3640392
350	0.4663191	0.4431347	0.7219149	0.2440204	0.2674600	0.2237528	0.9659707	0.8499274	0.4145925	0.3835552
400	0.4153864	0.4811703	0.7049896	0.2369200	0.2668490	0.2268639	0.9641445	0.8403077	0.4134598	0.3932144
450	0.3692881	0.5068572	0.6964462	0.2337981	0.2666059	0.2286356	0.9627777	0.8354512	0.4129554	0.3977047
500	0.3361868	0.5220370	0.6924101	0.2324607	0.2665078	0.2296892	0.9618669	0.8331122	0.4127307	0.3997070
550	0.3331791	0.6617384	0.3478311	0.3048483	0.7150605	0.2061638	0.9616723	0.8938967	0.7384407	0.3250343
600	0.2853742	0.8333486	0.4261642	0.4675186	0.8892563	0.1758972	0.9639912	0.9626748	0.8835061	0.2061387
650	0.2272631	0.8301438	0.6017250	0.5844996	0.9569412	0.1618383	0.9673156	0.9863465	0.9481157	0.1407384
700	0.1905260	0.6959008	0.7176556	0.6465008	0.9832440	0.1557413	0.9697895	0.9933139	0.9768917	0.1113428
750	0.1886703	0.5583182	0.7741070	0.6759675	0.9934660	0.1528524	0.9712225	0.9954733	0.9897080	0.0987990
800	0.2295865	0.4714972	0.7994481	0.6892831	0.9974389	0.1513813	0.9719587	0.9962232	0.9954161	0.0935262
850	0.2972168	0.4260720	0.8106384	0.6951236	0.9989835	0.1506162	0.9723130	0.9965146	0.9979584	0.0913222
900	0.3598582	0.4041810	0.8155563	0.6976312	0.9995842	0.1502227	0.9724772	0.9966372	0.9990907	0.0904050
950	0.4018505	0.3940513	0.8177015	0.6986898	0.9998180	0.1500249	0.9725515	0.9966911	0.9995950	0.0900253
1000	0.4253916	0.3894723	0.8186270	0.6991305	0.9999090	0.1499279	0.9725847	0.9967152	0.9998196	0.0898691

0	0.4478290	0.3858877	0.8193008	0.6994342	0.9999670	0.1498417	0.9726111	0.9967351	1.0000000	0.0897622
50	0.4477026	0.3851915	0.8255536	0.7480318	0.9999671	0.1498410	0.9726192	0.9976685	1.0000000	0.0897619
100	0.4475015	0.3796739	0.8370300	0.7612950	0.9999672	0.1498386	0.9726390	0.9978395	1.0000000	0.0897618
150	0.4509905	0.3712895	0.8438475	0.7649148	0.9999672	0.1498337	0.9726555	0.9978708	1.0000000	0.0897618
200	0.4583913	0.3646254	0.8467445	0.7659027	0.9999672	0.1498283	0.9726652	0.9978766	1.0000000	0.0897617
250	0.4662287	0.3607550	0.8478041	0.7661724	0.9999672	0.1498239	0.9726701	0.9978776	1.0000000	0.0897617
300	0.4721189	0.3588761	0.8481603	0.7662460	0.9999672	0.1498210	0.9726723	0.9978778	1.0000000	0.0897617
350	0.4757151	0.3580628	0.8482738	0.7662660	0.9999672	0.1498193	0.9726733	0.9978778	1.0000000	0.0897617
400	0.4776245	0.3577373	0.8483086	0.7662715	0.9999672	0.1498183	0.9726738	0.9978778	1.0000000	0.0897617
450	0.4785414	0.3576143	0.8483191	0.7662730	0.9999672	0.1498179	0.9726739	0.9978778	1.0000000	0.0897617
500	0.4789495	0.3575698	0.8483221	0.7662734	0.9999672	0.1498176	0.9726740	0.9978778	1.0000000	0.0897617
550	0.4792835	0.3580823	0.8430102	0.7176767	0.9999672	0.1498177	0.9726660	0.9969445	1.0000000	0.0897617
600	0.4797516	0.3627278	0.8319768	0.7044138	0.9999672	0.1498199	0.9726462	0.9967735	1.0000000	0.0897617
650	0.4771941	0.3706615	0.8246015	0.7007941	0.9999672	0.1498247	0.9726297	0.9967421	1.0000000	0.0897617
700	0.4705692	0.3776369	0.8212300	0.6998062	0.9999672	0.1498300	0.9726200	0.9967364	1.0000000	0.0897617
750	0.4627284	0.3819971	0.8199474	0.6995366	0.9999672	0.1498344	0.9726151	0.9967354	1.0000000	0.0897617
800	0.4563531	0.3842224	0.8195075	0.6994631	0.9999672	0.1498373	0.9726128	0.9967352	1.0000000	0.0897617
850	0.4522329	0.3852186	0.8193659	0.6994430	0.9999672	0.1498390	0.9726118	0.9967351	1.0000000	0.0897617
900	0.4499527	0.3856264	0.8193223	0.6994375	0.9999672	0.1498400	0.9726114	0.9967351	1.0000000	0.0897617
950	0.4488239	0.3857829	0.8193092	0.6994360	0.9999672	0.1498404	0.9726112	0.9967351	1.0000000	0.0897617
1000	0.4483098	0.3858403	0.8193053	0.6994356	0.9999672	0.1498407	0.9726112	0.9967351	1.0000000	0.0897617

0	0.4478290	0.3858877	0.8193008	0.6994342	0.9999670	0.1498417	0.9726111	0.9967351	1.0000000	0.0897622
50	0.5094272	0.1728682	0.8425214	0.7956037	0.9999671	0.1498412	0.9726111	0.9967351	1.0000000	0.0897619
100	0.5987266	0.1064386	0.8634334	0.8218502	0.9999672	0.1498410	0.9726111	0.9967351	1.0000000	0.0897618
150	0.6273047	0.0838427	0.8744424	0.8290133	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897618
200	0.6323145	0.0755751	0.8788929	0.8309683	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
250	0.6325587	0.0724568	0.8804822	0.8315018	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
300	0.6322938	0.0712831	0.8810104	0.8316474	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
350	0.6321331	0.0708493	0.8811777	0.8316872	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
400	0.6320673	0.0706927	0.8812289	0.8316980	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
450	0.6320442	0.0706375	0.8812442	0.8317010	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
500	0.6320369	0.0706185	0.8812487	0.8317018	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
550	0.6308216	0.2546330	0.8638132	0.7355332	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
600	0.6086288	0.3192724	0.8433015	0.7092872	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
650	0.5623698	0.3504858	0.8295226	0.7021241	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
700	0.5183187	0.3682655	0.8230644	0.7001692	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
750	0.4871727	0.3778744	0.8205687	0.6996357	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
800	0.4681192	0.3825220	0.8197055	0.6994901	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
850	0.4576092	0.3845565	0.8194266	0.6994503	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
900	0.4522953	0.3853804	0.8193403	0.6994395	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
950	0.4498013	0.3856949	0.8193144	0.6994365	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
1000	0.4487020	0.3858097	0.8193068	0.6994357	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617

0	0.4478290	0.3858877	0.8193008	0.6994342	0.9999670	0.1498417	0.9726111	0.9967351	1.0000000	0.0897622
50	0.4672733	0.3253390	0.8177138	0.6670343	0.4889403	0.1521640	0.9726333	0.9993065	1.0000000	0.0996142
100	0.5096489	0.3106149	0.7962574	0.5475041	0.2905578	0.1634180	0.9726878	0.9997776	1.0000000	0.1476464
150	0.5414261	0.3263462	0.7238898	0.3943195	0.2135434	0.1873357	0.9727330	0.9998639	1.0000000	0.2427191
200	0.5541489	0.3931550	0.5806858	0.2716828	0.1836408	0.2210167	0.9727597	0.9998797	1.0000000	0.3606074
250	0.5169570	0.5331778	0.3990951	0.1971707	0.1720185	0.2535088	0.9727731	0.9998826	1.0000000	0.4610960
300	0.4090894	0.6877234	0.2512001	0.1584630	0.1674799	0.2765452	0.9727793	0.9998831	1.0000000	0.5268473
350	0.3162352	0.7777594	0.1646457	0.1400603	0.1656822	0.2897418	0.9727820	0.9998832	1.0000000	0.5632484
400	0.2712651	0.8138092	0.1223568	0.1317542	0.1649503	0.2963535	0.9727832	0.9998832	1.0000000	0.5814352
450	0.2533176	0.8262526	0.1032300	0.1281185	0.1646414	0.2994142	0.9727836	0.9998832	1.0000000	0.5899678
500	0.2465401	0.8303496	0.0948220	0.1265532	0.1645065	0.3007714	0.9727838	0.9998832	1.0000000	0.5938231
550	0.2394127	0.9493660	0.1045716	0.2142861	0.6748462	0.2431932	0.9727618	0.9973119	1.0000000	0.4566905
600	0.2296862	0.9834279	0.2599309	0.4177314	0.8733918	0.1842051	0.9727075	0.9968408	1.0000000	0.2584689
650	0.2147815	0.9600177	0.5201930	0.5621320	0.9507271	0.1618024	0.9726623	0.9967545	1.0000000	0.1594640
700	0.1850450	0.8063020	0.6867658	0.6370589	0.9808210	0.1541331	0.9726356	0.9967387	1.0000000	0.1179584
750	0.1695000	0.6197991	0.7629600	0.6720528	0.9925237	0.1514493	0.9726221	0.9967358	1.0000000	0.1011635
800	0.1955940	0.4993818	0.7953051	0.6876687	0.9970734	0.1504646	0.9726158	0.9967352	1.0000000	0.0943878
850	0.2623068	0.4377147	0.8090342	0.6944601	0.9988422	0.1500878	0.9726131	0.9967351	1.0000000	0.0916425
900	0.3359587	0.4088870	0.8149165	0.6973598	0.9995298	0.1499395	0.9726119	0.9967351	1.0000000	0.0905261
950	0.3890339	0.3959342	0.8174424	0.6985794	0.9997971	0.1498803	0.9726114	0.9967351	1.0000000	0.0900717
1000	0.4193611	0.3902253	0.8185216	0.6990858	0.9999011	0.1498566	0.9726112	0.9967351	1.0000000	0.0898870

0	0.4478290	0.3858877	0.8193008	0.6994342	0.9999670	0.1498417	0.9726111	0.9967351	1.0000000	0.0897622
50	0.5139315	0.3738034	0.8632864	0.6993036	0.9975884	0.1493726	0.9797762	0.9957871	0.7395122	0.0897985
100	0.5355210	0.3538653	0.8697874	0.6989452	0.9966653	0.1482089	0.9818831	0.9910964	0.6234955	0.0899008
150	0.5555889	0.3431882	0.8706636	0.6986118	0.9963076	0.1472450	0.9824161	0.9814984	0.5718238	0.0899983
200	0.5706344	0.3390873	0.8707043	0.6983946	0.9961694	0.1467026	0.9823830	0.9690896	0.5488101	0.0900633
250	0.5790687	0.3377502	0.8706464	0.6982753	0.9961161	0.1464797	0.9821063	0.9578589	0.5385602	0.0900998
300	0.5829511	0.3373690	0.8705996	0.6982161	0.9960957	0.1464468	0.9817459	0.9499942	0.5339951	0.0901183
350	0.5844738	0.3372805	0.8705724	0.6981886	0.9960878	0.1465100	0.9814061	0.9453458	0.5319619	0.0901270
400	0.5849662	0.3372701	0.8705584	0.6981763	0.9960848	0.1466083	0.9811397	0.9428766	0.5310563	0.0901310
450	0.5850698	0.3372755	0.8705517	0.6981710	0.9960836	0.1467056	0.9809560	0.9416484	0.5306530	0.0901327
500	0.5850522	0.3372812	0.8705486	0.6981688	0.9960830	0.1467852	0.9808407	0.9410615	0.5304734	0.0901334
550	0.5211401	0.3485162	0.8264153	0.6982998	0.9984615	0.1473600	0.9728115	0.9578242	0.7908812	0.0900968
600	0.5012510	0.3684932	0.8199121	0.6986590	0.9993845	0.1486694	0.9709464	0.9809975	0.9068622	0.0899942
650	0.4809718	0.3796959	0.8190728	0.6989923	0.9997421	0.1496571	0.9711109	0.9909807	0.9585181	0.0898967
700	0.4645924	0.3840593	0.8190736	0.6992090	0.9998803	0.1500849	0.9716532	0.9945412	0.9815247	0.0898319
750	0.4550325	0.3854649	0.8191629	0.6993278	0.9999335	0.1501594	0.9720807	0.9958397	0.9917714	0.0897957
800	0.4505373	0.3858431	0.8192293	0.6993867	0.9999540	0.1500956	0.9723385	0.9963495	0.9963351	0.0897773
850	0.4487363	0.3859140	0.8192673	0.6994141	0.9999619	0.1500092	0.9724770	0.9965637	0.9983677	0.0897687
900	0.4481155	0.3859094	0.8192868	0.6994263	0.9999650	0.1499408	0.9725468	0.9966578	0.9992730	0.0897647
950	0.4479407	0.3858945	0.8192961	0.6994316	0.9999663	0.1498962	0.9725808	0.9967001	0.9996762	0.0897630
1000	0.4479106	0.3858834	0.8193004	0.6994338	0.9999668	0.1498701	0.9725970	0.9967193	0.9998558	0.0897623

0	0.4478290	0.3858877	0.8193008	0.6994342	0.9999670	0.1498417	0.9726111	0.9967351	1.0000000	0.0897622
50	0.4477550	0.3853809	0.8238447	0.7344100	0.9999700	0.1309478	0.9726094	0.9960909	0.8100931	0.0674263
100	0.4476076	0.3813332	0.8323269	0.7439561	0.9999766	0.1267128	0.9725834	0.9934657	0.7255120	0.0607799
150	0.4501608	0.3750872	0.8374481	0.7465625	0.9999818	0.1257695	0.9724965	0.9893261	0.6878410	0.0588019
200	0.4556546	0.3700556	0.8396466	0.7472748	0.9999848	0.1255760	0.9723401	0.9850537	0.6710631	0.0582131
250	0.4615309	0.3671042	0.8404554	0.7474698	0.9999863	0.1255645	0.9721435	0.9817527	0.6635905	0.0580376
300	0.4659689	0.3656615	0.8407284	0.7475235	0.9999870	0.1256037	0.9719505	0.9796599	0.6602623	0.0579853
350	0.4686734	0.3650339	0.8408156	0.7475383	0.9999873	0.1256562	0.9717927	0.9784937	0.6587800	0.0579696
400	0.4700937	0.3647818	0.8408425	0.7475425	0.9999875	0.1257066	0.9716797	0.9778948	0.6581198	0.0579650
450	0.4707598	0.3646863	0.8408506	0.7475437	0.9999875	0.1257480	0.9716066	0.9776023	0.6578258	0.0579635
500	0.4710441	0.3646515	0.8408530	0.7475440	0.9999875	0.1257784	0.9715627	0.9774640	0.6576948	0.0579631
550	0.4712788	0.3650502	0.8368160	0.7125699	0.9999859	0.1447411	0.9715530	0.9818775	0.8475434	0.0802986
600	0.4715948	0.3686188	0.8285727	0.7030244	0.9999808	0.1489947	0.9716844	0.9894497	0.9320985	0.0869447
650	0.4695777	0.3746173	0.8231520	0.7004183	0.9999753	0.1499193	0.9719402	0.9935875	0.9697579	0.0889225
700	0.4645461	0.3798182	0.8206986	0.6997059	0.9999713	0.1500691	0.9721898	0.9953802	0.9865307	0.0895114
750	0.4587032	0.3830365	0.8197699	0.6995106	0.9999691	0.1500387	0.9723702	0.9961378	0.9940010	0.0896869
800	0.4540153	0.3846681	0.8194518	0.6994566	0.9999679	0.1499782	0.9724815	0.9964664	0.9973282	0.0897393
850	0.4510163	0.3853955	0.8193493	0.6994415	0.9999674	0.1499267	0.9725442	0.9966129	0.9988100	0.0897550
900	0.4493711	0.3856926	0.8193175	0.6994372	0.9999672	0.1498910	0.9725775	0.9966794	0.9994700	0.0897597
950	0.4485634	0.3858066	0.8193079	0.6994360	0.9999672	0.1498688	0.9725946	0.9967097	0.9997639	0.0897611
1000	0.4481988	0.3858484	0.8193050	0.6994356	0.9999672	0.1498559	0.9726031	0.9967236	0.9998949	0.0897615
