"Time"	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W
800	0.7368229	0.2507624	0.4388127	0.5000950	0.4783824	1.0000000	0.9985279	0.5059066	1.0000000	0.9995180
850	0.7276805	0.2451408	0.4388412	0.4998524	0.4783824	1.0000000	0.9995586	0.5060213	1.0000000	0.9998410
900	0.7218705	0.2432132	0.4390684	0.4997473	0.4783824	1.0000000	0.9998678	0.5060514	1.0000000	0.9999480
950	0.7186513	0.2425948	0.4392620	0.4997692	0.4783824	1.0000000	0.9999604	0.5060593	1.0000000	0.9999831
1000	0.7170164	0.2424167	0.4393284	0.4998402	0.4783824	1.0000000	0.9999881	0.5060613	1.0000000	0.9999945

0	0.7156389	0.2423345	0.4386094	0.4999415	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
50	0.7156262	0.2422557	0.4388869	0.4997166	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
100	0.7156064	0.2422586	0.4392088	0.4996979	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
150	0.7155951	0.2422995	0.4393680	0.4997900	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
200	0.7155945	0.2423356	0.4393570	0.4998832	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
250	0.7155997	0.2423486	0.4392697	0.4999235	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
300	0.7156048	0.2423431	0.4391953	0.4999150	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
350	0.7156069	0.2423317	0.4391699	0.4998878	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
400	0.7156064	0.2423240	0.4391827	0.4998670	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
450	0.7156049	0.2423225	0.4392068	0.4998612	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
500	0.7156038	0.2423248	0.4392225	0.4998661	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
550	0.7156035	0.2423277	0.4392252	0.4998733	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
600	0.7156038	0.2423292	0.4392200	0.4998775	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
650	0.7156042	0.2423292	0.4392140	0.4998779	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
700	0.7156044	0.2423284	0.4392110	0.4998762	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
750	0.7156044	0.2423277	0.4392112	0.4998744	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
800	0.7156043	0.2423275	0.4392128	0.4998737	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
850	0.7156042	0.2423276	0.4392142	0.4998738	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
900	0.7156042	0.2423278	0.4392147	0.4998743	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
950	0.7156042	0.2423280	0.4392144	0.4998747	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
1000	0.7156042	0.2423280	0.4392140	0.4998748	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000

0	0.7156389	0.2423345	0.4386094	0.4999415	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
50	0.7271013	0.2420090	0.4191385	0.6213104	0.4842254	0.8989722	1.0000000	0.3918586	0.8625806	1.0000000
100	0.7580576	0.2360852	0.3320660	0.7493119	0.5145718	0.7981735	1.0000000	0.3411065	0.7224829	1.0000000
150	0.7867534	0.2099438	0.2374566	0.8204671	0.5538788	0.7490659	1.0000000	0.3531396	0.6524689	1.0000000
200	0.7973162	0.1589871	0.1724874	0.8600720	0.5837500	0.7292965	1.0000000	0.3737356	0.6235141	1.0000000
250	0.7911039	0.1050619	0.1347609	0.8841248	0.6010277	0.7220248	1.0000000	0.3872440	0.6125599	1.0000000
300	0.7765549	0.0668567	0.1140179	0.8987422	0.6095098	0.7194876	1.0000000	0.3940335	0.6086242	1.0000000
350	0.7614382	0.0452208	0.1027404	0.9071317	0.6132468	0.7186324	1.0000000	0.3970184	0.6072567	1.0000000
400	0.7496775	0.0343013	0.0966279	0.9116239	0.6147727	0.7183512	1.0000000	0.3982279	0.6067925	1.0000000
450	0.7419137	0.0290702	0.0933463	0.9138788	0.6153619	0.7182603	1.0000000	0.3986918	0.6066376	1.0000000
500	0.7372988	0.0266026	0.0916170	0.9149486	0.6155799	0.7182314	1.0000000	0.3988629	0.6065866	1.0000000
550	0.7200979	0.0254988	0.0957753	0.7816433	0.6082513	0.8192501	1.0000000	0.5479511	0.7439894	1.0000000
600	0.6770969	0.0270611	0.1326655	0.6370979	0.5735244	0.9200459	1.0000000	0.5988273	0.8840817	1.0000000
650	0.6416566	0.0418184	0.2080478	0.5493436	0.5333578	0.9691526	1.0000000	0.5708033	0.9540939	1.0000000
700	0.6292776	0.0861235	0.2994229	0.4987431	0.5055007	0.9889218	1.0000000	0.5394679	0.9830482	1.0000000
750	0.6370917	0.1463448	0.3815913	0.4772596	0.4904109	0.9961933	1.0000000	0.5209776	0.9940022	1.0000000
800	0.6558669	0.1949083	0.4361062	0.4792154	0.4833317	0.9987305	1.0000000	0.5121772	0.9979378	1.0000000
850	0.6761460	0.2238594	0.4572902	0.4920363	0.4803087	0.9995857	1.0000000	0.5084311	0.9993053	1.0000000
900	0.6924620	0.2377329	0.4544967	0.5029526	0.4791007	0.9998670	1.0000000	0.5069434	0.9997695	1.0000000
950	0.7034301	0.2426123	0.4433844	0.5065411	0.4786413	0.9999578	1.0000000	0.5063800	0.9999244	1.0000000
1000	0.7098321	0.2430755	0.4352525	0.5044667	0.4784732	0.9999868	1.0000000	0.5061741	0.9999754	1.0000000

0	0.7156389	0.2423345	0.4386094	0.4999415	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
50	0.7653200	0.2422652	0.4403470	0.4821484	0.3327868	0.6988522	1.0000000	0.5060620	1.0000000	1.0000000
100	0.8257877	0.2430043	0.4708874	0.4089378	0.2340109	0.3983875	1.0000000	0.5060620	1.0000000	1.0000000
150	0.8627688	0.2473314	0.5545371	0.3584857	0.2216412	0.2520057	1.0000000	0.5060620	1.0000000	1.0000000
200	0.8817703	0.2544949	0.6370283	0.3670085	0.2336725	0.1930760	1.0000000	0.5060620	1.0000000	1.0000000
250	0.8910147	0.2604552	0.6626190	0.4059203	0.2444416	0.1714004	1.0000000	0.5060620	1.0000000	1.0000000
300	0.8954924	0.2634873	0.6341810	0.4354597	0.2503241	0.1638374	1.0000000	0.5060620	1.0000000	1.0000000
350	0.8976527	0.2638462	0.5924672	0.4389104	0.2529899	0.1612883	1.0000000	0.5060620	1.0000000	1.0000000
400	0.8986313	0.2626133	0.5712611	0.4243004	0.2540824	0.1604498	1.0000000	0.5060620	1.0000000	1.0000000
450	0.8989907	0.2613514	0.5767488	0.4092239	0.2545024	0.1601790	1.0000000	0.5060620	1.0000000	1.0000000
500	0.8990666	0.2610930	0.5941666	0.4046908	0.2546568	0.1600927	1.0000000	0.5060620	1.0000000	1.0000000
550	0.8503101	0.2616404	0.6042968	0.4312118	0.5294793	0.4612133	1.0000000	0.5060620	1.0000000	1.0000000
600	0.7910210	0.2619542	0.5623310	0.5412782	0.6597353	0.7616695	1.0000000	0.5060620	1.0000000	1.0000000
650	0.7548197	0.2592405	0.4534545	0.6195194	0.6173103	0.9080488	1.0000000	0.5060620	1.0000000	1.0000000
700	0.7359616	0.2480601	0.3549424	0.6184213	0.5538104	0.9669776	1.0000000	0.5060620	1.0000000	1.0000000
750	0.7253968	0.2266132	0.3132739	0.5696337	0.5131581	0.9886530	1.0000000	0.5060620	1.0000000	1.0000000
800	0.7174917	0.2080349	0.3287477	0.5169090	0.4929365	0.9962159	1.0000000	0.5060620	1.0000000	1.0000000
850	0.7111397	0.2062375	0.3772355	0.4847844	0.4840914	0.9987650	1.0000000	0.5060620	1.0000000	1.0000000
900	0.7076848	0.2175413	0.4264368	0.4777041	0.4805192	0.9996034	1.0000000	0.5060620	1.0000000	1.0000000
950	0.7075579	0.2306992	0.4541149	0.4868101	0.4791541	0.9998743	1.0000000	0.5060620	1.0000000	1.0000000
1000	0.7095342	0.2395951	0.4576975	0.4988759	0.4786533	0.9999605	1.0000000	0.5060620	1.0000000	1.0000000

0	0.7156389	0.2423345	0.4386094	0.4999415	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
50	0.7152354	0.2464436	0.4397595	0.4890385	0.3878097	1.0000000	0.7534517	0.5060620	1.0000000	0.6310378
100	0.7131594	0.2813785	0.4591409	0.4370389	0.3110504	1.0000000	0.5671239	0.5060620	1.0000000	0.2801418
150	0.7127390	0.3532495	0.5196115	0.3870241	0.2799743	1.0000000	0.4973916	0.5060620	1.0000000	0.1165148
200	0.7182794	0.4277814	0.5933920	0.3775971	0.2696003	1.0000000	0.4747873	0.5060620	1.0000000	0.0527845
250	0.7284469	0.4798832	0.6332824	0.4003118	0.2664374	1.0000000	0.4678065	0.5060620	1.0000000	0.0298574
300	0.7391491	0.5081963	0.6271288	0.4258081	0.2655226	1.0000000	0.4656904	0.5060620	1.0000000	0.0219512
350	0.7476591	0.5205521	0.5988682	0.4348758	0.2652669	1.0000000	0.4650537	0.5060620	1.0000000	0.0192917
400	0.7532854	0.5243449	0.5777680	0.4277188	0.2651972	1.0000000	0.4648627	0.5060620	1.0000000	0.0184107
450	0.7564910	0.5247480	0.5758747	0.4159142	0.2651785	1.0000000	0.4648055	0.5060620	1.0000000	0.0181217
500	0.7580969	0.5247917	0.5868450	0.4097622	0.2651736	1.0000000	0.4647883	0.5060620	1.0000000	0.0180275
550	0.7608452	0.4928617	0.5971915	0.4168258	0.3557449	1.0000000	0.7113315	0.5060620	1.0000000	0.3869591
600	0.7646931	0.3966140	0.5880051	0.4563512	0.4325039	1.0000000	0.8976577	0.5060620	1.0000000	0.7378452
650	0.7606688	0.3231826	0.5419394	0.5045756	0.4635800	1.0000000	0.9673896	0.5060620	1.0000000	0.9014690
700	0.7505182	0.2836211	0.4789274	0.5275170	0.4739539	1.0000000	0.9899937	0.5060620	1.0000000	0.9651983
750	0.7395545	0.2620664	0.4325512	0.5231879	0.4771168	1.0000000	0.9969745	0.5060620	1.0000000	0.9881251
800	0.7305134	0.2487519	0.4159999	0.5080611	0.4780316	1.0000000	0.9990906	0.5060620	1.0000000	0.9960311
850	0.7238859	0.2415513	0.4217085	0.4963155	0.4782873	1.0000000	0.9997273	0.5060620	1.0000000	0.9986906
900	0.7194913	0.2396152	0.4346190	0.4927127	0.4783570	1.0000000	0.9999183	0.5060620	1.0000000	0.9995716
950	0.7170062	0.2406148	0.4435678	0.4950670	0.4783757	1.0000000	0.9999755	0.5060620	1.0000000	0.9998606
1000	0.7159263	0.2421564	0.4454198	0.4989819	0.4783806	1.0000000	0.9999927	0.5060620	1.0000000	0.9999548

0	0.7156389	0.2423345	0.4386094	0.4999415	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
50	0.7156113	0.2408419	0.3910466	0.4790036	0.3314988	0.9569726	1.0000000	0.5060620	1.0000000	0.9121712
100	0.7152199	0.2329953	0.3678582	0.3842572	0.2099995	0.9140428	1.0000000	0.5060620	1.0000000	0.8286428
150	0.7139686	0.2280341	0.4202026	0.2984267	0.1638535	0.8931280	1.0000000	0.5060620	1.0000000	0.7896926
200	0.7127924	0.2347239	0.4977379	0.2725851	0.1502806	0.8847083	1.0000000	0.5060620	1.0000000	0.7745220
250	0.7130691	0.2453971	0.5472445	0.2926594	0.1470217	0.8816113	1.0000000	0.5060620	1.0000000	0.7690644
300	0.7147148	0.2531390	0.5571885	0.3240201	0.1464511	0.8805307	1.0000000	0.5060620	1.0000000	0.7671824
350	0.7167538	0.2567474	0.5417321	0.3430917	0.1464368	0.8801665	1.0000000	0.5060620	1.0000000	0.7665493
400	0.7183961	0.2572868	0.5222352	0.3450870	0.1464867	0.8800467	1.0000000	0.5060620	1.0000000	0.7663396
450	0.7193486	0.2563235	0.5123067	0.3373676	0.1465191	0.8800080	1.0000000	0.5060620	1.0000000	0.7662708
500	0.7196995	0.2553009	0.5131640	0.3293619	0.1465343	0.8799957	1.0000000	0.5060620	1.0000000	0.7662484
550	0.7197277	0.2559515	0.6037669	0.3364328	0.3075427	0.9230192	1.0000000	0.5060620	1.0000000	0.8540699
600	0.7198811	0.2599416	0.6707492	0.4097241	0.4332123	0.9659478	1.0000000	0.5060620	1.0000000	0.9375959
650	0.7204694	0.2632082	0.6226686	0.5101489	0.4738037	0.9868622	1.0000000	0.5060620	1.0000000	0.9765454
700	0.7211969	0.2626943	0.5102427	0.5610677	0.4814709	0.9952818	1.0000000	0.5060620	1.0000000	0.9917157
750	0.7214446	0.2561775	0.4202880	0.5531537	0.4810677	0.9983788	1.0000000	0.5060620	1.0000000	0.9971733
800	0.7205741	0.2445203	0.3867510	0.5206768	0.4798105	0.9994593	1.0000000	0.5060620	1.0000000	0.9990552
850	0.7184766	0.2351612	0.3982073	0.4944838	0.4790176	0.9998235	1.0000000	0.5060620	1.0000000	0.9996883
900	0.7160661	0.2334865	0.4260118	0.4851712	0.4786387	0.9999433	1.0000000	0.5060620	1.0000000	0.9998980
950	0.7145103	0.2369995	0.4466714	0.4890467	0.4784796	0.9999820	1.0000000	0.5060620	1.0000000	0.9999668
1000	0.7141666	0.2410883	0.4522414	0.4971980	0.4784176	0.9999944	1.0000000	0.5060620	1.0000000	0.9999892

0	0.7156389	0.2423345	0.4386094	0.4999415	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
50	0.7134725	0.1593745	0.4183946	0.6263175	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.6798559
100	0.7007626	0.0800531	0.3291005	0.7559156	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.3753875
150	0.6819984	0.0415152	0.2343963	0.8165242	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.2334102
200	0.6655754	0.0235380	0.1726621	0.8372426	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.1781122
250	0.6543158	0.0145187	0.1404293	0.8426556	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.1582186
300	0.6475336	0.0100658	0.1256598	0.8435169	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.1513585
350	0.6437615	0.0080029	0.1194959	0.8433645	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.1490509
400	0.6417775	0.0071016	0.1171179	0.8431280	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.1482865
450	0.6407770	0.0067254	0.1162686	0.8429744	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.1480357
500	0.6402891	0.0065741	0.1159916	0.8428943	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.1479540
550	0.6402165	0.0168187	0.1240249	0.6895602	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.4680716
600	0.6412113	0.0326078	0.1865616	0.5297786	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.7725314
650	0.6442152	0.0747512	0.3085467	0.4537076	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9145058
700	0.6526409	0.1450104	0.4271615	0.4427014	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9698030
750	0.6677256	0.2017263	0.4884714	0.4698700	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9896963
800	0.6846256	0.2322876	0.4886728	0.5015132	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9965563
850	0.6984607	0.2441025	0.4598419	0.5164429	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9988639
900	0.7075306	0.2455930	0.4340497	0.5142267	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9996283
950	0.7123682	0.2430382	0.4244632	0.5050189	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9998791
1000	0.7143564	0.2407283	0.4281687	0.4976984	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9999608

0	0.7156389	0.2423345	0.4386094	0.4999415	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
50	0.7213462	0.2420775	0.4243174	0.5866647	0.4783824	1.0000000	1.0000000	0.3695488	1.0000000	0.8561762
100	0.7537823	0.2378962	0.3566933	0.6733452	0.4783824	1.0000000	1.0000000	0.2750029	1.0000000	0.7193946
150	0.7986740	0.2204284	0.2804650	0.7076823	0.4783824	1.0000000	1.0000000	0.2432950	1.0000000	0.6556117
200	0.8340903	0.1866721	0.2302130	0.7124159	0.4783824	1.0000000	1.0000000	0.2341767	1.0000000	0.6307692
250	0.8542978	0.1487784	0.2059926	0.7082816	0.4783824	1.0000000	1.0000000	0.2316950	1.0000000	0.6218321
300	0.8628581	0.1201045	0.1974425	0.7039062	0.4783824	1.0000000	1.0000000	0.2310348	1.0000000	0.6187502
350	0.8650461	0.1037769	0.1959009	0.7011949	0.4783824	1.0000000	1.0000000	0.2308609	1.0000000	0.6177135
400	0.8647023	0.0965099	0.1966010	0.6998812	0.4783824	1.0000000	1.0000000	0.2308153	1.0000000	0.6173701
450	0.8638115	0.0941584	0.1975683	0.6993713	0.4783824	1.0000000	1.0000000	0.2308033	1.0000000	0.6172575
500	0.8631024	0.0938763	0.1982408	0.6992324	0.4783824	1.0000000	1.0000000	0.2308002	1.0000000	0.6172207
550	0.8526088	0.0946538	0.2080260	0.5980342	0.4783824	1.0000000	1.0000000	0.3673127	1.0000000	0.7610327
600	0.8059265	0.1062426	0.2709296	0.4943729	0.4783824	1.0000000	1.0000000	0.4618583	1.0000000	0.8978104
650	0.7537923	0.1447448	0.3732992	0.4523400	0.4783824	1.0000000	1.0000000	0.4935661	1.0000000	0.9615920
700	0.7215587	0.1917327	0.4555858	0.4584874	0.4783824	1.0000000	1.0000000	0.5026844	1.0000000	0.9864341
750	0.7095489	0.2244914	0.4850372	0.4857706	0.4783824	1.0000000	1.0000000	0.5051661	1.0000000	0.9953711
800	0.7086485	0.2406602	0.4723148	0.5078515	0.4783824	1.0000000	1.0000000	0.5058263	1.0000000	0.9984529
850	0.7113061	0.2455763	0.4469772	0.5141594	0.4783824	1.0000000	1.0000000	0.5060003	1.0000000	0.9994896
900	0.7138104	0.2446227	0.4302576	0.5090546	0.4783824	1.0000000	1.0000000	0.5060459	1.0000000	0.9998330
950	0.7151063	0.2421327	0.4272228	0.5013952	0.4783824	1.0000000	1.0000000	0.5060578	1.0000000	0.9999457
1000	0.7154207	0.2407224	0.4325674	0.4968507	0.4783824	1.0000000	1.0000000	0.5060609	1.0000000	0.9999824

0	0.7156389	0.2423345	0.4386094	0.4999415	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
50	0.7255810	0.2495907	0.4388869	0.4997166	0.4783824	1.0000000	0.6413514	0.2718264	0.7305377	1.0000000
100	0.7813950	0.3352711	0.4392088	0.4996979	0.4783824	1.0000000	0.3703044	0.1166962	0.4558236	1.0000000
150	0.8459564	0.5271065	0.4393680	0.4997900	0.4783824	1.0000000	0.2688663	0.0717914	0.3185349	1.0000000
200	0.8871741	0.6964106	0.4393570	0.4998832	0.4783824	1.0000000	0.2359843	0.0625946	0.2617582	1.0000000
250	0.9092716	0.7929904	0.4392697	0.4999235	0.4783824	1.0000000	0.2258295	0.0615751	0.2402785	1.0000000
300	0.9207715	0.8378056	0.4391953	0.4999150	0.4783824	1.0000000	0.2227512	0.0618428	0.2325610	1.0000000
350	0.9267340	0.8563791	0.4391699	0.4998878	0.4783824	1.0000000	0.2218250	0.0621028	0.2298796	1.0000000
400	0.9297890	0.8635587	0.4391827	0.4998670	0.4783824	1.0000000	0.2215471	0.0622365	0.2289693	1.0000000
450	0.9313199	0.8662107	0.4392068	0.4998612	0.4783824	1.0000000	0.2214639	0.0622938	0.2286656	1.0000000
500	0.9320664	0.8671621	0.4392225	0.4998661	0.4783824	1.0000000	0.2214390	0.0623162	0.2285655	1.0000000
550	0.9246753	0.8023737	0.4392252	0.4998733	0.4783824	1.0000000	0.5800801	0.4799573	0.4979952	1.0000000
600	0.8782607	0.5644645	0.4392200	0.4998775	0.4783824	1.0000000	0.8511249	0.6658402	0.7726987	1.0000000
650	0.8178585	0.3850434	0.4392140	0.4998779	0.4783824	1.0000000	0.9525623	0.6312621	0.9099840	1.0000000
700	0.7679253	0.2981836	0.4392110	0.4998762	0.4783824	1.0000000	0.9854441	0.5721317	0.9667596	1.0000000
750	0.7370510	0.2627293	0.4392112	0.4998744	0.4783824	1.0000000	0.9955988	0.5356533	0.9882390	1.0000000
800	0.7221330	0.2494632	0.4392128	0.4998737	0.4783824	1.0000000	0.9986771	0.5181756	0.9959563	1.0000000
850	0.7164569	0.2447508	0.4392142	0.4998738	0.4783824	1.0000000	0.9996034	0.5107445	0.9986378	1.0000000
900	0.7149130	0.2431334	0.4392147	0.4998743	0.4783824	1.0000000	0.9998812	0.5078006	0.9995480	1.0000000
950	0.7148145	0.2425915	0.4392144	0.4998747	0.4783824	1.0000000	0.9999644	0.5066884	0.9998517	1.0000000
1000	0.7150570	0.2424131	0.4392140	0.4998748	0.4783824	1.0000000	0.9999894	0.5062825	0.9999518	1.0000000

0	0.7156389	0.2423345	0.4386094	0.4999415	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
50	0.7149297	0.2451539	0.4384651	0.4945580	0.4435042	0.6791560	0.8120302	0.5341954	0.6673444	1.0000000
100	0.7051272	0.2654776	0.4451093	0.4829279	0.4910602	0.3590397	0.6699729	0.6789010	0.3282055	1.0000000
150	0.6818288	0.3008590	0.4518002	0.5085407	0.5958506	0.2030839	0.6168086	0.8423935	0.1587203	1.0000000
200	0.6586100	0.3322407	0.4283378	0.5622806	0.6788357	0.1403000	0.5995750	0.9371101	0.0886285	1.0000000
250	0.6441241	0.3472317	0.3772961	0.6040030	0.7240475	0.1172067	0.5942528	0.9767175	0.0621115	1.0000000
300	0.6367248	0.3436843	0.3270585	0.6210735	0.7444799	0.1091491	0.5926394	0.9908786	0.0525842	1.0000000
350	0.6317652	0.3266057	0.2943476	0.6221359	0.7528001	0.1064332	0.5921540	0.9955925	0.0492738	1.0000000
400	0.6261785	0.3059114	0.2793823	0.6178524	0.7559788	0.1055399	0.5920083	0.9971175	0.0481501	1.0000000
450	0.6195436	0.2900792	0.2755759	0.6138034	0.7571425	0.1052514	0.5919647	0.9976068	0.0477751	1.0000000
500	0.6130720	0.2816727	0.2765706	0.6115005	0.7575554	0.1051595	0.5919517	0.9977638	0.0476516	1.0000000
550	0.6089499	0.2669772	0.2790508	0.6128931	0.8297245	0.4259746	0.7799176	0.9835600	0.3802669	1.0000000
600	0.6083576	0.2286452	0.2790360	0.6190656	0.7840462	0.7460818	0.9219737	0.8669201	0.7193928	1.0000000
650	0.6112518	0.1972533	0.2765699	0.6147667	0.6633608	0.9020348	0.9751376	0.7087819	0.8888737	1.0000000
700	0.6217993	0.1798918	0.2802933	0.5887655	0.5699915	0.9648178	0.9923712	0.6011723	0.9589642	1.0000000
750	0.6388641	0.1751139	0.3009904	0.5463702	0.5186911	0.9879108	0.9976933	0.5462910	0.9854809	1.0000000
800	0.6571860	0.1828885	0.3419757	0.5066375	0.4948011	0.9959684	0.9993067	0.5220072	0.9950080	1.0000000
850	0.6733464	0.1998716	0.3923675	0.4846481	0.4847143	0.9986842	0.9997921	0.5121051	0.9983183	1.0000000
900	0.6865976	0.2183138	0.4333106	0.4823314	0.4807260	0.9995775	0.9999377	0.5082774	0.9994420	1.0000000
950	0.6970277	0.2322411	0.4528645	0.4911754	0.4792223	0.9998660	0.9999814	0.5068534	0.9998170	1.0000000
1000	0.7047367	0.2401665	0.4531839	0.5005602	0.4786757	0.9999580	0.9999944	0.5063389	0.9999405	1.0000000
