"Time"	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C
50	0.6538104	0.2720736	0.5670612	0.4580955	0.5678692	1.0674331	0.0166156	0.9432136	0.9780483	0.7735597
100	0.5605865	0.3330868	0.8237788	0.3886406	0.6030957	1.0384613	0.0454551	0.8640642	0.9316818	0.7717714
150	0.4561915	0.4717129	0.8173629	0.3815526	0.5489174	1.0724877	0.0392854	0.8865462	0.9367644	0.7374103
200	0.3850229	0.6481790	0.8697156	0.5153883	0.6364300	1.0398186	0.0319678	0.8837996	1.0385458	0.8192371
250	0.2945849	0.7271940	0.7702222	0.5000209	0.5434328	1.0180556	0.0460198	0.8655055	0.9347129	0.7429217
300	0.3377194	0.6272459	0.7730370	0.5239395	0.5503944	0.9404440	0.0361365	0.7151177	1.0250844	0.7042481
350	0.3767103	0.6018848	0.6985676	0.5336239	0.5014337	0.9929609	0.0500165	0.7644932	0.9860338	0.7403870
400	0.4161137	0.6184365	0.7309799	0.4214714	0.4782805	1.0351389	0.0466543	0.8067098	0.9562079	0.6900517
450	0.4613409	0.5457608	0.7241423	0.4944541	0.5209326	0.9809120	0.0300324	0.8961150	0.9850655	0.7043279
500	0.4729849	0.5131497	0.8845040	0.5394953	0.4724573	1.0346957	0.0595856	0.9195661	1.0050313	0.6602668
550	0.4085646	0.6496488	0.6543037	0.9424362	0.4920710	1.1501557	0.0478986	0.8958844	1.0082325	0.9125370
600	0.4202232	0.5249276	0.4225721	0.9146255	0.6472468	1.0846784	0.0548724	0.9097146	1.0245224	0.9068609
650	0.6087808	0.3844035	0.4064705	0.9038095	0.6197904	1.0149732	0.0306320	0.8599752	0.9478305	1.0095183
700	0.5490026	0.2628375	0.4654715	0.7581164	0.6724271	0.9810516	0.0417400	0.9034049	0.9843879	0.9669259
750	0.5901626	0.2173710	0.4780951	0.7738108	0.6188896	1.0243608	0.0370607	0.9150951	0.9968476	1.0152012
800	0.6139947	0.1985687	0.5033268	0.6738884	0.6708238	1.0342285	0.0418639	0.8339349	1.0163773	0.9495279
850	0.6074165	0.2886141	0.5090878	0.7407169	0.6668203	1.0345311	0.0403186	0.8324115	1.0271511	1.0115251
900	0.6038420	0.2914581	0.5005672	0.6846065	0.6141705	0.9482944	0.0423473	0.7841109	1.1145251	1.0150416
950	0.5990429	0.2888311	0.5945678	0.6410550	0.6291379	0.9475467	0.0493363	0.8154461	0.9685058	0.9799184
1000	0.5793631	0.3090499	0.6679030	0.7206179	0.6850609	1.0891380	0.0340132	0.8625643	0.9480280	0.9685940

0	0.5682255	0.3371088	0.4978833	0.7517943	0.7045936	1.0366459	0.0484950	0.8679943	1.0357920	0.9420645
50	0.6070993	0.3675907	0.4814412	0.7902445	0.8898676	0.2430742	0.3162312	0.7364283	0.4933607	1.0038341
100	0.5422669	0.2776718	0.4723711	0.8362554	0.8430952	0.0538082	0.3226557	0.5561280	0.3410951	1.0036572
150	0.6560937	0.2268640	0.4415578	0.7081917	0.7895720	0.0182550	0.4903903	0.4348669	0.2578289	0.9939397
200	0.6597842	0.1846510	0.5479926	0.7364537	0.7884726	0.0097039	0.4344082	0.2927506	0.2866329	0.9470677
250	0.6270714	0.2936408	0.5257967	0.7013533	0.7774107	0.0100638	0.4845263	0.2115588	0.3148851	1.0039336
300	0.6205619	0.3010652	0.4606931	0.7736211	0.8758741	0.0062924	0.4498625	0.1833977	0.2591801	1.0294503
350	0.6056037	0.3374024	0.5004342	0.7895095	0.8801502	0.0059745	0.4578784	0.2025232	0.2609560	1.0412913
400	0.6016825	0.3442910	0.5377138	0.7732365	0.7635203	0.0060274	0.5055248	0.1876246	0.3021025	1.0240896
450	0.5559016	0.2779525	0.4787690	0.7909906	0.8266539	0.0064470	0.4573283	0.1914454	0.2886839	1.0167334
500	0.5822698	0.2322916	0.5253583	0.7756599	0.8721845	0.0032471	0.4170744	0.2010828	0.3002922	1.2038019
550	0.5679765	0.2255454	0.5025206	0.6264192	0.2760128	0.7091185	0.2210287	0.3437273	0.8658423	1.0550729
600	0.5873563	0.2092365	0.5906826	0.5445426	0.3555854	0.8878820	0.0763549	0.5866668	0.8731922	1.0212677
650	0.6601887	0.2700729	0.6184102	0.6534337	0.4265220	0.9031836	0.0508455	0.7458203	0.9827038	1.0156813
700	0.6373304	0.3414909	0.5750482	0.5501982	0.5010653	0.9682104	0.0354570	0.7889795	0.9860665	1.0563671
750	0.5890450	0.2801904	0.6706771	0.5460262	0.6325257	0.9583795	0.0446848	0.7787905	0.9775393	1.0249386
800	0.5368793	0.3185067	0.5794338	0.5683627	0.5896324	0.9378037	0.0384686	0.8045590	1.0960335	1.1631697
850	0.5622739	0.3886783	0.5795164	0.6312697	0.6273817	0.9623628	0.0418755	0.9353845	1.0882976	0.9777589
900	0.5401557	0.3760206	0.5801494	0.6725829	0.6565962	0.9516567	0.0304733	0.8633115	0.9553197	1.0625456
950	0.5074809	0.3037581	0.5519306	0.7014521	0.6905679	1.0179371	0.0355830	0.8702056	1.0014792	0.9278716
1000	0.4943789	0.2922083	0.5557895	0.8023271	0.6773138	0.9657606	0.0350717	0.8914082	1.0612686	0.9759374

0	0.5682255	0.3371088	0.4978833	0.7517943	0.7045936	1.0366459	0.0484950	0.8679943	1.0357920	0.9420645
50	0.2348908	0.2427960	0.4212982	0.7374175	0.6905326	1.0109760	0.5982855	0.9403579	1.0280074	1.0890882
100	0.1253742	0.1660245	0.3204886	0.9631890	0.7118824	0.9174025	0.6638573	0.9307740	1.0698084	1.0015910
150	0.0849996	0.1703189	0.1706868	1.0436030	0.6423011	0.8121876	0.7163756	0.9645470	0.9184732	0.9790578
200	0.0836850	0.0704660	0.1174468	1.0420197	0.6060168	0.6989414	0.6634171	0.8904319	1.0074310	1.0585431
250	0.1075484	0.0357466	0.0810649	1.0452594	0.5295310	0.6749623	0.7901829	0.8013783	1.0276888	1.0140906
300	0.1092077	0.0273165	0.0769860	1.0224396	0.4886966	0.6258647	0.7049684	0.8889855	1.0013843	0.9934166
350	0.0982718	0.0167777	0.0860604	1.0486015	0.4178729	0.5939354	0.7268793	0.8372561	0.9842918	1.0042189
400	0.1290007	0.0096269	0.0612292	0.9661944	0.4326860	0.7025745	0.6667354	0.8048737	0.9993545	1.0607078
450	0.1280911	0.0177671	0.0920595	0.9494029	0.4820532	0.6461503	0.7153150	0.8497178	1.0818405	0.9795662
500	0.1262111	0.0264276	0.0974558	1.0254907	0.4420898	0.7029737	0.7010915	0.8291581	0.9463157	1.0039542
550	0.6604990	0.0166447	0.1865217	1.0219398	0.4948033	0.8505466	0.0988599	0.8239661	0.9360869	0.9955541
600	0.8109955	0.0303508	0.3775634	0.7645463	0.4670977	0.9688218	0.0547793	0.8206546	0.9438028	1.0120910
650	0.7993678	0.0849781	0.5196337	0.6282649	0.6183259	1.0971099	0.0362132	0.8619815	0.9121284	0.9448861
700	0.6883405	0.1964825	0.5506328	0.7026766	0.6048471	1.0241863	0.0481580	0.8400980	0.9858685	1.0051410
750	0.6498017	0.2322639	0.5187024	0.6179438	0.6417691	0.9863329	0.0502798	0.8817375	1.0151393	0.9386187
800	0.5957409	0.2981971	0.6026814	0.5731745	0.6621487	0.9635466	0.0458192	0.8704981	1.0605072	1.0266186
850	0.5433000	0.3297469	0.6615611	0.6551520	0.6118916	1.0209271	0.0337402	0.8781320	1.0326100	1.0421569
900	0.4853192	0.3596834	0.4950248	0.6661531	0.6619710	0.9172403	0.0263399	0.9106153	0.9579261	0.9044941
950	0.5793252	0.2834529	0.4317720	0.7454688	0.6236685	0.9535091	0.0416809	0.8583022	1.0211068	1.0260498
1000	0.6454818	0.1814259	0.4299792	0.7134638	0.6150075	0.9849097	0.0468443	0.8716485	0.9926137	1.0087170

0	0.5682255	0.3371088	0.4978833	0.7517943	0.7045936	1.0366459	0.0484950	0.8679943	1.0357920	0.9420645
50	0.6874021	0.6110514	0.4744749	0.6577249	0.7725611	1.0453737	0.0311020	0.8615688	0.9978488	1.0821159
100	0.5488773	0.7878483	0.5549179	0.6922075	0.8128039	0.9981660	0.0399183	0.8313975	0.9587826	1.0047050
150	0.5070996	0.8503263	0.5028227	0.7610415	0.7920002	0.8969706	0.0627322	0.7134082	0.9340693	1.0220028
200	0.6046138	0.7391847	0.5015743	0.7366590	0.7799959	0.9134371	0.0379484	0.8545935	1.0292680	1.0214377
250	0.5852120	0.6984299	0.5117112	0.7122374	0.8576032	0.9876232	0.0533913	0.8871661	0.8899861	0.9534120
300	0.5670435	0.7847124	0.4644010	0.8123325	0.8756253	1.0340759	0.0297536	0.7690622	0.8924181	1.0379775
350	0.5328170	0.7735597	0.4209769	0.8154957	0.8836794	0.9751678	0.0406239	0.8311614	0.9665736	1.0085505
400	0.5652571	0.7379814	0.3698719	0.7613448	0.8522727	0.9929578	0.0464034	0.8749226	0.9525192	0.9996624
450	0.6181706	0.7103169	0.4532675	0.8091215	0.7836615	0.9555764	0.0233217	0.8350564	1.0604343	0.9970700
500	0.6184349	0.7070279	0.4447263	0.9155310	0.8810157	0.9626487	0.0217187	0.9026792	0.9707043	0.9518389
550	0.6799575	0.3254570	0.3800567	0.7642672	0.6886476	0.9801255	0.0382425	0.8403184	0.9905000	1.0653122
600	0.6802724	0.2116177	0.4947362	0.7586068	0.6127320	1.0405660	0.0434932	0.8613090	1.0547118	1.0067882
650	0.6578685	0.1567993	0.4348153	0.6844012	0.7363616	0.9861106	0.0561101	0.8639466	0.9817408	1.0268399
700	0.6295851	0.1992657	0.5176929	0.7097079	0.6480111	1.0687224	0.0508767	0.8110525	0.9930985	0.9822488
750	0.6267367	0.2525009	0.5664047	0.6531720	0.5877782	1.0170952	0.0412771	0.8333975	1.0764375	0.9745069
800	0.6305029	0.2606129	0.5129107	0.7652414	0.5940575	0.9627135	0.0443855	0.7761361	0.9488695	1.0382572
850	0.5459148	0.3002191	0.5084003	0.7322371	0.6177178	1.0392421	0.0391993	0.8170041	1.0087503	1.0441044
900	0.5702779	0.3108476	0.4874159	0.8213734	0.6861214	1.0415498	0.0399787	0.8126581	1.0365450	1.0377695
950	0.6940976	0.2609371	0.4872710	0.7204792	0.6611431	1.0701166	0.0232201	0.8251320	0.9747372	1.0626212
1000	0.6092199	0.2981230	0.5033016	0.6588465	0.6932123	1.0675133	0.0563692	0.7944492	0.9566927	0.9574327

0	0.5682255	0.3371088	0.4978833	0.7517943	0.7045936	1.0366459	0.0484950	0.8679943	1.0357920	0.9420645
50	0.2117514	0.2143812	0.4338308	0.7781079	0.8015151	0.9457829	0.0284338	1.0001278	0.9844324	1.0231210
100	0.1020374	0.2485722	0.3576349	0.8814747	0.8715124	0.9452779	0.0376443	0.9466881	0.9293125	1.0780577
150	0.0787723	0.1716545	0.2017290	0.9866782	0.8791656	1.0030744	0.0390628	1.0157931	0.9824685	1.0361364
200	0.0771129	0.1138536	0.1348632	0.9857943	0.8844498	0.9521678	0.0426982	0.8646953	0.9955216	1.0352864
250	0.0906738	0.0408583	0.0936630	0.9917151	0.8570011	1.0079033	0.0312329	0.8811134	0.9776259	0.9362662
300	0.0888099	0.0213451	0.0779549	1.0273757	0.8853517	0.9989772	0.0414178	0.8601923	0.9319690	0.9729823
350	0.0863005	0.0239228	0.0933733	0.8572663	0.8868589	1.0050353	0.0277180	0.8730370	0.9668037	0.9643976
400	0.0922737	0.0177623	0.0565259	0.9319626	0.8460594	1.0137603	0.0440675	0.9467261	0.9291988	0.9756917
450	0.0655589	0.0253190	0.0683641	0.9884549	0.9037420	0.8772992	0.0502746	0.8971143	0.9414112	1.0201939
500	0.0834380	0.0118069	0.0661281	0.9313392	0.8809353	0.9375326	0.0336178	0.8838573	0.9392403	0.9701048
550	0.6789353	0.0164863	0.2271855	1.0051054	0.6669589	0.9720697	0.0500465	0.8511830	0.9975008	0.9137496
600	0.7465107	0.0482565	0.3812761	0.8879643	0.6384161	1.0833596	0.0386314	0.8255402	0.9764791	0.9250797
650	0.7430195	0.0823009	0.4770992	0.6832510	0.6573416	1.0165411	0.0196238	0.8331559	1.0563944	1.0144078
700	0.6321537	0.1616753	0.4599763	0.7429197	0.7078818	1.0368441	0.0370894	0.7660115	0.9019843	0.9288827
750	0.5769071	0.2594024	0.5153200	0.7164780	0.7080510	1.0527052	0.0466728	0.8367035	1.0547691	0.9648255
800	0.6317357	0.2300641	0.4621911	0.6605970	0.6243509	1.0602728	0.0416249	0.8388867	1.0202215	0.9174420
850	0.6265530	0.2332520	0.4871869	0.6587285	0.6535965	1.0177794	0.0424006	0.9096076	1.1149609	0.9517596
900	0.6729748	0.2316341	0.5264236	0.7138454	0.7099937	1.0135646	0.0418709	0.9275282	1.1086988	0.9579207
950	0.5912270	0.2430725	0.5806498	0.7392864	0.6557769	1.0031022	0.0348162	0.8935358	1.0473984	0.9306180
1000	0.5111795	0.3159355	0.4906192	0.8043902	0.6716874	0.9352886	0.0208388	0.8557425	0.9967935	1.0504799

0	0.5682255	0.3371088	0.4978833	0.7517943	0.7045936	1.0366459	0.0484950	0.8679943	1.0357920	0.9420645
50	0.3194779	0.6527857	0.2723750	0.7812716	0.6416323	0.9287343	0.6590314	0.8052531	0.8549555	0.9448999
100	0.2451922	0.8694228	0.2069110	0.8579342	0.6019823	0.8886808	0.7210570	0.7812278	0.7766510	1.0145266
150	0.2481790	0.9234589	0.2071271	0.9603657	0.5808878	0.9932446	0.7657288	0.8077813	0.9200986	1.1224533
200	0.2297976	0.8376214	0.1550963	0.9220327	0.6754025	0.9855618	0.8107204	0.7822874	0.8057199	1.0730484
250	0.2162380	0.8122516	0.1412600	1.0328831	0.6616846	0.9881598	0.7683984	0.8139242	0.7761481	1.0210616
300	0.2135576	0.7931629	0.1247081	0.9463750	0.6250431	0.9363390	0.7243561	0.7108287	0.6847502	0.9778767
350	0.1918009	0.8453687	0.0791434	1.0032294	0.6762820	1.0439770	0.6972906	0.6885860	0.8047758	0.9748475
400	0.1986452	0.7794787	0.0987208	0.9551138	0.6488213	0.9583703	0.7772755	0.7694769	0.7793056	1.0422459
450	0.2181214	0.8319106	0.1232508	0.9711504	0.6594958	0.9066660	0.7295437	0.7622432	0.8252298	0.9848486
500	0.2645052	0.8693147	0.1390417	0.9690976	0.6821237	0.9183156	0.6931266	0.7847466	0.8054807	1.0658003
550	0.6639251	0.2453229	0.2719393	0.9426549	0.5330928	0.9581244	0.0877098	0.8160760	0.9128797	0.9752024
600	0.8088560	0.1365063	0.4715301	0.7278014	0.6159080	0.9772175	0.0394289	0.8929001	0.9647665	1.0305650
650	0.6982934	0.2108915	0.4863829	0.6896208	0.5931056	1.0136927	0.0204210	0.9188599	0.9823567	1.0078719
700	0.6995098	0.1912693	0.6030060	0.6388800	0.6578539	1.1133232	0.0359438	0.8515281	0.9720702	1.0158240
750	0.6002655	0.2775568	0.4773882	0.6933653	0.6160400	1.0814506	0.0443236	0.9105942	0.9339089	1.0539951
800	0.5939832	0.2673519	0.4746977	0.7176633	0.6364829	1.0038798	0.0504335	0.8504492	1.0269689	0.9779388
850	0.5776760	0.2639511	0.4399160	0.7306140	0.5944222	1.0456731	0.0428708	0.8690543	1.0512553	0.8757551
900	0.5919097	0.2250340	0.4574499	0.8045577	0.6279491	1.0205601	0.0506841	0.8257055	1.0173234	0.9317861
950	0.6390608	0.2031317	0.5300973	0.8399337	0.5951189	0.9993243	0.0255343	0.8067248	0.9005249	0.9779107
1000	0.6099245	0.2462618	0.4367482	0.7454469	0.5888866	1.0932082	0.0372065	0.7542594	0.9206279	0.9905743

0	0.5682255	0.3371088	0.4978833	0.7517943	0.7045936	1.0366459	0.0484950	0.8679943	1.0357920	0.9420645
50	0.7098560	0.2013847	0.5392609	0.3077471	0.5908932	0.9222478	0.0710732	0.8142813	1.0740160	1.0338437
100	0.6365846	0.2533649	0.7936752	0.2218638	0.7018723	0.9408304	0.0762325	0.7680222	0.9433372	1.0032047
150	0.4849736	0.5056544	0.9499330	0.3433380	0.6186288	0.9884213	0.0886281	0.8320784	1.0080464	0.8241184
200	0.3769883	0.6249258	1.0174085	0.3480194	0.6467566	1.0711694	0.0592467	0.8647142	1.0033871	0.8455985
250	0.3163114	0.6729940	0.9409156	0.4254689	0.6178468	0.9556068	0.0724693	0.8306248	0.9928827	0.8735629
300	0.3242018	0.7449470	0.8928678	0.5281270	0.5924518	1.0540410	0.0776690	0.8227161	0.9872151	0.9127101
350	0.3423626	0.7133566	0.8621310	0.4216254	0.6870393	0.9802241	0.0603695	0.8536441	1.0736889	0.8338509
400	0.3062927	0.6794574	0.9229769	0.4137561	0.5785513	0.9957818	0.0694840	0.8391772	1.0437089	0.8103357
450	0.2878574	0.6748751	0.9355224	0.4612808	0.6090105	1.0484090	0.0698151	0.8030045	0.9003920	0.9093168
500	0.3824085	0.7206833	0.9497883	0.4850952	0.6002252	1.0247841	0.0514261	0.8578240	1.0878799	0.9855761
550	0.3500805	0.7150222	0.7500807	0.9049045	0.5704118	0.9956679	0.0493564	0.8545515	0.9589279	1.0673326
600	0.4299300	0.6066489	0.4511450	0.9907610	0.6232991	0.9821585	0.0405206	0.8437422	0.9188898	0.9073846
650	0.4387030	0.3690668	0.4303492	0.8601232	0.6722466	0.9983817	0.0325940	0.8436449	0.9440697	1.0106589
700	0.5400502	0.2637039	0.3554560	0.8026150	0.7000184	1.0226007	0.0298777	0.8258347	0.9535600	1.0701769
750	0.7189645	0.2003007	0.3947979	0.7893919	0.6629057	0.9538437	0.0340213	0.8896095	0.9377082	1.0583800
800	0.7400146	0.1598266	0.3923781	0.6746684	0.6483562	1.0159403	0.0464835	0.9364061	1.0198004	1.0038640
850	0.6352758	0.1339618	0.4710506	0.7480357	0.5836615	1.0848735	0.0396786	0.8964532	0.9476894	0.9778965
900	0.6310111	0.2173502	0.4653876	0.6649936	0.6819674	0.9218180	0.0323738	0.8255604	0.9624416	1.0703227
950	0.6275765	0.2491569	0.5057185	0.7151206	0.6520238	0.9698794	0.0329276	0.8505734	1.0264847	0.9587697
1000	0.5929671	0.2866084	0.5194371	0.7324289	0.5865618	1.0537518	0.0338015	0.8039857	0.9260803	0.9967637

0	0.5682255	0.3371088	0.4978833	0.7517943	0.7045936	1.0366459	0.0484950	0.8679943	1.0357920	0.9420645
50	0.6044459	0.3028875	0.4698139	0.7967916	0.9216337	0.9745403	0.0303679	0.7501045	0.6368595	0.9146541
100	0.6046248	0.3220427	0.3973226	0.7914027	0.9959778	0.9944010	0.0456801	0.6325393	0.5994175	0.9846411
150	0.5671451	0.2513480	0.4168928	0.7985163	1.0596833	0.9734614	0.0254886	0.5799284	0.5173763	1.0045183
200	0.6157143	0.2036647	0.4302825	0.7773910	1.0254508	0.9732945	0.0253082	0.5547177	0.5126361	0.9946405
250	0.6337613	0.2248183	0.4840275	0.7807519	1.0779176	0.9800208	0.0314393	0.4766856	0.5454137	0.9532419
300	0.7034687	0.2007637	0.4776127	0.8575382	1.0392101	0.9846686	0.0193669	0.4799003	0.5700591	1.0101902
350	0.6563350	0.1457198	0.4012647	0.8297292	0.9914964	0.9557257	0.0363006	0.4948903	0.4679969	1.0052157
400	0.6263529	0.1959358	0.4953826	0.7987704	1.0486574	0.9024322	0.0627523	0.4278585	0.4916675	1.0628900
450	0.5357171	0.2846648	0.5083523	0.8242364	0.9645818	1.0573887	0.0333889	0.3846308	0.5333446	0.9491057
500	0.5645135	0.3516568	0.4004908	0.9140105	0.9728572	1.0631603	0.0269169	0.4059935	0.5234544	0.9319273
550	0.5895943	0.2498189	0.4224683	0.8925549	0.7302697	1.1558173	0.0379962	0.5514413	0.9810215	0.9469068
600	0.6200212	0.2278735	0.3482603	0.8216953	0.6246005	1.0583732	0.0370551	0.6410021	1.0869973	1.0360446
650	0.6701100	0.1620286	0.4411711	0.6741498	0.6048145	1.0245052	0.0371314	0.7593989	0.9811821	0.9754062
700	0.6223799	0.1794216	0.4441801	0.6756346	0.6758567	0.9430469	0.0390753	0.7646670	1.0614269	1.0026298
750	0.6602958	0.2073678	0.4686765	0.7042580	0.6406409	0.9620919	0.0735730	0.7736776	0.9977757	1.0303044
800	0.6150893	0.2212904	0.5442072	0.7453064	0.6238567	0.9903352	0.0462297	0.8475127	1.0352601	1.0120331
850	0.5645354	0.2997281	0.4836651	0.7175873	0.6477698	1.0179596	0.0560479	0.8037236	0.9812123	0.9415907
900	0.5430908	0.3380929	0.4002882	0.7296724	0.6396880	1.0336513	0.0324837	0.8174229	0.9293006	0.8925278
950	0.6006810	0.2972157	0.5248250	0.8260090	0.6774606	1.0055433	0.0535677	0.8027084	0.9711518	0.9196122
1000	0.6113593	0.3489679	0.5268044	0.8248229	0.6113530	1.0724036	0.0468091	0.8883747	0.9472848	0.8951959

0	0.5682255	0.3371088	0.4978833	0.7517943	0.7045936	1.0366459	0.0484950	0.8679943	1.0357920	0.9420645
50	0.5810409	0.2439321	0.4837675	0.7293567	0.7785599	1.0531664	0.0301870	0.8243111	1.0485519	0.9678407
100	0.5846345	0.2950407	0.5788420	0.7029564	0.8749375	0.9719741	0.0407298	0.8461097	0.9859651	0.9904592
150	0.5604540	0.3171955	0.5505655	0.6853573	0.8267996	0.9465923	0.0355007	0.9613398	0.9875012	0.9579817
200	0.5918973	0.3457771	0.6092368	0.6740642	0.7909515	0.9491288	0.0451236	0.8621265	0.9176184	1.0274898
250	0.5614625	0.3219685	0.5534893	0.7266565	0.7964421	0.9667642	0.0285572	0.8687470	1.0216183	1.0764815
300	0.5818851	0.3081468	0.4980365	0.8336106	0.7558649	0.9821891	0.0457185	0.8088165	1.0586407	1.0475023
350	0.5564970	0.2930256	0.4879965	0.7649327	0.7030178	0.9585825	0.0238133	0.7793582	1.0348953	0.9213780
400	0.5940674	0.2603978	0.4934118	0.7561666	0.7771839	0.9604308	0.0464191	0.8703144	0.9994863	0.9866533
450	0.6449516	0.2380304	0.4535926	0.7423488	0.7134426	1.0350937	0.0476484	0.9012517	0.9764684	0.9038771
500	0.6457858	0.2134610	0.4905710	0.7058675	0.8944033	0.9818026	0.0295222	0.8622510	0.9273301	0.9750960
550	0.6932213	0.2276760	0.4832786	0.7665139	0.6452917	1.0071301	0.0582291	0.8865399	0.9829780	0.9885835
600	0.5911947	0.2470945	0.5286253	0.7239097	0.6481085	1.0393426	0.0348894	0.8811068	1.0160542	0.9682781
650	0.5583125	0.3195317	0.5152571	0.7214563	0.5812752	0.9569028	0.0440723	0.8609899	1.0227981	1.0476828
700	0.6032584	0.3376724	0.4603035	0.7617974	0.5900430	0.8822976	0.0330109	0.8355261	1.0235615	1.0352808
750	0.5194729	0.3393720	0.5298592	0.7102534	0.6003722	0.9601084	0.0552995	0.8196632	0.9752558	1.0467012
800	0.5395398	0.3056885	0.4324991	0.7504073	0.5898093	0.9301215	0.0489199	0.8071717	0.9904524	1.1032119
850	0.6279131	0.2643014	0.4196654	0.8110736	0.5625026	1.0310912	0.0553849	0.8103379	0.9951801	0.9494789
900	0.6277394	0.2458064	0.4252719	0.7840177	0.5909065	0.9716273	0.0478959	0.9098020	1.0498258	0.9557758
950	0.6588484	0.1961096	0.4603153	0.7220135	0.5963740	0.9799128	0.0384521	0.8418739	0.9786551	1.0585998
1000	0.6349167	0.2613826	0.5023207	0.7147977	0.6869228	0.9784014	0.0698417	0.8537078	0.9733021	0.9757811
