"Time"	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C
950	0.3998558	0.2160072	0.6070905	0.1754170	0.3929934	0.2168768	0.4135425	0.6802353	0.0717079	0.7343126
1000	0.4257587	0.0886671	0.6950375	0.2888245	0.3109964	0.3007692	0.3569441	0.6456820	0.0501303	0.8449072

0	0.2302121	0.1672876	0.7806783	0.2001828	0.3397009	0.6872511	0.6207716	0.7012480	0.0481810	0.7341545
50	0.2643593	0.1385943	0.7849112	0.2367007	0.2582529	0.5674335	0.5721173	0.7710709	0.0674743	0.7233983
100	0.2487051	0.0807870	0.6349528	0.2460482	0.3411903	0.5560729	0.6461880	0.8290632	0.0682623	0.6401306
150	0.2664026	0.1433881	0.6200695	0.2431713	0.2577508	0.6389398	0.6292286	0.8416742	0.0589094	0.8328059
200	0.2773557	0.1333156	0.5798736	0.2519296	0.3311325	0.6474008	0.8677703	0.7072587	0.0889673	0.8817462
250	0.3573030	0.1535828	0.6016991	0.1801602	0.3324722	0.7080344	0.9545848	0.6742751	0.0289152	0.7018979
300	0.3775549	0.1435731	0.7674699	0.2638964	0.4402895	0.7249627	0.8232124	0.7548497	0.0495538	0.7395069
350	0.3659033	0.1531744	0.7355221	0.1835591	0.3074450	0.6298514	0.7965346	0.6917566	0.0859181	0.8010647
400	0.3989137	0.1825062	0.6955607	0.2268856	0.4192574	0.7429748	0.6387644	0.6842215	0.0653233	0.6389751
450	0.4684291	0.1572755	0.7874239	0.1438363	0.4162496	0.6741112	0.7711598	0.7739981	0.0710812	0.8043900
500	0.3703868	0.2085020	0.6781635	0.1873831	0.4800291	0.6657198	0.9793504	0.6898215	0.0633572	0.7361269
550	0.3929446	0.3840921	0.6340546	0.1241473	0.5233050	0.8372676	0.5562098	0.6991954	0.0561712	0.6265326
600	0.5977663	0.3540246	0.7787598	0.1201517	0.4439732	0.7712737	0.3570175	0.6513141	0.0597321	0.6342010
650	0.4204107	0.2575393	0.6938809	0.1166801	0.3842526	0.5646255	0.3495593	0.6775008	0.0515774	0.6457836
700	0.5067541	0.2891635	0.6401029	0.0728332	0.3906564	0.4798882	0.2599167	0.7240894	0.0505113	0.7343272
750	0.4167970	0.2543817	0.6780821	0.1314103	0.3994388	0.3405136	0.2824372	0.7291649	0.0583066	0.6500400
800	0.3880054	0.2875114	0.7169486	0.1485200	0.4518564	0.2059626	0.3494763	0.7637931	0.0829177	0.5951529
850	0.3515283	0.1528045	0.7785668	0.3048627	0.1561705	0.2749251	0.2964169	0.6636271	0.0760666	0.6390728
900	0.1658593	0.0790675	0.6765238	0.3980787	0.1825107	0.3021893	0.4772782	0.7530725	0.0942339	0.6364169
950	0.1430370	0.0690115	0.6546876	0.5078450	0.1584003	0.3100734	0.4985650	0.7518088	0.0439604	0.6615139
1000	0.1328075	0.0444867	0.4240535	0.5169787	0.1550278	0.4591980	0.5153123	0.7627892	0.0609961	0.8183306

0	0.3335476	0.1525482	0.4676382	0.2815010	0.3269076	0.5075865	0.5274608	0.7311329	0.0990765	0.7020232
50	0.4013065	0.1639864	0.4768300	0.1583427	0.4335591	0.5755716	0.4746560	0.7501430	0.0666080	0.7312076
100	0.4410599	0.2469810	0.5406390	0.1819101	0.4174896	0.6149692	0.3592872	0.6553428	0.0984567	0.5198329
150	0.4761070	0.1648643	0.3916547	0.0992274	0.2942296	0.5355870	0.3894395	0.6661127	0.0827223	0.4774667
200	0.4222768	0.1903061	0.2909631	0.2273327	0.3298058	0.5639181	0.2303756	0.6552992	0.1321321	0.2921983
250	0.3225081	0.1817614	0.4014749	0.1757104	0.4305305	0.5667292	0.3901361	0.8308551	0.1232577	0.4435951
300	0.3160772	0.2329405	0.3573076	0.1424885	0.6065003	0.5155611	0.4007014	0.7544635	0.0933935	0.3674205
350	0.4318065	0.2410752	0.3985887	0.2428409	0.3866803	0.5088320	0.3673296	0.7298046	0.1252532	0.3662515
400	0.4073955	0.1750973	0.3328772	0.1896244	0.3403444	0.4453921	0.3909607	0.6335978	0.1569464	0.3171811
450	0.4782714	0.1526460	0.3082290	0.2028831	0.3411083	0.4629956	0.3518162	0.7710449	0.1248658	0.3861975
500	0.3795449	0.1321235	0.3324813	0.1920365	0.3727809	0.6687960	0.4181533	0.6406158	0.0975232	0.4488145
550	0.3406838	0.1880759	0.5395235	0.2009232	0.4453459	0.4956194	0.3044466	0.8853852	0.1439508	0.5787175
600	0.4061172	0.0981726	0.5478643	0.1492603	0.4230532	0.4863474	0.3346795	0.7649668	0.0982431	0.6594451
650	0.2648008	0.1172238	0.5974779	0.2325283	0.2957025	0.3327463	0.3322986	0.7670528	0.0600753	0.7034990
700	0.3472086	0.1294431	0.6701777	0.2699596	0.2777201	0.2866805	0.3362494	0.7525628	0.0456159	0.7213155
750	0.3598070	0.0907601	0.5825009	0.3356169	0.2755041	0.3540461	0.4086784	0.8200725	0.0431047	0.7886668
800	0.3501395	0.0959710	0.6631957	0.3107223	0.1887741	0.3559827	0.3854102	0.7673651	0.1314417	0.6607679
850	0.1597861	0.0484133	0.6740874	0.4902529	0.1440689	0.4503561	0.6349470	0.6393950	0.0794839	0.6752019
900	0.2098398	0.0359696	0.7013513	0.4373202	0.1938105	0.5673622	0.4874252	0.7136102	0.0631690	0.7319741
950	0.2369225	0.0549926	0.4314573	0.3226294	0.2431408	0.5501042	0.5070880	0.9317796	0.0736970	0.6367116
1000	0.1946353	0.0808935	0.4764426	0.3315421	0.3367439	0.6591553	0.5645872	0.7900331	0.0762947	0.7209155

0	0.4313084	0.1502716	0.5308805	0.2548458	0.3353462	0.8023096	0.5497095	0.7924682	0.0738794	0.8142423
50	0.3049793	0.1456247	0.5389612	0.1546859	0.3566148	0.4788604	0.4852734	0.8404112	0.0471168	0.7187244
100	0.3792215	0.1552731	0.6456107	0.1766764	0.3823193	0.5677809	0.5380004	0.6456825	0.0549133	0.7253558
150	0.2360594	0.1616080	0.7054100	0.1501593	0.2956935	0.6122132	0.5106819	0.5135714	0.0421965	0.7448675
200	0.2650527	0.1163357	0.7280791	0.2359954	0.3880878	0.6310980	0.5723339	0.6725748	0.0449699	0.8496373
250	0.3024677	0.1724550	0.7696905	0.2260459	0.3205614	0.5184027	0.4879575	0.6003369	0.0394754	0.7810910
300	0.3122723	0.1258809	0.6296798	0.2565407	0.3163694	0.6311598	0.4441539	0.7780070	0.0321679	0.8162581
350	0.4250213	0.1740413	0.7879295	0.2665924	0.3765989	0.6144047	0.6018393	0.6414607	0.0771190	0.6996523
400	0.3641131	0.1817322	0.8520305	0.1707759	0.4557279	0.5538858	0.4346582	0.7976338	0.0647742	0.8327889
450	0.5147255	0.2042455	0.8234337	0.2346389	0.3665636	0.6226239	0.5068702	0.6284902	0.0323048	0.7500377
500	0.5207155	0.1683675	0.8462734	0.2611706	0.3299646	0.4885597	0.4575436	0.6186946	0.0493753	0.8925594
550	0.4037468	0.1952749	0.5549457	0.2393957	0.3352695	0.4034872	0.3005620	0.6628629	0.0268257	0.7207692
600	0.3431564	0.1657328	0.7757319	0.3113567	0.3266085	0.2857572	0.3124406	0.7554383	0.0560705	0.7859002
650	0.3853675	0.0950723	0.7149338	0.2296414	0.2564008	0.3311181	0.4406955	0.5977129	0.0344267	0.8352025
700	0.1933921	0.1451913	0.7299734	0.3153095	0.2698978	0.2321642	0.4487670	0.6579224	0.0417074	0.7803502
750	0.2073496	0.1425885	0.6733304	0.3827882	0.2624835	0.4086105	0.5342176	0.7173131	0.0541782	0.8178341
800	0.1919163	0.0998182	0.5794127	0.3269694	0.2320133	0.4332758	0.5196064	0.8422738	0.0744036	0.6383969
850	0.1480044	0.0515198	0.5606963	0.3512814	0.1655483	0.5004143	0.4946136	0.8337590	0.0717463	0.7769987
900	0.1848965	0.0694060	0.4423670	0.3869378	0.3045222	0.5231533	0.4177680	0.8571224	0.0383542	0.7386956
950	0.1774719	0.0574895	0.5253975	0.4384709	0.2959905	0.5868362	0.5681306	0.8576842	0.0600690	0.7121950
1000	0.2046793	0.0883624	0.4775905	0.3645427	0.3025811	0.5660411	0.4265290	0.7174960	0.0523866	0.8162844

0	0.3849522	0.1132023	0.7189745	0.2168522	0.2980262	0.5548469	0.5076780	0.8120416	0.0456749	0.7918603
50	0.3822165	0.2323348	0.4591534	0.2208392	0.4244059	0.6474157	0.4872904	0.6962734	0.0887162	0.8474115
100	0.4229886	0.2611799	0.3136787	0.1742983	0.4777599	0.5359863	0.3956439	0.7181912	0.0665280	0.7028800
150	0.4316995	0.3170019	0.2081500	0.1194175	0.5462187	0.6029357	0.3014060	0.7568624	0.1237394	0.8421089
200	0.4476947	0.3442776	0.1475349	0.1466621	0.7754643	0.4715469	0.2132696	0.6859643	0.0555463	0.8752441
250	0.6218212	0.3785028	0.1983929	0.1018495	0.5942463	0.2694569	0.2621725	0.7341899	0.0940121	0.7582687
300	0.6563745	0.3934738	0.1098957	0.1111512	0.5006790	0.2695029	0.2518181	0.7439824	0.0692921	0.8348767
350	0.5975170	0.4641608	0.1330242	0.0793187	0.6585600	0.2767290	0.2914682	0.5803667	0.0843272	0.6250538
400	0.5744388	0.4726872	0.1200102	0.0633871	0.7152985	0.2834612	0.2690316	0.7193136	0.0957370	0.7393031
450	0.6339305	0.4569524	0.1359425	0.0393516	0.6673261	0.2346851	0.2571216	0.6435617	0.0588530	0.6756535
500	0.6459912	0.5800906	0.1601474	0.0547842	0.5636964	0.2249520	0.3481560	0.7138855	0.0732219	0.6438286
550	0.6161836	0.5022542	0.4204077	0.0808339	0.4718845	0.2565170	0.2595844	0.6889950	0.0715637	0.8375883
600	0.7208797	0.3539573	0.5527361	0.0637605	0.4073655	0.1780281	0.2076000	0.8125235	0.0615914	0.8101235
650	0.3801906	0.2559175	0.5518707	0.1255399	0.2404363	0.0887003	0.2586861	0.7366061	0.0851049	0.7559199
700	0.2626540	0.1954273	0.7468376	0.2100112	0.1697204	0.1210003	0.3796570	0.7492920	0.1130306	0.8304258
750	0.2066733	0.0954469	0.7099151	0.3453130	0.0939085	0.1245729	0.4306414	0.6797175	0.0476802	0.7098772
800	0.1349983	0.0590629	0.4978295	0.5674500	0.0893281	0.1888540	0.5046123	0.5299564	0.0669239	0.5750389
850	0.0905653	0.0430938	0.5033223	0.6453383	0.0829449	0.3430498	0.5239183	0.7176886	0.0667499	0.7672015
900	0.1301108	0.0175510	0.4484087	0.6942595	0.1203731	0.3742305	0.6487188	0.7046114	0.0472712	0.8573804
950	0.0809711	0.0279335	0.5892068	0.5951634	0.1694954	0.5615791	0.6445464	0.7348565	0.0803853	0.7258760
1000	0.1560324	0.0788236	0.5067620	0.5364861	0.2410996	0.5611566	0.7658185	0.9442570	0.0693821	0.6591310

0	0.2689421	0.1150620	0.6390417	0.2175918	0.2775584	0.6464670	0.5066401	0.7178485	0.0550940	0.7968181
50	0.3517794	0.2622085	0.6120479	0.2428013	0.4790311	0.4560961	0.4387002	0.8066880	0.0551438	0.5349134
100	0.4211797	0.4677139	0.6604135	0.1983398	0.4206927	0.4750882	0.6515458	0.7341861	0.0624689	0.3117214
150	0.4157142	0.4649274	0.7054407	0.2154180	0.3172976	0.4664607	0.4529195	0.7922535	0.1211950	0.2463526
200	0.4184755	0.5011408	0.6677497	0.2150305	0.3301259	0.5094278	0.5490592	0.7371795	0.1288656	0.1037743
250	0.3025861	0.4248091	0.6899069	0.2484921	0.3336781	0.5490235	0.3701582	0.5862987	0.1697858	0.1115641
300	0.3124747	0.3775943	0.7390913	0.2143965	0.2809717	0.4137869	0.5295426	0.5763375	0.3907985	0.0402537
350	0.2805721	0.3577537	0.5381866	0.2863001	0.3190658	0.4409804	0.6404568	0.4988213	0.3300182	0.0860044
400	0.3999093	0.4307695	0.7351298	0.3577409	0.2405616	0.5861613	0.4446249	0.4992499	0.4098554	0.0841244
450	0.3343252	0.4956726	0.5985731	0.2590429	0.4117135	0.5148362	0.4287440	0.5695566	0.3753919	0.1340551
500	0.3871543	0.4126315	0.6698064	0.2786312	0.3490692	0.4023267	0.4184002	0.6548574	0.3595002	0.1106464
550	0.3190620	0.2862791	0.6910398	0.2301421	0.3236943	0.3276996	0.4699849	0.6431469	0.3228907	0.3137496
600	0.3408231	0.1385367	0.5965403	0.2724430	0.2443639	0.3847103	0.4759877	0.5698669	0.2822673	0.4764417
650	0.2593336	0.0910471	0.7406770	0.3772635	0.2443552	0.3961219	0.4504749	0.6898838	0.1501920	0.6837309
700	0.1697362	0.1295174	0.6535085	0.3907423	0.2985453	0.5189156	0.4268674	0.5779298	0.0492250	0.8428876
750	0.2109866	0.1330080	0.5344626	0.3547897	0.2748351	0.5283774	0.4790729	0.7013665	0.1238781	0.8169160
800	0.1586898	0.0972882	0.5685634	0.4159135	0.3413739	0.6195757	0.5578805	0.6559207	0.0594064	0.7161905
850	0.3294417	0.1172193	0.7610891	0.2181212	0.3764351	0.5672409	0.4723983	0.7591366	0.0400957	0.7354777
900	0.2381988	0.1466705	0.5324866	0.2556610	0.2972506	0.6049560	0.5977086	0.7485366	0.0626312	0.6899541
950	0.2573807	0.1278921	0.5408397	0.2023300	0.3554678	0.6388127	0.4789418	0.7225054	0.1035960	0.6443400
1000	0.3381325	0.1503394	0.7296659	0.3340088	0.4061987	0.4602452	0.3926714	0.7845568	0.0903796	0.8340340

0	0.3102065	0.1096883	0.5856371	0.2247821	0.3596204	0.7027014	0.5529886	0.5988573	0.0641585	0.7032598
50	0.4309475	0.2205179	0.5812969	0.1686183	0.3512189	0.6289559	0.4780420	0.6149351	0.0352200	0.6900089
100	0.4003773	0.3481432	0.8535454	0.1762627	0.2895587	0.6273703	0.5513268	0.6413970	0.0222976	0.6911886
150	0.3852359	0.2399529	0.6363213	0.2226175	0.3095941	0.6898390	0.5239493	0.6449752	0.0894344	0.8014309
200	0.3380156	0.3075766	0.6433762	0.2805124	0.3391814	0.6903825	0.5122711	0.8544815	0.0841107	0.6988261
250	0.3983125	0.2833046	0.7162106	0.1998023	0.3799421	0.7794562	0.5864197	0.7646175	0.0465196	0.7047155
300	0.3636429	0.2186548	0.6677528	0.2333740	0.4381210	0.7345406	0.5065708	0.8532480	0.1137913	0.5946425
350	0.3117402	0.3821927	0.6332510	0.2296000	0.3811966	0.6990165	0.5048438	0.6758848	0.0683947	0.7154576
400	0.4384073	0.4356268	0.6367495	0.1179967	0.4292314	0.6381541	0.5632426	0.7034472	0.0611390	0.7086399
450	0.4444723	0.2867278	0.5816611	0.1548838	0.4590836	0.7386483	0.4923075	0.6322880	0.0536483	0.7502489
500	0.4507941	0.3204156	0.6974482	0.1343969	0.3974913	0.6966706	0.5321261	0.6734145	0.1714270	0.6996664
550	0.3449379	0.3140322	0.7364047	0.1708727	0.4375334	0.6778559	0.4391710	0.6134611	0.0989779	0.6786629
600	0.3339529	0.2668506	0.7399279	0.0963282	0.3248036	0.4504255	0.2753418	0.7670313	0.0830923	0.7389399
650	0.3322539	0.2184278	0.7347552	0.1406086	0.4306531	0.3536302	0.2451691	0.7482045	0.0956265	0.7130131
700	0.3153672	0.1076931	0.5249991	0.2300813	0.3146157	0.2612380	0.3025094	0.8547763	0.0641180	0.6013100
750	0.2738135	0.0990796	0.6932364	0.2264908	0.2678298	0.2292606	0.2696128	0.7820608	0.0616980	0.7048268
800	0.2246074	0.0915617	0.7393317	0.2982384	0.2765648	0.1567732	0.3171393	0.7400256	0.0822142	0.5991206
850	0.2211776	0.0810032	0.5272552	0.4852446	0.1848542	0.2671088	0.5230676	0.8034941	0.0947337	0.7039874
900	0.1302659	0.0548193	0.6789089	0.5019202	0.1347212	0.3746140	0.4623369	0.7516364	0.0485227	0.7722415
950	0.0820524	0.0583373	0.5640471	0.5659570	0.2192518	0.4749230	0.5581127	0.8382569	0.1178510	0.7604771
1000	0.1442711	0.0535581	0.5734144	0.4247455	0.1683654	0.7208652	0.5997150	0.8159809	0.0552061	0.5755887

0	0.2871989	0.1746317	0.5734371	0.2705268	0.3330754	0.7018798	0.5999391	0.6504899	0.0473143	0.6256268
50	0.4703888	0.2790188	0.7445217	0.1799216	0.3571187	0.4157292	0.4111533	0.7263263	0.0970656	0.7383398
100	0.4764002	0.2965500	0.6447378	0.1379322	0.3050678	0.5562289	0.5024087	0.7181139	0.0563208	0.7681706
150	0.3321157	0.4033128	0.7743489	0.2061703	0.3591754	0.4773584	0.6406614	0.6760795	0.0359759	0.6900393
200	0.4876971	0.2857709	0.7461013	0.1605099	0.3678703	0.5686827	0.6458630	0.8260141	0.1191981	0.7291292
250	0.3826339	0.3650486	0.6231082	0.1381152	0.3606128	0.7613273	0.5856579	0.7797210	0.0458935	0.7560392
300	0.4172237	0.3211030	0.6548527	0.1373628	0.3893989	0.6545939	0.6689758	0.8555803	0.0425485	0.6698260
350	0.4477645	0.2522961	0.6971333	0.1761294	0.4450527	0.5256493	0.7114888	0.8331005	0.0819453	0.7228713
400	0.4385028	0.2987831	0.8008121	0.1577156	0.3207568	0.5979704	0.8610563	0.8811686	0.0798313	0.7543881
450	0.4899627	0.2567897	0.7806049	0.1447403	0.3947491	0.7274255	0.7409610	0.8621076	0.0293641	0.6893374
500	0.3511764	0.3228163	0.6602386	0.1915785	0.4868163	0.6834221	0.6854990	0.8601786	0.0575406	0.8081810
550	0.3425680	0.3319136	0.5078536	0.1580805	0.4581943	0.8131226	0.5279852	0.7338001	0.0973972	0.8714501
600	0.3905556	0.3596974	0.7066334	0.1658771	0.4962169	0.8031038	0.4675681	0.7530247	0.0394343	0.7641670
650	0.5169738	0.2982438	0.7269764	0.1148595	0.4110727	0.5098080	0.3107422	0.6930682	0.0457245	0.6405753
700	0.3575822	0.3884794	0.8218012	0.1432351	0.5062907	0.5057596	0.3482451	0.6791485	0.0662433	0.8211730
750	0.4898637	0.2430374	0.6909417	0.0869714	0.3870067	0.3038034	0.2843935	0.8356418	0.0602114	0.7313883
800	0.4535828	0.1382231	0.6758145	0.1207733	0.3505949	0.2440698	0.2049079	0.8170312	0.1295633	0.6759576
850	0.4120631	0.1484567	0.7227483	0.1878991	0.2838560	0.1207046	0.4394719	0.7328039	0.0404547	0.7169198
900	0.2691770	0.1060957	0.7715377	0.2769115	0.1949539	0.2037286	0.3998586	0.7846600	0.1035790	0.7738406
950	0.1496356	0.0277824	0.6141733	0.4227848	0.2393864	0.2136215	0.3700501	0.6994415	0.0544829	0.7248054
1000	0.1512704	0.0390741	0.5678570	0.4680879	0.1923228	0.2422886	0.6006242	0.6877897	0.0622120	0.7108615

0	0.3219481	0.1140620	0.6677680	0.3065327	0.3159022	0.5825688	0.6120985	0.8307978	0.0504481	0.7295093
50	0.3182808	0.1477409	0.4692910	0.1920483	0.3993919	0.6867675	0.4273846	0.7513651	0.0828689	0.7470745
100	0.4183151	0.1630514	0.2851672	0.1377546	0.3995030	0.6587660	0.3666977	0.6557343	0.0612187	0.5413266
150	0.3581548	0.2076382	0.1797668	0.1595974	0.3780195	0.6742307	0.3893479	0.8520031	0.0414834	0.7002419
200	0.4651154	0.2400237	0.1532935	0.1295216	0.3917221	0.7318272	0.3367918	0.7736587	0.0689755	0.7537030
250	0.3510110	0.1850006	0.1697194	0.1201421	0.4063283	0.5473833	0.2766870	0.6899456	0.0715592	0.6564707
300	0.3010169	0.1700991	0.2190808	0.1475903	0.3839218	0.6653555	0.3104178	0.7028329	0.0517137	0.7805364
350	0.3363601	0.1930107	0.0820393	0.1453599	0.4401063	0.6593643	0.2323515	0.6007391	0.0540558	0.7357585
400	0.4339776	0.3144663	0.2033031	0.1687002	0.3223831	0.5561811	0.1970499	0.8043971	0.0353654	0.6840047
450	0.3276480	0.1496833	0.1225911	0.1143077	0.2970471	0.6057699	0.3529999	0.7181168	0.0703650	0.6912518
500	0.3125018	0.1164035	0.1274498	0.1510511	0.3613700	0.6210505	0.3822064	0.6712748	0.0666991	0.6222931
550	0.3572305	0.1483031	0.3413743	0.1964685	0.3954064	0.5585932	0.2756875	0.6424758	0.0294059	0.6824128
600	0.3169155	0.1739063	0.4944770	0.1926852	0.3562783	0.4155213	0.3095592	0.8160093	0.0591498	0.8575254
650	0.4061658	0.1712965	0.6276706	0.1922112	0.3880102	0.2809238	0.3264863	0.8874454	0.0596794	0.6550462
700	0.3470480	0.1177857	0.6456846	0.1949169	0.2997261	0.1797543	0.3944878	0.6888938	0.0830704	0.7565369
750	0.2543689	0.0996861	0.5733436	0.3087011	0.2408312	0.2578895	0.5624011	0.7399880	0.0533850	0.7701664
800	0.2551000	0.0863325	0.6609885	0.4702630	0.2079315	0.3632615	0.5929468	0.7469093	0.0576598	0.8151448
850	0.1647856	0.0361026	0.7074067	0.4895252	0.2064800	0.5879024	0.6065255	0.6899198	0.0539177	0.6528171
900	0.1688173	0.0584128	0.4604431	0.5990575	0.2550034	0.6152172	0.6704463	0.7309850	0.0731229	0.7474674
950	0.1855330	0.0734497	0.4105333	0.4478742	0.2820442	0.6802049	0.6225588	0.8140653	0.0359659	0.8412430
1000	0.2368493	0.0505000	0.6476948	0.4281856	0.4028419	0.6928569	0.5721872	0.6787110	0.0526021	0.7413505
