YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C
0.0000000	0.6577856	0.0000000	0.4286867	0.0753749	0.1863523	0.7193821	0.7967411	0.0066981	0.0612598
0.0000000	0.3211454	0.6586811	0.3503338	0.0000000	0.2789366	0.5745330	0.8428347	0.0222260	0.1060292
0.7158235	0.0000000	0.7780915	0.3697190	0.0774293	0.1627563	0.7481732	0.0000000	0.0322312	0.0565484
0.1887259	0.6499368	0.0000000	0.4419923	0.0000000	0.1685952	0.8658084	0.7048193	0.0059914	0.0994506
0.5826966	0.2993505	0.7833790	0.0000000	0.0232076	0.0000000	0.6494752	0.9379225	0.0128477	0.1154108
0.5524213	0.3024830	0.7193107	0.4969447	0.0370959	0.0000000	0.5101764	0.7926107	0.0000000	0.0533929
