"Time"	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C
400	0.4559316	0.5034647	0.7031104	0.7385623	0.5803816	0.2242694	0.9505482	0.0003035	0.5559163	1.0274118
450	0.4365122	0.4930559	0.7343346	0.7920967	0.5646386	0.2183048	0.9507812	0.0006402	0.5170483	0.9664817
500	0.3226782	0.5181255	0.6687604	0.7809501	0.5926431	0.1885804	1.0126143	0.0003346	0.5093808	0.9424671
550	0.3156340	0.4864588	0.7514944	0.7157624	0.4544611	0.2417732	0.9891420	0.0625526	0.4438297	0.9835703
600	0.3184387	0.4658442	0.6488991	0.7731981	0.2129818	0.2217036	0.8568651	0.1170380	0.4509192	0.9487515
650	0.4000673	0.5164938	0.7076170	0.9642408	0.1236134	0.2973716	0.9124924	0.1392728	0.4397982	0.9503111
700	0.3556720	0.4669707	0.7530089	1.0306155	0.0979223	0.2734270	1.0079491	0.1540781	0.4191229	0.9863320
750	0.3365415	0.4431618	0.6877570	1.0761869	0.0674322	0.1904124	0.9950382	0.1620590	0.3382292	0.9871836
800	0.4211378	0.4564542	0.7860182	1.0697246	0.0477958	0.2250403	1.1154025	0.1750143	0.3364918	0.9797811
850	0.3917902	0.4282025	0.7556669	1.0842659	0.0540893	0.2197933	1.0903889	0.1821283	0.2805398	1.0119470
900	0.4425780	0.4269610	0.7345584	1.0182038	0.0511711	0.2570994	1.0263739	0.1926636	0.2358937	1.0754867
950	0.4494823	0.4998526	0.7119921	0.9793222	0.0761446	0.1777036	0.8680914	0.1841729	0.2624957	1.0569094
1000	0.4443032	0.4942623	0.8168183	0.9810877	0.0812383	0.1385986	0.9913687	0.2031417	0.2322897	1.0805105

0	0.4411089	0.5601808	0.7717655	1.0156941	0.0746763	0.2657835	1.0410920	0.2224200	0.2708070	1.0180786
50	0.4201773	0.2921019	0.7712427	1.0169085	0.0653123	0.1184301	1.0161133	0.1837803	0.2637155	0.9852485
100	0.6030611	0.1540767	0.7578277	0.9805071	0.0319636	0.0587647	1.0417753	0.2362955	0.1865034	1.0011348
150	0.6641027	0.1396753	0.6717749	1.0976479	0.0134395	0.0238814	0.9762271	0.1735310	0.1813176	1.0014599
200	0.7546427	0.1101912	0.6280352	1.0725915	0.0023720	0.0097588	1.0343478	0.1533853	0.1061038	1.0435302
250	0.9092790	0.0966624	0.6294077	1.0763313	0.0067805	0.0006053	0.8882107	0.1266769	0.0822750	0.9413495
300	0.9157914	0.0577692	0.6626176	1.0782219	0.0131377	0.0008615	1.0589934	0.0776652	0.0923687	1.0324954
350	0.9532819	0.0735170	0.7119212	1.0905551	0.0151585	0.0002768	1.0682619	0.0511269	0.0702057	1.0648168
400	0.9454161	0.0629453	0.7246032	1.0557100	0.0048974	0.0067205	1.0713834	0.0342625	0.0592052	1.0937254
450	0.9022565	0.0655124	0.7349084	0.9285889	0.0108596	0.0050583	0.9999066	0.0248999	0.0505924	1.1105318
500	1.0388566	0.0648162	0.7531400	0.9710877	0.0031346	0.0071277	1.0194356	0.0251036	0.0530082	1.1317897
550	0.9416127	0.2366930	0.7256555	0.9968979	0.0118085	0.1276345	1.0535657	0.0208432	0.0711339	1.0555027
600	0.8668462	0.3993397	0.6497339	1.0106127	0.0035269	0.1949637	0.9478117	0.0294672	0.0742280	1.0263190
650	0.6197885	0.4321547	0.6832343	1.0829432	0.0245075	0.1884679	1.0350563	0.0448130	0.0873959	0.9490651
700	0.4494896	0.4527983	0.6588822	0.9183555	0.0399919	0.1943690	1.0182587	0.0585180	0.1264883	0.9083990
750	0.3633634	0.4341659	0.5848893	0.9516015	0.0386242	0.1956720	0.9808662	0.0856045	0.1817092	1.0545830
800	0.3376000	0.5339964	0.6438677	0.9593057	0.0445214	0.1970853	0.8844386	0.2100686	0.1653841	1.0324430
850	0.3441316	0.4842339	0.6320714	1.0554446	0.0453740	0.2366503	0.9650187	0.2362235	0.1957249	1.0007805
900	0.3855957	0.5379144	0.6331712	1.0086495	0.0723135	0.2411319	0.9103996	0.2816484	0.2225108	0.9624399
950	0.3836524	0.5414378	0.6880947	1.0867162	0.0653391	0.2752678	0.8516922	0.2610400	0.2160165	0.9616664
1000	0.4048694	0.4657995	0.7240408	1.0108979	0.0770942	0.2126297	0.8849162	0.2637404	0.2426019	0.9885376

0	0.4411089	0.5601808	0.7717655	1.0156941	0.0746763	0.2657835	1.0410920	0.2224200	0.2708070	1.0180786
50	0.2234058	0.4792749	0.8099152	0.9832576	0.0750479	0.2457501	1.0486691	0.2143058	0.3958917	1.0124090
100	0.1130772	0.3631508	0.9387694	0.8576804	0.0470147	0.2045661	1.0008066	0.2928923	0.4141028	1.0153333
150	0.0535491	0.4220177	0.9361733	0.9066426	0.0637286	0.1628114	0.9447559	0.3528357	0.4889788	0.9950406
200	0.0270844	0.4004346	0.9923630	0.9658539	0.0538374	0.1670871	0.9047756	0.3789089	0.4578363	0.9049803
250	0.0110200	0.4235420	0.9409305	0.9362899	0.0503770	0.2017717	0.8575031	0.3909674	0.3803588	0.8388923
300	0.0061469	0.4541404	1.0264204	0.9216857	0.0416508	0.1881028	0.8602158	0.4287132	0.4165716	0.9590413
350	0.0189454	0.3913153	1.0189776	0.9888373	0.0320227	0.1107762	0.8932268	0.4459961	0.3474369	1.0426471
400	0.0163149	0.3877407	0.9667762	1.0627006	0.0074281	0.1131012	0.9670425	0.4637418	0.3439427	0.9453952
450	0.0123885	0.3823992	0.9625119	1.0042687	0.0052188	0.1241190	0.8689366	0.4572261	0.3426900	0.9058639
500	0.0103302	0.3834027	0.9442016	0.9908310	0.0135335	0.1311308	0.7942253	0.3976663	0.2659883	0.8681908
550	0.1616674	0.4203719	0.9912157	0.9615518	0.0270195	0.1217442	0.8959187	0.3992435	0.2299316	0.9294973
600	0.3916885	0.4272483	0.8958520	0.9098673	0.0290567	0.1666241	0.9647730	0.4288558	0.1575390	0.9188657
650	0.3905604	0.4112959	0.8561323	0.9767528	0.0491287	0.1557703	1.0253053	0.3494941	0.1531274	0.9792583
700	0.4628710	0.4475462	0.7934399	0.9807402	0.0641417	0.1382689	1.0575306	0.3326423	0.2064337	1.0462518
750	0.5086177	0.3341282	0.7244742	1.0102141	0.0408394	0.2179580	1.0035219	0.2398084	0.2281732	1.0261844
800	0.5234995	0.4442118	0.7112862	0.8874598	0.0423454	0.2064648	0.9564372	0.2482107	0.2049612	1.0291234
850	0.4861122	0.4834963	0.6120712	0.9177903	0.0593024	0.1730647	1.0121713	0.1867194	0.2343956	0.9807594
900	0.4742684	0.5084635	0.6965939	1.0396346	0.0567013	0.1996654	0.9767997	0.1854570	0.2229587	0.9694499
950	0.3229218	0.5052819	0.6503720	0.9451442	0.0672091	0.2452795	1.0526090	0.1612383	0.2579340	1.0132242
1000	0.3265226	0.5730875	0.6161219	0.9764971	0.0591339	0.2719722	1.0764737	0.2099018	0.2455361	0.9657553

0	0.4411089	0.5601808	0.7717655	1.0156941	0.0746763	0.2657835	1.0410920	0.2224200	0.2708070	1.0180786
50	0.3746426	0.4850835	0.7267756	0.9823614	0.3635733	0.2545080	0.8654380	0.2242933	0.4688225	1.0202356
100	0.3824604	0.5577881	0.7214476	0.9921573	0.6118397	0.2187150	0.8364094	0.2480211	0.6576759	1.1181893
150	0.4048676	0.5378471	0.6165800	0.8721475	0.7411234	0.2287125	0.7626283	0.2460487	0.7242449	1.0210945
200	0.3675349	0.5463489	0.6465596	0.7770491	0.7911885	0.2630130	0.7237504	0.2461395	0.8241625	0.9868107
250	0.4506571	0.4876237	0.6922105	0.7834243	0.9076999	0.2558439	0.7012499	0.2307593	0.9570814	0.9302422
300	0.4077175	0.5942528	0.7462133	0.6334023	0.8935578	0.2698373	0.7223366	0.1824658	0.9176753	1.0073649
350	0.4083141	0.5391490	0.6751612	0.6476023	0.9205849	0.2536808	0.7918232	0.1881485	0.8973026	1.1328028
400	0.3700690	0.5362801	0.6681738	0.6728787	0.9248818	0.2241951	0.8070483	0.1724085	0.7569300	1.1659037
450	0.4258422	0.4646126	0.6598200	0.5917294	0.9368783	0.2378573	0.7809929	0.2112953	0.8904681	1.0822322
500	0.3428576	0.4338035	0.6922226	0.6841597	0.9017748	0.2504536	0.7729650	0.1861764	0.8660481	1.0005635
550	0.3355259	0.4209927	0.7779867	0.5513350	0.6849860	0.2762883	0.9210301	0.1988337	0.6759401	0.9971291
600	0.4045482	0.3926456	0.7282146	0.5632697	0.3529261	0.2749078	0.9364418	0.2191774	0.5855569	0.8816454
650	0.4346505	0.5002516	0.7218728	0.8677428	0.1980578	0.2146289	0.9604271	0.2351003	0.4782012	0.9226969
700	0.4635657	0.5341245	0.7109446	0.9333259	0.0813408	0.2104183	1.0372317	0.2203270	0.4282738	1.0064182
750	0.3355800	0.4917696	0.7030133	1.0924254	0.0625924	0.2324006	1.0247658	0.2103628	0.3489977	1.0316279
800	0.3800779	0.4427221	0.7005958	0.9979048	0.0776030	0.2351503	1.0348186	0.2207712	0.3107491	1.0612443
850	0.3980010	0.4975751	0.7303716	1.0005978	0.0679707	0.2141705	1.1158081	0.2105660	0.3527734	1.0407100
900	0.3824127	0.5603354	0.5836955	1.0428010	0.0515764	0.2401126	0.9454840	0.2155097	0.2707341	1.0690501
950	0.3728011	0.5520172	0.6746702	1.0885891	0.0661465	0.2833480	0.9440148	0.1903244	0.2112868	1.0144675
1000	0.4183807	0.5062817	0.7166153	0.9863849	0.0909663	0.2333389	0.8925237	0.1544833	0.2144154	0.9899513

0	0.4411089	0.5601808	0.7717655	1.0156941	0.0746763	0.2657835	1.0410920	0.2224200	0.2708070	1.0180786
50	0.2410445	0.4854381	0.7013230	1.0075239	0.0630204	0.1886691	0.8539132	0.2297910	0.1617456	0.8039989
100	0.0966153	0.4394791	0.7098220	0.9514091	0.0627609	0.1250945	0.5241626	0.3039177	0.0879346	0.4994671
150	0.0290717	0.3944916	0.5992149	0.9033976	0.0316775	0.1880782	0.4546589	0.3240030	0.0790037	0.3868938
200	0.0181350	0.4588738	0.7265208	0.9985144	0.0499187	0.1895900	0.3786281	0.3598528	0.1025842	0.3084650
250	0.0055410	0.4457477	0.7934107	1.0323785	0.0435370	0.2242827	0.4097994	0.4597918	0.0842157	0.2599986
300	0.0107484	0.4172360	0.7676542	1.0486764	0.0375327	0.2842259	0.4170367	0.4126520	0.0903000	0.3331715
350	0.0137652	0.3668248	0.8166347	1.0077599	0.0778655	0.2204109	0.3913694	0.4276173	0.0723274	0.3616754
400	0.0065397	0.3603742	0.7805372	0.9814190	0.0853584	0.2181132	0.3859516	0.4325555	0.1035494	0.3435088
450	0.0160716	0.4049354	0.8668672	1.0604651	0.0928057	0.2272737	0.3993846	0.4635060	0.1235847	0.3816019
500	0.0051530	0.4208828	0.8510555	1.0510488	0.1149628	0.1899805	0.3542828	0.4085896	0.1138463	0.3529361
550	0.2089660	0.3568378	0.8259668	0.9600239	0.0831578	0.2506120	0.6073870	0.4006604	0.2568306	0.5827855
600	0.3672761	0.4105971	0.7273731	1.0234286	0.0646151	0.2657669	0.6798632	0.4585831	0.3016657	0.9545423
650	0.4120834	0.4704444	0.7392403	1.0546563	0.0701427	0.2672390	0.7657980	0.4044939	0.2541654	1.0227368
700	0.3757519	0.4162374	0.7507134	1.0170811	0.0772555	0.2207499	0.8525244	0.3726616	0.2793003	1.0321191
750	0.4184246	0.4193383	0.8285913	1.1425122	0.0627239	0.2023048	0.9463278	0.3241580	0.2777673	1.0147343
800	0.3388603	0.4136769	0.7514879	0.9620004	0.0629008	0.2000129	0.9383070	0.2573524	0.2660448	1.0142161
850	0.3952623	0.4238484	0.6662007	0.9872203	0.0351057	0.2415417	0.9198748	0.2402940	0.2565102	1.0245207
900	0.3859265	0.4806376	0.6278648	0.8902436	0.0988695	0.3180485	0.8894457	0.2220500	0.2316553	1.0101190
950	0.3707352	0.4714942	0.6508633	0.8570408	0.0811423	0.1959822	0.9369528	0.2053246	0.3358188	1.0715937
1000	0.3221592	0.4954057	0.5846322	1.0044198	0.0598292	0.2120143	0.8759962	0.2010226	0.3238110	1.0267244

0	0.4411089	0.5601808	0.7717655	1.0156941	0.0746763	0.2657835	1.0410920	0.2224200	0.2708070	1.0180786
50	0.2871022	0.4365051	0.6382209	1.1820419	0.0758349	0.1896069	0.9490151	0.2463340	0.2444282	1.0379329
100	0.1754424	0.3662907	0.6890685	0.9289123	0.0712167	0.2047246	0.6836617	0.3045682	0.2507767	1.0160502
150	0.1084292	0.3596294	0.8032923	0.9510528	0.0609138	0.2117832	0.5964022	0.3357920	0.2371973	1.0616875
200	0.0973113	0.3423642	0.9228665	0.9331283	0.0675351	0.2726246	0.6040589	0.3907850	0.2701840	1.0125880
250	0.0913238	0.2655495	0.9824382	0.9731473	0.0864889	0.2058458	0.5307068	0.4266576	0.2667316	1.0072828
300	0.0795756	0.3239857	0.9944805	1.0177841	0.0705427	0.2035315	0.4664541	0.4560956	0.2525976	0.9461247
350	0.0456677	0.3227814	1.0609358	1.0441057	0.0592004	0.2190462	0.4565708	0.4786186	0.2697642	0.9530830
400	0.0633797	0.2593075	1.0098464	1.0320324	0.0590277	0.2444134	0.4252176	0.4329294	0.2410186	0.9409448
450	0.1034417	0.2732185	0.9560190	1.0129731	0.0833006	0.2360883	0.4950273	0.4115812	0.2856129	1.0821108
500	0.1142077	0.2805586	1.0107820	0.9029932	0.0782055	0.1872513	0.4858542	0.3788004	0.3037567	1.1300080
550	0.2963774	0.2661419	0.8633436	0.9960301	0.0889544	0.2308524	0.6078382	0.3662756	0.2892707	0.9335434
600	0.4860976	0.3496981	0.8767245	0.9871542	0.0605416	0.2121309	0.7937356	0.3653308	0.2520044	1.0110952
650	0.5473068	0.3984616	0.9258990	0.9638936	0.0581055	0.2357980	0.8139296	0.3250132	0.2372935	0.9831936
700	0.4830240	0.4151442	0.8767392	1.0638644	0.0536283	0.1833944	0.9510691	0.2164271	0.2610231	1.1239328
750	0.4714107	0.4447743	0.7146926	0.9441536	0.0459642	0.1812083	0.9303805	0.1748540	0.2074247	1.0888320
800	0.4036114	0.4520021	0.8017096	1.0421131	0.0267246	0.1724790	1.0685041	0.1841479	0.1841519	1.0860620
850	0.3962441	0.4961937	0.7881961	1.0103967	0.0516211	0.2105940	0.9545556	0.1782160	0.1954471	1.1340398
900	0.3967161	0.5040730	0.7006540	0.9313630	0.0612960	0.1517596	1.0891849	0.1866504	0.2166125	0.9798059
950	0.3385573	0.5161316	0.7367596	1.0533267	0.0507992	0.2438247	1.0240917	0.2167666	0.2650399	0.9313369
1000	0.4225765	0.4484082	0.7316256	0.9889374	0.0683168	0.2344903	1.0196283	0.2206698	0.2232752	0.9178145

0	0.4411089	0.5601808	0.7717655	1.0156941	0.0746763	0.2657835	1.0410920	0.2224200	0.2708070	1.0180786
50	0.4335891	0.4134350	0.7844677	0.9684011	0.1997255	0.1513792	0.9990471	0.2394062	0.2166425	1.1017052
100	0.4522651	0.4248529	0.8163817	0.8835497	0.3276265	0.0639994	1.0119817	0.2229537	0.2838049	1.0214860
150	0.4634356	0.4856856	0.9076235	0.8477982	0.3829353	0.0208782	0.9267379	0.2593469	0.4450478	0.9831823
200	0.4446317	0.3888108	0.9280344	0.7933124	0.3877052	0.0052589	0.9166419	0.2029660	0.4833600	1.0953979
250	0.4485710	0.3598780	0.9783841	0.8908094	0.4698016	0.0086477	0.9390454	0.2024291	0.4460838	0.9914480
300	0.4129937	0.3780996	1.0462949	0.8277271	0.3690434	0.0093448	0.9414996	0.1828867	0.4581719	1.1136358
350	0.4190277	0.3659316	0.9840393	0.8300778	0.4208450	0.0021500	1.0557089	0.2013996	0.4511994	1.1055418
400	0.4343019	0.3527745	1.0561150	0.7771471	0.3901292	0.0038523	0.9803709	0.1990236	0.5001821	1.0421060
450	0.4365014	0.3512006	1.0176707	0.8152449	0.4149060	0.0065395	0.9220508	0.1605198	0.4555790	1.0197388
500	0.4685210	0.3575713	1.0064192	0.8103352	0.3652976	0.0091459	0.9225212	0.1540315	0.4809868	0.9669436
550	0.4874626	0.3776309	0.9381343	0.7815578	0.2022020	0.0464359	1.0041160	0.1611946	0.4749553	1.0325253
600	0.4569856	0.3977206	0.9000986	0.9243009	0.0895981	0.1549658	1.0758572	0.1674302	0.4059377	0.9802031
650	0.4788220	0.4396707	0.8824586	1.0477079	0.0751712	0.1415262	1.0296120	0.1298684	0.3330564	1.0362094
700	0.4163119	0.4911954	0.8132559	1.1511632	0.0359750	0.1478512	0.9576184	0.1626752	0.3144158	1.0333734
750	0.3486649	0.4357921	0.7835467	1.0894601	0.0388376	0.1949582	0.9028418	0.1637474	0.1976052	1.0067218
800	0.3455119	0.4618356	0.7739977	1.0332719	0.0348713	0.1555785	0.9130562	0.1974308	0.1684370	0.8855305
850	0.4334163	0.4727241	0.7295144	0.9783742	0.0307826	0.1880070	0.9670209	0.2107651	0.1986441	0.8849007
900	0.3899493	0.5118457	0.7070595	1.0752632	0.0230390	0.2208049	1.0547625	0.2063501	0.1394345	1.0404026
950	0.3702986	0.4907580	0.6766346	0.9276218	0.0390793	0.2061381	0.9949590	0.2144492	0.1275808	1.0011187
1000	0.4273546	0.4993609	0.6396575	0.9655796	0.0327609	0.1999051	1.1520701	0.2101984	0.1617469	0.9305303

0	0.4411089	0.5601808	0.7717655	1.0156941	0.0746763	0.2657835	1.0410920	0.2224200	0.2708070	1.0180786
50	0.4430500	0.4546344	0.6922879	0.8317238	0.0827224	0.1412454	1.0698855	0.1721010	0.2799287	0.9458447
100	0.4687845	0.4839619	0.6989468	0.6854392	0.0406316	0.0467968	1.0313052	0.1464046	0.2774191	0.8985617
150	0.4076312	0.4816341	0.7078975	0.7184168	0.0391339	0.0094438	0.9420002	0.1541340	0.2118843	0.9744038
200	0.4390768	0.4972245	0.6762046	0.6375277	0.0285513	0.0022468	0.9161315	0.1563996	0.2132681	1.0344814
250	0.3700925	0.5357997	0.6816197	0.5405661	0.0161581	0.0026127	0.9404559	0.1729070	0.2084111	0.9683464
300	0.3604710	0.5509911	0.7081645	0.5341047	0.0075821	0.0008174	0.8920328	0.1932538	0.1177432	0.9477783
350	0.3971900	0.5153757	0.6772675	0.5987666	0.0072419	0.0065770	0.9756712	0.1994969	0.0719715	0.9426963
400	0.4155141	0.4562808	0.6424446	0.6101141	0.0155690	0.0016618	0.9711519	0.2005139	0.0661210	0.8911804
450	0.3494189	0.5159858	0.5982929	0.5343749	0.0046919	0.0036615	1.0679428	0.2079604	0.0829098	0.9423408
500	0.3959020	0.5165518	0.6531326	0.5858434	0.0095818	0.0038917	1.0818985	0.2011231	0.0690533	0.8638262
550	0.3951842	0.4868422	0.7494836	0.7521917	0.0071470	0.1016853	1.0580765	0.2176823	0.0802040	0.9410765
600	0.3442105	0.4273422	0.6907235	0.9022384	0.0083108	0.1374084	0.9614245	0.1975405	0.0456142	0.9535319
650	0.3283708	0.5196063	0.7120070	0.9375161	0.0177988	0.2168714	1.0791108	0.2233854	0.0805610	0.9643868
700	0.3615860	0.4793380	0.7385190	1.0325753	0.0625055	0.2102663	1.0567428	0.2126449	0.1441953	0.9275974
750	0.3826305	0.4534763	0.7046797	1.1222031	0.0530755	0.2233041	1.0109547	0.2679789	0.1613734	1.0786561
800	0.4347818	0.4999952	0.5835619	0.9844247	0.0603331	0.2195231	1.0555781	0.2416684	0.2497469	1.0499870
850	0.3971454	0.5932026	0.5944089	0.8557151	0.0699208	0.2322291	1.0957418	0.1971899	0.2134240	1.0282349
900	0.3650819	0.5207907	0.6322932	0.9525101	0.0660485	0.2675500	0.9833738	0.1999033	0.2431307	1.0249885
950	0.2976632	0.5036449	0.7576132	0.9353757	0.0771146	0.2720080	1.0320115	0.2252132	0.2724514	1.0949143
1000	0.3169169	0.4268216	0.7532819	0.9639423	0.0575678	0.2556342	1.0368358	0.2662400	0.2786582	1.0086619

0	0.4411089	0.5601808	0.7717655	1.0156941	0.0746763	0.2657835	1.0410920	0.2224200	0.2708070	1.0180786
50	0.2570430	0.4656437	0.7542218	0.9899307	0.0635375	0.1880137	1.0425264	0.2501822	0.3629375	1.0723524
100	0.1789940	0.4656193	0.7842537	0.9536421	0.0368381	0.1340108	1.0130763	0.2776422	0.5454407	1.0481236
150	0.1632018	0.4388633	0.7353461	0.9676553	0.0251766	0.1336533	1.0426478	0.2925722	0.4703178	1.0316240
200	0.0903115	0.5269530	0.7182108	0.9888954	0.0287630	0.1563092	0.9834460	0.3342878	0.4394865	0.9402115
250	0.0991653	0.5484797	0.7428411	1.0057046	0.0400881	0.1332474	0.9340768	0.4023183	0.4362534	1.0592702
300	0.1128113	0.5191271	0.7092923	1.0162437	0.0244648	0.1367891	0.9879928	0.4072248	0.5029365	1.0543938
350	0.1050873	0.4602515	0.8354014	0.9494965	0.0218065	0.1386707	0.9867078	0.4249785	0.4764904	1.0687666
400	0.0974592	0.3966072	0.8421256	0.9102350	0.0176311	0.1272257	1.0129129	0.3739273	0.4433598	1.0335005
450	0.1379905	0.4612170	0.8200674	0.8925642	0.0135137	0.1642003	1.0656857	0.3755218	0.3916224	1.0161863
500	0.1067726	0.4887279	0.8063842	0.9473694	0.0253376	0.1485968	0.9878514	0.4337651	0.3206276	1.0081932
550	0.2215910	0.4134036	0.8564729	1.0164286	0.0308099	0.1335859	0.9588352	0.4517390	0.3241549	1.1334244
600	0.3229347	0.4373955	0.7694307	1.0046642	0.0342901	0.1854185	0.9323507	0.4396686	0.1897007	1.0878703
650	0.4319384	0.4984425	0.7919130	1.0723680	0.0506772	0.2113503	0.8686291	0.3621306	0.1746097	1.0363019
700	0.4082953	0.4503598	0.7893480	0.9564247	0.0327361	0.2383290	0.8615029	0.3090768	0.2049408	1.0622958
750	0.3230580	0.4314507	0.8056509	0.9819375	0.0470745	0.2305849	0.9684024	0.2745981	0.1586829	0.9904590
800	0.3878211	0.4858109	0.6899074	1.0315461	0.0611532	0.2192024	0.9783672	0.3042697	0.2037520	0.8971163
850	0.3943899	0.4916360	0.5932939	1.0757431	0.0669701	0.2316272	0.9507879	0.2876012	0.2201901	0.9929873
900	0.3859185	0.5781652	0.6544988	1.0576597	0.0758926	0.2333243	1.0344000	0.3068017	0.2900452	1.0282914
950	0.3230957	0.5587420	0.7150039	0.9874937	0.0678213	0.2158523	0.9133851	0.3068362	0.2662071	1.0247791
1000	0.3806232	0.4228414	0.7587341	0.9057101	0.0709065	0.2322142	0.9309019	0.2879776	0.3068953	1.1121537
