"Time"	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W
1000	0.1660081	0.2924658	0.7013671	0.4610649	0.6935553	0.8649594	0.5032787	0.0267955	0.5412539	0.5749206

0	0.1080152	0.4113308	0.8766812	0.4712186	0.6194593	0.9392444	0.4241122	0.0303815	0.6822003	0.7221838
50	0.0846195	0.3414877	0.8412858	0.4784071	0.4404906	0.8962568	0.3120972	0.0152768	0.7007691	0.4907558
100	0.1102707	0.2210033	0.8708147	0.3078875	0.3585722	0.7682319	0.3212352	0.0088505	0.7900288	0.4842894
150	0.1449568	0.1241395	0.7030877	0.3029239	0.2992679	0.7421303	0.3076045	0.0132946	0.7404202	0.4207791
200	0.2382588	0.0877936	0.5378228	0.2750461	0.2761378	0.7850592	0.3247752	0.0104641	0.6304520	0.4089025
250	0.3962629	0.0705791	0.4146383	0.2864398	0.2329435	0.7399050	0.3610788	0.0089119	0.4774316	0.4703610
300	0.5705655	0.1269732	0.2905945	0.2517493	0.3025158	0.6987924	0.5248174	0.0221668	0.3347018	0.4326062
350	0.4915444	0.1532558	0.2264881	0.2187834	0.3102622	0.7496447	0.7713500	0.1072092	0.2052129	0.5325968
400	0.2868549	0.1078350	0.1949491	0.2490766	0.2775127	0.8571468	0.8348716	0.2062448	0.1548134	0.4497662
450	0.2886241	0.1334708	0.2031655	0.2155511	0.3113061	0.8573767	0.8575394	0.5069669	0.1077041	0.4277235
500	0.3401023	0.1015176	0.1797798	0.2301451	0.2580716	0.9378057	1.0060296	0.7947379	0.0703011	0.4239382
550	0.3856293	0.2309363	0.1661028	0.2397926	0.4460476	0.9780931	0.9637601	0.9147095	0.0400265	0.5102020
600	0.2597507	0.3490564	0.1678446	0.3505624	0.5378014	0.9502672	0.9707896	0.9422917	0.0225436	0.6438883
650	0.1521431	0.3354329	0.3787852	0.4032434	0.5699904	0.9879568	0.9218852	0.9465905	0.0455284	0.6931802
700	0.1516486	0.4021003	0.5819125	0.4216945	0.5910016	0.8846620	0.9420790	0.8276727	0.2221032	0.7132199
750	0.1166038	0.3328220	0.6449871	0.4456616	0.5040178	0.9262840	0.9687234	0.4094388	0.3508048	0.6836552
800	0.1532662	0.4053003	0.6412640	0.3976780	0.5345207	0.9464984	1.0141638	0.1233935	0.4574223	0.6580886
850	0.1375485	0.4372677	0.5901371	0.4302207	0.6717315	0.9930708	0.7922287	0.0783744	0.4475118	0.7208863
900	0.1128626	0.3671870	0.6315791	0.4437004	0.5885524	0.9735499	0.8424060	0.0567999	0.4869755	0.6546261
950	0.1299898	0.3769195	0.5366262	0.3737159	0.6175295	1.0093948	0.7529415	0.0372555	0.5757044	0.6213397
1000	0.1006044	0.3358353	0.5793832	0.3589112	0.4869785	0.8754780	0.6560606	0.0241088	0.5726558	0.5601087

0	0.1080152	0.4113308	0.8766812	0.4712186	0.6194593	0.9392444	0.4241122	0.0303815	0.6822003	0.7221838
50	0.0747390	0.3568846	0.7329764	0.3754600	0.4641009	0.8852258	0.4142510	0.0251164	0.6284723	0.5382974
100	0.0867219	0.3294935	0.6020077	0.3685527	0.3834054	0.9063954	0.4005783	0.0282145	0.7333883	0.5997242
150	0.0807451	0.3784964	0.6165083	0.2574720	0.3493954	0.8734338	0.3544100	0.0304784	0.7740102	0.5944689
200	0.1000502	0.4450948	0.4453321	0.2629888	0.3877724	0.8100236	0.3454630	0.0143368	0.7428899	0.7188363
250	0.1227725	0.4051591	0.2920295	0.2949753	0.4430665	0.8760546	0.3656827	0.0100889	0.7073704	0.7345085
300	0.0904965	0.4462153	0.3133761	0.3101606	0.4518245	0.8640716	0.3719658	0.0101405	0.5607731	0.6904423
350	0.1306434	0.4608016	0.3749461	0.3011192	0.4228767	0.9222891	0.4791076	0.0267583	0.4821104	0.7169796
400	0.1155442	0.4365036	0.3015216	0.2640824	0.3767058	0.9326018	0.5908019	0.0411012	0.4313136	0.5981590
450	0.1323050	0.4275358	0.2915614	0.2422745	0.4140069	0.9382079	0.5816325	0.0511717	0.4023430	0.6776695
500	0.1040769	0.4504441	0.2256675	0.3281055	0.3940071	0.9618461	0.6867108	0.0738237	0.4117885	0.6211350
550	0.0917127	0.4373518	0.2711290	0.3082534	0.5857165	1.0553932	0.7322608	0.0619170	0.3878612	0.7247078
600	0.1143908	0.3868997	0.3130459	0.4134340	0.5709765	0.9278965	0.7845028	0.0676922	0.3945663	0.6536818
650	0.1137812	0.3793190	0.4775607	0.4452798	0.5395205	0.8268540	0.8097051	0.0543695	0.3153202	0.6511616
700	0.1156372	0.3478301	0.5956950	0.4783705	0.6066593	0.9457919	0.8795016	0.1134600	0.3861237	0.6606915
750	0.1295708	0.3424720	0.6967292	0.4819681	0.6159866	0.9980263	0.8188567	0.0736360	0.5701892	0.6434923
800	0.1009064	0.3312975	0.7626557	0.4850089	0.6250395	1.0195093	0.6978790	0.0436691	0.6428021	0.5387261
850	0.1258455	0.3165061	0.8282258	0.4625803	0.5928093	1.0455097	0.5095489	0.0284766	0.6009207	0.5622659
900	0.1091948	0.3298678	0.8262471	0.4243199	0.5505485	1.0486555	0.4988134	0.0279301	0.6397411	0.5756000
950	0.1268455	0.3231444	0.7421919	0.4159217	0.5493156	1.0515090	0.5343370	0.0279142	0.6166315	0.5087798
1000	0.1233578	0.3181114	0.7271837	0.4092270	0.5620865	1.0519372	0.4588726	0.0344575	0.6893734	0.5917758

0	0.1080152	0.4113308	0.8766812	0.4712186	0.6194593	0.9392444	0.4241122	0.0303815	0.6822003	0.7221838
50	0.1019428	0.3824858	0.7192799	0.4164994	0.5869792	0.8296814	0.3123125	0.0418173	0.5960716	0.6138719
100	0.1068162	0.3705960	0.6115999	0.4515816	0.6753998	0.7142704	0.2585010	0.0487552	0.5421278	0.5879747
150	0.1148402	0.3138006	0.7329491	0.5007798	0.6371616	0.6612959	0.3134530	0.0315998	0.6270715	0.5636354
200	0.1166529	0.3511649	0.8044165	0.4213938	0.7130179	0.6919532	0.3372435	0.0275370	0.6206237	0.5369522
250	0.1219454	0.2612589	0.7386903	0.4942910	0.5857128	0.7119460	0.2658622	0.0268028	0.6289411	0.5942865
300	0.1415184	0.3568620	0.8359991	0.4810027	0.5488698	0.7262394	0.2863069	0.0203763	0.6147997	0.6691104
350	0.1252463	0.3299044	0.7151982	0.4610739	0.4979580	0.7570852	0.2718868	0.0407988	0.5496674	0.7312065
400	0.1262222	0.3052326	0.7674956	0.4030818	0.6520522	0.6383177	0.3545199	0.0141746	0.5473419	0.6876427
450	0.1064513	0.2676608	0.7259785	0.4939345	0.6236877	0.6922974	0.3049095	0.0214457	0.6647332	0.6060816
500	0.1113148	0.2927115	0.8276892	0.5300703	0.5322672	0.8122902	0.2783389	0.0184383	0.6355327	0.6305283
550	0.1296341	0.3308034	0.8442834	0.4460624	0.4873783	0.7916432	0.3128251	0.0358465	0.6714927	0.5692348
600	0.1234655	0.3521377	0.7907093	0.4493906	0.6247824	0.8960442	0.3431558	0.0258175	0.5320335	0.6146506
650	0.1103962	0.2939724	0.8326242	0.4291442	0.6146856	0.8799332	0.4199091	0.0314970	0.5442771	0.6340216
700	0.1156697	0.2997163	0.7258871	0.4026898	0.6060571	0.9492416	0.4730407	0.0240635	0.5449905	0.5976099
750	0.1210281	0.2881365	0.6797529	0.4378416	0.6337988	0.9995104	0.4593849	0.0186623	0.7010925	0.5882533
800	0.1298800	0.3328542	0.7885872	0.4612826	0.5562580	0.9631070	0.4700581	0.0177545	0.7079352	0.5983851
850	0.1527456	0.3125048	0.7579722	0.3733365	0.5316182	0.9424051	0.3800838	0.0090873	0.7235439	0.6731165
900	0.1475650	0.3246620	0.7100076	0.4005039	0.6043902	0.9594345	0.2929519	0.0288261	0.5592759	0.6020346
950	0.1337344	0.3300750	0.7418555	0.4638781	0.6384226	0.8032324	0.3377340	0.0208163	0.5087799	0.5832731
1000	0.1331000	0.2799908	0.7355351	0.4946253	0.5856420	0.8419437	0.5038505	0.0304250	0.4979987	0.6498765

0	0.1080152	0.4113308	0.8766812	0.4712186	0.6194593	0.9392444	0.4241122	0.0303815	0.6822003	0.7221838
50	0.0894213	0.4160162	0.7592288	0.4288280	0.3427845	0.8033077	0.3041285	0.0202212	0.7726065	0.6265858
100	0.0501157	0.4871977	0.7617482	0.3410294	0.1818640	0.7854289	0.3073372	0.0341117	0.8224961	0.6935880
150	0.0208315	0.6570880	0.5022650	0.1857921	0.1060632	0.7627422	0.3168722	0.0177768	0.8283797	0.7981639
200	0.0102900	0.8052750	0.2812347	0.1469583	0.1269879	0.6892762	0.2684000	0.0188067	0.8068569	0.9016734
250	0.0079442	0.8410346	0.1759495	0.1151050	0.1360740	0.7871385	0.3015740	0.0248526	0.6685144	0.9234170
300	0.0013290	0.8853940	0.1088836	0.1127123	0.1185275	0.7025998	0.3730845	0.0058551	0.4387920	0.8641272
350	0.0022251	0.8577480	0.0524742	0.0784751	0.1300205	0.7887388	0.5117496	0.0291226	0.3953704	0.8271397
400	0.0031678	0.9120994	0.0582997	0.0938567	0.1415616	0.8013636	0.6662810	0.0564822	0.3363820	0.9344962
450	0.0001232	0.9452030	0.0570432	0.1002122	0.1326910	0.8871784	0.7409483	0.1095963	0.2662693	0.9517813
500	0.0012788	0.9003621	0.0619963	0.1164031	0.1420233	0.9426341	0.7970566	0.1617908	0.2668145	0.8942835
550	0.0380194	0.8544634	0.0668541	0.0888550	0.4600073	0.9837898	0.8109703	0.1861272	0.2752400	0.9110271
600	0.0597821	0.6696828	0.0591604	0.2875467	0.5971509	1.0620899	0.8606805	0.1918373	0.2507382	0.6539750
650	0.0991752	0.5088849	0.1466431	0.3670362	0.5332189	0.9833657	0.9110874	0.1481197	0.3092679	0.6706129
700	0.1194657	0.4568598	0.2752734	0.3446929	0.6015889	0.9816603	0.9338179	0.1179526	0.2940841	0.6760839
750	0.1442881	0.4412962	0.4642113	0.4163954	0.6245375	1.0621825	0.9366504	0.1064888	0.3526266	0.5540813
800	0.1168207	0.4079394	0.6150213	0.4867851	0.6022637	1.0202233	0.8319840	0.0626974	0.4645027	0.5382007
850	0.0734632	0.3711404	0.7722980	0.5095717	0.6619308	1.0645465	0.7298491	0.0459208	0.6521644	0.5266554
900	0.0936824	0.3497916	0.8228771	0.4778935	0.5658809	1.0081572	0.5704105	0.0234616	0.7435638	0.5369675
950	0.0880277	0.3838023	0.8876737	0.4003285	0.5336792	1.0588270	0.4286984	0.0269227	0.7318868	0.6087817
1000	0.0761430	0.3830435	0.8450900	0.4459032	0.5583746	1.0797143	0.3684827	0.0205115	0.7857393	0.6122300

0	0.1080152	0.4113308	0.8766812	0.4712186	0.6194593	0.9392444	0.4241122	0.0303815	0.6822003	0.7221838
50	0.1414097	0.2824248	0.8773750	0.4712275	0.4590048	0.8437009	0.4899781	0.0093310	0.5883498	0.6038296
100	0.1141416	0.3748705	0.8973131	0.4364652	0.6214285	0.9022590	0.4816071	0.0103651	0.5893804	0.6219640
150	0.1326884	0.3249742	0.9177387	0.4161279	0.7326617	0.8913916	0.4375326	0.0136431	0.6200356	0.5915137
200	0.0956629	0.2950641	0.9001937	0.4527711	0.6267473	0.8428872	0.3929534	0.0023453	0.6400001	0.5732950
250	0.0904344	0.3783387	0.9110017	0.4752532	0.6285105	0.7921126	0.3572767	0.0018982	0.7946805	0.5620181
300	0.1373280	0.3081477	0.9343717	0.5220786	0.5634568	0.8080242	0.3290024	0.0008273	0.8109460	0.5521287
350	0.1562240	0.3513936	0.9541035	0.4534151	0.7348014	0.8605483	0.3191127	0.0052245	0.7014600	0.6370114
400	0.1207990	0.3354272	0.9214657	0.4965852	0.6343888	0.6769474	0.3399383	0.0025829	0.6827439	0.6982607
450	0.1090276	0.2883713	0.9338355	0.5381961	0.6863235	0.6935597	0.3329938	0.0010230	0.6432167	0.5860785
500	0.1081009	0.3267923	0.9476097	0.5367867	0.7364380	0.7886030	0.3642704	0.0063212	0.7191321	0.6309555
550	0.0810840	0.3492428	0.9310296	0.5615588	0.6282510	0.7715001	0.3518773	0.0312127	0.6637256	0.5909553
600	0.0975032	0.3268480	0.9059163	0.5142478	0.6930689	0.8823006	0.3707216	0.0280078	0.6207395	0.5599267
650	0.1171173	0.3688579	0.9084610	0.4759602	0.6406445	0.9131357	0.4307280	0.0271083	0.6124365	0.5344724
700	0.1285320	0.3571553	0.8929900	0.4657143	0.5899653	0.9091562	0.4257772	0.0161151	0.6182938	0.4827818
750	0.0990661	0.2995602	0.8121986	0.4542822	0.6667079	0.9915016	0.4847849	0.0463817	0.6509168	0.5772359
800	0.1030560	0.2928522	0.7455294	0.4655064	0.6496599	0.9167282	0.4124182	0.0319617	0.6270412	0.5327031
850	0.1368594	0.3052659	0.8219827	0.4943506	0.6362882	0.8502862	0.4082760	0.0348968	0.6021522	0.6142702
900	0.1304102	0.3095220	0.7896244	0.5385912	0.6235413	0.9067416	0.4183328	0.0158217	0.6451192	0.5404150
950	0.1261799	0.3196031	0.7760022	0.4795991	0.5750259	0.8837684	0.4253460	0.0166073	0.5255923	0.5785196
1000	0.1226493	0.3818028	0.8231052	0.4800320	0.7068776	0.8745583	0.4065548	0.0282314	0.5430856	0.6316389

0	0.1080152	0.4113308	0.8766812	0.4712186	0.6194593	0.9392444	0.4241122	0.0303815	0.6822003	0.7221838
50	0.1221099	0.3366545	0.8743830	0.6795564	0.6792120	0.7629902	0.4107712	0.0113469	0.5565599	0.6575831
100	0.0621075	0.2419012	0.9152266	0.7463780	0.6448927	0.8597231	0.5073503	0.0073520	0.6025544	0.6019388
150	0.1253952	0.1559775	0.9476635	0.7667462	0.5875627	0.9357720	0.4453377	0.0017823	0.7117060	0.6282996
200	0.2361441	0.1037344	0.8617037	0.6774044	0.6603114	0.8800138	0.4641926	0.0001073	0.7072138	0.6485570
250	0.2513270	0.1139381	0.9776049	0.7310545	0.6978401	0.8947142	0.4813878	0.0007867	0.5113687	0.5629301
300	0.3069655	0.1579419	0.9139713	0.6980319	0.6286140	0.9523643	0.5834770	0.0046973	0.4195749	0.5854193
350	0.2833557	0.1416179	0.9272519	0.7367431	0.6335981	0.9039555	0.7219204	0.0080339	0.3792942	0.6574052
400	0.2601807	0.1146419	0.9784445	0.7378587	0.6414269	0.8990537	0.7950964	0.0102644	0.3508811	0.6432150
450	0.2697696	0.1388039	0.9161705	0.7244626	0.5868859	0.8829106	0.7835433	0.0074609	0.3955491	0.6504668
500	0.2791013	0.1371890	1.0012247	0.7022892	0.6203544	0.9368026	0.8200429	0.0104108	0.3488019	0.6380530
550	0.2335578	0.1702128	0.9557068	0.6331912	0.5783162	0.9774782	0.8424407	0.0859222	0.3740083	0.5801117
600	0.2038193	0.2819907	0.9485625	0.4704098	0.6485448	1.0030226	0.9510619	0.0897310	0.4259837	0.5757941
650	0.1369101	0.3407260	0.9039178	0.5123585	0.6406101	1.0017427	0.7782929	0.0377273	0.4489684	0.6066538
700	0.1338135	0.2896294	0.8448306	0.5052892	0.5931372	0.9704243	0.6908939	0.0423397	0.5304706	0.5706788
750	0.1245434	0.3416570	0.7620181	0.4233462	0.5725806	0.9919280	0.6128164	0.0388010	0.5140434	0.6378401
800	0.1051894	0.3406335	0.7075403	0.4708472	0.6086952	0.9893481	0.5930530	0.0336138	0.5269916	0.6581497
850	0.1208905	0.3359409	0.8075952	0.4561824	0.6124879	0.9176402	0.5133143	0.0326017	0.6034842	0.6082513
900	0.1005631	0.3334338	0.7730303	0.4693090	0.5374144	0.9783988	0.5658230	0.0353437	0.6023193	0.5743061
950	0.0861018	0.3974362	0.7854868	0.4547155	0.5606569	0.9768767	0.4924410	0.0263410	0.6668017	0.6224290
1000	0.1136737	0.3632743	0.7846456	0.4590918	0.5566735	0.9181837	0.4555786	0.0197126	0.5729149	0.6233271

0	0.1080152	0.4113308	0.8766812	0.4712186	0.6194593	0.9392444	0.4241122	0.0303815	0.6822003	0.7221838
50	0.0458623	0.4163931	0.9371912	0.6188019	0.4938854	0.9043019	0.4463447	0.0308516	0.7130318	0.5690428
100	0.0221208	0.3311625	0.9711357	0.7060933	0.6025222	0.8989433	0.4145500	0.0270144	0.8315089	0.6671541
150	0.0109757	0.3331426	0.9461902	0.6015029	0.6330011	0.8406686	0.2795062	0.0454821	0.8531803	0.6176302
200	0.0062719	0.3065516	1.0125009	0.6909697	0.5885001	0.7510916	0.2649749	0.0369052	0.9737134	0.6268122
250	0.0036120	0.3162088	1.0125600	0.7002647	0.6679165	0.6106045	0.2389258	0.0173894	0.9379215	0.5827460
300	0.0008288	0.2915250	1.0708264	0.7472408	0.8196453	0.5839054	0.2073160	0.0155841	0.8910543	0.5516184
350	0.0022982	0.2535927	1.0527983	0.7847062	0.6590390	0.4657679	0.1852600	0.0214452	1.0597632	0.5402377
400	0.0073225	0.2278984	1.0384484	0.7491755	0.7315896	0.4555719	0.1861990	0.0218794	1.0051821	0.5424315
450	0.0134398	0.2459274	0.9890592	0.7687209	0.7784589	0.3985898	0.1514714	0.0188471	0.9303103	0.5630715
500	0.0130930	0.2748963	1.0409950	0.7219975	0.8189157	0.3201609	0.1777964	0.0184380	0.9031956	0.5525274
550	0.0528678	0.2385686	0.9990237	0.6477827	0.8508588	0.3222583	0.1996591	0.0043775	0.8937561	0.5677582
600	0.1405230	0.2168342	0.9481330	0.5944988	0.7726255	0.4098324	0.2520271	0.0208618	0.8294713	0.5026560
650	0.1303383	0.2869026	0.8644024	0.6327458	0.8071973	0.5371420	0.2746457	0.0145152	0.7038336	0.4940163
700	0.1308612	0.3278498	1.0070033	0.6419329	0.7143089	0.7073472	0.3698763	0.0129070	0.6948912	0.4613075
750	0.1425418	0.3716238	0.9520570	0.5591819	0.7590995	0.7250975	0.4620071	0.0443914	0.6033489	0.4802741
800	0.1263583	0.3372282	0.8928747	0.5195823	0.6759205	0.8624240	0.4586162	0.0572969	0.6650222	0.4900519
850	0.1127409	0.2894782	0.9187345	0.5685330	0.7453841	0.8269428	0.4587397	0.0279915	0.6164187	0.5462597
900	0.0989354	0.2594147	0.9110401	0.4975290	0.6941122	0.8552149	0.4669116	0.0267973	0.6619516	0.5516608
950	0.1064439	0.3065099	0.8980456	0.4871065	0.6727305	0.9026050	0.4843535	0.0160638	0.7146155	0.5307504
1000	0.1363768	0.3597831	0.9499127	0.4609901	0.6492277	0.9172099	0.4929345	0.0118984	0.7041146	0.5062959

0	0.1080152	0.4113308	0.8766812	0.4712186	0.6194593	0.9392444	0.4241122	0.0303815	0.6822003	0.7221838
50	0.0671454	0.3012263	0.7531839	0.4716016	0.6119196	0.9401777	0.3849556	0.0303376	0.7010850	0.6255756
100	0.0415839	0.3014428	0.7787341	0.4405179	0.6025416	0.9114609	0.3853848	0.0261021	0.7088302	0.6069195
150	0.0211400	0.3254882	0.8496068	0.4496253	0.6296200	0.8728440	0.2853255	0.0308664	0.8159527	0.6927691
200	0.0140969	0.2835308	0.7705993	0.4188617	0.6058990	0.8908885	0.2901889	0.0176704	0.8634024	0.5716332
250	0.0107929	0.3087662	0.7839524	0.4397907	0.6530442	0.9220802	0.2306380	0.0130589	0.9784507	0.6323246
300	0.0123791	0.3131641	0.7850571	0.4398275	0.6720637	0.9514289	0.2478467	0.0366910	0.9584237	0.5741492
350	0.0154191	0.3435714	0.7989011	0.4551778	0.6411614	0.8888559	0.2139906	0.0233030	0.9906420	0.5934071
400	0.0118129	0.3184199	0.9303455	0.4741466	0.6008947	0.7752173	0.1940050	0.0338667	0.9569661	0.5806827
450	0.0229105	0.3306233	0.8445656	0.4147534	0.6046331	0.8392447	0.2135695	0.0200197	0.9284611	0.5199065
500	0.0316986	0.3374269	0.8309783	0.4440282	0.5235740	0.8851930	0.2651991	0.0238984	0.9541097	0.6272019
550	0.0530874	0.3643709	0.7388159	0.3676943	0.6419685	0.7475681	0.2019936	0.0217412	1.0394942	0.6347522
600	0.1067951	0.2937255	0.7675393	0.4690038	0.6551881	0.5836940	0.2375435	0.0154812	0.9333352	0.6381022
650	0.1159431	0.2895490	0.7635212	0.4272661	0.6274543	0.5400619	0.2453641	0.0081696	0.7675572	0.6060246
700	0.1351544	0.2952734	0.6893211	0.4680092	0.6828793	0.5345704	0.3088796	0.0134385	0.7361956	0.6149082
750	0.1247341	0.3016545	0.7374826	0.4694118	0.6939712	0.7203531	0.4029294	0.0051987	0.6010800	0.5465119
800	0.0979629	0.3223439	0.7476477	0.4396945	0.8068977	0.7542790	0.4703222	0.0252230	0.5496086	0.4801640
850	0.0937172	0.2925737	0.7181458	0.4974893	0.7334404	0.9446773	0.4571682	0.0088726	0.6972747	0.4873508
900	0.1275537	0.2877580	0.7642682	0.5451342	0.6362474	0.9549618	0.4871800	0.0186630	0.7650274	0.5765155
950	0.1218263	0.3319034	0.8219756	0.5200670	0.6127759	0.9701897	0.4225736	0.0157677	0.7063628	0.5495311
1000	0.1102609	0.3258043	0.8449982	0.4679379	0.6127777	0.8844984	0.4240925	0.0294791	0.7136342	0.5495100
