YIR023W	YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W
0.9992402	1.0000000	1.0000000	0.2262823	0.0641399	0.9998965	0.7190973	0.5221132	0.5007884	0.6793774
