YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C
0.1407159	0.0432582	0.0000000	0.0000000	1.0202793	0.0124504	0.6574102	0.5541472	0.3610529	0.7958927
0.1138417	0.0513015	0.0000000	0.1995963	0.9559609	1.0328294	0.0060060	0.0316589	0.0235117	0.0000000
0.1529303	0.0566719	0.6574292	0.4478103	0.0000000	0.0134430	0.9256077	0.8245576	0.5437231	0.0000000
0.1465322	0.0541012	0.4247002	0.7522027	1.0201384	0.0000000	0.0000000	0.9500467	0.6753210	0.6936468
