YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C
0.0438246	0.0000000	0.9999818	0.0314712	0.0782492	0.0257759	0.0000000	0.9894149	0.0973203	1.0000000
0.0439970	0.0770352	0.0000000	0.0000000	0.9977849	0.5488348	0.8905997	0.9894149	0.0973203	1.0000000
0.2869188	0.6761230	0.0000000	0.5391311	0.9987217	0.6678839	0.9999995	0.0000000	0.0973203	1.0000000
0.3605967	0.9347882	1.0000000	0.0000006	0.9987217	0.6678839	0.9999995	0.0000000	0.0973203	1.0000000
0.3606390	0.9347525	0.9999888	0.0270848	0.0015208	0.0000000	1.0000000	0.0000000	0.0973203	1.0000000
