"Time"	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W
100	0.5139909	0.9065132	0.4219051	0.7506443	0.2611830	0.7493092	0.4759443	0.0532854	0.1608649	0.9130603
150	0.5035947	0.8856478	0.4221967	0.6199532	0.1572715	0.7072739	0.4416561	0.0531222	0.1679407	0.9044532
200	0.5072743	0.8725938	0.4583396	0.4361618	0.1131667	0.6804135	0.4312194	0.0531246	0.1718670	0.9012856
250	0.5143469	0.8786986	0.5262098	0.2808941	0.0964742	0.6662328	0.4280413	0.0531903	0.1736064	0.9001199
300	0.5151907	0.9005991	0.6017452	0.1854970	0.0904895	0.6588996	0.4270573	0.0532569	0.1743078	0.8996910
350	0.5065356	0.9254429	0.6606931	0.1360508	0.0884072	0.6545271	0.4267361	0.0533041	0.1745783	0.8995331
400	0.4917204	0.9448823	0.6971636	0.1126826	0.0876921	0.6515218	0.4266198	0.0533323	0.1746803	0.8994750
450	0.4759217	0.9576017	0.7168687	0.1022467	0.0874452	0.6493950	0.4265715	0.0533475	0.1747182	0.8994536
500	0.4625133	0.9651832	0.7267525	0.0977636	0.0873575	0.6479420	0.4265488	0.0533551	0.1747323	0.8994457
550	0.5139810	0.9629927	0.8906495	0.1035916	0.1532951	0.6776498	0.7933520	0.0535936	0.2111435	0.9629946
600	0.5350287	0.9698880	0.9482463	0.2082188	0.3188299	0.7319309	0.9055429	0.0541170	0.2036535	0.9863815
650	0.5412607	0.9761689	0.9444402	0.4224814	0.4350749	0.7685147	0.9395922	0.0543341	0.1953949	0.9949882
700	0.5410534	0.9792486	0.8780128	0.5999305	0.4902516	0.7880920	0.9498233	0.0542691	0.1911867	0.9981556
750	0.5393453	0.9784306	0.7812838	0.7031064	0.5126631	0.7976475	0.9529350	0.0541277	0.1894056	0.9993212
800	0.5388658	0.9731514	0.6963901	0.7553292	0.5210933	0.8021188	0.9539588	0.0540097	0.1887052	0.9997502
850	0.5411400	0.9633343	0.6379242	0.7800152	0.5241623	0.8042076	0.9543594	0.0539343	0.1884389	0.9999081
900	0.5468689	0.9502305	0.6026197	0.7911943	0.5252897	0.8052467	0.9545513	0.0538920	0.1883393	0.9999662
950	0.5558032	0.9363325	0.5829599	0.7961046	0.5257272	0.8058504	0.9546555	0.0538702	0.1883023	0.9999875
1000	0.5667238	0.9240728	0.5726073	0.7982165	0.5259131	0.8062773	0.9547140	0.0538595	0.1882886	0.9999954

0	0.6121543	0.8992070	0.5625547	0.7997929	0.5260891	0.8075307	0.9547815	0.0538505	0.1882806	1.0000000
50	0.4712340	0.9408722	0.5618797	0.8198872	0.7577332	0.8067814	0.9068855	0.2676484	0.1882806	1.0000000
100	0.4004604	0.9576033	0.5551042	0.8597311	0.8091824	0.7985807	0.7651282	0.3462083	0.1882806	1.0000000
150	0.3633435	0.9637600	0.5419306	0.8854184	0.7962735	0.7780060	0.6395957	0.3750751	0.1882806	1.0000000
200	0.3442587	0.9650491	0.5286404	0.8956384	0.7695336	0.7506001	0.5636554	0.3856821	0.1882806	1.0000000
250	0.3350130	0.9641192	0.5192857	0.8967727	0.7490771	0.7248250	0.5242619	0.3895797	0.1882806	1.0000000
300	0.3310459	0.9624697	0.5143872	0.8942443	0.7371715	0.7053643	0.5053802	0.3910119	0.1882806	1.0000000
350	0.3297656	0.9609475	0.5127276	0.8911467	0.7310404	0.6926636	0.4967653	0.3915381	0.1882806	1.0000000
400	0.3296976	0.9599023	0.5128268	0.8886987	0.7280824	0.6851595	0.4929702	0.3917315	0.1882806	1.0000000
450	0.3300400	0.9593511	0.5135958	0.8870961	0.7267129	0.6810243	0.4913427	0.3918025	0.1882806	1.0000000
500	0.3304079	0.9591589	0.5144367	0.8861574	0.7260975	0.6788563	0.4906596	0.3918286	0.1882806	1.0000000
550	0.4646865	0.9039646	0.5157807	0.8587539	0.2972687	0.6793115	0.5258361	0.1780404	0.1882806	1.0000000
600	0.5415554	0.8826395	0.5277092	0.7334297	0.2032156	0.6926922	0.6432007	0.0994840	0.1882806	1.0000000
650	0.5870623	0.8794295	0.5697431	0.5741568	0.2453739	0.7206925	0.7716924	0.0706185	0.1882806	1.0000000
700	0.6099068	0.8913840	0.6362259	0.5206588	0.3354521	0.7505292	0.8613410	0.0600119	0.1882806	1.0000000
750	0.6149200	0.9115002	0.6868869	0.5715983	0.4159354	0.7735002	0.9109162	0.0561145	0.1882806	1.0000000
800	0.6078253	0.9293100	0.6969170	0.6497327	0.4686960	0.7883242	0.9351934	0.0546824	0.1882806	1.0000000
850	0.5958378	0.9397042	0.6759802	0.7120575	0.4981501	0.7969349	0.9463162	0.0541562	0.1882806	1.0000000
900	0.5848659	0.9425430	0.6445540	0.7519210	0.5131165	0.8016187	0.9512091	0.0539629	0.1882806	1.0000000
950	0.5780151	0.9395709	0.6160426	0.7748554	0.5202726	0.8040772	0.9533018	0.0538918	0.1882806	1.0000000
1000	0.5760122	0.9330359	0.5950210	0.7872535	0.5235510	0.8053678	0.9541779	0.0538657	0.1882806	1.0000000

0	0.6121543	0.8992070	0.5625547	0.7997929	0.5260891	0.8075307	0.9547815	0.0538505	0.1882806	1.0000000
50	0.6122523	0.8991897	0.5625523	0.7997931	0.5260889	0.8075333	0.9547769	0.0539845	0.2491729	0.5742240
100	0.6123071	0.8991809	0.5625512	0.7997925	0.5260615	0.8075306	0.9544533	0.0572847	0.4405921	0.4175325
150	0.6123371	0.8991766	0.5625517	0.7997630	0.5254676	0.8074407	0.9501401	0.0826390	0.6174231	0.3598678
200	0.6123532	0.8991752	0.5625722	0.7993627	0.5201933	0.8066129	0.9241981	0.1579357	0.7138974	0.3386465
250	0.6123609	0.8991851	0.5627805	0.7965628	0.4960806	0.8026512	0.8490443	0.2594212	0.7559002	0.3308367
300	0.6123553	0.8992741	0.5640061	0.7848323	0.4352271	0.7917063	0.7348700	0.3444361	0.7725561	0.3279626
350	0.6122881	0.8997396	0.5687626	0.7515811	0.3433380	0.7720643	0.6248711	0.3997237	0.7789008	0.3269049
400	0.6119617	0.9014284	0.5822504	0.6816199	0.2513945	0.7464418	0.5436803	0.4309534	0.7812743	0.3265156
450	0.6108344	0.9059495	0.6121967	0.5695926	0.1825905	0.7200270	0.4919705	0.4471258	0.7821548	0.3263724
500	0.6078761	0.9150630	0.6651777	0.4352085	0.1394701	0.6971202	0.4617616	0.4550228	0.7824801	0.3263197
550	0.6018651	0.9288012	0.7384408	0.3130024	0.1149636	0.6795436	0.4453915	0.4469096	0.6203610	0.7520763
600	0.5923463	0.9443484	0.8164259	0.2236353	0.1025759	0.6676695	0.4490618	0.3424753	0.3702996	0.9087606
650	0.5803964	0.9581300	0.8815436	0.1691701	0.1047949	0.6655106	0.5057274	0.2007559	0.2542405	0.9664227
700	0.5680856	0.9683643	0.9257752	0.1517294	0.1369165	0.6803963	0.6205910	0.1166533	0.2116352	0.9876431
750	0.5572326	0.9751123	0.9488386	0.1903946	0.2116768	0.7095362	0.7474277	0.0791916	0.1966060	0.9954525
800	0.5487392	0.9791287	0.9486682	0.3054625	0.3104716	0.7409235	0.8428778	0.0638838	0.1912809	0.9983264
850	0.5427211	0.9809994	0.9154309	0.4608694	0.3975675	0.7660465	0.8995659	0.0577969	0.1893711	0.9993841
900	0.5389673	0.9807393	0.8473936	0.5947165	0.4567349	0.7830325	0.9289875	0.0553988	0.1886791	0.9997733
950	0.5373564	0.9778314	0.7659940	0.6847781	0.4911128	0.7933946	0.9431471	0.0544571	0.1884267	0.9999166
1000	0.5380438	0.9716398	0.6947308	0.7382230	0.5092662	0.7993186	0.9496616	0.0540879	0.1883343	0.9999693

0	0.6121543	0.8992070	0.5625547	0.7997929	0.5260891	0.8075307	0.9547815	0.0538505	0.1882806	1.0000000
50	0.4647742	0.8951755	0.5056497	0.8786296	0.5260905	0.8075387	0.9548101	0.0535009	0.1236741	0.9324614
100	0.4023586	0.8793757	0.4698258	0.9056478	0.5261395	0.8076258	0.9550739	0.0529078	0.1201320	0.9076063
150	0.3802362	0.8552618	0.4469019	0.9149164	0.5263381	0.8079193	0.9555434	0.0525756	0.1243114	0.8984593
200	0.3783535	0.8291469	0.4337942	0.9181216	0.5266661	0.8084675	0.9559858	0.0524415	0.1271436	0.8950930
250	0.3861874	0.8062703	0.4269606	0.9192666	0.5270056	0.8092167	0.9562885	0.0524007	0.1284659	0.8938542
300	0.3974417	0.7890907	0.4236220	0.9197101	0.5272704	0.8100518	0.9564573	0.0523945	0.1290100	0.8933983
350	0.4084429	0.7775895	0.4220596	0.9199054	0.5274403	0.8108487	0.9565373	0.0523977	0.1292216	0.8932305
400	0.4174647	0.7705234	0.4213460	0.9200029	0.5275340	0.8115187	0.9565694	0.0524016	0.1293017	0.8931688
450	0.4240848	0.7664525	0.4210226	0.9200550	0.5275792	0.8120265	0.9565798	0.0524043	0.1293316	0.8931461
500	0.4285704	0.7642171	0.4208751	0.9200831	0.5275983	0.8123801	0.9565816	0.0524059	0.1293427	0.8931377
550	0.6048374	0.7722775	0.4758580	0.8416267	0.5276043	0.8125851	0.9565668	0.0526209	0.2044327	0.9606732
600	0.6767195	0.8000208	0.5107295	0.8147437	0.5275752	0.8124082	0.9563649	0.0533248	0.2031323	0.9855272
650	0.6953320	0.8310946	0.5339935	0.8055160	0.5274037	0.8116947	0.9558546	0.0538731	0.1955690	0.9946738
700	0.6880370	0.8561915	0.5478426	0.8022890	0.5270462	0.8106970	0.9552781	0.0540494	0.1913189	0.9980399
750	0.6713189	0.8735749	0.5552874	0.8010576	0.5266264	0.8097269	0.9548788	0.0540337	0.1894669	0.9992787
800	0.6540470	0.8845704	0.5590243	0.8004832	0.5262918	0.8089503	0.9546945	0.0539720	0.1887301	0.9997345
850	0.6399051	0.8911107	0.5608361	0.8001531	0.5260973	0.8084005	0.9546513	0.0539198	0.1884485	0.9999023
900	0.6296644	0.8948309	0.5617122	0.7999512	0.5260184	0.8080426	0.9546704	0.0538866	0.1883429	0.9999640
950	0.6228137	0.8968783	0.5621446	0.7998368	0.5260065	0.8078234	0.9547047	0.0538682	0.1883036	0.9999868
1000	0.6184821	0.8979791	0.5623630	0.7997822	0.5260222	0.8076952	0.9547344	0.0538588	0.1882891	0.9999951

0	0.6121543	0.8992070	0.5625547	0.7997929	0.5260891	0.8075307	0.9547815	0.0538505	0.1882806	1.0000000
50	0.6122523	0.8991897	0.5625523	0.7997932	0.5260916	0.4332722	0.9548315	0.0532804	0.0563200	1.0000000
100	0.6123071	0.8991809	0.5625510	0.7997973	0.5261710	0.2722052	0.9552310	0.0525474	0.0316434	1.0000000
150	0.6123371	0.8991764	0.5625480	0.7998354	0.5264589	0.2028964	0.9558450	0.0522253	0.0270289	1.0000000
200	0.6123534	0.8991732	0.5625329	0.7999506	0.5268873	0.1730808	0.9563616	0.0521030	0.0261660	1.0000000
250	0.6123628	0.8991669	0.5624905	0.8001420	0.5272956	0.1602599	0.9566923	0.0520575	0.0260047	1.0000000
300	0.6123708	0.8991518	0.5624144	0.8003631	0.5275967	0.1547492	0.9568746	0.0520407	0.0259745	1.0000000
350	0.6123825	0.8991233	0.5623136	0.8005647	0.5277856	0.1523815	0.9569662	0.0520345	0.0259689	1.0000000
400	0.6124024	0.8990813	0.5622062	0.8007204	0.5278919	0.1513647	0.9570094	0.0520322	0.0259678	1.0000000
450	0.6124328	0.8990302	0.5621086	0.8008270	0.5279471	0.1509281	0.9570288	0.0520313	0.0259676	1.0000000
500	0.6124726	0.8989767	0.5620303	0.8008934	0.5279742	0.1507408	0.9570373	0.0520310	0.0259676	1.0000000
550	0.6125181	0.8989270	0.5619732	0.8009320	0.5279869	0.5250949	0.9570404	0.0520458	0.1579282	1.0000000
600	0.6125646	0.8988853	0.5619347	0.8009531	0.5279898	0.6862065	0.9570117	0.0522770	0.1826048	1.0000000
650	0.6126077	0.8988529	0.5619105	0.8009617	0.5279537	0.7555392	0.9568251	0.0527846	0.1872193	1.0000000
700	0.6126447	0.8988295	0.5618973	0.8009485	0.5278042	0.7853565	0.9564237	0.0532602	0.1880822	1.0000000
750	0.6126742	0.8988140	0.5618967	0.8008882	0.5275138	0.7981495	0.9559335	0.0535624	0.1882435	1.0000000
800	0.6126961	0.8988063	0.5619158	0.8007635	0.5271479	0.8036095	0.9555020	0.0537204	0.1882737	1.0000000
850	0.6127103	0.8988081	0.5619625	0.8005863	0.5267996	0.8059194	0.9551932	0.0537947	0.1882794	1.0000000
900	0.6127158	0.8988221	0.5620370	0.8003902	0.5265262	0.8068847	0.9550006	0.0538274	0.1882804	1.0000000
950	0.6127112	0.8988499	0.5621301	0.8002094	0.5263392	0.8072820	0.9548919	0.0538412	0.1882806	1.0000000
1000	0.6126951	0.8988897	0.5622279	0.8000641	0.5262240	0.8074422	0.9548347	0.0538468	0.1882806	1.0000000

0	0.6121543	0.8992070	0.5625547	0.7997929	0.5260891	0.8075307	0.9547815	0.0538505	0.1882806	1.0000000
50	0.4448247	0.8991897	0.5625523	0.7997932	0.5260914	0.4005502	0.9548264	0.0533288	0.0732901	0.9846676
100	0.3719475	0.8991809	0.5625511	0.7997969	0.5261641	0.2253994	0.9551994	0.0526018	0.0525776	0.9790251
150	0.3402077	0.8991764	0.5625483	0.7998322	0.5264362	0.1500253	0.9557971	0.0522573	0.0491239	0.9769485
200	0.3263845	0.8991733	0.5625342	0.7999414	0.5268533	0.1175943	0.9563174	0.0521206	0.0486497	0.9761844
250	0.3203648	0.8991674	0.5624939	0.8001266	0.5272608	0.1036437	0.9566595	0.0520683	0.0486265	0.9759031
300	0.3177449	0.8991530	0.5624205	0.8003447	0.5275681	0.0976443	0.9568523	0.0520485	0.0486465	0.9757996
350	0.3166083	0.8991256	0.5623219	0.8005468	0.5277646	0.0950649	0.9569509	0.0520411	0.0486593	0.9757615
400	0.3161215	0.8990848	0.5622154	0.8007052	0.5278770	0.0939562	0.9569982	0.0520383	0.0486650	0.9757475
450	0.3159215	0.8990345	0.5621176	0.8008150	0.5279362	0.0934797	0.9570198	0.0520372	0.0486672	0.9757424
500	0.3158495	0.8989814	0.5620381	0.8008844	0.5279657	0.0932751	0.9570293	0.0520369	0.0486681	0.9757405
550	0.4833146	0.8989317	0.5619796	0.8009251	0.5279796	0.5003625	0.9570318	0.0520721	0.1678267	0.9910722
600	0.5562846	0.8988895	0.5619399	0.8009474	0.5279802	0.6755612	0.9569813	0.0523921	0.1870333	0.9967144
650	0.5880914	0.8988565	0.5619147	0.8009551	0.5279249	0.7509536	0.9567352	0.0529462	0.1890550	0.9987909
700	0.6019640	0.8988325	0.5619016	0.8009343	0.5277358	0.7833734	0.9562801	0.0533953	0.1888035	0.9995550
750	0.6080203	0.8988168	0.5619033	0.8008580	0.5274079	0.7972820	0.9557784	0.0536498	0.1885184	0.9998362
800	0.6106674	0.8988097	0.5619283	0.8007146	0.5270283	0.8032215	0.9553711	0.0537695	0.1883767	0.9999397
850	0.6118247	0.8988134	0.5619830	0.8005245	0.5266911	0.8057401	0.9550993	0.0538199	0.1883176	0.9999778
900	0.6123272	0.8988305	0.5620649	0.8003259	0.5264420	0.8067987	0.9549407	0.0538396	0.1882946	0.9999918
950	0.6125375	0.8988618	0.5621623	0.8001519	0.5262812	0.8072392	0.9548566	0.0538468	0.1882858	0.9999970
1000	0.6126131	0.8989048	0.5622602	0.8000184	0.5261874	0.8074203	0.9548153	0.0538494	0.1882826	0.9999989

0	0.6121543	0.8992070	0.5625547	0.7997929	0.5260891	0.8075307	0.9547815	0.0538505	0.1882806	1.0000000
50	0.6122523	0.8991901	0.5626062	0.7963426	0.4386375	0.7931105	0.5711048	0.3864662	0.1882806	1.0000000
100	0.6123038	0.8992634	0.5653197	0.7494286	0.2416221	0.7416868	0.3652249	0.5086855	0.1882806	1.0000000
150	0.6122272	0.9005010	0.5846539	0.5972312	0.1108047	0.6683661	0.2552025	0.5535950	0.1882806	1.0000000
200	0.6112858	0.9067944	0.6457809	0.3659398	0.0540727	0.5958823	0.2026781	0.5700969	0.1882806	1.0000000
250	0.6073049	0.9221331	0.7531478	0.1806087	0.0329730	0.5391632	0.1789483	0.5761605	0.1882806	1.0000000
300	0.5979712	0.9425091	0.8627672	0.0817132	0.0254704	0.5005118	0.1685304	0.5783886	0.1882806	1.0000000
350	0.5840696	0.9599631	0.9356703	0.0380300	0.0228027	0.4760361	0.1640446	0.5792073	0.1882806	1.0000000
400	0.5691462	0.9715683	0.9727073	0.0201702	0.0218358	0.4612368	0.1621440	0.5795082	0.1882806	1.0000000
450	0.5563045	0.9783322	0.9889720	0.0130909	0.0214763	0.4526221	0.1613505	0.5796187	0.1882806	1.0000000
500	0.5467695	0.9819998	0.9956106	0.0103201	0.0213393	0.4477703	0.1610236	0.5796593	0.1882806	1.0000000
550	0.5403696	0.9838998	0.9982279	0.0093426	0.0249792	0.4726754	0.3238548	0.2470586	0.1882806	1.0000000
600	0.5363720	0.9848518	0.9992389	0.0111637	0.0491423	0.5445154	0.4950421	0.1248447	0.1882806	1.0000000
650	0.5340055	0.9853160	0.9995567	0.0289036	0.1211287	0.6258045	0.6750858	0.0799373	0.1882806	1.0000000
700	0.5326618	0.9855337	0.9986248	0.1159473	0.2402435	0.6941748	0.8088855	0.0634361	0.1882806	1.0000000
750	0.5319279	0.9855835	0.9869142	0.3029416	0.3561656	0.7417077	0.8857608	0.0573727	0.1882806	1.0000000
800	0.5315800	0.9852087	0.9371142	0.4978035	0.4363500	0.7709601	0.9239396	0.0551448	0.1882806	1.0000000
850	0.5316581	0.9835446	0.8469570	0.6341166	0.4821810	0.7876020	0.9414756	0.0543261	0.1882806	1.0000000
900	0.5325806	0.9793541	0.7520826	0.7137729	0.5056788	0.7965850	0.9491782	0.0540253	0.1882806	1.0000000
950	0.5350983	0.9716256	0.6779759	0.7566149	0.5169430	0.8012765	0.9524649	0.0539147	0.1882806	1.0000000
1000	0.5400159	0.9603234	0.6287057	0.7786582	0.5221029	0.8037055	0.9538379	0.0538741	0.1882806	1.0000000

0	0.6121543	0.8992070	0.5625547	0.7997929	0.5260891	0.8075307	0.9547815	0.0538505	0.1882806	1.0000000
50	0.4515103	0.8991897	0.5625523	0.7997932	0.5260917	0.8075337	0.9548328	0.0532682	0.0518154	1.0000000
100	0.3815454	0.8991809	0.5625510	0.7997974	0.5261728	0.8075475	0.9552386	0.0525356	0.0262964	1.0000000
150	0.3510742	0.8991764	0.5625480	0.7998361	0.5264643	0.8075964	0.9558557	0.0522194	0.0215244	1.0000000
200	0.3378038	0.8991732	0.5625326	0.7999528	0.5268950	0.8076740	0.9563707	0.0521003	0.0206321	1.0000000
250	0.3320249	0.8991668	0.5624897	0.8001455	0.5273028	0.8077544	0.9566985	0.0520563	0.0204652	1.0000000
300	0.3295101	0.8991515	0.5624130	0.8003671	0.5276022	0.8078194	0.9568783	0.0520400	0.0204340	1.0000000
350	0.3284197	0.8991228	0.5623118	0.8005684	0.5277893	0.8078645	0.9569682	0.0520340	0.0204281	1.0000000
400	0.3279537	0.8990805	0.5622042	0.8007233	0.5278941	0.8078929	0.9570106	0.0520318	0.0204271	1.0000000
450	0.3277638	0.8990292	0.5621068	0.8008290	0.5279485	0.8079098	0.9570296	0.0520310	0.0204268	1.0000000
500	0.3276970	0.8989757	0.5620288	0.8008948	0.5279750	0.8079196	0.9570378	0.0520307	0.0204268	1.0000000
550	0.4884781	0.8989261	0.5619721	0.8009329	0.5279875	0.8079255	0.9570410	0.0520427	0.1568921	1.0000000
600	0.5585366	0.8988845	0.5619340	0.8009537	0.5279906	0.8079287	0.9570154	0.0522616	0.1824110	1.0000000
650	0.5890750	0.8988523	0.5619100	0.8009624	0.5279572	0.8079254	0.9568365	0.0527660	0.1871830	1.0000000
700	0.6023948	0.8988290	0.5618969	0.8009501	0.5278127	0.8079032	0.9564406	0.0532472	0.1880754	1.0000000
750	0.6082099	0.8988136	0.5618959	0.8008918	0.5275261	0.8078546	0.9559500	0.0535552	0.1882423	1.0000000
800	0.6107518	0.8988059	0.5619144	0.8007692	0.5271608	0.8077878	0.9555146	0.0537170	0.1882735	1.0000000
850	0.6118636	0.8988075	0.5619601	0.8005931	0.5268104	0.8077188	0.9552013	0.0537931	0.1882793	1.0000000
900	0.6123474	0.8988212	0.5620338	0.8003969	0.5265339	0.8076599	0.9550054	0.0538267	0.1882804	1.0000000
950	0.6125513	0.8988485	0.5621266	0.8002150	0.5263441	0.8076160	0.9548944	0.0538409	0.1882806	1.0000000
1000	0.6126261	0.8988881	0.5622246	0.8000683	0.5262268	0.8075863	0.9548360	0.0538467	0.1882806	1.0000000

0	0.6121543	0.8992070	0.5625547	0.7997929	0.5260891	0.8075307	0.9547815	0.0538505	0.1882806	1.0000000
50	0.5631882	0.9197412	0.5569204	0.8697721	0.5811211	0.5461623	0.8565411	0.0539852	0.2494934	0.5724971
100	0.5352582	0.9268018	0.5407203	0.8980673	0.5648965	0.4298003	0.8261611	0.0573180	0.4422311	0.4151701
150	0.5192273	0.9266460	0.5248257	0.9071051	0.5451739	0.3777461	0.8131729	0.0830575	0.6202506	0.3572716
200	0.5116484	0.9228613	0.5143243	0.9077042	0.5306618	0.3542037	0.7876123	0.1595293	0.7172201	0.3359641
250	0.5097676	0.9181243	0.5090447	0.9050023	0.5080623	0.3417157	0.7209269	0.2623148	0.7593708	0.3281227
300	0.5111072	0.9140999	0.5073857	0.8991848	0.4631049	0.3307808	0.6210875	0.3481507	0.7760659	0.3252369
350	0.5136985	0.9114729	0.5084006	0.8874071	0.4023692	0.3172520	0.5255479	0.4038367	0.7824209	0.3241749
400	0.5162377	0.9103845	0.5122704	0.8675100	0.3470220	0.3014415	0.4553558	0.4352366	0.7847972	0.3237841
450	0.5179970	0.9108765	0.5196104	0.8412653	0.3085944	0.2858344	0.4107979	0.4514769	0.7856785	0.3236403
500	0.5186004	0.9130005	0.5303534	0.8139721	0.2858058	0.2726500	0.3848286	0.4593999	0.7860040	0.3235873
550	0.5674428	0.8917791	0.5569513	0.5967505	0.1355029	0.4802793	0.4192897	0.4512704	0.6231075	0.7510708
600	0.5947017	0.8935969	0.6288737	0.3895343	0.0991600	0.5759637	0.4384784	0.3460405	0.3713803	0.9083906
650	0.6059398	0.9119419	0.7354214	0.2416613	0.0995209	0.6248773	0.4998168	0.2026455	0.2545905	0.9662865
700	0.6026681	0.9357954	0.8367723	0.1757940	0.1324647	0.6629072	0.6165320	0.1174465	0.2117477	0.9875930
750	0.5899302	0.9553991	0.9028391	0.1935963	0.2079935	0.7020470	0.7448138	0.0795016	0.1966434	0.9954340
800	0.5743437	0.9681257	0.9271836	0.3013895	0.3077749	0.7376982	0.8414300	0.0640023	0.1912937	0.9983197
850	0.5605404	0.9750813	0.9069110	0.4562672	0.3958987	0.7646566	0.8988510	0.0578419	0.1893756	0.9993816
900	0.5504405	0.9775912	0.8453408	0.5916005	0.4558254	0.7824392	0.9286582	0.0554158	0.1886808	0.9997724
950	0.5443677	0.9761711	0.7664385	0.6830139	0.4906566	0.7931468	0.9430015	0.0544636	0.1884273	0.9999162
1000	0.5421723	0.9708112	0.6957060	0.7373002	0.5090496	0.7992188	0.9495989	0.0540904	0.1883345	0.9999692
