"Time"	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W
150	0.9734681	0.8919655	0.8529224	0.1076506	0.1584881	1.0000000	1.0000000	0.8571905	0.9294385	1.0000000
200	0.9785005	0.9331630	0.9160631	0.0886049	0.1584881	1.0000000	1.0000000	0.8562817	0.9266547	1.0000000
250	0.9807059	0.9515848	0.9464424	0.0785141	0.1584881	1.0000000	1.0000000	0.8541755	0.9255581	1.0000000
300	0.9816629	0.9594548	0.9606733	0.0735654	0.1584881	1.0000000	1.0000000	0.8525591	0.9251262	1.0000000
350	0.9820752	0.9628054	0.9673025	0.0712127	0.1584881	1.0000000	1.0000000	0.8515831	0.9249561	1.0000000
400	0.9822518	0.9642507	0.9704074	0.0701069	0.1584881	1.0000000	1.0000000	0.8510565	0.9248891	1.0000000
450	0.9823271	0.9648856	0.9718694	0.0695884	0.1584881	1.0000000	1.0000000	0.8507907	0.9248627	1.0000000
500	0.9823590	0.9651696	0.9725594	0.0693449	0.1584881	1.0000000	1.0000000	0.8506624	0.9248523	1.0000000
550	0.9821283	0.8679143	0.9304412	0.1894324	0.1584881	1.0000000	1.0000000	0.7075482	0.9703998	1.0000000
600	0.9811983	0.8267678	0.8422929	0.2190232	0.1584881	1.0000000	1.0000000	0.6747898	0.9883407	1.0000000
650	0.9800364	0.7877726	0.7750319	0.2450408	0.1584881	1.0000000	1.0000000	0.6775090	0.9954075	1.0000000
700	0.9791584	0.7418695	0.7221518	0.2704309	0.1584881	1.0000000	1.0000000	0.6865568	0.9981910	1.0000000
750	0.9785415	0.6902348	0.6765991	0.2936663	0.1584881	1.0000000	1.0000000	0.6938264	0.9992875	1.0000000
800	0.9779378	0.6346761	0.6368558	0.3148542	0.1584881	1.0000000	1.0000000	0.6983290	0.9997193	1.0000000
850	0.9771429	0.5774964	0.6022375	0.3341464	0.1584881	1.0000000	1.0000000	0.7008046	0.9998894	1.0000000
900	0.9760210	0.5213685	0.5722197	0.3515580	0.1584881	1.0000000	1.0000000	0.7020735	0.9999565	1.0000000
950	0.9744718	0.4687696	0.5463909	0.3670723	0.1584881	1.0000000	1.0000000	0.7026940	0.9999828	1.0000000
1000	0.9724138	0.4215310	0.5243834	0.3806934	0.1584881	1.0000000	1.0000000	0.7029873	0.9999932	1.0000000

0	0.9207265	0.2119722	0.4254292	0.4465924	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
50	0.9210547	0.2273736	0.5743282	0.0990103	0.1219198	0.9508879	1.0000000	0.7032312	1.0000000	1.0000000
100	0.9296031	0.4011073	0.8498928	0.0419007	0.1139363	0.9300167	1.0000000	0.7032312	1.0000000	1.0000000
150	0.9505529	0.6365334	0.9636828	0.0260910	0.1153653	0.9211472	1.0000000	0.7032312	1.0000000	1.0000000
200	0.9657188	0.7595179	0.9906204	0.0205823	0.1183506	0.9173779	1.0000000	0.7032312	1.0000000	1.0000000
250	0.9733765	0.8086255	0.9964549	0.0187972	0.1206588	0.9157760	1.0000000	0.7032312	1.0000000	1.0000000
300	0.9768836	0.8266029	0.9978757	0.0182796	0.1220660	0.9150953	1.0000000	0.7032312	1.0000000	1.0000000
350	0.9784320	0.8329129	0.9982774	0.0181496	0.1228327	0.9148060	1.0000000	0.7032312	1.0000000	1.0000000
400	0.9791020	0.8350719	0.9984005	0.0181252	0.1232238	0.9146831	1.0000000	0.7032312	1.0000000	1.0000000
450	0.9793874	0.8357983	0.9984384	0.0181250	0.1234151	0.9146308	1.0000000	0.7032312	1.0000000	1.0000000
500	0.9795073	0.8360396	0.9984495	0.0181282	0.1235059	0.9146086	1.0000000	0.7032312	1.0000000	1.0000000
550	0.9795568	0.8356066	0.9700302	0.1727804	0.1676082	0.9637113	1.0000000	0.7032312	1.0000000	1.0000000
600	0.9795693	0.8270777	0.8779473	0.2079950	0.1742126	0.9845784	1.0000000	0.7032312	1.0000000	1.0000000
650	0.9795199	0.8014145	0.8000686	0.2354806	0.1702104	0.9934463	1.0000000	0.7032312	1.0000000	1.0000000
700	0.9793519	0.7607986	0.7410788	0.2620461	0.1655026	0.9972149	1.0000000	0.7032312	1.0000000	1.0000000
750	0.9790187	0.7108211	0.6918912	0.2862236	0.1622682	0.9988164	1.0000000	0.7032312	1.0000000	1.0000000
800	0.9784840	0.6553659	0.6496370	0.3081594	0.1604039	0.9994970	1.0000000	0.7032312	1.0000000	1.0000000
850	0.9777042	0.5974665	0.6131006	0.3281136	0.1594209	0.9997862	1.0000000	0.7032312	1.0000000	1.0000000
900	0.9766184	0.5400132	0.5814988	0.3461586	0.1589297	0.9999092	1.0000000	0.7032312	1.0000000	1.0000000
950	0.9751501	0.4856104	0.5542955	0.3622957	0.1586929	0.9999614	1.0000000	0.7032312	1.0000000	1.0000000
1000	0.9732165	0.4362584	0.5310694	0.3765271	0.1585816	0.9999836	1.0000000	0.7032312	1.0000000	1.0000000

0	0.9207265	0.2119722	0.4254292	0.4465924	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
50	0.9680648	0.1806246	0.2941896	0.4644858	0.0824955	1.0000000	1.0000000	0.6164016	0.4979691	0.6097915
100	0.9852605	0.1390630	0.2737142	0.4895032	0.0539371	1.0000000	1.0000000	0.3421423	0.3002225	0.4471582
150	0.9877882	0.1177557	0.2578594	0.5035402	0.0432046	1.0000000	1.0000000	0.1514279	0.2223314	0.3793750
200	0.9828278	0.1077332	0.2469554	0.5115332	0.0391713	1.0000000	1.0000000	0.0695621	0.1916507	0.3511240
250	0.9804665	0.1028742	0.2402181	0.5163557	0.0376556	1.0000000	1.0000000	0.0378434	0.1795657	0.3393494
300	0.9795708	0.1004199	0.2361456	0.5192724	0.0370860	1.0000000	1.0000000	0.0258291	0.1748056	0.3344419
350	0.9792325	0.0991300	0.2336961	0.5210231	0.0368719	1.0000000	1.0000000	0.0213051	0.1729306	0.3323965
400	0.9791048	0.0984274	0.2322280	0.5220695	0.0367915	1.0000000	1.0000000	0.0196037	0.1721920	0.3315440
450	0.9790566	0.0980337	0.2313504	0.5226939	0.0367612	1.0000000	1.0000000	0.0189636	0.1719011	0.3311887
500	0.9790384	0.0978084	0.2308267	0.5230662	0.0367499	1.0000000	1.0000000	0.0187226	0.1717865	0.3310406
550	0.7112271	0.1044471	0.3506165	0.5088618	0.1127382	1.0000000	1.0000000	0.0210592	0.6737723	0.7211874
600	0.6101020	0.1237929	0.3677762	0.4877424	0.1412951	1.0000000	1.0000000	0.0823765	0.8715011	0.8837949
650	0.5719944	0.1426158	0.3820949	0.4763450	0.1520269	1.0000000	1.0000000	0.2651989	0.9493852	0.9515674
700	0.5830072	0.1579255	0.3930271	0.4692403	0.1560600	1.0000000	1.0000000	0.4500401	0.9800632	0.9798140
750	0.7158892	0.1700545	0.4008172	0.4639574	0.1575756	1.0000000	1.0000000	0.5711988	0.9921470	0.9915868
800	0.8152514	0.1794677	0.4065528	0.4599337	0.1581452	1.0000000	1.0000000	0.6381628	0.9969068	0.9964935
850	0.8640173	0.1867289	0.4108912	0.4568650	0.1583593	1.0000000	1.0000000	0.6722983	0.9987816	0.9985385
900	0.8876549	0.1923520	0.4142123	0.4545131	0.1584397	1.0000000	1.0000000	0.6889020	0.9995201	0.9993909
950	0.8998108	0.1967295	0.4167710	0.4527017	0.1584699	1.0000000	1.0000000	0.6967256	0.9998110	0.9997461
1000	0.9066064	0.2001494	0.4187504	0.4513016	0.1584813	1.0000000	1.0000000	0.7003256	0.9999255	0.9998942

0	0.9207265	0.2119722	0.4254292	0.4465924	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
50	0.9397421	0.6811285	0.5003966	0.2527048	0.1584881	1.0000000	0.9536641	0.6968896	0.9565972	1.0000000
100	0.9607969	0.8333030	0.6426813	0.2074629	0.1584881	1.0000000	0.9347023	0.6768096	0.9395011	1.0000000
150	0.9702986	0.8993164	0.7456641	0.1752248	0.1584881	1.0000000	0.9269427	0.6548147	0.9327671	1.0000000
200	0.9738278	0.9334380	0.8145672	0.1508621	0.1584881	1.0000000	0.9237673	0.6381134	0.9301146	1.0000000
250	0.9748186	0.9509942	0.8602238	0.1346412	0.1584881	1.0000000	0.9224678	0.6275650	0.9290698	1.0000000
300	0.9748588	0.9599393	0.8890307	0.1244371	0.1584881	1.0000000	0.9219360	0.6215973	0.9286582	1.0000000
350	0.9746316	0.9645452	0.9065101	0.1182125	0.1584881	1.0000000	0.9217184	0.6184576	0.9284961	1.0000000
400	0.9743962	0.9669678	0.9168946	0.1144924	0.1584881	1.0000000	0.9216293	0.6168879	0.9284323	1.0000000
450	0.9742246	0.9682728	0.9230001	0.1122975	0.1584881	1.0000000	0.9215929	0.6161322	0.9284071	1.0000000
500	0.9741173	0.9689912	0.9265709	0.1110120	0.1584881	1.0000000	0.9215780	0.6157788	0.9283972	1.0000000
550	0.9742468	0.8507287	0.8833140	0.2080297	0.1584881	1.0000000	0.9679077	0.6230693	0.9717962	1.0000000
600	0.9749599	0.8031391	0.8034750	0.2348719	0.1584881	1.0000000	0.9868670	0.6449771	0.9888907	1.0000000
650	0.9759796	0.7604467	0.7436321	0.2598697	0.1584881	1.0000000	0.9946257	0.6671979	0.9956241	1.0000000
700	0.9768083	0.7118246	0.6952257	0.2839910	0.1584881	1.0000000	0.9978007	0.6830771	0.9982764	1.0000000
750	0.9771620	0.6581965	0.6531519	0.3060476	0.1584881	1.0000000	0.9991000	0.6926899	0.9993211	1.0000000
800	0.9769813	0.6016799	0.6164215	0.3261438	0.1584881	1.0000000	0.9996317	0.6979748	0.9997326	1.0000000
850	0.9762796	0.5449175	0.5844946	0.3443592	0.1584881	1.0000000	0.9998493	0.7007022	0.9998947	1.0000000
900	0.9750588	0.4906054	0.5569243	0.3606846	0.1584881	1.0000000	0.9999383	0.7020477	0.9999585	1.0000000
950	0.9732940	0.4409336	0.5333305	0.3751105	0.1584881	1.0000000	0.9999748	0.7026896	0.9999837	1.0000000
1000	0.9709497	0.3972795	0.5133492	0.3876646	0.1584881	1.0000000	0.9999897	0.7029878	0.9999936	1.0000000

0	0.9207265	0.2119722	0.4254292	0.4465924	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
50	0.9325660	0.4216695	0.2866934	0.4685735	0.1694433	0.5301944	0.8957260	0.7032312	1.0000000	0.9167149
100	0.9493658	0.4650056	0.2623377	0.5110860	0.3230475	0.3305416	0.8530544	0.7032312	1.0000000	0.8820029
150	0.9579176	0.4725402	0.2292945	0.6146693	0.5277814	0.2456954	0.8355922	0.7032312	1.0000000	0.8675354
200	0.9613159	0.4717312	0.1752278	0.7597021	0.6624707	0.2096385	0.8284462	0.7032312	1.0000000	0.8615056
250	0.9624408	0.4695823	0.1293079	0.8503341	0.7297639	0.1943154	0.8255218	0.7032312	1.0000000	0.8589924
300	0.9627053	0.4682901	0.1044370	0.8926449	0.7603287	0.1878035	0.8243251	0.7032312	1.0000000	0.8579450
350	0.9627035	0.4677499	0.0928653	0.9106785	0.7737328	0.1850362	0.8238354	0.7032312	1.0000000	0.8575084
400	0.9626505	0.4675499	0.0876913	0.9181878	0.7795293	0.1838602	0.8236350	0.7032312	1.0000000	0.8573265
450	0.9626064	0.4674782	0.0854075	0.9213317	0.7820209	0.1833604	0.8235530	0.7032312	1.0000000	0.8572507
500	0.9625794	0.4674524	0.0844067	0.9226638	0.7830889	0.1831480	0.8235194	0.7032312	1.0000000	0.8572190
550	0.9601001	0.2034084	0.1783164	0.9265341	0.8540194	0.6528634	0.9277797	0.7032312	1.0000000	0.9404910
600	0.9430281	0.1252128	0.1833171	0.9129673	0.6443466	0.8524778	0.9704456	0.7032312	1.0000000	0.9751975
650	0.9021884	0.1023465	0.1879959	0.8395107	0.4187334	0.9373076	0.9879056	0.7032312	1.0000000	0.9896627
700	0.8519773	0.0959281	0.2059934	0.7068945	0.2852757	0.9733577	0.9950507	0.7032312	1.0000000	0.9956916
750	0.8132981	0.0951564	0.2422840	0.6048012	0.2178148	0.9886779	0.9979746	0.7032312	1.0000000	0.9982043
800	0.7920127	0.0981740	0.2852130	0.5528820	0.1856554	0.9951884	0.9991712	0.7032312	1.0000000	0.9992516
850	0.7860062	0.1057351	0.3210344	0.5238564	0.1707578	0.9979552	0.9996608	0.7032312	1.0000000	0.9996881
900	0.7926014	0.1175174	0.3471243	0.5040984	0.1639742	0.9991310	0.9998612	0.7032312	1.0000000	0.9998700
950	0.8082981	0.1314185	0.3660549	0.4897661	0.1609221	0.9996307	0.9999432	0.7032312	1.0000000	0.9999458
1000	0.8282125	0.1452880	0.3801106	0.4792557	0.1595612	0.9998431	0.9999768	0.7032312	1.0000000	0.9999774

0	0.9207265	0.2119722	0.4254292	0.4465924	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
50	0.9208264	0.2121097	0.4260116	0.4431426	0.0871802	0.9565182	1.0000000	0.7032312	1.0000000	1.0000000
100	0.9209370	0.2129451	0.4290764	0.4389848	0.0626257	0.9380398	1.0000000	0.7032312	1.0000000	1.0000000
150	0.9212784	0.2154400	0.4326089	0.4365647	0.0551068	0.9301870	1.0000000	0.7032312	1.0000000	1.0000000
200	0.9221171	0.2189218	0.4353988	0.4347107	0.0532199	0.9268499	1.0000000	0.7032312	1.0000000	1.0000000
250	0.9234161	0.2223945	0.4375732	0.4332164	0.0529641	0.9254317	1.0000000	0.7032312	1.0000000	1.0000000
300	0.9249181	0.2254236	0.4393004	0.4320274	0.0530739	0.9248290	1.0000000	0.7032312	1.0000000	1.0000000
350	0.9263842	0.2279355	0.4406773	0.4310823	0.0532058	0.9245729	1.0000000	0.7032312	1.0000000	1.0000000
400	0.9276837	0.2299783	0.4417757	0.4303292	0.0532947	0.9244640	1.0000000	0.7032312	1.0000000	1.0000000
450	0.9287751	0.2316264	0.4426530	0.4297281	0.0533450	0.9244178	1.0000000	0.7032312	1.0000000	1.0000000
500	0.9296654	0.2329517	0.4433544	0.4292477	0.0533711	0.9243981	1.0000000	0.7032312	1.0000000	1.0000000
550	0.9303808	0.2340115	0.4438161	0.4297779	0.1384097	0.9678715	1.0000000	0.7032312	1.0000000	1.0000000
600	0.9309452	0.2346094	0.4427670	0.4335863	0.1617359	0.9863464	1.0000000	0.7032312	1.0000000	1.0000000
650	0.9313043	0.2337346	0.4395009	0.4375229	0.1648334	0.9941976	1.0000000	0.7032312	1.0000000	1.0000000
700	0.9312479	0.2309074	0.4359101	0.4400061	0.1631783	0.9975342	1.0000000	0.7032312	1.0000000	1.0000000
750	0.9306033	0.2271490	0.4331584	0.4416087	0.1612627	0.9989521	1.0000000	0.7032312	1.0000000	1.0000000
800	0.9294517	0.2236185	0.4312331	0.4427441	0.1599691	0.9995547	1.0000000	0.7032312	1.0000000	1.0000000
850	0.9280568	0.2208019	0.4298755	0.4435823	0.1592330	0.9998108	1.0000000	0.7032312	1.0000000	1.0000000
900	0.9266780	0.2187056	0.4288923	0.4442143	0.1588487	0.9999196	1.0000000	0.7032312	1.0000000	1.0000000
950	0.9254711	0.2171766	0.4281626	0.4446979	0.1586580	0.9999658	1.0000000	0.7032312	1.0000000	1.0000000
1000	0.9244891	0.2160570	0.4276111	0.4450715	0.1585666	0.9999855	1.0000000	0.7032312	1.0000000	1.0000000

0	0.9207265	0.2119722	0.4254292	0.4465924	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
50	0.9188388	0.1854904	0.3197789	0.4605824	0.0876480	1.0000000	0.8713234	0.5980467	0.4046058	1.0000000
100	0.9013225	0.1478270	0.3024662	0.4806562	0.0610259	1.0000000	0.8186657	0.2979077	0.1700840	1.0000000
150	0.7821819	0.1268436	0.2882494	0.4926021	0.0510211	1.0000000	0.7971169	0.1250777	0.0777075	1.0000000
200	0.6242939	0.1160157	0.2779325	0.4999699	0.0472613	1.0000000	0.7882985	0.0580194	0.0413210	1.0000000
250	0.5580428	0.1102261	0.2711351	0.5047739	0.0458483	1.0000000	0.7846898	0.0330794	0.0269886	1.0000000
300	0.5322207	0.1070088	0.2667321	0.5078988	0.0453173	1.0000000	0.7832131	0.0238332	0.0213432	1.0000000
350	0.5221330	0.1051591	0.2638930	0.5099125	0.0451178	1.0000000	0.7826087	0.0204061	0.0191195	1.0000000
400	0.5181808	0.1040645	0.2620698	0.5112035	0.0450428	1.0000000	0.7823614	0.0191359	0.0182436	1.0000000
450	0.5166288	0.1034019	0.2609027	0.5120290	0.0450146	1.0000000	0.7822602	0.0186651	0.0178986	1.0000000
500	0.5160179	0.1029940	0.2601571	0.5125560	0.0450040	1.0000000	0.7822188	0.0184906	0.0177627	1.0000000
550	0.5196046	0.1104393	0.3601969	0.4999814	0.1158402	1.0000000	0.9108784	0.0186757	0.6131034	1.0000000
600	0.5291856	0.1302707	0.3752055	0.4819120	0.1424608	1.0000000	0.9635292	0.0510705	0.8476040	1.0000000
650	0.5375639	0.1487169	0.3877880	0.4722919	0.1524650	1.0000000	0.9850752	0.2135021	0.9399723	1.0000000
700	0.5524613	0.1633329	0.3972770	0.4662198	0.1562246	1.0000000	0.9938924	0.4114924	0.9763555	1.0000000
750	0.6791495	0.1746309	0.4040241	0.4616674	0.1576375	1.0000000	0.9975006	0.5491816	0.9906866	1.0000000
800	0.8001446	0.1832226	0.4090009	0.4581878	0.1581685	1.0000000	0.9989772	0.6268762	0.9963315	1.0000000
850	0.8596330	0.1897540	0.4127724	0.4555269	0.1583680	1.0000000	0.9995814	0.6668239	0.9985550	1.0000000
900	0.8872901	0.1947631	0.4156641	0.4534828	0.1584430	1.0000000	0.9998287	0.6863360	0.9994308	1.0000000
950	0.9007118	0.1986385	0.4178949	0.4519057	0.1584712	1.0000000	0.9999299	0.6955517	0.9997758	1.0000000
1000	0.9077530	0.2016547	0.4196223	0.4506850	0.1584818	1.0000000	0.9999713	0.6997984	0.9999117	1.0000000

0	0.9207265	0.2119722	0.4254292	0.4465924	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
50	0.9678406	0.2101530	0.4254899	0.4465497	0.1584881	1.0000000	0.5193689	0.7032312	1.0000000	1.0000000
100	0.9827987	0.2019811	0.4255373	0.4465164	0.1584881	1.0000000	0.3226826	0.7032312	1.0000000	1.0000000
150	0.9832829	0.1884714	0.4255743	0.4464904	0.1584881	1.0000000	0.2421935	0.7032312	1.0000000	1.0000000
200	0.9779408	0.1742677	0.4256033	0.4464700	0.1584881	1.0000000	0.2092554	0.7032312	1.0000000	1.0000000
250	0.9713494	0.1634190	0.4256260	0.4464541	0.1584881	1.0000000	0.1957762	0.7032312	1.0000000	1.0000000
300	0.9653886	0.1567462	0.4256437	0.4464416	0.1584881	1.0000000	0.1902602	0.7032312	1.0000000	1.0000000
350	0.9607528	0.1531729	0.4256575	0.4464319	0.1584881	1.0000000	0.1880030	0.7032312	1.0000000	1.0000000
400	0.9575481	0.1514211	0.4256683	0.4464243	0.1584881	1.0000000	0.1870792	0.7032312	1.0000000	1.0000000
450	0.9555396	0.1506108	0.4256768	0.4464184	0.1584881	1.0000000	0.1867012	0.7032312	1.0000000	1.0000000
500	0.9543763	0.1502510	0.4256834	0.4464137	0.1584881	1.0000000	0.1865465	0.7032312	1.0000000	1.0000000
550	0.8125613	0.1654452	0.4256885	0.4464101	0.1584881	1.0000000	0.6671143	0.7032312	1.0000000	1.0000000
600	0.8313865	0.1892007	0.4256926	0.4464073	0.1584881	1.0000000	0.8637747	0.7032312	1.0000000	1.0000000
650	0.8677504	0.2022364	0.4256957	0.4464050	0.1584881	1.0000000	0.9442532	0.7032312	1.0000000	1.0000000
700	0.8926811	0.2081177	0.4256982	0.4464033	0.1584881	1.0000000	0.9771870	0.7032312	1.0000000	1.0000000
750	0.9068122	0.2106380	0.4257001	0.4464020	0.1584881	1.0000000	0.9906643	0.7032312	1.0000000	1.0000000
800	0.9141932	0.2117018	0.4257016	0.4464009	0.1584881	1.0000000	0.9961796	0.7032312	1.0000000	1.0000000
850	0.9178700	0.2121487	0.4257028	0.4464001	0.1584881	1.0000000	0.9984366	0.7032312	1.0000000	1.0000000
900	0.9196431	0.2123364	0.4257037	0.4463994	0.1584881	1.0000000	0.9993602	0.7032312	1.0000000	1.0000000
950	0.9204777	0.2124152	0.4257045	0.4463989	0.1584881	1.0000000	0.9997382	0.7032312	1.0000000	1.0000000
1000	0.9208632	0.2124485	0.4257050	0.4463985	0.1584881	1.0000000	0.9998929	0.7032312	1.0000000	1.0000000

0	0.9207265	0.2119722	0.4254292	0.4465924	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
50	0.9208261	0.2120819	0.4254899	0.4465497	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.4170874
100	0.9209039	0.2121677	0.4255373	0.4465164	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.1741378
150	0.9209645	0.2122347	0.4255743	0.4464904	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.0728800
200	0.9210119	0.2122871	0.4256033	0.4464700	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.0306772
250	0.9210489	0.2123281	0.4256260	0.4464541	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.0130877
300	0.9210778	0.2123601	0.4256437	0.4464416	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.0057566
350	0.9211004	0.2123852	0.4256575	0.4464319	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.0027011
400	0.9211181	0.2124048	0.4256683	0.4464243	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.0014276
450	0.9211319	0.2124201	0.4256768	0.4464184	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.0008969
500	0.9211426	0.2124320	0.4256834	0.4464137	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.0006757
550	0.9211511	0.2124414	0.4256885	0.4464101	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.5834961
600	0.9211576	0.2124487	0.4256926	0.4464073	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.8264072
650	0.9211628	0.2124544	0.4256957	0.4464050	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.9276490
700	0.9211668	0.2124589	0.4256982	0.4464033	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.9698452
750	0.9211700	0.2124624	0.4257001	0.4464020	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.9874319
800	0.9211724	0.2124651	0.4257016	0.4464009	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.9947618
850	0.9211743	0.2124673	0.4257028	0.4464001	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.9978168
900	0.9211758	0.2124689	0.4257037	0.4463994	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.9990901
950	0.9211770	0.2124702	0.4257045	0.4463989	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.9996208
1000	0.9211779	0.2124713	0.4257050	0.4463985	0.1584881	1.0000000	1.0000000	0.7032312	1.0000000	0.9998419
