"Time"	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W
850	0.7746316	0.0670296	0.0967508	0.7739439	0.7171967	0.8117126	0.1438196	0.5328513	0.7144774	0.8499398
900	0.7021977	0.0754042	0.0559667	0.7130899	0.7410687	0.7781109	0.1683925	0.5222471	0.7293376	0.7698352
950	0.7273848	0.0361558	0.0689453	0.7947275	0.6082354	0.9013111	0.1539470	0.7253866	0.6165357	0.6822492
1000	0.7075377	0.0356558	0.0870724	0.7067061	0.7891131	0.7790093	0.2139300	0.5339413	0.7990537	0.7527144

0	0.8064213	0.0194848	0.0506757	0.7221160	0.7676058	0.7962110	0.1120657	0.5864159	0.5405966	0.7367556
50	0.1822807	0.2293863	0.0030184	0.7595297	0.7906588	0.2915692	0.1947084	0.5439900	0.6094118	0.7061986
100	0.1618641	0.2539286	0.0006000	0.7541910	0.7841393	0.2337383	0.2178349	0.6116875	0.5031090	0.7266823
150	0.1425520	0.2582852	0.0000407	0.6088445	0.7669498	0.1824671	0.3593049	0.5309255	0.6719094	0.7302620
200	0.1044070	0.2187910	0.0009895	0.6458749	0.7292003	0.1966769	0.4704040	0.4696620	0.4980429	0.6152063
250	0.0898503	0.2302164	0.0042882	0.7084274	0.6703654	0.1956930	0.3633475	0.5486951	0.7208316	0.8138693
300	0.0908400	0.2635603	0.0000171	0.7499019	0.5042815	0.2115497	0.4295049	0.4190715	0.5445675	0.8994595
350	0.1107960	0.2036313	0.0006736	0.8211238	0.5631820	0.2126514	0.6140795	0.5239784	0.6376803	0.8348691
400	0.0987087	0.2513453	0.0007048	0.7147749	0.5711468	0.2303015	0.7094224	0.5927549	0.5938136	0.6512640
450	0.1165830	0.2134105	0.0006022	0.7234261	0.5023077	0.1712698	0.5163238	0.4778533	0.6521701	0.5941436
500	0.0921326	0.2868272	0.0000000	0.6943092	0.5879644	0.2161776	0.5614509	0.4741465	0.7450934	0.6381081
550	0.4000626	0.1447649	0.0432457	0.5875016	0.6034831	0.6265282	0.4377832	0.3843455	0.6482269	0.9176341
600	0.5822333	0.0804385	0.0474750	0.7499406	0.6172164	0.6405126	0.3172872	0.4739000	0.7223910	0.7327181
650	0.6208987	0.0511632	0.0694446	0.6766063	0.6721431	0.5824551	0.2773083	0.4668355	0.5435787	0.7262635
700	0.6710282	0.0369802	0.0589139	0.7592377	0.5910037	0.8026216	0.1841704	0.4503352	0.5783990	0.7497637
750	0.7301091	0.0202140	0.0947178	0.7246764	0.7363876	0.7393851	0.1658320	0.6239955	0.7747595	0.6730097
800	0.8655145	0.0373559	0.0715832	0.8935043	0.6620316	0.7597612	0.1443791	0.5970444	0.6317684	0.6241323
850	0.7568301	0.0437805	0.0733260	0.7302506	0.7099178	0.8243934	0.1658343	0.5120735	0.6064625	0.8641572
900	0.7321060	0.0399583	0.1086500	0.7584633	0.7107706	0.7627151	0.1530636	0.6403661	0.6117657	0.7081467
950	0.8850503	0.0456689	0.0439192	0.6450888	0.7168006	0.7432197	0.1756441	0.5035469	0.7088377	0.7726648
1000	0.7706776	0.0601863	0.0798074	0.8306900	0.6847101	0.5429843	0.1866458	0.6115541	0.6999986	0.7978939

0	0.8578211	0.0282575	0.0773277	0.8100984	0.7725641	0.8080491	0.1365727	0.6788880	0.6766986	0.7271315
50	0.4899552	0.0158615	0.0117939	0.7884782	0.6468105	0.7189168	0.1901651	0.7152719	0.7091855	0.6666203
100	0.3668541	0.0249793	0.0169757	0.8357710	0.6238774	0.8327385	0.1877430	0.6259371	0.6186377	0.7498964
150	0.4058404	0.0249099	0.0104329	0.7202618	0.7919641	0.8480231	0.1614222	0.5744204	0.8247776	0.6585944
200	0.4272672	0.0270875	0.0024934	0.5934875	0.7200100	0.7348991	0.1395827	0.5128499	0.6600588	0.8840282
250	0.3946148	0.0223766	0.0048330	0.6043168	0.5931416	0.6399614	0.2078961	0.5791469	0.5601344	0.7597257
300	0.3454557	0.0355219	0.0079717	0.8491121	0.6211729	0.6778115	0.1851775	0.5720603	0.6326430	0.6665488
350	0.4216206	0.0168402	0.0184114	0.6605392	0.6538383	0.8666482	0.2475662	0.5230785	0.6013400	0.7194293
400	0.3685255	0.0306036	0.0157896	0.8236747	0.6857327	0.7590773	0.3243522	0.5640463	0.6854555	0.7291111
450	0.4245046	0.0085005	0.0078711	0.7837733	0.7493636	0.6574700	0.2491076	0.7525857	0.7347035	0.7472497
500	0.4562528	0.0189187	0.0120502	0.7225516	0.7834053	0.7489858	0.2074103	0.6168901	0.6046604	0.6378385
550	0.7871940	0.0238626	0.1524656	0.8228783	0.7549950	0.6937189	0.2646137	0.6599909	0.6444035	0.7107896
600	0.7057148	0.0332966	0.0511504	0.7760228	0.6984623	0.7211479	0.1696464	0.5400537	0.7409451	0.7325632
650	0.7885926	0.0280809	0.0781664	0.6463247	0.6245686	0.6778074	0.1744855	0.5326424	0.6247140	0.7313120
700	0.7741723	0.0196577	0.0490398	0.6504230	0.7406262	0.8204484	0.1802392	0.5664506	0.6837894	0.6970590
750	0.7353147	0.0623362	0.0664261	0.7085308	0.7410615	0.8459741	0.1946055	0.6704872	0.6959498	0.6578865
800	0.8192663	0.0362811	0.0916705	0.7234142	0.6477261	0.7055766	0.1606062	0.6563121	0.7814852	0.6736038
850	0.8520480	0.0325766	0.0760611	0.6959644	0.6772951	0.8178600	0.1305700	0.5409379	0.6084269	0.8345288
900	0.7010945	0.0291073	0.0603428	0.8160140	0.6938968	0.7109159	0.2133359	0.4740471	0.8121372	0.7215272
950	0.8025008	0.0242447	0.0848407	0.7417249	0.7480399	0.8122010	0.2135515	0.6903108	0.5999236	0.6815884
1000	0.6708747	0.0547057	0.0552311	0.5662442	0.6791676	0.7586433	0.1802727	0.5277632	0.6081852	0.6504353

0	0.7105669	0.0300113	0.0834630	0.8073757	0.6850932	0.7165549	0.1426932	0.4853821	0.5043230	0.7042443
50	0.7188916	0.1707882	0.0747035	0.7480149	0.6757258	0.2818030	0.1800133	0.6742927	0.7796794	0.7470432
100	0.5527636	0.3040857	0.0958919	0.7413505	0.7890537	0.2408825	0.3242962	0.6986818	0.6868366	0.7070527
150	0.5949613	0.2091065	0.1143029	0.7920581	0.7947636	0.0987927	0.3206443	0.4335088	0.6578099	0.6947457
200	0.6304628	0.2078683	0.0662201	0.7284576	0.7428329	0.1870474	0.4279007	0.4645452	0.5130060	0.7990091
250	0.6142973	0.2820465	0.0582286	0.7837843	0.6941387	0.0840203	0.5548398	0.5478887	0.6591830	0.8120008
300	0.4708486	0.2553714	0.0835400	0.6646771	0.6108803	0.1651988	0.6785670	0.4757332	0.6790139	0.7703817
350	0.5548296	0.2605920	0.0759107	0.7023441	0.7054952	0.1040749	0.5509762	0.4761464	0.6792744	0.6994536
400	0.6671392	0.2513082	0.0610963	0.7273443	0.7383470	0.0919976	0.6317804	0.4707907	0.5974712	0.6650179
450	0.6495971	0.2122163	0.0757885	0.7172723	0.6463940	0.1014179	0.5860179	0.4110120	0.8093146	0.6257908
500	0.5204701	0.2721789	0.0508201	0.7320067	0.6809445	0.1150245	0.6541563	0.4107067	0.6300754	0.7978535
550	0.6838285	0.0693491	0.0623541	0.7527304	0.5977325	0.6163540	0.5656491	0.5004357	0.6348487	0.7212536
600	0.7170891	0.0372814	0.0771384	0.6273220	0.7221924	0.7185756	0.3052427	0.6416741	0.6490114	0.6023030
650	0.6410112	0.0344094	0.0301336	0.6834074	0.7391930	0.6590197	0.2738645	0.4471415	0.6740301	0.8167893
700	0.8001358	0.0842590	0.1133430	0.6725186	0.7121484	0.8397176	0.2550821	0.5752035	0.6185406	0.7259668
750	0.7025241	0.0376112	0.1298802	0.6086900	0.8114583	0.7621935	0.1736647	0.5566601	0.5919392	0.7415461
800	0.7161775	0.0560682	0.0560745	0.7059830	0.6634540	0.7562397	0.1886991	0.5491503	0.5051785	0.7119782
850	0.7121381	0.0377873	0.0838201	0.6813868	0.7432071	0.6734600	0.1277311	0.4616722	0.5261054	0.7525996
900	0.7824699	0.0193936	0.0783892	0.7817981	0.7686177	0.6520108	0.0586374	0.7625107	0.6632770	0.7427517
950	0.6748730	0.0600242	0.0335626	0.6611948	0.7808974	0.7719365	0.1707306	0.5662401	0.5426078	0.7650604
1000	0.6579530	0.0410170	0.0726531	0.8195014	0.6724563	0.6157151	0.1608518	0.5771968	0.7423034	0.7526927

0	0.7240099	0.0348260	0.0439813	0.8124174	0.6313189	0.7131591	0.1625280	0.4886013	0.5628992	0.8970487
50	0.7721810	0.0217598	0.0362491	0.6793874	0.8135070	0.7983637	0.1294858	0.5757587	0.6282201	0.8745051
100	0.6340618	0.0108735	0.0588787	0.6912104	0.7069567	0.7375653	0.0617766	0.5313285	0.6638389	0.7122336
150	0.6235951	0.0281103	0.0685810	0.7180101	0.7828840	0.7486588	0.1186598	0.5330535	0.6192693	0.6299923
200	0.8715928	0.0286057	0.0892117	0.7486358	0.6969897	0.7048114	0.1166884	0.6150410	0.6048602	0.6963258
250	0.8378305	0.0185552	0.0517855	0.7043019	0.7405125	0.8533339	0.0914269	0.4642205	0.7012251	0.7887514
300	0.8710911	0.0110262	0.0638927	0.7660104	0.7106304	0.6949252	0.0551321	0.5034295	0.5015172	0.7529352
350	0.7056959	0.0513036	0.0510493	0.7285834	0.7897319	0.8927072	0.0837479	0.5182888	0.5633079	0.7514922
400	0.8285888	0.0439364	0.0442916	0.7117724	0.8352193	0.7966433	0.0865665	0.6030355	0.6610177	0.7889208
450	0.8304538	0.0345396	0.0597445	0.6526748	0.7144077	0.6482232	0.1157875	0.6141624	0.6592754	0.6821679
500	0.7080254	0.0210075	0.0399385	0.7286725	0.7890973	0.7058645	0.1291304	0.7192694	0.7499171	0.6580176
550	0.8681450	0.0623928	0.0492775	0.6914677	0.7334040	0.7018480	0.1312538	0.5891598	0.5957933	0.8076971
600	0.7534621	0.0484252	0.0533147	0.7941459	0.6835095	0.8392995	0.1513558	0.6341882	0.6053696	0.7152289
650	0.7894855	0.0205147	0.0717826	0.7850088	0.6884514	0.7182117	0.1374828	0.6825688	0.5729080	0.7182926
700	0.8279721	0.0185445	0.0672305	0.8788051	0.6700304	0.7028422	0.1498006	0.5509239	0.5372766	0.6127926
750	0.7907954	0.0181378	0.0491449	0.7345297	0.8351264	0.7144563	0.1572674	0.6762126	0.6475510	0.7142342
800	0.6241943	0.0435962	0.0851591	0.9226958	0.7555118	0.7711760	0.2084144	0.6920121	0.6897994	0.7747975
850	0.6362525	0.0420969	0.0814900	0.7329618	0.7066273	0.6720026	0.1571348	0.8366203	0.6155096	0.8765582
900	0.7104528	0.0239875	0.0475200	0.7108909	0.6189867	0.6733985	0.1805213	0.6005622	0.7431940	0.7034441
950	0.8088439	0.0264962	0.0812734	0.7851381	0.7773830	0.6021785	0.1976931	0.4818408	0.7047875	0.7131943
1000	0.6702315	0.0240342	0.0594472	0.6660223	0.6383934	0.6366462	0.1682945	0.5230540	0.5854222	0.7402404
