YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W
0.6419572	0.7932640	0.9250577	0.1180193	0.9779415	0.0316079	0.9998419	0.0048357	0.0162900	1.0000000
