"Time"	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C
300	0.7389090	0.6700304	0.0555838	0.3560525	0.5696660	0.0528559	0.5917229	0.5227665	0.3281118	0.9639136
350	0.7869606	0.7503260	0.0750241	0.3816020	0.6533651	0.0294311	0.7172341	0.5972007	0.3207412	0.7729816
400	0.7718653	0.8281695	0.0504060	0.4031441	0.7536636	0.0181432	0.4969048	0.5785103	0.3633451	0.7744944
450	0.7129848	0.8541523	0.0615470	0.4721240	0.7072345	0.0337491	0.6451846	0.5906542	0.2145283	0.8043646
500	0.7027158	1.0560775	0.0734638	0.4055123	0.8337288	0.0334703	0.7452167	0.5657026	0.2924950	0.7105426
550	0.7987306	0.7971540	0.0316895	0.3518836	0.7592201	0.0474198	0.6229764	0.6907283	0.5124657	0.7203888
600	0.6087017	0.7313837	0.0698714	0.3025377	0.6668703	0.0573797	0.5501226	0.6404073	0.6483197	0.7947199
650	0.7059378	0.8004527	0.0753339	0.4157828	0.6474671	0.1455211	0.6537791	0.6449799	0.7338842	0.7409853
700	0.7816945	0.7219266	0.0324658	0.3627445	0.7044693	0.0831750	0.5126893	0.6254097	0.6136877	0.7728760
750	0.6171601	0.9232816	0.0597422	0.3677931	0.6491198	0.1404621	0.4924933	0.7409993	0.8665564	0.8966594
800	0.6119221	1.0391738	0.0400516	0.3727033	0.6099513	0.2003074	0.5394378	0.7979392	0.6990255	0.8194079
850	0.5853648	0.7220819	0.0838171	0.4805388	0.6440079	0.1638281	0.5561314	0.8171359	0.8011441	0.7736951
900	0.6004935	0.6732411	0.0438636	0.4637211	0.6263602	0.1756674	0.4979870	0.5456647	0.6778098	0.8742512
950	0.6309765	0.7603310	0.0674973	0.4178397	0.5092030	0.1952992	0.5095702	0.8204777	0.7403880	0.8693539
1000	0.5465954	0.8338164	0.0717405	0.4160342	0.5079160	0.2164161	0.5470109	0.7708506	0.7752469	0.7829139

0	0.5930918	0.9467138	0.0563181	0.5596948	0.5195571	0.3005171	0.4967619	0.6533288	0.8731925	0.6790910
50	0.5343137	0.7401231	0.0577672	0.4802002	0.3904520	0.1384512	0.4590703	0.7255775	0.7582453	0.6473994
100	0.5774019	0.8831664	0.0665018	0.6565676	0.3579250	0.1256764	0.6226925	0.6563626	0.6882996	0.7366799
150	0.5814264	0.8959740	0.0754701	0.6544516	0.4586730	0.1042963	0.3963832	0.8112829	0.6417945	0.7832611
200	0.5295920	0.8054197	0.0646014	0.5739451	0.3860083	0.1262214	0.5490089	0.8317887	0.7113122	0.7772834
250	0.5362372	0.8129627	0.0493002	0.4620708	0.3945236	0.0858653	0.4375283	0.7808423	0.7786123	0.7834145
300	0.5974045	0.8232868	0.0491764	0.5757207	0.3367404	0.1165046	0.3855645	0.7159714	0.8830835	0.7556249
350	0.6335705	0.7811331	0.0639392	0.5460751	0.3775662	0.1212165	0.4506941	0.6658886	0.7387136	0.7930155
400	0.4894463	0.6915268	0.0395287	0.6460775	0.3557528	0.1058154	0.4981423	0.7850928	0.7003229	0.7990687
450	0.5133316	0.8309345	0.0946694	0.5457434	0.4552688	0.0692827	0.5945499	0.6550488	0.6336175	0.8347340
500	0.5815395	0.7999941	0.0513046	0.5352121	0.4297277	0.0748653	0.4474889	0.8589609	0.6194542	0.7785556
550	0.6831286	0.7584247	0.0699432	0.5507325	0.5391376	0.1851500	0.4729847	0.8541090	0.7367254	0.8127733
600	0.4597490	0.8103000	0.0955214	0.5581921	0.4703211	0.2654540	0.4671117	0.7555827	0.7159817	0.9385316
650	0.5975476	0.7450657	0.0655097	0.5639317	0.4502229	0.2791935	0.4984942	0.8158382	0.7686505	0.8141226
700	0.6386591	0.7414693	0.0514843	0.6558934	0.4304316	0.2865001	0.3571828	0.7404436	0.7287161	0.7225684
750	0.6166356	0.7794724	0.0688727	0.5129843	0.4558086	0.2935650	0.3180945	0.7120985	0.7121932	0.7448248
800	0.6792778	0.6573735	0.0495170	0.4923993	0.3910714	0.3127037	0.4830528	0.9158709	0.7503842	0.6409101
850	0.5980489	0.7029520	0.0959821	0.4092511	0.3745434	0.3794801	0.5422884	0.7689948	0.6983120	0.8266682
900	0.5351906	0.8100443	0.0532737	0.4924919	0.3113941	0.3635120	0.3732008	0.8352477	0.6756675	0.6572256
950	0.6050327	0.8083682	0.0691322	0.5349733	0.4246032	0.3828646	0.4468640	0.7726180	0.6926766	0.7320422
1000	0.5646294	0.7664027	0.1240308	0.4626017	0.4174432	0.4005522	0.6042588	0.6940353	0.6847085	0.8416433

0	0.5095929	0.8165173	0.0642415	0.4904591	0.4004642	0.3223977	0.5255842	0.6939817	0.8457767	0.7971789
50	0.7303796	0.5839581	0.0490875	0.4566838	0.4772921	0.2045468	0.4729793	0.9640235	0.9504566	0.7420378
100	0.5102529	0.4756980	0.0403299	0.5064461	0.4351760	0.3017010	0.5707646	0.8706042	0.8539584	0.7700101
150	0.5096156	0.2313509	0.0959196	0.3430105	0.6875901	0.3068635	0.4481883	0.7297869	0.8638512	0.9008140
200	0.4688550	0.1939958	0.1222187	0.5728569	0.4851771	0.2473562	0.4485011	0.6968961	0.8418020	0.7329624
250	0.3057484	0.1245128	0.1799066	0.4663773	0.4980329	0.3160371	0.4498752	0.7305014	0.6923010	0.7796618
300	0.2141756	0.1550503	0.2495467	0.4076243	0.2919119	0.3260911	0.5188622	0.7831302	0.6820217	0.9057717
350	0.2439097	0.0733500	0.3650160	0.3688341	0.3639515	0.5836749	0.4494145	0.7895017	0.7142584	0.7104491
400	0.1622134	0.0843595	0.3196977	0.2664664	0.2293337	0.6229000	0.4901187	0.6476464	0.6913679	0.7913752
450	0.1283947	0.1038738	0.3568707	0.3992372	0.2369927	0.7451447	0.4395531	0.8582084	0.7322895	0.9574957
500	0.1416646	0.1153700	0.4075527	0.3263007	0.1366161	0.8225825	0.5324220	0.8061771	0.6584711	0.7427837
550	0.1025087	0.1903623	0.3996712	0.3106202	0.2329271	0.6492288	0.4107500	0.7737170	0.6051919	0.7267446
600	0.0975890	0.4922238	0.3377592	0.5199260	0.2589897	0.7453487	0.4416039	0.7953481	0.5779086	0.7263273
650	0.2335154	0.7164279	0.1961986	0.6053058	0.1871176	0.7243060	0.2445685	0.7279103	0.5169281	0.7863458
700	0.3369249	0.8034782	0.1331257	0.5636204	0.1208452	0.7113524	0.2794945	0.6502432	0.5522498	0.7121781
750	0.5311136	0.6675741	0.0711494	0.7936369	0.2399923	0.7607431	0.3818861	0.7341443	0.5832499	0.7803780
800	0.5641508	0.6712455	0.1232477	0.7434416	0.2951308	0.5182346	0.3600717	0.6766587	0.5152495	0.7548891
850	0.6526463	0.7555973	0.0598255	0.5338626	0.2734520	0.5481243	0.4976216	0.7669764	0.5352929	0.8534595
900	0.6319107	0.8242170	0.0685569	0.7766652	0.3006229	0.5441951	0.4526138	0.8245612	0.7266307	0.8166650
950	0.5743939	0.7274258	0.1088961	0.5942050	0.3861872	0.4773872	0.4680969	0.7167205	0.5857165	0.7634819
1000	0.6408200	0.8280500	0.0393331	0.6766880	0.2718267	0.4003262	0.4055340	0.7777938	0.5655030	0.7052795

0	0.5740070	0.7606650	0.0335155	0.4109623	0.4154691	0.2445812	0.5118815	0.9048144	0.8828705	0.8173917
50	0.5865164	0.7246263	0.0999167	0.4131369	0.4600125	0.2259359	0.3844445	0.8518140	0.7957210	0.7639261
100	0.6064830	0.4820040	0.2031713	0.4547897	0.4918012	0.2148712	0.3330102	0.6179877	0.6977803	0.7706080
150	0.4344038	0.3959434	0.2404548	0.3537209	0.5406299	0.3057717	0.4525485	0.6942863	0.6843798	0.6889668
200	0.4091771	0.3001059	0.3045829	0.2658798	0.4366664	0.3972327	0.5387968	0.7293596	0.8338297	0.6570229
250	0.3868863	0.2485100	0.3672381	0.2417999	0.3952641	0.3871415	0.6073252	0.7673359	0.7849016	0.7369228
300	0.3187787	0.2882778	0.4564385	0.1798404	0.4376658	0.3831552	0.5145913	0.8334923	0.7621390	0.7893530
350	0.1582213	0.1942255	0.4204743	0.2668279	0.3312056	0.4780253	0.5162915	0.8180221	0.8580608	0.7952523
400	0.1465133	0.1631429	0.4809457	0.1955494	0.3138281	0.5117515	0.4663835	0.7379877	0.7087451	0.9089438
450	0.0802639	0.1632522	0.3833376	0.4453775	0.2416936	0.6320334	0.3710746	0.5226739	0.6718840	0.7585164
500	0.1046532	0.1819191	0.3510185	0.3300031	0.2901053	0.7083986	0.5150153	0.6430539	0.6919697	0.6977016
550	0.1101977	0.3038831	0.2576106	0.2718826	0.2346316	0.6788360	0.4406069	0.7874029	0.5057451	0.8229234
600	0.1448838	0.5419117	0.1903556	0.3875772	0.2624361	0.7964703	0.3735351	0.6825021	0.4916975	0.8149212
650	0.3504749	0.7908388	0.1169234	0.6257887	0.1516000	0.7788283	0.4766370	0.7173657	0.6529248	0.7902773
700	0.4764749	0.7270780	0.1370466	0.7333933	0.1926217	0.7334963	0.4029263	0.7657533	0.6163179	0.6591044
750	0.4705858	0.8562106	0.0600948	0.5307476	0.2070609	0.6771496	0.3134986	0.8859186	0.6557457	0.8269483
800	0.5767306	0.7927793	0.0561309	0.6769337	0.3246401	0.6715207	0.3870755	0.8350029	0.5630806	0.7390573
850	0.5767114	0.7922829	0.0326103	0.6790000	0.2945076	0.5484636	0.3595875	0.8203408	0.5994879	0.8412974
900	0.7067516	0.8136900	0.1060491	0.5766443	0.2304376	0.3350735	0.3874666	0.6927780	0.7010751	0.8440413
950	0.5339213	0.8356120	0.0822120	0.6785151	0.4343567	0.4291129	0.4054749	0.7862199	0.5958714	0.7240363
1000	0.7085072	0.7477551	0.0493946	0.5507885	0.4179356	0.4768631	0.5060918	0.7939914	0.7583091	0.9082006

0	0.5526492	0.7675083	0.0316681	0.5158939	0.5175318	0.2333910	0.4585132	0.7502971	0.7798701	0.7440620
50	0.6924070	0.6591212	0.0602869	0.4140877	0.2386922	0.1758984	0.3545398	0.8281483	0.7309678	0.7696471
100	0.6818573	0.7693258	0.0355929	0.7511252	0.1978996	0.1434096	0.2101007	0.8446182	0.8395050	0.7325414
150	0.5822728	0.6269481	0.0350736	0.7471435	0.1647722	0.0801957	0.1744618	0.6516885	0.7490106	0.8042047
200	0.7129556	0.6126913	0.0248064	0.7106525	0.1735079	0.0861539	0.1551482	0.7857591	0.6842360	0.9464289
250	0.8734799	0.6654435	0.0518547	0.7547524	0.2078462	0.0982233	0.2386102	0.7246430	0.7941215	0.7900042
300	0.6259113	0.7501894	0.1628606	0.6067660	0.1493640	0.1110328	0.1184915	0.8052335	0.8143531	0.8233815
350	0.5233043	0.7567459	0.0932375	0.7538577	0.2716609	0.1245453	0.1159570	0.7362487	0.7542727	0.9353431
400	0.4341008	0.5642804	0.0730830	0.7352448	0.1407912	0.0876179	0.1762051	0.6995222	0.7693338	0.6985554
450	0.4664603	0.5331963	0.0575709	0.8654057	0.1226417	0.0553499	0.1793001	0.6221164	0.8274735	0.8207064
500	0.5172089	0.7799510	0.0512093	0.7097515	0.2423534	0.1084840	0.1592888	0.7742266	0.8468443	0.8537302
550	0.5189206	0.8675292	0.0653184	0.7322388	0.3791193	0.3317840	0.2371397	0.7755221	0.7738331	0.9001638
600	0.5462534	0.7875591	0.0497654	0.6429016	0.3315959	0.6286876	0.3295019	0.7444871	0.7286633	0.8185317
650	0.5664615	0.8823032	0.0555512	0.5142943	0.4340356	0.5363448	0.3566708	0.5870754	0.7165761	0.8634721
700	0.5355335	0.8130831	0.0660601	0.6698800	0.3011129	0.5022577	0.3123012	0.6855325	0.7230592	0.7478610
750	0.4779571	0.7636770	0.0590036	0.6839293	0.3095006	0.4645363	0.3644777	0.7400752	0.5499817	0.7362272
800	0.4300592	0.8030526	0.0867901	0.7588333	0.4258620	0.3792880	0.3426140	0.6601283	0.7196860	0.7945027
850	0.5526519	0.7992646	0.0703337	0.6579236	0.3174410	0.4239798	0.4127611	0.7630466	0.6231897	0.7218089
900	0.7512951	0.9014295	0.0813422	0.8473522	0.3228002	0.5076862	0.4731205	0.7719526	0.6256212	0.6853181
950	0.6449606	0.7074512	0.0653601	0.5910254	0.4096326	0.3097285	0.4760391	0.7276987	0.7680976	0.8320421
1000	0.6871222	0.7788989	0.0758954	0.5681973	0.4437288	0.3467184	0.4097862	0.8510638	0.5855744	0.6738459

0	0.6051887	0.8625171	0.0627266	0.5318831	0.5505151	0.2740402	0.5070966	0.9485971	0.6661881	0.8395373
50	0.7175625	0.6948604	0.1792243	0.2609105	0.3998386	0.2845662	0.4981704	0.7136210	0.4690109	0.7818498
100	0.6764456	0.7630064	0.2395428	0.1504033	0.5019275	0.2620027	0.5834913	0.7799024	0.3082547	0.5869918
150	0.7184482	0.6476202	0.2784997	0.1148130	0.4345082	0.1767949	0.5351846	0.4238994	0.1138434	0.5609672
200	0.5571733	0.6378605	0.2914438	0.1275638	0.4724332	0.1736264	0.7404706	0.3261090	0.0651676	0.6040403
250	0.7117770	0.7518501	0.3746144	0.0535678	0.5634824	0.1506234	0.7566480	0.1446501	0.0569415	0.5954389
300	0.6965093	0.7288543	0.3478053	0.0685913	0.6099786	0.0738591	0.6502016	0.1085990	0.0582295	0.5417678
350	0.6241232	0.7108271	0.2820326	0.0520333	0.6887245	0.0820696	0.7013840	0.0263243	0.0397797	0.6432318
400	0.6665461	0.6841468	0.3673041	0.0328400	0.6056834	0.0367611	0.7117154	0.0245358	0.0748881	0.5926864
450	0.6283964	0.5837354	0.4505811	0.0325352	0.6861097	0.1105755	0.7899122	0.0079007	0.0505661	0.7956109
500	0.7339858	0.7585983	0.4520744	0.0311671	0.6665505	0.0612231	0.8604411	0.0245542	0.0881247	0.7231517
550	0.6049819	0.8136591	0.3742616	0.0663289	0.6670532	0.0470110	0.8650152	0.0602387	0.3840298	0.6411668
600	0.8076050	0.7405596	0.1921497	0.2552610	0.7136263	0.0500524	0.8542004	0.2832632	0.4876439	0.7343573
650	0.5261675	0.8688606	0.1144366	0.2531504	0.6444998	0.0584888	0.7646473	0.4355156	0.6634995	0.8732887
700	0.6039024	0.7137527	0.0844660	0.4201703	0.7269761	0.0350933	0.6241666	0.6801694	0.6006261	0.8244842
750	0.6424752	0.8457384	0.1150768	0.3527301	0.7659848	0.1000650	0.6732129	0.6113131	0.7045005	0.6334364
800	0.6230527	0.7365322	0.0681635	0.3516599	0.7433068	0.1376226	0.6113267	0.6722548	0.8045066	0.7351028
850	0.6226774	0.6931382	0.0927442	0.3728471	0.5995843	0.1004475	0.5364083	0.7230010	0.7827994	0.7387562
900	0.6073557	0.8232943	0.0353907	0.3226506	0.5412613	0.1833809	0.6929054	0.7414569	0.7167124	0.8214196
950	0.6244119	0.8232352	0.0705232	0.4481116	0.6876254	0.0982081	0.5699537	0.7170029	0.6505720	0.6721149
1000	0.5470149	0.8660354	0.0351234	0.4447304	0.5710726	0.1813278	0.4958615	0.7196617	0.7277668	0.9171114

0	0.5471326	0.8162088	0.0550850	0.4713385	0.4409220	0.3228904	0.6060905	0.9076506	0.8856807	0.6881631
50	0.7596195	0.7004637	0.1207410	0.2612278	0.2284278	0.2512100	0.3831530	0.7573538	0.6117757	0.8099317
100	0.6236532	0.9736728	0.1884051	0.2655645	0.0974952	0.3297657	0.4340536	0.6656017	0.6376349	0.7784380
150	0.6314497	0.8446688	0.1961765	0.2733291	0.0611329	0.4483151	0.4124458	0.7620151	0.5853444	0.8644837
200	0.6612212	0.8906357	0.1363574	0.3876540	0.0289507	0.3895537	0.3092251	0.6979687	0.5242227	0.7290738
250	0.6808561	0.9049116	0.1135160	0.4168622	0.0255211	0.4450551	0.3583714	0.6441958	0.5211340	0.7675401
300	0.6077605	0.6111660	0.1271623	0.4276242	0.0148361	0.4502182	0.3981057	0.6889197	0.3734507	0.7380746
350	0.7509597	0.6943484	0.1797404	0.3622748	0.0501454	0.3694364	0.5048862	0.6450842	0.4419760	0.7999111
400	0.6319484	0.8562176	0.1628738	0.3346850	0.0470821	0.2655243	0.3811516	0.5739266	0.4902320	0.7643241
450	0.6322017	0.7486182	0.1363604	0.3772825	0.0900888	0.3298725	0.4064334	0.6176301	0.3919375	0.7162280
500	0.6236140	0.7383860	0.1028170	0.2282558	0.0502667	0.4035225	0.4157547	0.5816064	0.5371687	0.7206210
550	0.6306554	0.8161655	0.0912598	0.7043861	0.2765702	0.4041410	0.4587957	0.6886752	0.5651345	0.7084746
600	0.6885251	0.7928351	0.0850176	0.7844691	0.3605637	0.3966496	0.4896932	0.6377219	0.5781967	0.8490602
650	0.7810333	0.7279939	0.0848576	0.6640501	0.4349823	0.3992444	0.4270208	0.6671246	0.6586190	0.6823707
700	0.6183005	0.6722132	0.0896510	0.5810659	0.3861963	0.3014104	0.4923728	0.6466709	0.6320610	0.7498864
750	0.6244300	0.7843273	0.0347956	0.5121323	0.4816316	0.2149479	0.5703849	0.7669808	0.6889568	0.8486198
800	0.6634977	0.8950092	0.0854591	0.4100077	0.4496102	0.2052211	0.5790131	0.8776549	0.7743142	0.7093881
850	0.6550769	0.7284933	0.0719268	0.4631500	0.5079519	0.2017249	0.5406719	0.8398952	0.6748047	0.7345590
900	0.5242376	0.8014512	0.0613201	0.4610194	0.4676501	0.2242971	0.3805263	0.7840103	0.7113521	0.7759668
950	0.5703894	0.8340842	0.0432215	0.4689136	0.5083380	0.1595675	0.5123071	0.6570383	0.6698088	0.9368548
1000	0.6848920	0.7293705	0.0700973	0.4276976	0.4331632	0.2172000	0.6658906	0.7638944	0.6960881	0.7928015

0	0.5847010	0.7791468	0.0277924	0.4568967	0.4471300	0.3086037	0.6396589	0.8454434	0.8692985	0.7134677
50	0.6132087	0.7389524	0.0974270	0.3643288	0.5095907	0.1920486	0.5772906	0.8140478	0.7252233	0.6113359
100	0.5599021	0.6953426	0.0576264	0.1542018	0.4486508	0.1256941	0.4622725	0.7556819	0.8738238	0.4882406
150	0.6635929	0.5563248	0.0435238	0.1450353	0.6253607	0.1477124	0.4075017	0.7040845	0.6177438	0.4425209
200	0.5027151	0.4282142	0.0653767	0.1443154	0.5636565	0.2254141	0.4904023	0.7617797	0.7151336	0.6007705
250	0.3931192	0.4452464	0.0810139	0.1715273	0.5004125	0.1667648	0.4595228	0.9056236	0.7110392	0.4661244
300	0.3965062	0.6217303	0.0434925	0.1400300	0.4409185	0.1987484	0.3620592	0.8331425	0.6724704	0.5185548
350	0.4482372	0.4760320	0.0953991	0.2326945	0.4539171	0.2654467	0.3506224	0.7020774	0.8542638	0.5125957
400	0.3399850	0.4677534	0.0433500	0.1764996	0.3384077	0.1447541	0.4707249	0.6630733	0.8071793	0.5115566
450	0.4036402	0.4834737	0.0801641	0.2328213	0.4238829	0.2096190	0.3537966	0.7884689	0.8025061	0.5517692
500	0.3608844	0.3701583	0.0928990	0.1800045	0.4154794	0.2461538	0.3484162	0.7581935	0.7839254	0.4783928
550	0.2920753	0.5084424	0.0757908	0.4385452	0.4614333	0.4351153	0.3967328	0.8994667	0.7313574	0.6215165
600	0.3824841	0.7395600	0.0940954	0.4220150	0.3142454	0.4975714	0.4767740	0.7367916	0.9939888	0.7886343
650	0.5313386	0.7086212	0.0888898	0.5735550	0.2517412	0.4883067	0.3800683	0.7191688	0.8838850	0.8570898
700	0.5154314	0.8878173	0.0685979	0.6517855	0.3345680	0.4617750	0.3881278	0.6998489	0.7631465	0.8096383
750	0.6413837	0.8642930	0.0380702	0.5909604	0.4714095	0.4635822	0.4374836	0.7362545	0.7822175	0.6948573
800	0.5069477	0.7180227	0.0463212	0.4951955	0.4185132	0.2629094	0.4332049	0.6851548	0.6979940	0.5608661
850	0.5421916	0.6704506	0.0944627	0.5753284	0.3113957	0.2855299	0.3984536	0.6581817	0.8509654	0.8418260
900	0.6476514	0.8784514	0.0592233	0.6838191	0.4186795	0.2524383	0.5171820	0.6562669	0.6582265	0.7537290
950	0.6037174	0.7735476	0.0621802	0.5476128	0.3976385	0.3142544	0.5343489	0.7522941	0.7883270	0.8308966
1000	0.6858112	0.7009257	0.1011189	0.4219042	0.4576218	0.3218737	0.4999352	0.6890363	0.7754191	0.8811409

0	0.5613882	0.9565903	0.0789867	0.6151224	0.3921975	0.3016082	0.6274613	0.7278525	0.9020220	0.6453757
50	0.6071028	0.8063232	0.1429292	0.3093425	0.5208025	0.3382995	0.5224122	0.7574070	0.7643041	0.7153879
100	0.6254332	0.7799617	0.1921316	0.3392218	0.4324193	0.2212511	0.4091911	0.7853252	0.7555115	0.7615602
150	0.6288563	0.6600556	0.2509674	0.1577867	0.5178837	0.2235230	0.3990322	0.7735153	0.7907175	0.8402337
200	0.5700707	0.7733833	0.3953087	0.1832334	0.4331527	0.1272355	0.3920859	0.8340945	0.6402022	0.7127075
250	0.7288766	0.7885856	0.2647405	0.2732746	0.5075180	0.1975842	0.4667086	0.6841635	0.7326371	0.7952232
300	0.6668846	0.8264749	0.3295110	0.2468390	0.4767257	0.2195107	0.4758011	0.8006148	0.6682385	0.6982560
350	0.5809416	0.8018572	0.2678631	0.1812559	0.4340862	0.2793014	0.4522336	0.6638978	0.6758572	0.7315146
400	0.7195691	0.7665137	0.2189367	0.2494527	0.4377336	0.2860622	0.3141378	0.6835813	0.8242403	0.9008717
450	0.5769190	0.7732984	0.2831714	0.2996453	0.4633007	0.2699180	0.4645022	0.7764530	0.6795664	0.7518793
500	0.5354481	0.7839422	0.2808408	0.2455999	0.4270445	0.2340374	0.4531569	0.6424082	0.6841681	0.8494804
550	0.5489761	0.6905333	0.1638010	0.3686596	0.5389087	0.2904165	0.4443955	0.6749871	0.8789236	0.8277665
600	0.6913415	0.6515376	0.1113502	0.4694845	0.4782253	0.2254890	0.4281893	0.8190286	0.7472657	0.6342836
650	0.6735756	0.8898482	0.0892457	0.4524711	0.4513882	0.2954994	0.3531704	0.8353795	0.8004558	0.7939772
700	0.5933134	0.8838348	0.1090035	0.4018936	0.4821640	0.4062169	0.3548158	0.8070852	0.7085331	0.9074563
750	0.4892846	0.9039494	0.0452748	0.4890309	0.3535982	0.2726105	0.5173511	0.6886373	0.6305002	0.9955474
800	0.5109134	0.8166580	0.0625020	0.4361442	0.4921035	0.3333327	0.5883131	0.8367470	0.7907552	0.6566723
850	0.6355657	0.8875557	0.0675523	0.5228551	0.3067059	0.2948978	0.4631440	0.7796390	0.6613261	0.6420945
900	0.5784109	0.9456674	0.0717373	0.4797796	0.3884754	0.2825950	0.3833890	0.8753522	0.8173108	0.9317146
950	0.6241964	0.7407235	0.0602192	0.5827733	0.4562742	0.3134914	0.3650012	0.7145679	0.6707649	0.7119000
1000	0.7143347	0.8217657	0.0563750	0.5936734	0.4313858	0.3985727	0.3648501	0.8596045	0.7057020	0.7987312
