"Time"	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C
0	1.0205954	1.0025112	0.7320524	0.1445737	0.1120202	1.0314729	0.9378306	0.7046024	0.5939311	1.1207994
50	0.8663518	0.9224651	0.7407394	0.2882072	0.1980641	0.9724797	0.8625090	0.6057605	0.4839165	1.1228587
100	0.9791195	0.9212193	0.6448853	0.5679911	0.1886041	1.0185038	0.9745704	0.4222357	0.5420273	1.0878937
150	1.0945433	0.9184480	0.3836446	0.6888151	0.1517314	1.0071842	0.9295965	0.3606108	0.5561650	1.1731044
200	1.0186596	0.6450775	0.2791291	0.7782255	0.1677794	0.9943044	0.8042823	0.2912230	0.6398164	1.1587902
250	0.9959339	0.4871013	0.1581227	0.7268712	0.1514404	1.0310964	0.6746692	0.2504809	0.6293688	1.0393615
300	0.9905872	0.3695077	0.1297682	0.8246532	0.1655776	1.0997734	0.7259332	0.2359391	0.6529354	1.0156023
350	0.8789674	0.3143685	0.1133895	0.7263094	0.1410440	1.1270814	0.6525340	0.1829565	0.7186815	0.9276371
400	0.8002870	0.2909829	0.1062349	0.6893543	0.0883620	1.1217212	0.6480678	0.1599010	0.8229387	1.0431954
450	0.7513064	0.2506694	0.0569320	0.7541334	0.1040641	1.0471417	0.6661467	0.1393752	0.9229489	1.0128148
500	0.7758664	0.2397253	0.0748803	0.7580072	0.1116718	1.0312130	0.7204171	0.1284639	0.8145704	0.9800134
550	0.7778411	0.1810807	0.0782109	0.5688337	0.1398772	0.9910578	0.6118008	0.2122541	0.8041831	0.9769322
600	0.6721435	0.1145953	0.1275512	0.3915931	0.1478729	0.9417003	0.6400883	0.2882605	0.7801716	0.9453876
650	0.4655488	0.0726075	0.1797112	0.3257839	0.1698300	1.0095284	0.7697610	0.3298291	0.8354717	0.9840837
700	0.2523222	0.0610754	0.2275748	0.2723649	0.1622687	1.0222064	0.9383958	0.3830497	0.8901092	1.0014274
750	0.1387091	0.1024067	0.3723584	0.2164250	0.1447291	0.9391445	0.9441896	0.3866287	0.8771811	1.0928707
800	0.1503601	0.1974014	0.5241896	0.1436769	0.1470407	1.0238111	0.9113626	0.4229886	0.9075701	1.0666556
850	0.3905939	0.4580613	0.6359298	0.1288404	0.1321049	1.0625737	0.9256423	0.3336265	0.8672073	0.9760887
900	0.6460035	0.6194677	0.7124767	0.1537288	0.1563934	1.0915392	0.8564373	0.3338434	0.7940037	0.9026400
950	0.9024049	0.7382472	0.7388301	0.1685564	0.1772908	1.0054665	0.7770198	0.3680483	0.7444277	1.0492486
1000	0.9738569	0.8904086	0.7863522	0.1472242	0.1356516	1.0875886	0.8158285	0.4802969	0.6158260	1.0290571

0	1.0205954	1.0025112	0.7320524	0.1445737	0.1120202	1.0314729	0.9378306	0.7046024	0.5939311	1.1207994
50	1.0903738	0.9647789	0.6589440	0.2740481	0.1522376	0.9892618	0.9224037	0.7417612	0.5109375	1.0043392
100	0.8963605	0.9772826	0.4231262	0.4493357	0.1164852	0.9841987	0.9139380	0.7291749	0.5643416	0.8917299
150	0.8935758	0.6395470	0.2502039	0.5261760	0.0858774	1.0781384	0.8842203	0.7063034	0.4619269	0.9419220
200	0.9580532	0.4007903	0.1315208	0.5912248	0.0722009	0.9658317	0.8301293	0.7005811	0.5626063	0.8851048
250	0.8818552	0.2047012	0.0630969	0.5891102	0.0648011	1.0416818	0.8007071	0.7422495	0.6659389	0.8593891
300	0.8164671	0.1444234	0.0513236	0.5977594	0.0680378	0.9705244	0.7277944	0.5489329	0.7828926	0.8568187
350	0.6081722	0.0979666	0.0418848	0.5795756	0.0559649	1.0332665	0.7358301	0.5133440	0.7820166	0.8533461
400	0.4132546	0.0852264	0.0324766	0.6831597	0.0525127	1.0928398	0.7583427	0.5049773	0.8292985	0.9160774
450	0.3635013	0.0794096	0.0193725	0.6336214	0.0644874	1.0407061	0.6236567	0.4629146	0.8283583	1.0077606
500	0.2966964	0.0542060	0.0267153	0.6879714	0.0606991	0.9719624	0.6983453	0.4117850	0.8656067	0.9579245
550	0.2192172	0.0739439	0.0547019	0.4958066	0.1384088	0.9575052	0.7697090	0.4222575	0.8720760	1.0276474
600	0.1269376	0.0537580	0.1259191	0.3766690	0.1494847	1.0670849	0.6732405	0.4447383	0.7672694	1.0208374
650	0.0668150	0.0555052	0.2089078	0.2333332	0.1321855	1.0521645	0.7632889	0.4571210	0.7778533	0.9376700
700	0.0769284	0.0419933	0.3389037	0.1491960	0.1518108	0.9538514	0.7802225	0.4044551	0.7667617	0.9027923
750	0.0890667	0.1402572	0.5132311	0.1661156	0.1511815	1.1301263	0.9459295	0.3965396	0.8238374	0.9270328
800	0.2319365	0.4319914	0.6779983	0.1748942	0.0986882	1.1018364	0.9503097	0.3886271	0.7621248	0.9496406
850	0.5278958	0.7250464	0.6917828	0.1324077	0.1076973	1.2175715	0.9864333	0.3916002	0.8027730	1.0249081
900	0.7421401	0.7835680	0.7268073	0.1142847	0.0772331	1.1735938	0.9312867	0.4092900	0.6808944	1.0553478
950	0.9062028	0.8856063	0.7544048	0.1262367	0.1201250	1.0336739	0.8838245	0.4600623	0.6334359	1.0482904
1000	0.9805756	0.9554182	0.7452778	0.1123237	0.1208037	0.9858166	0.9756534	0.4832387	0.5911838	0.9242364

0	1.0205954	1.0025112	0.7320524	0.1445737	0.1120202	1.0314729	0.9378306	0.7046024	0.5939311	1.1207994
50	1.0165625	0.9951162	0.5458144	0.1058393	0.1211582	0.9290959	0.9470202	0.6237833	0.6639642	1.0556111
100	1.0563846	0.8124538	0.3443552	0.1158854	0.1138467	1.0875812	0.9288378	0.5986154	0.5373701	1.0767920
150	0.9606429	0.5617278	0.1905290	0.1085068	0.1004773	1.0291332	0.9670824	0.6671418	0.6195881	1.0481254
200	0.9542373	0.2645048	0.1573487	0.0945225	0.0619157	1.0574335	0.9773259	0.6014586	0.6747940	0.9583734
250	0.8076210	0.1636226	0.1237793	0.1021249	0.0537235	1.0689873	0.9536774	0.4771465	0.7351008	0.9849661
300	0.6060620	0.0758951	0.1393019	0.0982980	0.0524353	1.0769549	0.8808675	0.4342570	0.7602664	1.0136327
350	0.3669208	0.0952008	0.1358474	0.0991151	0.0541870	0.9633102	1.0128277	0.4268680	0.8000730	0.9436257
400	0.2282978	0.0697767	0.1637357	0.1011514	0.0607706	0.9287188	0.9918736	0.3724065	0.7941187	0.9668751
450	0.1640762	0.0418513	0.1419839	0.1092609	0.0620910	0.9787853	1.0155524	0.4087871	0.7888745	0.9247896
500	0.1054143	0.0637005	0.1006747	0.0950611	0.1090194	1.0516761	0.9703876	0.4087160	0.8305699	0.9475059
550	0.0966552	0.0398895	0.3412702	0.1021186	0.0920212	1.0075065	1.0449106	0.3843888	0.7907876	1.0082584
600	0.0960379	0.1637523	0.5926477	0.1128228	0.0871253	0.9616743	0.9466995	0.4180567	0.8079475	1.1416346
650	0.2658610	0.5624570	0.7056095	0.1278949	0.1304731	1.0109115	0.9328804	0.3844474	0.8356022	1.1251202
700	0.6058964	0.7505698	0.8370768	0.1244207	0.1788339	0.9330708	0.9502677	0.4495540	0.8034970	1.0085887
750	0.7888778	0.7921138	0.9204542	0.1375464	0.1851878	0.8542866	0.9410883	0.4075513	0.7569216	1.0965372
800	0.8548615	0.9294449	0.8079963	0.1875063	0.1949215	0.9198068	0.9805872	0.4680203	0.6620686	1.1187148
850	0.9473150	0.9770841	0.6936937	0.1966104	0.1820627	0.8704532	0.9622677	0.4916645	0.5944384	1.0221116
900	0.9636358	0.9526320	0.6626085	0.1845539	0.1741553	1.0158236	0.9737584	0.4742172	0.5970603	0.9834278
950	0.9284729	0.9570097	0.6270175	0.1832733	0.1269742	1.0100675	0.9290639	0.5331655	0.4779802	1.0306073
1000	0.9666322	0.8455087	0.6887606	0.1448524	0.1344423	1.0832007	1.0231576	0.6592756	0.5187310	1.0697147

0	1.0205954	1.0025112	0.7320524	0.1445737	0.1120202	1.0314729	0.9378306	0.7046024	0.5939311	1.1207994
50	1.0333038	0.9140989	0.7527498	0.1509141	0.1178157	0.9983355	1.0054277	0.7883862	0.5389018	1.0597981
100	0.9919488	0.8782331	0.5647805	0.1688137	0.0892609	0.9919959	0.9566342	0.7589456	0.4795920	1.0148558
150	1.0147924	0.8073090	0.4308210	0.1606499	0.0491520	0.9723308	0.9799498	0.7070004	0.5098408	0.8581239
200	0.9844201	0.6151048	0.3510558	0.1065105	0.0571456	0.9824801	0.9485824	0.7822658	0.5417452	0.9565351
250	0.9735209	0.5169444	0.3699152	0.1247748	0.0654771	1.0693015	0.8498141	0.6956721	0.6697073	0.9985207
300	0.9001898	0.3977013	0.4439812	0.1182654	0.0791050	0.9819429	0.8354458	0.6483633	0.6973966	0.9565485
350	0.9189215	0.3468749	0.4167279	0.1012256	0.0500307	0.9685545	1.0509912	0.5575338	0.7780156	0.9188032
400	0.9070795	0.4129281	0.3897238	0.1201174	0.0531660	0.9005013	1.1113669	0.4993785	0.7004481	0.9962831
450	0.9000548	0.3185241	0.3766588	0.1332199	0.0569544	0.9308322	1.0611603	0.5532928	0.6926411	1.0898084
500	0.8687066	0.3140542	0.3618143	0.0953724	0.0740088	0.9738998	1.0198844	0.5972308	0.7630935	0.9998187
550	0.8528039	0.3091054	0.5643101	0.1009059	0.1277758	0.9414373	0.9381474	0.4711310	0.8387880	1.0356506
600	0.8714012	0.6584533	0.7899764	0.1314250	0.1236468	1.0518873	0.9013667	0.4673823	0.8038531	1.0691802
650	0.8987628	0.8914496	0.8072000	0.1057272	0.1434684	0.9236357	0.9453978	0.5359807	0.6832403	1.0899165
700	1.0610064	0.9240669	0.8679811	0.1247673	0.1980664	0.8819090	1.0626807	0.5245733	0.5866021	0.9913596
750	1.0357350	0.8994932	0.8131929	0.1412312	0.1919185	0.9218519	1.0046377	0.5579135	0.5523760	1.0335273
800	1.0585098	0.9932557	0.8464857	0.1632780	0.1532210	0.9593577	1.0702608	0.6336455	0.5737377	1.0108449
850	1.1170913	0.9194624	0.8246504	0.1585240	0.1136506	0.9851201	1.0437161	0.5991777	0.5677793	1.0163124
900	1.0505629	0.9173920	0.7339380	0.1455265	0.1251080	1.0156050	0.9805346	0.6209055	0.4825385	1.0616196
950	1.0009175	0.8920687	0.7201365	0.1654510	0.1309917	0.9530399	0.8808750	0.6820480	0.4852337	1.1129028
1000	1.0827654	0.9664969	0.6949907	0.1611656	0.1589352	0.9548101	0.8738555	0.6416296	0.5126114	1.1424788

0	1.0205954	1.0025112	0.7320524	0.1445737	0.1120202	1.0314729	0.9378306	0.7046024	0.5939311	1.1207994
50	0.9694962	1.0826454	0.8836523	0.1533027	0.1485568	1.0986122	0.9419888	0.6607540	0.5521213	1.0546806
100	0.9171480	1.0599534	0.7741728	0.1592754	0.1346550	0.9803891	0.9254000	0.7085837	0.6724681	0.9934463
150	0.9126346	1.0229960	0.8191055	0.1491468	0.1327443	1.0355839	0.9453301	0.6103013	0.6813459	0.9502980
200	0.9524254	1.0017252	0.8445893	0.1433756	0.1272988	0.9767739	0.9469282	0.5877452	0.6700529	1.0139781
250	1.0288164	0.9954732	0.8073923	0.1239493	0.1194558	1.0114689	0.9565360	0.4750909	0.6997927	1.0629228
300	0.9755734	0.9219091	0.7930277	0.1492696	0.1197462	0.9926438	0.9533300	0.4497893	0.7373328	1.0080781
350	0.9701636	0.9995526	0.7721247	0.1528123	0.1247732	1.0085551	0.8919631	0.4418023	0.8222050	0.9502621
400	0.9943128	0.9224970	0.8651445	0.1707229	0.1401935	1.0773410	0.8776167	0.4413348	0.7447029	0.9082896
450	1.0344585	0.8692144	0.7412776	0.1504117	0.1129824	0.9926588	0.9356754	0.4509913	0.7280803	0.9853477
500	1.0120764	0.8660723	0.7776205	0.1460231	0.2104513	1.0119260	0.8560420	0.4715720	0.7681287	0.9328896
550	1.0089871	0.8910312	0.7747468	0.1649818	0.1457797	0.9924071	0.8853643	0.4691682	0.7216691	0.9730355
600	1.0579733	0.9539891	0.7774547	0.1207506	0.1456594	1.0654218	0.9576343	0.5401119	0.6472197	1.0465804
650	1.0846438	0.9192498	0.7492215	0.1640353	0.1401898	1.0607413	0.9719766	0.5324599	0.5881284	1.0237904
700	0.9820646	0.9154215	0.7928332	0.1585584	0.1362477	0.9149960	0.9049181	0.5523778	0.5858191	1.0027160
750	0.9378700	0.9272933	0.7074968	0.1419344	0.1275394	0.9718313	0.9496521	0.6116188	0.5108969	1.0531178
800	0.8160120	0.9613077	0.7428857	0.1158415	0.1500206	1.0070133	0.9009588	0.7146271	0.5125793	1.0697698
850	0.9734402	1.0694123	0.8085031	0.1328940	0.1129955	0.9761893	1.0288293	0.6702148	0.5982676	1.0573934
900	1.0287926	1.0183573	0.7365417	0.1143003	0.1074184	1.0448011	0.9847130	0.6606802	0.5308115	1.0387598
950	1.0966963	0.9353483	0.7988009	0.1144218	0.1308514	1.0396204	0.8037973	0.7351993	0.4678155	1.0577950
1000	1.0245927	0.9432751	0.7950926	0.1392266	0.1326873	1.0283738	0.8878831	0.7148490	0.5213179	1.1048458

0	1.0205954	1.0025112	0.7320524	0.1445737	0.1120202	1.0314729	0.9378306	0.7046024	0.5939311	1.1207994
50	0.9388319	0.9699943	0.6819193	0.1800014	0.0997290	0.9503494	0.9674650	0.6913411	0.5348327	0.9284617
100	0.9883722	0.8994921	0.5083315	0.1722850	0.0519322	0.9174415	0.9931458	0.7070047	0.5906905	1.0953134
150	1.0492393	0.8927357	0.3824441	0.1387232	0.0383284	0.9651488	1.0669926	0.7500423	0.5099986	1.0535175
200	1.0500737	0.8198662	0.3172668	0.1039041	0.0290795	0.8929231	1.0408802	0.6519980	0.5477239	0.9166029
250	1.0623131	0.8087503	0.3008106	0.0844356	0.0210723	0.9714010	0.9820531	0.6462380	0.5286459	0.9857163
300	0.9439028	0.7788061	0.3109883	0.1038916	0.0161485	0.9531966	1.0106145	0.5911397	0.5758693	0.9768887
350	0.9121078	0.7249653	0.3888940	0.0891526	0.0237097	0.9749650	1.0256757	0.6180634	0.5791085	0.9908437
400	0.9494443	0.7755259	0.3519587	0.1165322	0.0253095	0.9236677	1.0302072	0.5473063	0.5707328	0.9593752
450	0.9885180	0.7944684	0.3647764	0.1353400	0.0324510	0.9568553	1.0040997	0.5648204	0.5737883	0.9687425
500	0.9313534	0.6694491	0.2690644	0.1234970	0.0372009	1.0768036	0.9969981	0.6206710	0.5309530	0.9045726
550	0.9189670	0.5692626	0.4081019	0.1251045	0.0638214	1.0172028	0.9518894	0.6435944	0.5870395	0.8749817
600	0.9072139	0.4859302	0.6439314	0.1419609	0.0958759	1.0010293	0.8950046	0.5501513	0.6765582	0.9238177
650	0.8450408	0.7390755	0.7316765	0.1227621	0.0750362	1.0347513	0.9090291	0.4950685	0.7441981	0.9555634
700	0.9298244	0.8774208	0.7976283	0.1232872	0.1011567	0.9311635	1.0228987	0.5857996	0.6675433	1.0551482
750	0.9176257	1.0187723	0.9380903	0.1104161	0.1203452	1.0498485	0.8814457	0.4683432	0.6172186	0.9757250
800	0.9951128	1.0437954	0.9698273	0.0980693	0.1291728	1.0234474	0.9283725	0.5775725	0.5379924	0.9566911
850	1.0319044	1.0182307	0.9288390	0.1008118	0.1451546	0.9702394	0.9251780	0.6154706	0.5299943	1.0275254
900	0.9810892	0.9422123	0.9770571	0.1282231	0.1348143	1.1559864	0.9370530	0.6745702	0.5961072	1.0267811
950	0.9227321	1.0415726	0.8096878	0.1431956	0.1436243	1.0588195	0.8094111	0.7748177	0.4878295	1.0076751
1000	1.0083858	1.0405420	0.8199502	0.1552418	0.1382651	1.0075018	0.8504637	0.8033077	0.4721825	0.9918097

0	1.0205954	1.0025112	0.7320524	0.1445737	0.1120202	1.0314729	0.9378306	0.7046024	0.5939311	1.1207994
50	1.1442182	1.0390121	0.7764912	0.1885936	0.1216296	1.0329573	0.9197186	0.6734384	0.5073573	0.8883035
100	1.0603198	0.9591238	0.7544986	0.2774347	0.1197218	1.0996501	0.9983801	0.5893555	0.4826683	0.7488834
150	1.0600575	0.9229083	0.5668816	0.3445223	0.0976789	0.9488860	0.8375523	0.6385226	0.4626868	0.6429419
200	1.0742340	0.9018525	0.4344898	0.3669140	0.0889519	0.9627223	0.7625000	0.6758620	0.4293021	0.7215735
250	0.9796846	0.5996619	0.3121666	0.3830982	0.0877995	1.0078694	0.8330556	0.8328661	0.4068485	0.6603255
300	1.0253913	0.4257887	0.2954157	0.3783568	0.0799300	1.0310340	0.8358050	0.7957016	0.4750050	0.6429283
350	0.9201233	0.3032099	0.2781204	0.3531782	0.0797896	0.9589884	0.7338340	0.7286850	0.5514305	0.5652792
400	0.9059226	0.2057265	0.2723343	0.3884309	0.0944770	0.9812275	0.6512160	0.6823426	0.5931676	0.5464573
450	0.7498743	0.1298715	0.2041645	0.4170809	0.0771985	1.1128942	0.6023224	0.6454330	0.7499079	0.5543516
500	0.6047185	0.1105673	0.2487567	0.3541394	0.0564694	0.9942854	0.5693432	0.5488429	0.8030926	0.5734927
550	0.3860268	0.0790077	0.2802748	0.3039217	0.1196001	1.0656772	0.5939544	0.4423080	0.7316205	0.7249747
600	0.2636549	0.1005485	0.3425004	0.2020207	0.1345281	0.9799920	0.6928866	0.5258033	0.7797596	0.7553037
650	0.2005713	0.1824531	0.5021196	0.1109106	0.1254865	1.0717627	0.7773021	0.4508273	0.8317753	0.9305263
700	0.3632360	0.4137404	0.6104479	0.1407419	0.1732034	1.0351991	0.8692807	0.4314881	0.9076213	0.8978180
750	0.5657958	0.6241823	0.7025233	0.1648931	0.1496014	1.0548620	0.7945525	0.3823037	0.8346140	1.1084743
800	0.8697516	0.7935382	0.6882264	0.1546267	0.1488190	0.9339003	0.7571554	0.3959648	0.7691011	1.0238400
850	0.9429856	0.9857283	0.7272697	0.1423463	0.1545894	0.9442760	0.7929287	0.4206155	0.6421167	1.0643219
900	1.0522808	0.9372607	0.6844037	0.1348313	0.1849408	0.9621341	0.8333599	0.5564434	0.5786858	1.0048341
950	0.9588846	0.8276809	0.6946848	0.1478844	0.1497315	0.9257657	0.8839328	0.5881942	0.6368013	1.0137386
1000	1.0173964	1.0441981	0.7750858	0.1166728	0.1567743	0.9151738	0.8986570	0.6173950	0.5058919	0.9951391

0	1.0205954	1.0025112	0.7320524	0.1445737	0.1120202	1.0314729	0.9378306	0.7046024	0.5939311	1.1207994
50	0.8936042	0.8361347	0.8346416	0.1596906	0.1153247	0.9411499	0.8718055	0.6210224	0.5050193	0.8658772
100	1.0020796	0.9494048	0.7020962	0.1404318	0.1372142	0.9452490	0.9371426	0.6790192	0.4983370	0.7669841
150	0.9496675	1.0078715	0.7348860	0.1321236	0.1377916	1.0171966	0.8852044	0.6714254	0.4369746	0.7905276
200	0.9360671	0.9165916	0.8560760	0.1394803	0.1434156	1.0209193	0.8925880	0.8064504	0.4480719	0.7550636
250	1.0494990	0.9358909	0.8143724	0.1307194	0.1590765	0.9406242	0.8777806	0.8055168	0.4452067	0.8965459
300	1.1322391	0.9576008	0.8519007	0.1652645	0.1485084	0.8939001	0.9397596	0.7521406	0.4513047	0.7838826
350	1.0008849	0.9106624	0.8492417	0.1647808	0.1599892	1.0501663	0.9592247	0.7168920	0.4458898	0.7913487
400	1.0117183	0.9233264	0.8002082	0.1726947	0.1036451	1.0431205	0.8914567	0.7689507	0.4187137	0.7913841
450	1.0920611	0.9597415	0.7747513	0.1652084	0.1488343	1.0016090	0.9243994	0.7885552	0.4242655	0.7439493
500	1.0621352	0.9557930	0.8208056	0.1647752	0.1364601	0.9665315	0.8856229	0.8106576	0.3914565	0.7887559
550	1.0756211	0.9347756	0.8141934	0.1447512	0.1153716	1.0301305	0.7807617	0.8097830	0.4121244	0.8387820
600	1.0530288	0.9640672	0.7434725	0.1588584	0.1493417	1.0131382	0.8821115	0.8095611	0.4342969	0.9401439
650	1.0976858	0.9943070	0.7939037	0.1180058	0.1352917	1.0002394	0.8356822	0.8282371	0.4409231	1.0240979
700	0.9565034	0.9020698	0.7853917	0.1664602	0.1339998	1.1100615	0.9258012	0.8953013	0.4548354	1.0849654
750	1.0569612	0.9991148	0.7336912	0.1660748	0.1593599	1.0309049	0.9839608	0.8626173	0.4863290	0.9699628
800	1.0290453	0.9868390	0.6419362	0.1446354	0.1590846	1.0329635	0.8728619	0.8415376	0.4930671	0.9447547
850	1.0122014	0.9222399	0.6419366	0.1792971	0.1229041	0.9486399	0.9324795	0.7735502	0.4325745	0.8513763
900	1.0003036	0.8981393	0.7021249	0.1415950	0.1345262	0.9777019	0.9529574	0.8286357	0.4700633	0.8639177
950	1.0767752	0.9500302	0.7074522	0.1226798	0.1302774	0.9879427	0.9937085	0.7904797	0.4848847	0.9722621
1000	1.2110530	0.8951945	0.8314863	0.1163146	0.1674903	1.0488738	0.9523035	0.7000064	0.4832866	1.0098359

0	1.0205954	1.0025112	0.7320524	0.1445737	0.1120202	1.0314729	0.9378306	0.7046024	0.5939311	1.1207994
50	1.0421466	0.9322952	0.8589069	0.0838781	0.1589269	0.9849012	0.9127893	0.4413026	0.4696138	1.0448030
100	0.9912171	0.9086056	1.0067127	0.1173237	0.1357087	0.9634143	0.9181264	0.1920105	0.2803048	1.0641894
150	0.9710100	0.8726018	0.8850495	0.1659230	0.1272392	0.9487627	0.9679550	0.1062311	0.2272349	1.0330117
200	0.9907299	0.8915675	0.8310238	0.1633153	0.1624133	0.9790464	0.9573102	0.1060879	0.2194702	1.0991528
250	1.0280379	0.8511110	0.8241371	0.1548428	0.1154225	1.1353706	0.8963187	0.1108181	0.1967020	1.0494674
300	0.9930560	0.8966774	0.8397236	0.1708907	0.1454531	1.1448854	0.9120240	0.0906037	0.1974274	1.0151431
350	1.0081313	0.9173040	0.8247425	0.1222521	0.1198587	1.0980950	0.9408828	0.0618635	0.1862339	1.0070769
400	1.0391085	0.9232818	0.6969919	0.1179629	0.1131480	1.0280101	0.9854285	0.0640878	0.2135236	1.0151454
450	0.9743416	0.9087567	0.7865673	0.1181462	0.1385315	0.9413224	0.9404034	0.0521323	0.2035888	1.0033640
500	0.9910446	0.8690881	0.8331971	0.1292708	0.1834265	1.0645904	0.9523311	0.0521891	0.2200763	1.0244304
550	0.9794822	0.9838414	0.8001221	0.1546232	0.1419856	1.0607308	0.9910918	0.3602145	0.2806363	0.9789844
600	0.9082621	0.9842094	0.7803837	0.1653484	0.1527491	1.1289628	1.0013861	0.7218528	0.3853966	0.9839001
650	0.8905025	1.0548499	0.8009096	0.1887995	0.1142010	1.0989303	0.9951428	0.8016979	0.4321749	0.9365898
700	0.9426152	1.0670901	0.8000362	0.1440385	0.0975481	0.9852403	0.9561791	0.8001853	0.4837100	0.9855994
750	0.9253814	0.9365660	0.7455693	0.1481492	0.1306058	0.9956463	0.9056099	0.7116606	0.4589795	1.0268983
800	0.9811737	0.8602780	0.8322498	0.1604991	0.1243919	1.0045394	0.9044541	0.8228579	0.5043221	1.0296343
850	0.9612364	0.8591154	0.7539963	0.1406589	0.1034965	0.8730143	0.9391728	0.8055390	0.5280872	1.0539724
900	0.9690287	0.8986563	0.8419902	0.1084037	0.1614189	0.9478640	0.9861575	0.6893743	0.5433323	0.9934654
950	1.0132235	0.9398237	0.7423029	0.1339106	0.1680015	0.8795354	1.0109852	0.6857143	0.5077409	1.0586898
1000	0.9223441	1.0043271	0.6643541	0.1608740	0.1580344	0.9714662	0.9835443	0.7189647	0.6411936	1.0164330
