YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W
0.0000000	0.9591548	0.7903662	0.2280360	0.3877380	0.6267221	0.5385948	1.0890649	0.0000000	0.9848796
0.5391182	0.0003725	0.0000000	0.1263882	0.5856535	0.8153989	1.1247005	0.0000000	0.6039563	0.9583401
0.8366188	0.0036158	0.0000000	0.1573835	0.4298506	0.7984988	0.9267320	0.0805186	0.0000000	1.0236266
0.1354716	1.0594169	0.5882743	0.1455361	0.5703735	0.9377385	0.9414231	0.0000000	0.0000000	1.0562082
