"Time"	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W
450	0.7343857	1.0000000	0.5683550	0.3253536	0.6345866	0.0246609	1.0000000	1.0000000	0.0007298	1.0000000
500	0.7343858	1.0000000	0.4493264	0.3508623	0.6500271	0.0246580	1.0000000	1.0000000	0.0007294	1.0000000
550	0.7343838	0.9999324	0.3623369	0.3689303	0.6002273	0.1447928	1.0000000	1.0000000	0.0783596	1.0000000
600	0.7343271	0.9995059	0.3195473	0.3381933	0.4380216	0.1817004	1.0000000	1.0000000	0.0985378	1.0000000
650	0.7341778	0.9990982	0.3808233	0.2553902	0.3426990	0.1930391	1.0000000	1.0000000	0.1037827	1.0000000
700	0.7340238	0.9988709	0.5781305	0.1800452	0.2842820	0.1965225	1.0000000	1.0000000	0.1051460	1.0000000
750	0.7339171	0.9987626	0.8022635	0.1319730	0.2379981	0.1975927	1.0000000	1.0000000	0.1055004	1.0000000
800	0.7338572	0.9987202	0.9273275	0.1047138	0.1997031	0.1979215	1.0000000	1.0000000	0.1055925	1.0000000
850	0.7338286	0.9987058	0.9734658	0.0898478	0.1703584	0.1980225	1.0000000	1.0000000	0.1056164	1.0000000
900	0.7338164	0.9987013	0.9884774	0.0819425	0.1498261	0.1980535	1.0000000	1.0000000	0.1056226	1.0000000
950	0.7338116	0.9986999	0.9936084	0.0778263	0.1365124	0.1980630	1.0000000	1.0000000	0.1056242	1.0000000
1000	0.7338099	0.9986994	0.9955811	0.0757037	0.1283729	0.1980660	1.0000000	1.0000000	0.1056247	1.0000000

0	0.7338089	0.9986992	0.9972411	0.0733502	0.1176577	0.1980673	1.0000000	1.0000000	0.1056248	1.0000000
50	0.7099694	0.8449366	0.0855819	0.0733720	0.1309829	0.0882904	0.5309196	0.5425148	0.1095792	0.7930241
100	0.6678291	0.8156486	0.0192786	0.0739637	0.1936847	0.1008446	0.4094970	0.3282787	0.1193585	0.7549445
150	0.6446298	0.8107977	0.0144560	0.0764156	0.2147471	0.1401461	0.3780665	0.2279539	0.1271738	0.7479386
200	0.6358060	0.8100386	0.0141041	0.0788600	0.1857488	0.1632373	0.3699306	0.1809727	0.1313173	0.7466496
250	0.6329132	0.8099024	0.0140798	0.0787416	0.1590573	0.1733825	0.3678246	0.1589718	0.1331041	0.7464125
300	0.6320213	0.8098723	0.0140825	0.0772683	0.1436608	0.1774757	0.3672795	0.1486690	0.1337886	0.7463688
350	0.6317528	0.8098639	0.0140876	0.0758801	0.1355681	0.1790766	0.3671384	0.1438443	0.1340321	0.7463608
400	0.6316726	0.8098611	0.0140914	0.0749562	0.1312950	0.1796937	0.3671019	0.1415850	0.1341146	0.7463593
450	0.6316485	0.8098601	0.0140938	0.0744137	0.1289820	0.1799295	0.3670924	0.1405269	0.1341416	0.7463591
500	0.6316412	0.8098597	0.0140952	0.0741090	0.1277067	0.1800189	0.3670900	0.1400314	0.1341502	0.7463590
550	0.6601801	0.9583484	0.9260734	0.0738724	0.1122191	0.6607074	0.8361698	0.5972846	0.1282430	0.9533349
600	0.7008446	0.9878916	0.9920331	0.0734659	0.1017538	0.5522696	0.9575922	0.8114121	0.1173110	0.9914145
650	0.7211946	0.9953077	0.9968442	0.0730929	0.0980146	0.3727913	0.9890226	0.9116860	0.1105541	0.9984204
700	0.7292250	0.9975075	0.9972370	0.0728609	0.0975065	0.2738791	0.9971585	0.9586434	0.1074925	0.9997094
750	0.7321596	0.9982388	0.9972998	0.0727514	0.0996554	0.2293503	0.9992645	0.9806331	0.1062867	0.9999465
800	0.7332074	0.9985080	0.9973246	0.0727360	0.1039807	0.2106361	0.9998096	0.9909306	0.1058488	0.9999902
850	0.7335832	0.9986158	0.9973334	0.0727951	0.1087596	0.2030274	0.9999507	0.9957529	0.1056981	0.9999982
900	0.7337210	0.9986617	0.9973300	0.0729020	0.1124915	0.1999979	0.9999872	0.9980111	0.1056482	0.9999997
950	0.7337733	0.9986820	0.9973183	0.0730224	0.1148500	0.1988103	0.9999967	0.9990686	0.1056321	0.9999999
1000	0.7337939	0.9986912	0.9973025	0.0731289	0.1161702	0.1983506	0.9999991	0.9995638	0.1056271	1.0000000

0	0.7338089	0.9986992	0.9972411	0.0733502	0.1176577	0.1980673	1.0000000	1.0000000	0.1056248	1.0000000
50	0.7337991	0.9985082	0.3919305	0.0733697	0.1298328	0.0889054	0.9134494	0.5858182	0.1056248	1.0000000
100	0.7336900	0.9978421	0.3479094	0.0739591	0.2071298	0.0617462	0.8910456	0.3918606	0.1056248	1.0000000
150	0.7334367	0.9970602	0.3446778	0.0783101	0.3226378	0.0583332	0.8852463	0.3010321	0.1056248	1.0000000
200	0.7331383	0.9965164	0.3442044	0.0934788	0.3967352	0.0598936	0.8837451	0.2584979	0.1056248	1.0000000
250	0.7329026	0.9962338	0.3431810	0.1197518	0.4313294	0.0615358	0.8833565	0.2385796	0.1056248	1.0000000
300	0.7327571	0.9961053	0.3402640	0.1475105	0.4489770	0.0625155	0.8832560	0.2292520	0.1056248	1.0000000
350	0.7326799	0.9960522	0.3343179	0.1700536	0.4617133	0.0630020	0.8832299	0.2248839	0.1056248	1.0000000
400	0.7326435	0.9960364	0.3256220	0.1869515	0.4727710	0.0632219	0.8832232	0.2228384	0.1056248	1.0000000
450	0.7326295	0.9960403	0.3156617	0.1999347	0.4823724	0.0633159	0.8832214	0.2218805	0.1056248	1.0000000
500	0.7326274	0.9960544	0.3057536	0.2103882	0.4904330	0.0633545	0.8832210	0.2214320	0.1056248	1.0000000
550	0.7326238	0.9960714	0.7980726	0.2132972	0.3974358	0.2019991	0.9697715	0.6354037	0.1056248	1.0000000
600	0.7326965	0.9967967	0.8241202	0.1787453	0.2806950	0.2212851	0.9921753	0.8292629	0.1056248	1.0000000
650	0.7329595	0.9976390	0.8839371	0.1332962	0.2222098	0.2143507	0.9979746	0.9200454	0.1056248	1.0000000
700	0.7332706	0.9981666	0.9462278	0.1035850	0.1866305	0.2067058	0.9994757	0.9625580	0.1056248	1.0000000
750	0.7335058	0.9984396	0.9778365	0.0881711	0.1616012	0.2021305	0.9998643	0.9824662	0.1056248	1.0000000
800	0.7336493	0.9985735	0.9898008	0.0806854	0.1443238	0.1998520	0.9999649	0.9917891	0.1056248	1.0000000
850	0.7337279	0.9986384	0.9941376	0.0770638	0.1331767	0.1988170	0.9999909	0.9961549	0.1056248	1.0000000
900	0.7337687	0.9986699	0.9958305	0.0752776	0.1264135	0.1983725	0.9999976	0.9981994	0.1056248	1.0000000
950	0.7337892	0.9986851	0.9965592	0.0743718	0.1224921	0.1981887	0.9999994	0.9991568	0.1056248	1.0000000
1000	0.7337993	0.9986925	0.9968985	0.0738992	0.1202873	0.1981147	0.9999998	0.9996051	0.1056248	1.0000000

0	0.7338089	0.9986992	0.9972411	0.0733502	0.1176577	0.1980673	1.0000000	1.0000000	0.1056248	1.0000000
50	0.6329228	0.4783371	0.9972432	0.0733644	0.1267095	0.1069226	1.0000000	1.0000000	0.0674452	0.8889162
100	0.4173926	0.3794023	0.9972363	0.0737503	0.1777283	0.0789213	1.0000000	1.0000000	0.0603969	0.8684789
150	0.2921258	0.3605952	0.9971564	0.0760989	0.2633022	0.0703188	1.0000000	1.0000000	0.0601464	0.8647188
200	0.2431443	0.3570172	0.9967404	0.0840804	0.3351792	0.0676760	1.0000000	1.0000000	0.0606839	0.8640270
250	0.2266046	0.3563347	0.9952483	0.0999229	0.3793617	0.0668640	1.0000000	1.0000000	0.0610223	0.8638997
300	0.2213938	0.3562037	0.9911396	0.1202414	0.4056573	0.0666146	1.0000000	1.0000000	0.0611714	0.8638763
350	0.2198127	0.3561782	0.9822344	0.1399946	0.4235893	0.0665380	1.0000000	1.0000000	0.0612284	0.8638720
400	0.2193433	0.3561732	0.9671519	0.1567906	0.4375830	0.0665144	1.0000000	1.0000000	0.0612486	0.8638712
450	0.2192058	0.3561722	0.9466372	0.1705251	0.4490697	0.0665072	1.0000000	1.0000000	0.0612553	0.8638711
500	0.2191658	0.3561720	0.9229140	0.1817906	0.4585231	0.0665050	1.0000000	1.0000000	0.0612575	0.8638711
550	0.3827270	0.8769365	0.8986467	0.1877094	0.3961937	0.1576490	1.0000000	1.0000000	0.1013960	0.9749549
600	0.5942615	0.9756378	0.8894721	0.1659437	0.2886875	0.1856500	1.0000000	1.0000000	0.1075010	0.9953922
650	0.6867094	0.9942833	0.9185217	0.1297616	0.2268370	0.1942525	1.0000000	1.0000000	0.1071120	0.9991522
700	0.7189750	0.9978285	0.9575356	0.1031622	0.1894594	0.1968953	1.0000000	1.0000000	0.1063246	0.9998440
750	0.7293024	0.9985179	0.9805536	0.0884001	0.1636978	0.1977072	1.0000000	1.0000000	0.1059012	0.9999713
800	0.7324668	0.9986583	0.9903605	0.0809404	0.1458675	0.1979567	1.0000000	1.0000000	0.1057245	0.9999947
850	0.7334135	0.9986890	0.9942346	0.0772412	0.1342159	0.1980333	1.0000000	1.0000000	0.1056588	0.9999990
900	0.7336931	0.9986964	0.9958347	0.0753868	0.1270565	0.1980568	1.0000000	1.0000000	0.1056360	0.9999998
950	0.7337751	0.9986984	0.9965482	0.0744361	0.1228664	0.1980641	1.0000000	1.0000000	0.1056284	1.0000000
1000	0.7337990	0.9986990	0.9968881	0.0739363	0.1204968	0.1980663	1.0000000	1.0000000	0.1056259	1.0000000

0	0.7338089	0.9986992	0.9972411	0.0733502	0.1176577	0.1980673	1.0000000	1.0000000	0.1056248	1.0000000
50	0.7980499	0.9989463	0.6018687	0.0733447	0.1164860	0.2594610	0.4909065	0.8408266	0.0746095	1.0000000
100	0.8164372	0.9992783	0.5731168	0.0732876	0.1073935	0.5335595	0.3591265	0.7662872	0.0665477	1.0000000
150	0.8217377	0.9994072	0.5710332	0.0731065	0.0999243	0.7893486	0.3250149	0.7313810	0.0644522	1.0000000
200	0.8232713	0.9994304	0.5708953	0.0729048	0.0967428	0.9104062	0.3161851	0.7150348	0.0639076	1.0000000
250	0.8237125	0.9994229	0.5709004	0.0727603	0.0954678	0.9575441	0.3138994	0.7073800	0.0637660	1.0000000
300	0.8238368	0.9994121	0.5709132	0.0726750	0.0949285	0.9749625	0.3133078	0.7037953	0.0637292	1.0000000
350	0.8238702	0.9994044	0.5709226	0.0726288	0.0946813	0.9813126	0.3131546	0.7021167	0.0637196	1.0000000
400	0.8238784	0.9994000	0.5709286	0.0726048	0.0945598	0.9836232	0.3131150	0.7013306	0.0637171	1.0000000
450	0.8238798	0.9993976	0.5709321	0.0725925	0.0944972	0.9844649	0.3131047	0.7009624	0.0637165	1.0000000
500	0.8238798	0.9993964	0.5709340	0.0725863	0.0944643	0.9847720	0.3131021	0.7007901	0.0637163	1.0000000
550	0.7597082	0.9991333	0.9663605	0.0725831	0.0944476	0.9363271	0.8221949	0.8598827	0.0947316	1.0000000
600	0.7412943	0.9987062	0.9951147	0.0725815	0.0944614	0.6646856	0.9539747	0.9343844	0.1027934	1.0000000
650	0.7359365	0.9985649	0.9972034	0.0725812	0.0946201	0.4151063	0.9880862	0.9692728	0.1048888	1.0000000
700	0.7343763	0.9985802	0.9973540	0.0725840	0.0953747	0.2890654	0.9969161	0.9856107	0.1054335	1.0000000
750	0.7339371	0.9986240	0.9973639	0.0725978	0.0977641	0.2347391	0.9992017	0.9932616	0.1055751	1.0000000
800	0.7338244	0.9986576	0.9973623	0.0726394	0.1022869	0.2125498	0.9997934	0.9968445	0.1056119	1.0000000
850	0.7338016	0.9986776	0.9973565	0.0727242	0.1075243	0.2037099	0.9999465	0.9985223	0.1056215	1.0000000
900	0.7338008	0.9986884	0.9973453	0.0728468	0.1117435	0.2002424	0.9999862	0.9993080	0.1056239	1.0000000
950	0.7338036	0.9986939	0.9973291	0.0729812	0.1144458	0.1988982	0.9999964	0.9996759	0.1056246	1.0000000
1000	0.7338059	0.9986966	0.9973104	0.0731005	0.1159630	0.1983823	0.9999991	0.9998482	0.1056248	1.0000000

0	0.7338089	0.9986992	0.9972411	0.0733502	0.1176577	0.1980673	1.0000000	1.0000000	0.1056248	1.0000000
50	0.6457434	0.5301232	0.9972466	0.0733458	0.1174047	0.2080805	0.8863837	0.5803361	0.1056248	1.0000000
100	0.4598434	0.4406079	0.9972653	0.0733309	0.1148442	0.2389261	0.8569739	0.3838113	0.1056248	1.0000000
150	0.3498439	0.4232493	0.9973171	0.0732664	0.1100586	0.2709346	0.8493611	0.2917805	0.1056248	1.0000000
200	0.3059892	0.4197608	0.9974226	0.0731475	0.1057155	0.2930165	0.8473905	0.2486833	0.1056248	1.0000000
250	0.2909176	0.4190157	0.9975676	0.0730153	0.1028231	0.3053240	0.8468804	0.2285013	0.1056248	1.0000000
300	0.2860738	0.4188400	0.9977061	0.0729048	0.1011359	0.3113731	0.8467484	0.2190503	0.1056248	1.0000000
350	0.2845656	0.4187918	0.9978075	0.0728263	0.1002079	0.3141182	0.8467142	0.2146244	0.1056248	1.0000000
400	0.2841015	0.4187760	0.9978705	0.0727756	0.0997119	0.3152989	0.8467053	0.2125518	0.1056248	1.0000000
450	0.2839582	0.4187698	0.9979061	0.0727447	0.0994510	0.3157879	0.8467030	0.2115813	0.1056248	1.0000000
500	0.2839132	0.4187672	0.9979253	0.0727267	0.0993149	0.3159849	0.8467025	0.2111268	0.1056248	1.0000000
550	0.4267820	0.8860488	0.9976118	0.0727166	0.0993066	0.2986710	0.9603186	0.6305779	0.1056248	1.0000000
600	0.6101839	0.9758096	0.9974013	0.0727132	0.1000354	0.2591673	0.9897284	0.8270030	0.1056248	1.0000000
650	0.6913852	0.9936236	0.9973586	0.0727248	0.1021903	0.2290893	0.9973412	0.9189871	0.1056248	1.0000000
700	0.7201406	0.9973935	0.9973474	0.0727640	0.1056327	0.2124096	0.9993118	0.9620624	0.1056248	1.0000000
750	0.7295154	0.9982888	0.9973393	0.0728370	0.1094159	0.2043295	0.9998218	0.9822342	0.1056248	1.0000000
800	0.7324633	0.9985432	0.9973286	0.0729359	0.1125740	0.2006962	0.9999539	0.9916804	0.1056248	1.0000000
850	0.7333801	0.9986320	0.9973149	0.0730420	0.1147435	0.1991395	0.9999881	0.9961040	0.1056248	1.0000000
900	0.7336675	0.9986684	0.9972996	0.0731368	0.1160535	0.1984950	0.9999969	0.9981755	0.1056248	1.0000000
950	0.7337599	0.9986847	0.9972850	0.0732104	0.1167846	0.1982350	0.9999992	0.9991456	0.1056248	1.0000000
1000	0.7337908	0.9986923	0.9972727	0.0732616	0.1171759	0.1981321	0.9999998	0.9995999	0.1056248	1.0000000

0	0.7338089	0.9986992	0.9972411	0.0733502	0.1176577	0.1980673	1.0000000	1.0000000	0.1056248	1.0000000
50	0.8401429	0.9990009	0.4392373	0.0735292	0.1553015	0.0718546	1.0000000	0.5062999	0.0575514	1.0000000
100	0.8705256	0.9993990	0.3986481	0.0751782	0.2791005	0.0330798	1.0000000	0.2751046	0.0450558	1.0000000
150	0.8792375	0.9995709	0.3955922	0.0873034	0.4450524	0.0211675	1.0000000	0.1668380	0.0418078	1.0000000
200	0.8817428	0.9996290	0.3945645	0.1284572	0.5344574	0.0175078	1.0000000	0.1161377	0.0409636	1.0000000
250	0.8824646	0.9996472	0.3909948	0.1915830	0.5802523	0.0163834	1.0000000	0.0923952	0.0407441	1.0000000
300	0.8826727	0.9996528	0.3826743	0.2532639	0.6129136	0.0160380	1.0000000	0.0812768	0.0406871	1.0000000
350	0.8827328	0.9996549	0.3725427	0.3040250	0.6405622	0.0159319	1.0000000	0.0760702	0.0406723	1.0000000
400	0.8827502	0.9996562	0.3650869	0.3445048	0.6636455	0.0158993	1.0000000	0.0736320	0.0406684	1.0000000
450	0.8827553	0.9996571	0.3607242	0.3768745	0.6820985	0.0158893	1.0000000	0.0724902	0.0406674	1.0000000
500	0.8827569	0.9996576	0.3581047	0.4026524	0.6964526	0.0158862	1.0000000	0.0719555	0.0406672	1.0000000
550	0.7765724	0.9991090	0.4737561	0.4186913	0.6426476	0.1420980	1.0000000	0.5654052	0.0887405	1.0000000
600	0.7460377	0.9981259	0.2510024	0.3845644	0.4714227	0.1808725	1.0000000	0.7964832	0.1012361	1.0000000
650	0.7371223	0.9981207	0.2696922	0.2922049	0.3688677	0.1927847	1.0000000	0.9046950	0.1044841	1.0000000
700	0.7345940	0.9983458	0.4450748	0.2046520	0.3066851	0.1964444	1.0000000	0.9553695	0.1053283	1.0000000
750	0.7339315	0.9984872	0.7074402	0.1470275	0.2569883	0.1975687	1.0000000	0.9791000	0.1055477	1.0000000
800	0.7337835	0.9985792	0.8876197	0.1134885	0.2147133	0.1979141	1.0000000	0.9902127	0.1056048	1.0000000
850	0.7337678	0.9986356	0.9604699	0.0947376	0.1812776	0.1980202	1.0000000	0.9954167	0.1056196	1.0000000
900	0.7337793	0.9986669	0.9842941	0.0845554	0.1571877	0.1980528	1.0000000	0.9978537	0.1056235	1.0000000
950	0.7337914	0.9986832	0.9921224	0.0791842	0.1411691	0.1980628	1.0000000	0.9989949	0.1056245	1.0000000
1000	0.7337994	0.9986914	0.9949825	0.0764035	0.1311723	0.1980659	1.0000000	0.9995293	0.1056247	1.0000000

0	0.7338089	0.9986992	0.9972411	0.0733502	0.1176577	0.1980673	1.0000000	1.0000000	0.1056248	1.0000000
50	0.7338083	0.9986776	0.9971181	0.0764630	0.1179612	0.1980673	1.0000000	1.0000000	0.1105854	0.7454859
100	0.7337863	0.9984688	0.9968642	0.0772338	0.1188255	0.1980673	1.0000000	1.0000000	0.1233236	0.6986602
150	0.7336948	0.9980556	0.9966852	0.0774418	0.1196311	0.1980673	1.0000000	1.0000000	0.1338859	0.6900452
200	0.7335376	0.9976409	0.9965915	0.0775149	0.1201620	0.1980673	1.0000000	1.0000000	0.1396193	0.6884601
250	0.7333731	0.9973592	0.9965470	0.0775513	0.1204626	0.1980673	1.0000000	1.0000000	0.1421252	0.6881685
300	0.7332478	0.9972101	0.9965259	0.0775733	0.1206216	0.1980673	1.0000000	1.0000000	0.1430927	0.6881149
350	0.7331709	0.9971430	0.9965155	0.0775869	0.1207038	0.1980673	1.0000000	1.0000000	0.1434386	0.6881050
400	0.7331305	0.9971160	0.9965100	0.0775951	0.1207464	0.1980673	1.0000000	1.0000000	0.1435561	0.6881032
450	0.7331115	0.9971059	0.9965071	0.0775999	0.1207689	0.1980673	1.0000000	1.0000000	0.1435946	0.6881029
500	0.7331032	0.9971023	0.9965055	0.0776026	0.1207809	0.1980673	1.0000000	1.0000000	0.1436069	0.6881028
550	0.7331019	0.9971636	0.9966482	0.0744876	0.1204661	0.1980673	1.0000000	1.0000000	0.1353459	0.9426169
600	0.7331538	0.9975837	0.9969154	0.0737149	0.1195964	0.1980673	1.0000000	1.0000000	0.1206638	0.9894426
650	0.7333116	0.9980946	0.9970865	0.0735052	0.1187869	0.1980673	1.0000000	1.0000000	0.1118784	0.9980576
700	0.7335009	0.9984246	0.9971706	0.0734311	0.1182532	0.1980673	1.0000000	1.0000000	0.1079732	0.9996426
750	0.7336455	0.9985871	0.9972092	0.0733944	0.1179505	0.1980673	1.0000000	1.0000000	0.1064523	0.9999343
800	0.7337313	0.9986566	0.9972272	0.0733726	0.1177904	0.1980673	1.0000000	1.0000000	0.1059038	0.9999879
850	0.7337750	0.9986838	0.9972360	0.0733593	0.1177076	0.1980673	1.0000000	1.0000000	0.1057159	0.9999978
900	0.7337950	0.9986939	0.9972406	0.0733514	0.1176648	0.1980673	1.0000000	1.0000000	0.1056538	0.9999996
950	0.7338035	0.9986974	0.9972430	0.0733468	0.1176424	0.1980673	1.0000000	1.0000000	0.1056339	0.9999999
1000	0.7338069	0.9986986	0.9972444	0.0733442	0.1176305	0.1980673	1.0000000	1.0000000	0.1056276	1.0000000
