YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W
0.5327664	0.0000068	0.0000030	0.3935479	0.9775093	0.3371484	0.9332637	0.9659528	1.0000000	0.0436769
0.9999833	0.0000068	0.2304837	0.3865094	0.9999994	0.0325550	0.0000012	0.9659528	1.0000000	0.0436627
0.9939411	0.0388516	0.0000030	0.3865094	0.9999994	0.0325550	0.0000012	0.9659528	1.0000000	0.0436627
0.9964441	0.0389416	0.2093732	0.9999992	0.0000015	0.0325601	0.0000036	0.9659528	1.0000000	0.9998943
