YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C
0.1266053	0.0453942	0.0000000	0.0000000	0.9968357	0.0297955	0.5811110	0.5874773	0.4182631	0.8815858
0.1266054	0.0453942	0.0000005	0.1797701	0.9999777	0.9998585	0.0025153	0.0322369	0.0241715	0.0000008
0.1838076	0.0823222	0.6044518	0.4493196	0.0000020	0.0128249	0.9017114	0.8484443	0.5687351	0.0000001
0.1421424	0.0556285	0.4335095	0.7654889	0.9999997	0.0000003	0.0000019	0.9328155	0.6958871	0.6503757
