"Time"	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C
800	1.0004924	0.7795471	0.1244437	0.0994148	0.1300192	0.2615449	0.9793743	0.7863753	0.2461241	0.9597819
850	0.9260473	0.8640166	0.0953948	0.1041088	0.1363005	0.2690250	0.9526680	0.9245495	0.2614108	1.0144717
900	0.9737845	0.7403100	0.1339978	0.0795256	0.1123613	0.2248772	0.9345200	0.8446087	0.2528150	0.9825476
950	0.9829669	0.8197222	0.1028482	0.0706880	0.1197178	0.2453302	0.9233163	0.8691969	0.2712758	0.9304376
1000	1.0146861	0.7645938	0.1182385	0.0792818	0.1038518	0.3020772	0.9862149	0.8439177	0.2351089	0.9554501

0	0.9360758	0.8503510	0.1241217	0.1002790	0.1300317	0.2283574	0.9986520	0.8586638	0.2281575	0.9586656
50	0.9631996	0.8491045	0.0853118	0.1011178	0.1281734	0.0403214	1.0282921	0.9721292	0.2317527	0.3304099
100	0.9468495	0.9130070	0.0479079	0.0844109	0.0848980	0.0122802	0.9977381	0.9827763	0.3335922	0.1187787
150	1.1317005	1.0248148	0.0357020	0.1032270	0.0809645	0.0067186	1.0567499	0.8716583	0.6699799	0.0851168
200	0.9233700	1.0657992	0.0368507	0.0880275	0.0893107	0.0103310	0.9811548	0.8213507	0.8311669	0.0649590
250	0.9393708	1.0417514	0.0201011	0.0587919	0.0728257	0.0210049	1.0525579	0.7525046	0.9058362	0.0615131
300	0.9846097	1.0365834	0.0136845	0.0838570	0.0781552	0.0087006	0.9629353	0.6497140	0.8388942	0.0698273
350	0.9605609	0.9441171	0.0177675	0.0709093	0.0942440	0.0268872	0.9692338	0.6126755	0.9829155	0.0347164
400	1.0257268	0.9919142	0.0252360	0.1010406	0.0857391	0.0225971	0.9938136	0.5172203	0.9531530	0.0409484
450	1.0305714	0.9185934	0.0352725	0.0698186	0.0874122	0.0162687	0.9604111	0.5117938	0.9552114	0.0445045
500	1.1252986	1.0332497	0.0400795	0.0729629	0.0951300	0.0073860	0.9984457	0.4807141	0.9629542	0.0502748
550	1.0343466	1.0219085	0.0329211	0.0705968	0.1031189	0.2163777	0.9836873	0.5236455	0.5917792	0.7171707
600	1.0349479	0.9590226	0.0301150	0.0526317	0.0774898	0.2001141	0.9621879	0.6311386	0.3024274	0.8544521
650	1.0613432	0.8874821	0.0394550	0.0677955	0.1180916	0.2179406	0.9091035	0.7942228	0.2779617	1.0579225
700	0.9841572	0.9980021	0.0930910	0.0834969	0.1367835	0.2560253	1.0002144	0.9419708	0.2744102	1.0314647
750	1.0571247	0.8642074	0.1266597	0.1323739	0.1642945	0.2810189	0.9163722	0.9143841	0.2544075	0.9657114
800	1.0495843	0.8792707	0.1031711	0.0754804	0.1860005	0.3020985	0.9470859	0.9359346	0.2576538	1.0011787
850	0.9472826	0.8616465	0.1383040	0.0960356	0.1314665	0.2565101	1.0255183	0.9452362	0.2482299	0.9564688
900	1.0135740	0.8138487	0.1343865	0.0868285	0.1034380	0.2538953	1.0129068	0.8845598	0.2302253	1.0057814
950	0.9562186	0.7693026	0.0901724	0.1049944	0.1219812	0.2557397	0.9915173	0.9153832	0.2214991	1.0588329
1000	1.0823516	0.8058921	0.1460008	0.0976211	0.1635857	0.2367070	0.9421914	0.9615991	0.2497632	1.0351803

0	0.9360758	0.8503510	0.1241217	0.1002790	0.1300317	0.2283574	0.9986520	0.8586638	0.2281575	0.9586656
50	0.9336383	0.7859622	0.2829399	0.0802563	0.1371633	0.2641045	0.9886884	0.8443927	0.2075718	1.0267579
100	0.9738476	0.6143245	0.2824884	0.1265738	0.1572585	0.2202437	1.0284527	0.9212200	0.2143433	0.9887756
150	1.0354420	0.6953930	0.2355588	0.0981145	0.1372915	0.2327866	0.9849024	0.9193896	0.2597482	1.0205015
200	1.0379380	0.6265051	0.2925771	0.0914985	0.1416978	0.2531796	1.0541511	0.9046566	0.2211243	1.0499066
250	0.9115372	0.5850493	0.2128711	0.0991577	0.1611511	0.2706844	1.0262234	0.8404258	0.1922109	0.9864863
300	0.9848389	0.6054104	0.3154687	0.1051641	0.1306832	0.2483671	0.9483428	1.0069108	0.2258568	1.0679817
350	0.9025306	0.5767696	0.3256446	0.0728349	0.1749696	0.2469342	0.9836268	0.9403524	0.2480107	1.0491905
400	1.0466165	0.5390156	0.2929967	0.0789907	0.1561569	0.2658159	0.9746991	0.9295734	0.2452015	0.9674818
450	0.9287678	0.6045219	0.3050766	0.0951984	0.1290630	0.2700505	1.0029036	0.9183685	0.2731477	0.9929741
500	0.8797184	0.5722920	0.2629759	0.0989067	0.1275740	0.2555871	1.0096042	0.8514403	0.2661818	0.9965777
550	0.9595293	0.5985349	0.1272920	0.0927099	0.1365896	0.2592117	0.9899670	0.8084886	0.2603177	0.8977428
600	1.0124913	0.7401848	0.1361300	0.1100464	0.1271946	0.2057737	0.9776617	0.8411840	0.2485066	1.0136636
650	0.9185205	0.8336242	0.1349323	0.1018243	0.1477772	0.2712166	0.9819662	0.8654190	0.1717159	1.0823728
700	0.9502740	0.7951364	0.1048756	0.0904000	0.1236566	0.2454901	0.9691427	0.7832480	0.2415622	1.0198860
750	0.9501103	0.7801522	0.1357184	0.0828098	0.1819466	0.2936005	0.9806629	0.8655391	0.2401733	1.0132049
800	0.9477757	0.7059819	0.1624583	0.1275014	0.1550323	0.3489302	0.9826791	0.8760322	0.2135666	1.0201930
850	0.9509025	0.7635159	0.2089528	0.0895660	0.1867788	0.3200650	1.0167669	0.9082305	0.2370620	1.0042678
900	0.9290499	0.7943955	0.2162546	0.1075681	0.1485926	0.2258535	1.0729850	0.8829227	0.2138152	1.0145093
950	0.9742979	0.7509170	0.1246738	0.1095405	0.1541123	0.2280630	1.0487807	0.8737018	0.2273464	1.0493637
1000	0.9415548	0.8219419	0.1788097	0.1007925	0.1597498	0.2621765	1.0012069	0.8943162	0.2330217	1.0457574

0	0.9360758	0.8503510	0.1241217	0.1002790	0.1300317	0.2283574	0.9986520	0.8586638	0.2281575	0.9586656
50	1.1048470	0.8600975	0.2056024	0.1121142	0.4336724	0.0760124	0.9929317	0.9002629	0.0766931	1.0570083
100	0.9636258	0.6930430	0.4362434	0.1924819	0.4721239	0.0397643	0.9728827	0.9761063	0.0271130	1.0299922
150	0.8324257	0.4454563	0.4887888	0.2630355	0.4695605	0.0591851	0.9360667	0.9499736	0.0177841	0.8337263
200	0.8217567	0.3482752	0.4317514	0.2673694	0.5545031	0.0700573	0.9729299	0.9919255	0.0075258	0.8881504
250	0.7829487	0.3244088	0.4365147	0.3156649	0.5416461	0.0701027	0.9774896	0.9290688	0.0016856	0.8096732
300	0.6294180	0.3418352	0.4410452	0.3572064	0.5916623	0.0693836	1.0554511	0.9893708	0.0000000	0.8569689
350	0.6035048	0.3388915	0.4245295	0.3434142	0.5633371	0.0360693	1.0551629	1.0235169	0.0015538	0.8623574
400	0.5543429	0.4389872	0.4094177	0.3516455	0.5439021	0.0678700	0.9668030	0.9896963	0.0022070	0.8617542
450	0.8029913	0.4177144	0.4366098	0.3821675	0.5438594	0.0601753	1.0072618	1.0457526	0.0002169	0.8145816
500	0.7744077	0.4424830	0.3922639	0.3514332	0.5312831	0.0395820	0.9815420	1.0177758	0.0001663	0.9782513
550	0.7609526	0.4409728	0.4156315	0.2834921	0.2759351	0.2200061	1.0041509	0.9650635	0.1780305	0.9840368
600	0.7538767	0.3938669	0.2831798	0.1976562	0.1926972	0.2373537	1.1274828	0.8622670	0.2556313	0.8994766
650	0.7123835	0.4913697	0.1950314	0.1543650	0.1701274	0.2484959	1.0890862	0.9085901	0.2223029	0.9516397
700	0.7973015	0.5871167	0.1896446	0.1356150	0.1391077	0.2033354	1.0695506	0.9315615	0.2382670	1.0045021
750	0.9066861	0.6889534	0.1408618	0.1299204	0.1290665	0.2754269	0.9962977	0.9664295	0.2404924	0.9807069
800	0.9337067	0.7898893	0.1363192	0.0950780	0.1538489	0.2681451	1.0037067	0.9326087	0.2387475	1.0379166
850	0.9556330	0.8190757	0.1615370	0.1106321	0.1444534	0.2299205	0.9063593	0.9568587	0.2608498	1.0105283
900	1.0327262	0.7516450	0.1368989	0.0954969	0.1522244	0.2641827	0.8413123	0.8644395	0.2654974	0.9533387
950	1.0512938	0.7659502	0.1779746	0.1157694	0.1491741	0.2913776	0.9396304	0.8720029	0.2586975	0.9447079
1000	0.9245185	0.7065382	0.1569688	0.1166899	0.1480704	0.3280706	1.0114127	0.8547716	0.2352370	1.0277424

0	0.9360758	0.8503510	0.1241217	0.1002790	0.1300317	0.2283574	0.9986520	0.8586638	0.2281575	0.9586656
50	0.9464402	0.5217421	0.1024423	0.1220902	0.0774236	0.2425985	1.0685722	0.9799422	0.2383055	0.5182866
100	0.9572835	0.5004241	0.0303769	0.1086941	0.0526330	0.2415694	0.9709588	0.9262989	0.2580369	0.3466292
150	0.9591578	0.5622782	0.0396965	0.0794769	0.0536814	0.2903286	1.0350199	0.8559899	0.3905483	0.3061785
200	0.9221091	0.5232522	0.0271505	0.0824372	0.0753808	0.2726706	0.9444449	0.8376439	0.4236443	0.2868448
250	0.8917043	0.4784332	0.0482017	0.0819994	0.0626376	0.2570595	1.0301801	0.8892227	0.4232005	0.2763401
300	0.8519907	0.5478821	0.0252884	0.0714217	0.0590087	0.2360087	1.0432627	0.8435225	0.4224547	0.2812163
350	0.9280449	0.5571048	0.0206121	0.0762775	0.0555100	0.2693301	1.0193578	0.7990884	0.4234180	0.3004971
400	0.9630650	0.5821953	0.0179871	0.0499000	0.0462070	0.2239478	1.0027973	0.8882547	0.4660185	0.3032265
450	0.8784697	0.6835428	0.0213730	0.0969222	0.0556939	0.2519501	0.9296918	0.8501649	0.5142891	0.3073906
500	0.9312577	0.5795873	0.0233909	0.0806491	0.0570168	0.3044615	1.0313056	0.8134652	0.4659508	0.3114199
550	1.0341345	0.9149308	0.0313913	0.0774468	0.1550248	0.2819593	0.9564690	0.9297682	0.3235311	0.8384229
600	0.9947539	1.0071767	0.0694387	0.0859121	0.1295670	0.2483824	1.0684980	0.9326667	0.2559458	0.9675116
650	1.0601880	0.9872114	0.0782303	0.0933211	0.1077002	0.2074941	1.0060020	0.8876037	0.2264793	1.0711356
700	0.9421332	1.0199427	0.1038092	0.0868165	0.1102142	0.2426331	0.9392613	0.8635044	0.2247816	1.0787152
750	0.9244712	0.9214057	0.1435599	0.0721190	0.1261475	0.2583684	0.9260955	0.8907850	0.2258799	0.9919227
800	0.9729742	0.8797712	0.1067766	0.0771591	0.1456106	0.2627721	0.9331464	0.9895726	0.2288445	0.9508726
850	0.9935206	0.8667712	0.1047653	0.0925229	0.1109938	0.2673215	1.0140538	0.9366266	0.2440308	1.0008675
900	0.9366287	0.8487244	0.1443703	0.1145177	0.1113221	0.2497958	0.9911702	0.8960062	0.2224814	1.0150318
950	1.0697590	0.8375438	0.1215501	0.0989342	0.1198778	0.2337572	1.0183826	0.8037555	0.2389090	1.0379825
1000	0.9894048	0.7867685	0.0909783	0.0962593	0.1441114	0.2827834	0.9897005	0.8486482	0.2531091	1.0281018

0	0.9360758	0.8503510	0.1241217	0.1002790	0.1300317	0.2283574	0.9986520	0.8586638	0.2281575	0.9586656
50	1.0266969	0.3007754	0.1109808	0.0992719	0.1569917	0.3092407	0.9291348	0.8584223	0.2699489	0.8675038
100	0.6206919	0.1882207	0.1247726	0.1211238	0.1660053	0.2978669	0.9831724	0.8651650	0.2335573	0.9605540
150	0.2935167	0.1526365	0.1012526	0.0986236	0.1412518	0.2593473	1.0036971	0.8882646	0.2569579	0.8681307
200	0.2460746	0.1493744	0.1038072	0.1056809	0.1674477	0.2235605	1.0788679	0.9176448	0.2247308	0.8949096
250	0.1530812	0.1164223	0.1090995	0.1077943	0.1380455	0.2582006	1.0437071	0.9181835	0.2038472	0.9309678
300	0.1131052	0.1057798	0.0661141	0.1013927	0.1523600	0.2442050	0.9618337	1.0343225	0.2083307	0.9436055
350	0.1269198	0.1368478	0.0962848	0.0994440	0.1695565	0.2903449	0.9627006	1.0019857	0.2557842	0.9349125
400	0.1439719	0.1686148	0.1884754	0.0985436	0.1550277	0.3276630	1.0758608	0.9590782	0.2429592	0.9817288
450	0.1221072	0.1106966	0.1265934	0.1304181	0.1120819	0.2503225	0.9598033	0.9083858	0.2298253	0.9472679
500	0.1094578	0.1118111	0.1200063	0.1284433	0.1287406	0.2618472	1.0765597	0.9130494	0.2309804	0.9011696
550	0.4775077	0.6764225	0.0818742	0.0836157	0.1166121	0.2327244	1.0019338	0.9454159	0.2006961	0.9166240
600	0.9831285	0.8588008	0.1087971	0.0695972	0.1401060	0.2858527	0.9284028	0.9305749	0.2062861	0.9833580
650	0.9919784	0.9265296	0.1809862	0.0929721	0.1954588	0.2924004	1.0043529	0.9047785	0.2131001	1.0366358
700	0.9860697	0.7956978	0.1522371	0.1262110	0.1403974	0.2940171	0.9841058	0.9694092	0.1986804	1.0201399
750	0.9553847	0.8788286	0.1466962	0.0857437	0.1507322	0.3011636	0.9845779	0.9160300	0.2206545	0.9974436
800	0.9419731	0.7772883	0.1220883	0.1014412	0.1340654	0.2846945	0.9474925	0.9196951	0.2368546	1.0004894
850	0.9478035	0.9457739	0.1468154	0.1759885	0.1521819	0.2790907	0.9930932	0.9101425	0.2437422	1.0697365
900	0.9580772	0.7891189	0.1729760	0.1308790	0.1387535	0.2584490	1.0205789	0.8706935	0.2158681	1.0643181
950	1.0143655	0.8161820	0.1752168	0.1216695	0.1419595	0.2374433	1.0433829	0.9387136	0.2351463	1.0518975
1000	0.9573492	0.8271488	0.1429097	0.0927011	0.1219372	0.1927182	1.1015703	0.9733998	0.2366182	0.9958727

0	0.9360758	0.8503510	0.1241217	0.1002790	0.1300317	0.2283574	0.9986520	0.8586638	0.2281575	0.9586656
50	0.9972602	0.2537363	0.2330532	0.0775981	0.1639132	0.2820025	1.0037563	0.9611267	0.3102657	1.0024761
100	0.5964656	0.1222474	0.3049097	0.0804011	0.1494138	0.2925446	1.0448736	0.9332381	0.2428426	0.9688182
150	0.1483850	0.0604335	0.3089773	0.1023863	0.1467755	0.2552754	0.9297845	0.9167782	0.2312092	0.9720689
200	0.1063687	0.0565331	0.2844682	0.1112962	0.1002855	0.2560026	0.9770670	0.9733910	0.2285361	0.9987782
250	0.1225060	0.0436014	0.2914311	0.1063778	0.1238367	0.2254842	0.9784054	0.8506108	0.2531227	0.9396600
300	0.1213017	0.0363014	0.2336212	0.1131043	0.1414087	0.1979086	1.0217719	0.8753272	0.2941369	0.9158293
350	0.1085233	0.0557645	0.2313789	0.0929977	0.1264543	0.2922044	0.9507815	0.9317121	0.2565835	0.9391218
400	0.1223376	0.0909018	0.2859294	0.0615434	0.1113702	0.2142945	0.9871303	0.8192534	0.2401374	0.9800377
450	0.0993622	0.0669065	0.2157741	0.0690108	0.1180609	0.2715939	0.9975799	0.8263370	0.2886602	1.0491376
500	0.1463463	0.0638793	0.2772733	0.0729854	0.1455736	0.3113850	0.9407733	0.8784810	0.2944289	1.0239020
550	0.2350662	0.4978747	0.1600961	0.0986042	0.1493622	0.2914939	0.9563406	0.9400407	0.2378530	1.0441314
600	0.7791229	0.7258784	0.0967170	0.0895566	0.1197562	0.2758253	0.9809086	0.8522471	0.2293683	0.9255167
650	0.9441549	0.7712396	0.1005269	0.1033815	0.1034875	0.2852332	0.9284300	0.8672004	0.2559059	0.9653756
700	0.9536039	0.9154133	0.0923635	0.0837394	0.1382435	0.2994310	0.9617085	0.8596493	0.2654738	1.0111028
750	0.9949569	0.9596308	0.0833266	0.0857817	0.1419601	0.2843455	0.9499120	0.8441583	0.2006394	0.9005383
800	1.0551918	0.9703491	0.0788496	0.0773707	0.1632088	0.2640200	0.9712406	0.9202554	0.2019848	0.9920571
850	0.9157475	0.8510667	0.1614367	0.0880879	0.1598213	0.2739779	1.0070559	0.9001507	0.2498701	1.0507334
900	1.0479568	0.7934085	0.1079650	0.0986641	0.1739261	0.2767114	0.9768975	0.8679911	0.2248210	1.0018769
950	1.0141883	0.7491751	0.1505264	0.1121582	0.1919888	0.2191781	1.0972037	0.8679765	0.2132365	0.9674850
1000	1.0507366	0.6870065	0.1595434	0.1220772	0.1686064	0.2882887	1.0498235	0.8515828	0.2126080	1.0291475

0	0.9360758	0.8503510	0.1241217	0.1002790	0.1300317	0.2283574	0.9986520	0.8586638	0.2281575	0.9586656
50	0.8862843	0.7784612	0.0645989	0.0742347	0.0927602	0.0881616	0.9896983	0.9069779	0.0904679	1.0608514
100	0.9512890	0.8363675	0.0989373	0.0948612	0.0958958	0.0637499	0.9674706	1.0245622	0.0455426	1.0074335
150	1.0283617	0.8456717	0.0963428	0.0937424	0.1081552	0.0647949	1.0684916	1.0405718	0.0174179	0.9718147
200	1.0461191	0.8687707	0.1134847	0.0648264	0.0968641	0.0645344	1.0603517	0.9726337	0.0152233	1.0231003
250	0.9757501	0.8446522	0.0730557	0.1086838	0.0758493	0.0544894	1.0209885	1.0084996	0.0154011	1.0109066
300	0.9845695	0.8893923	0.0989512	0.0950878	0.0734594	0.0667606	0.9567540	1.0038160	0.0192001	0.9894638
350	0.9769603	0.8854784	0.0567729	0.0800228	0.0835813	0.0711552	1.0684094	1.0314519	0.0162226	1.0075335
400	1.0074422	0.9048739	0.0381418	0.0725586	0.0839921	0.0422060	1.0052484	1.0188909	0.0064829	1.0596722
450	0.8877673	0.8569648	0.0903259	0.0743847	0.1044617	0.0888104	0.9614802	1.1057403	0.0131164	1.0022326
500	0.9567825	0.9202465	0.0786703	0.0834247	0.1013498	0.0525171	1.0145683	1.0702328	0.0148044	1.0351307
550	0.9563901	0.9505300	0.0699305	0.0828016	0.0909080	0.2282853	1.0872223	1.0756834	0.1530150	1.0671322
600	1.0454588	0.8567112	0.0987099	0.0604474	0.1001821	0.2756453	0.9977535	1.0427978	0.2257012	1.0526379
650	0.9533573	0.9163406	0.1187373	0.0825254	0.1332349	0.2734712	1.0340287	1.0641678	0.2069175	0.9124102
700	0.9463801	0.8422229	0.1209501	0.1055974	0.1407872	0.2342500	1.1010320	0.9454591	0.2563244	0.9930451
750	1.0729358	0.9175345	0.1153699	0.1162981	0.1076299	0.2339633	1.0667298	0.8421485	0.2735449	1.0289038
800	1.0359574	0.8336071	0.1046055	0.0951385	0.1028638	0.2615074	1.0311716	0.9930816	0.2810547	0.9155078
850	0.9232181	0.7998018	0.1652476	0.1040417	0.1211555	0.2591006	1.0392760	0.9063984	0.2483611	0.9520433
900	1.0027085	0.8086600	0.0714817	0.0855348	0.0958942	0.2526762	1.0223627	0.8671199	0.2586958	0.9952660
950	1.0540328	0.9274080	0.0794355	0.0804547	0.1188759	0.2387466	0.9395320	0.8656041	0.2316570	0.8951733
1000	0.9490542	0.9582787	0.0827229	0.0941853	0.1458803	0.2374327	1.0067507	0.9612955	0.2062380	1.0293765

0	0.9360758	0.8503510	0.1241217	0.1002790	0.1300317	0.2283574	0.9986520	0.8586638	0.2281575	0.9586656
50	0.9156880	0.4455360	0.5105600	0.1120370	0.3245143	0.3193520	0.9312621	0.9219858	0.2135621	0.9558643
100	0.8038364	0.2334629	0.6583145	0.1266668	0.3410167	0.2333253	1.0161930	0.9753279	0.2767029	0.9887535
150	0.5264953	0.1286518	0.6377385	0.1770963	0.3568245	0.2302014	1.0541345	1.0151471	0.2434043	0.7659810
200	0.4189350	0.1267655	0.6187899	0.1960234	0.3687525	0.2901177	1.0779727	0.9718030	0.2278698	0.7459753
250	0.3191594	0.0939752	0.6201741	0.2241809	0.4060649	0.2674655	1.0273033	0.9435111	0.2629432	0.7419262
300	0.3229709	0.1270629	0.5781409	0.2042796	0.3786724	0.2400916	0.9890532	0.9505506	0.2841594	0.7922978
350	0.3577742	0.1426015	0.6195951	0.1972669	0.3839157	0.2781058	0.9617288	0.8896011	0.2351519	0.8212833
400	0.4026179	0.1674993	0.6719011	0.2318808	0.4223728	0.2502093	1.0102174	0.8716253	0.1944607	0.7937172
450	0.3672636	0.1572775	0.6162900	0.2195495	0.3724633	0.2722841	0.9686442	0.8917049	0.2823853	0.7843764
500	0.3320760	0.1301620	0.6515035	0.2581748	0.4011913	0.2136928	0.9773068	0.9009921	0.2858841	0.7839024
550	0.2297488	0.3010979	0.3016573	0.2250851	0.1891269	0.2512048	0.9403692	0.8347186	0.2631921	0.9304539
600	0.3708318	0.3946930	0.2640409	0.1901117	0.1334378	0.2373167	0.9563451	0.8125720	0.2453670	0.9691023
650	0.7240130	0.5354571	0.1609812	0.1539530	0.1094812	0.2310408	1.0351096	0.8177874	0.2075603	1.0239234
700	0.9063741	0.6916711	0.1500306	0.1347370	0.1264335	0.2385954	0.9092200	0.8609849	0.2229690	0.9890374
750	0.9219919	0.7670953	0.1208914	0.0970774	0.0871036	0.3218308	0.8867076	0.8950387	0.2411567	0.9587145
800	0.9150296	0.8003512	0.1044264	0.0814465	0.1122486	0.2762168	1.0222687	0.9870745	0.2362751	1.0092316
850	0.9823152	0.8727609	0.1356337	0.0915205	0.0972658	0.2654422	0.9509292	0.9214977	0.2180005	0.9205512
900	0.7995442	0.8665115	0.1091221	0.1018411	0.1082065	0.2462758	0.9663698	0.8707176	0.2385591	0.8948839
950	1.0034114	0.9448501	0.0918911	0.0924866	0.1264721	0.2704567	1.0195508	0.9590248	0.2758154	0.9899417
1000	1.0767543	0.9339263	0.0943535	0.0901861	0.1081189	0.2499811	1.0697633	0.9987086	0.2380182	0.9240129

0	0.9360758	0.8503510	0.1241217	0.1002790	0.1300317	0.2283574	0.9986520	0.8586638	0.2281575	0.9586656
50	1.0697319	0.8206082	0.2913017	0.3493032	0.1320443	0.1197867	1.1011824	0.6167841	0.2278742	0.9496081
100	0.9592586	0.6277536	0.2945816	0.3548236	0.0940649	0.1614447	1.0321125	0.4556610	0.2287866	0.9744273
150	0.9414907	0.4689048	0.2878788	0.3878188	0.1159042	0.1551270	1.0171278	0.4307024	0.2241420	0.9721349
200	0.8555058	0.5243348	0.2636947	0.4166486	0.1171665	0.1577473	0.9402761	0.3880057	0.2570553	0.9765802
250	0.9251913	0.6358935	0.2966543	0.3736494	0.1104699	0.1131290	0.9769010	0.3880991	0.2447833	1.0586536
300	0.9625557	0.6743520	0.2654125	0.3962630	0.0993212	0.1948526	0.8970916	0.4045704	0.2271550	1.0391478
350	0.8428196	0.4485313	0.3188051	0.3933465	0.1446892	0.2360265	0.9578328	0.3867104	0.2366260	0.9825639
400	0.8362159	0.4143572	0.3498251	0.3769536	0.1238713	0.1895681	0.9243047	0.3970232	0.2540916	1.0087491
450	0.8007670	0.3624173	0.3448777	0.3790377	0.1218246	0.1810147	0.9955604	0.4196196	0.2592951	0.9792577
500	0.6682782	0.4440617	0.3103908	0.3697809	0.1173209	0.1727326	0.9863018	0.3679160	0.2269188	0.9353035
550	0.7172087	0.5617662	0.1536975	0.1847852	0.1345769	0.2596402	0.9073659	0.7100458	0.2305119	0.9776149
600	0.9077214	0.6351443	0.1659649	0.1465443	0.1512382	0.2500854	1.0209065	0.8648788	0.2606622	1.0376823
650	0.9706734	0.7042477	0.1653607	0.1178001	0.1107602	0.2567250	0.9821929	0.9697677	0.2317688	1.0386109
700	0.9778162	0.7458417	0.0903393	0.0974620	0.1464334	0.2676180	0.9799542	0.9177989	0.2504208	1.0358702
750	0.9269440	0.8151146	0.1075082	0.1006489	0.1250602	0.2658094	0.9913805	0.9393498	0.2606909	0.9463194
800	0.9521380	0.8321625	0.0856885	0.1189788	0.1461584	0.2590866	0.9832564	0.8997638	0.2602250	1.0170878
850	0.9746503	0.8869669	0.1273047	0.1207562	0.1352342	0.2378634	0.9518798	1.0152406	0.2097424	1.0298667
900	1.0258329	0.7913272	0.1086973	0.0960974	0.1357598	0.2146993	1.0142225	0.8983614	0.2065260	1.0932917
950	0.9245859	0.8810652	0.1221231	0.1078510	0.1273685	0.2292606	1.0460989	0.8764667	0.2555980	1.1105526
1000	0.9821413	0.8781786	0.0996553	0.1202740	0.1395583	0.2293613	1.1124794	0.8681141	0.2518096	1.0280987
