YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C
0.0000000	1.0000000	0.0000000	0.1114152	0.1212218	0.3827927	0.8702235	0.2431273	0.8677667	0.0426986
