"Time"	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C
850	0.5137105	0.6513433	0.0969597	0.7077764	0.3473079	0.4368953	0.3702682	0.8068892	0.6842676	0.7530727
900	0.5258398	0.7891874	0.0889053	0.6354595	0.3892620	0.3488774	0.4047979	0.7131521	0.8310620	0.7804128
950	0.6194859	0.7828013	0.0746444	0.5854277	0.3686563	0.3746430	0.6040504	0.8268024	0.8276582	0.8208346
1000	0.5294628	0.7222744	0.0464680	0.5442530	0.4156745	0.2437409	0.4276653	0.7277760	0.7630007	0.7377817

0	0.5284790	0.6728017	0.0715998	0.5478468	0.4278050	0.1425862	0.5449253	0.8910957	0.8437751	0.7286662
50	0.7561880	0.7821584	0.0444362	0.5008371	0.4732527	0.0946628	0.5435687	0.7317137	0.4206196	0.7509416
100	0.7737715	0.7003244	0.0671135	0.4803952	0.4742056	0.0670453	0.4035191	0.5743985	0.4538008	0.7627688
150	0.5669617	0.6127267	0.0484782	0.4419895	0.5085772	0.0482406	0.4871374	0.5338996	0.3938387	0.8111507
200	0.8211269	0.7888622	0.0802188	0.3346232	0.5785403	0.0456806	0.5710018	0.6840845	0.3420488	0.8001643
250	0.7580592	0.6622388	0.0644594	0.4033474	0.7309377	0.0524684	0.6402796	0.6255626	0.3301617	0.8265669
300	0.7897399	0.7631147	0.0557614	0.3803778	0.7824695	0.0670432	0.6872869	0.5836392	0.4042275	0.8781965
350	0.7692311	0.7388424	0.0566082	0.3959389	0.8221129	0.0316448	0.5901658	0.6469217	0.3343172	0.8541691
400	0.6972332	0.7036061	0.0356777	0.4632530	0.5926500	0.0296930	0.5679054	0.5302042	0.3029053	0.9215670
450	0.6785398	0.6770087	0.0559054	0.4709440	0.7504352	0.0162624	0.5786419	0.5187481	0.4107865	0.7723429
500	0.7877660	0.9070761	0.0795832	0.3343803	0.8169200	0.0280617	0.6845186	0.5579100	0.3583105	0.6160697
550	0.6654495	0.7649666	0.0686853	0.3819894	0.6374904	0.0576147	0.5757175	0.5595359	0.7215713	0.7221880
600	0.6245273	0.7647890	0.0711296	0.3583477	0.7921240	0.0677366	0.6828741	0.7185250	0.6855897	0.7205394
650	0.5973017	0.6862896	0.0719360	0.3324090	0.6983452	0.1797250	0.6081885	0.6235235	0.7183586	0.8777414
700	0.5400400	0.6511210	0.0532227	0.2637035	0.5381285	0.1289773	0.5465846	0.6457423	0.8172780	0.9940279
750	0.6118962	0.8155667	0.1050955	0.2933468	0.6445142	0.1399647	0.6001666	0.8469148	0.8012503	0.8020175
800	0.6374164	0.8203416	0.0426908	0.3826443	0.5275690	0.2168024	0.4547728	0.7342824	0.7416331	0.7961111
850	0.6832386	0.8035114	0.0515244	0.4325799	0.6117759	0.1660837	0.6276094	0.8356209	0.8840332	0.9141461
900	0.6758945	0.7366837	0.0389792	0.4691090	0.5194987	0.1767458	0.5079289	0.9913344	0.7575900	0.7525597
950	0.5573434	0.6594495	0.0527078	0.5479998	0.4977947	0.1517414	0.5598069	0.7834969	0.7610199	0.6945907
1000	0.7106761	0.7418841	0.0768592	0.5105497	0.4433298	0.1796497	0.5697617	0.7353221	0.7594210	0.8007867

0	0.6347536	0.8236132	0.0652554	0.4929009	0.4790852	0.1994955	0.5857301	0.6884049	0.8224051	0.8062693
50	0.5689152	0.7937900	0.0931822	0.4492769	0.2404444	0.1687621	0.4345406	0.6360190	0.7741554	0.5461771
100	0.6044139	0.8390011	0.0577325	0.6427351	0.3361377	0.0901931	0.4059958	0.8482207	0.7401181	0.7773194
150	0.5402390	0.8334112	0.0654413	0.5750760	0.3703332	0.0927561	0.3906251	0.7240912	0.6813824	0.7729527
200	0.6066418	0.7012882	0.0550453	0.5609965	0.3407695	0.1098918	0.4017254	0.8440122	0.8325054	0.7904773
250	0.5694189	0.8019562	0.0666288	0.7126842	0.4758110	0.0979104	0.4916032	0.6868039	0.8400280	0.6227892
300	0.6245436	0.7561056	0.0438582	0.6428119	0.3543260	0.1277122	0.4008615	0.7240877	0.7399895	0.7845800
350	0.5274470	0.8629381	0.0849971	0.5520278	0.3863194	0.1029094	0.4710841	0.6459546	0.7719279	0.7449649
400	0.5295499	0.8214782	0.0594897	0.6500335	0.3177146	0.0892938	0.4655345	0.6919157	0.8021705	0.7090254
450	0.6053538	0.8614344	0.0533304	0.5472848	0.3438868	0.0710240	0.4491162	0.7899732	0.7224377	0.7413337
500	0.5129357	0.8237087	0.0805353	0.5379517	0.4602097	0.0780042	0.5271801	0.7547896	0.6700767	0.8731763
550	0.5970625	0.8785300	0.1172708	0.5861485	0.4982998	0.2764656	0.5367558	0.8050103	0.8215392	0.8031528
600	0.7455623	0.7675135	0.0404163	0.4683349	0.5118011	0.2815715	0.5881988	0.6480154	0.6868857	0.7488515
650	0.6756967	0.8216150	0.1242859	0.4452486	0.4666680	0.2208021	0.4189960	0.7623500	0.7029482	0.7430263
700	0.6821845	0.7267978	0.0520464	0.5587154	0.4039074	0.3652686	0.3908667	0.7475944	0.7805173	0.7929475
750	0.5732516	0.7967017	0.0469210	0.3873640	0.4096089	0.3943001	0.3998752	0.8294810	0.8149888	0.7957027
800	0.5678533	0.7407716	0.0347293	0.4181586	0.4665293	0.3274644	0.5292525	0.8222258	0.7825513	0.7485993
850	0.6066727	0.8383539	0.0697876	0.5632586	0.3058566	0.3045416	0.4512705	0.7368680	0.6173813	0.7105652
900	0.7259835	0.7257275	0.0486233	0.4547207	0.3732581	0.3210651	0.4264334	0.7921064	0.6189073	0.8137720
950	0.7476635	0.6859424	0.0340359	0.5239097	0.4421949	0.2706901	0.4191115	0.8884362	0.5932778	0.7961216
1000	0.6006815	0.8586671	0.0224813	0.4663698	0.4967444	0.1772294	0.4124387	0.7878801	0.6168451	0.8055297

0	0.5421805	0.8010965	0.0739408	0.5534973	0.5171763	0.2045301	0.5051855	0.7262663	0.8511592	0.7406578
50	0.6617631	0.3795896	0.0629236	0.4990434	0.5980504	0.2665025	0.4987620	0.6319753	0.8722802	0.7677421
100	0.4242860	0.1636995	0.0652617	0.5598506	0.4746549	0.2640527	0.4982709	0.9748638	0.8245257	0.9335882
150	0.3642012	0.1425249	0.1653607	0.5151597	0.5072491	0.2657976	0.4924432	0.7134021	0.7961711	0.6300975
200	0.2625919	0.0813434	0.2728581	0.5212919	0.4126553	0.2983803	0.5193813	0.9231775	0.7040741	0.8580087
250	0.1755628	0.0966446	0.3015870	0.5109717	0.3933386	0.5231847	0.4880900	0.9587966	0.7440363	0.7472872
300	0.1936441	0.0647462	0.4042804	0.3471881	0.3760388	0.6007691	0.4647749	0.8007132	0.8532999	0.7982705
350	0.1980643	0.0767407	0.4114802	0.3033705	0.3536247	0.7093055	0.3876960	0.7158067	0.6342658	0.6873325
400	0.1526816	0.0929478	0.3015717	0.3780027	0.2563469	0.8685771	0.4468406	0.7104166	0.5077662	0.9285908
450	0.1590495	0.0856576	0.3519296	0.3917341	0.2404699	0.6979802	0.4366586	0.7194443	0.6091754	0.7788877
500	0.1127815	0.1108281	0.3963823	0.4466217	0.2968615	0.9392448	0.3805766	0.6627769	0.6603382	0.8794752
550	0.0671720	0.4510744	0.4444287	0.3246330	0.1993380	0.8095658	0.2967626	0.7800767	0.6182537	0.7839604
600	0.1613270	0.6034597	0.1650501	0.4236740	0.2161801	0.7327754	0.3748301	0.6241002	0.5336751	0.7097267
650	0.4102321	0.7443430	0.1421764	0.4719817	0.3081643	0.9789212	0.3939732	0.7386368	0.5810955	0.9251725
700	0.5059390	0.7247887	0.0625142	0.7201061	0.2715185	0.7757044	0.3468399	0.7491565	0.4980816	0.7993387
750	0.6089520	0.7481982	0.0303820	0.7131915	0.2301848	0.6984852	0.3541679	0.7616463	0.5284325	0.8059357
800	0.5765921	0.6842897	0.0665134	0.6928930	0.2508622	0.4786867	0.3249825	0.8894432	0.5924404	0.7887483
850	0.5334949	0.8502714	0.0536256	0.6759399	0.2980639	0.5338995	0.3241139	0.7829302	0.7492569	0.8100919
900	0.7168455	0.6649336	0.0821001	0.5902355	0.3844374	0.4548259	0.3648886	0.7860265	0.5861744	0.9030835
950	0.5445168	0.8336086	0.0598699	0.5582570	0.4257361	0.4342040	0.3828540	0.7047573	0.6106875	0.6690196
1000	0.5538094	0.7342889	0.0688393	0.6851027	0.3432224	0.3810987	0.4570633	0.6461165	0.6823528	0.7566494

0	0.6265536	0.8393094	0.0472205	0.4447368	0.4174760	0.2166781	0.4319198	0.8258063	0.8188521	0.8740504
50	0.6369873	0.4180883	0.2925330	0.4844772	0.3900513	0.3065032	0.4818750	0.6106688	0.7210616	0.8022228
100	0.6202655	0.2357350	0.2681447	0.3461191	0.5224132	0.3281551	0.4931125	0.6773271	0.7234623	0.7130567
150	0.4432542	0.2838616	0.3087989	0.2949441	0.4539580	0.3927884	0.6463610	0.7344793	0.8356996	0.6960449
200	0.2944852	0.2224814	0.4362567	0.2989533	0.3689000	0.3556581	0.5362341	0.7365058	0.6835634	0.8782035
250	0.1762396	0.2350812	0.4167299	0.3688914	0.4850609	0.4603420	0.4931220	0.6627932	0.7376621	0.8001669
300	0.1516874	0.2255473	0.3715345	0.2521246	0.3056653	0.5196257	0.4869035	0.7606925	0.6500478	0.7255682
350	0.1513893	0.1888638	0.4201232	0.2877981	0.3192264	0.4958101	0.5051120	0.6880147	0.5966838	0.8296446
400	0.1424815	0.3048750	0.3123257	0.3005255	0.3268453	0.6550230	0.4897020	0.7318219	0.6708561	0.9726607
450	0.0946052	0.1588249	0.2886705	0.2900752	0.2286566	0.6569816	0.5300735	0.6603873	0.6760229	0.6663585
500	0.1121931	0.1819244	0.4784116	0.3900913	0.3049761	0.7050142	0.5735876	0.5558107	0.5987788	0.9182077
550	0.0872160	0.6463110	0.2946689	0.3548268	0.2862523	0.7620755	0.5042932	0.8136407	0.6755032	0.8791179
600	0.3116689	0.7509870	0.1059357	0.5691578	0.2412866	0.7738358	0.3974910	0.7497565	0.6128279	0.9064529
650	0.4388835	0.7713480	0.1333478	0.7325204	0.2295633	0.6520466	0.3966630	0.7930709	0.5454238	0.8312545
700	0.6288359	0.8628804	0.0772518	0.7453346	0.2479599	0.7761224	0.3561752	0.7295484	0.5580682	0.7217043
750	0.5601988	0.8611021	0.0594470	0.7077309	0.3196024	0.5679994	0.4270686	0.7878308	0.6972527	0.8409920
800	0.6224282	0.8795016	0.0457823	0.5938995	0.2189037	0.5051928	0.3914999	0.7481599	0.4955128	0.8406699
850	0.7772889	0.7630561	0.1006565	0.5376827	0.3055584	0.3857768	0.4686796	0.8045105	0.6026331	0.8452116
900	0.6227319	0.9854168	0.0609567	0.7551657	0.2607051	0.5337088	0.3743601	0.7105872	0.5805054	0.7974565
950	0.5993076	0.8844422	0.0379661	0.5797850	0.4193041	0.4018494	0.5061241	0.7597655	0.7490652	0.8171383
1000	0.6216938	0.7534038	0.0950867	0.6194585	0.3651362	0.3392549	0.4788888	0.8199615	0.8246734	0.9172172

0	0.6064169	0.7089881	0.0625688	0.5524172	0.4066886	0.2230381	0.5307991	0.7960928	0.8357032	0.7557643
50	0.5162516	0.8043385	0.0548269	0.4750425	0.2692087	0.0971967	0.3503553	0.7341938	0.6902685	0.8456699
100	0.5913249	0.6472254	0.0513214	0.6564064	0.1352250	0.0881822	0.2020575	0.7580173	0.6870101	0.8510179
150	0.7034857	0.6289136	0.0564868	0.8603565	0.1396250	0.0856179	0.1315017	0.6328525	0.7994858	0.7906061
200	0.5995682	0.6599951	0.0868400	0.6657113	0.1127718	0.0859111	0.0681155	0.8425399	0.8321789	0.7731019
250	0.6235536	0.7151825	0.0720554	0.6562269	0.1897649	0.0979746	0.0761236	0.6928966	0.8614846	0.8368369
300	0.5109274	0.7184952	0.0972353	0.6462157	0.1650147	0.1652659	0.0945131	0.8288602	0.7504706	0.9111506
350	0.4940616	0.7186146	0.1023565	0.7207413	0.1581043	0.1316185	0.1461252	0.6571430	0.8561801	0.8246093
400	0.5772592	0.6582613	0.0768523	0.7642882	0.1944288	0.0997539	0.1652235	0.7714389	0.8063159	0.9264025
450	0.4789589	0.7681709	0.0314956	0.7410829	0.1442243	0.0921378	0.1539138	0.7890264	0.6371418	0.7705085
500	0.6405245	0.6898168	0.0434843	0.7067499	0.1201651	0.0862619	0.1545146	0.7902541	0.6481509	0.6835920
550	0.5272055	0.7804922	0.0494816	0.6397542	0.4133695	0.5371038	0.2609586	0.8161094	0.7373929	0.7340229
600	0.5521584	0.8042641	0.0698323	0.6380888	0.3102673	0.7060833	0.3274213	0.7133522	0.6791044	0.6962800
650	0.5129090	0.8371718	0.0741132	0.6940036	0.1984554	0.5298995	0.3831556	0.7252393	0.6912714	0.6799810
700	0.6104808	0.9071514	0.0590948	0.7147658	0.3427915	0.4953763	0.4580204	0.6424689	0.6566186	0.7287839
750	0.7665262	0.7510293	0.0514318	0.6060636	0.1942219	0.3949103	0.4743303	0.6781075	0.6659178	0.6569632
800	0.5489809	0.9127882	0.0392223	0.6400905	0.3462894	0.4966411	0.4003689	0.7486973	0.6355773	0.7079321
850	0.6665089	0.8062043	0.0758312	0.6114681	0.2786652	0.4747861	0.4074994	0.5834072	0.6776252	0.6436648
900	0.6599120	0.7987111	0.0536753	0.6351049	0.2688492	0.3525117	0.4513024	0.6975297	0.6690950	0.7903352
950	0.7244946	0.8854939	0.0652288	0.6712895	0.3912262	0.2642909	0.4276439	0.6957513	0.6990141	0.8586128
1000	0.5263176	0.8073751	0.0761893	0.5908271	0.3804704	0.3514093	0.4615435	0.6811918	0.7026092	0.7647775

0	0.5542443	0.7168668	0.0881407	0.5302272	0.5762385	0.1850486	0.5199285	0.6628641	0.8029026	0.7708758
50	0.6671217	0.8392818	0.3053988	0.1874029	0.4555901	0.2495575	0.4282319	0.7182884	0.2961019	0.7120096
100	0.6833502	0.6590251	0.3106755	0.1435539	0.5177434	0.1921565	0.5075975	0.6498307	0.1803690	0.5956983
150	0.7633355	0.7329114	0.3789941	0.1157714	0.5894962	0.1682298	0.5461126	0.2651002	0.1066716	0.7015108
200	0.7855849	0.7585914	0.4335420	0.1178090	0.4938323	0.1211169	0.7716884	0.1016535	0.1287420	0.5052506
250	0.8408628	0.8020826	0.4074747	0.0326091	0.6157182	0.1193899	0.7892524	0.0911084	0.0650845	0.6313622
300	0.9045301	0.7916318	0.2849096	0.0521531	0.6421605	0.0546255	0.7786150	0.0652058	0.0799177	0.6344435
350	0.7467091	0.8239685	0.4687295	0.0239145	0.7062603	0.0494593	0.7397253	0.0188685	0.0524986	0.6669064
400	0.7034936	0.6766383	0.4246363	0.0238435	0.7092720	0.1025932	1.0000000	0.0091364	0.0444933	0.6698171
450	0.8241325	0.7303334	0.3797277	0.0216751	0.6613856	0.0889127	0.7410024	0.0266454	0.0661029	0.6245563
500	0.7109466	0.7083190	0.3898588	0.0368636	0.5701834	0.0396813	0.8436152	0.0478077	0.0810189	0.6354623
550	0.6123304	0.8003165	0.1717605	0.1075125	0.6692452	0.0431786	0.7640801	0.1914965	0.4717375	0.7892678
600	0.6890779	0.8108581	0.0606123	0.2619167	0.5772427	0.0305595	0.8077921	0.4725383	0.7135784	0.8103993
650	0.6815974	0.7480866	0.0870157	0.2867042	0.7517662	0.0364219	0.6163510	0.5988765	0.7301071	0.6720243
700	0.6718459	0.8807350	0.0930962	0.3599887	0.7512627	0.0368768	0.7386780	0.9241873	0.7909594	0.8451418
750	0.5912743	0.7356601	0.0516925	0.4681768	0.6374599	0.1316083	0.6161559	0.8855750	0.7118657	0.7741023
800	0.5619328	0.7300791	0.0393122	0.4215247	0.6381613	0.1097476	0.5162580	0.8814249	0.7869771	0.8485354
850	0.5703134	0.8113364	0.0579629	0.4915847	0.6715073	0.1154078	0.4685041	0.7751711	0.7888383	0.7629555
900	0.6448940	0.7716505	0.0410078	0.3336152	0.5272813	0.1652176	0.5349227	0.8069133	0.8203319	0.7632983
950	0.5677778	0.7035792	0.0660646	0.4124152	0.6685557	0.1544458	0.4731877	0.6422865	0.6575526	0.8360557
1000	0.6365936	0.9064788	0.0629254	0.3943764	0.6040503	0.1927695	0.6433845	0.7964478	0.7345781	0.8055086

0	0.4956884	0.7401667	0.0438486	0.4669323	0.4571730	0.2125193	0.4863452	0.8005614	0.8649965	0.7344458
50	0.6434186	0.8541234	0.1542507	0.2848948	0.1816760	0.2990097	0.4108779	0.7941647	0.6526301	0.7734836
100	0.4742365	0.7273992	0.1776738	0.2640916	0.0570793	0.2690942	0.4654502	0.7532340	0.5943407	0.7570812
150	0.4651420	0.7586034	0.0975089	0.2557764	0.0339743	0.4473214	0.3695667	0.6816589	0.5932732	0.8342438
200	0.7004643	0.8351263	0.1139480	0.3313195	0.0465510	0.3713578	0.2653194	0.6945588	0.4653194	0.8588729
250	0.7012909	0.6542913	0.1423599	0.3367581	0.0371236	0.6153094	0.4296726	0.7246568	0.5521782	0.6870200
300	0.6649185	0.8959628	0.1224369	0.4005496	0.0272383	0.3773573	0.3715014	0.6511627	0.3855853	0.7304988
350	0.6436389	0.7455171	0.1129920	0.3352011	0.0641998	0.3285093	0.4593790	0.6619974	0.5922910	0.7290425
400	0.5625672	0.7862955	0.1368069	0.2750035	0.0620738	0.2900486	0.4016240	0.5716063	0.5378996	0.9525776
450	0.5700216	0.8168395	0.1304478	0.2645345	0.0340599	0.3511322	0.4767267	0.6228358	0.5355064	0.8046139
500	0.5801253	0.6896901	0.1420377	0.2940548	0.0590383	0.4099536	0.3578632	0.6512459	0.6036047	0.6596455
550	0.7018991	0.6993586	0.0961323	0.7711690	0.3819344	0.3394731	0.3761115	0.7587102	0.7584451	0.8584544
600	0.6667927	0.8757378	0.0603322	0.6916688	0.3686238	0.3506094	0.5748895	0.6464615	0.7352895	0.8072993
650	0.5943532	0.7087200	0.0534235	0.5584684	0.3072588	0.2164472	0.5171380	0.8008017	0.7257438	0.7075552
700	0.6638529	0.6579214	0.0382303	0.5381133	0.4983643	0.2739158	0.5933664	0.8179304	0.7565430	0.6790341
750	0.4534127	0.7811357	0.0616224	0.4158800	0.5627928	0.2727199	0.3925283	0.8198507	0.7933998	0.7109180
800	0.5866457	0.8376570	0.0355358	0.4389419	0.4812170	0.2035076	0.4117578	0.8433750	0.7462269	0.8366004
850	0.6096781	0.8350615	0.0616086	0.4709952	0.4579340	0.2422170	0.4316020	0.8205332	0.7611064	0.8498898
900	0.6545578	0.7707816	0.0667484	0.4595575	0.4789723	0.1749096	0.5850143	0.7124036	0.8059087	0.7997309
950	0.6354578	0.6663116	0.0481189	0.4970381	0.5485922	0.1799237	0.6022218	0.7878463	0.8337123	0.7222812
1000	0.5431071	0.7418871	0.0394576	0.4716958	0.4677111	0.1675806	0.4895278	0.7622043	0.8172172	0.7389389

0	0.5506474	0.7574254	0.0501493	0.5385011	0.4246145	0.2541652	0.4597598	0.7910405	0.8572739	0.6914033
50	0.4742561	0.4652934	0.0507482	0.2155090	0.4753685	0.1475215	0.4239848	0.8181489	0.6729971	0.5583435
100	0.4889326	0.4268571	0.0755700	0.1405276	0.6002943	0.1472114	0.3823670	0.7331269	0.7151304	0.5486853
150	0.4519890	0.5440398	0.0318576	0.0848782	0.5873960	0.1665234	0.4510942	0.7357069	0.7844307	0.5096723
200	0.4723653	0.3674729	0.0467956	0.1081782	0.6434650	0.1241887	0.5299737	0.7303516	0.7570045	0.4964396
250	0.3958453	0.4275791	0.0764662	0.1261647	0.5143076	0.1809207	0.3980297	0.7530984	0.7713607	0.5125596
300	0.2944577	0.4583782	0.0479768	0.1139122	0.4149291	0.2267945	0.3165883	0.7014154	0.8607891	0.4674571
350	0.4801661	0.2604546	0.0561119	0.2014084	0.4721496	0.2339954	0.4408772	0.7116582	0.8052715	0.5226486
400	0.3773590	0.3940079	0.0570829	0.1951526	0.4643867	0.2548055	0.3730410	0.7441085	0.8968337	0.5245436
450	0.3769277	0.5450917	0.0749925	0.1556119	0.4945050	0.2826669	0.3928642	0.8388917	0.6612787	0.6870558
500	0.2898311	0.4376506	0.0806919	0.0908204	0.4753867	0.3679632	0.4179220	0.7902696	0.7405972	0.4971948
550	0.2866454	0.6995034	0.0477342	0.5052813	0.4784612	0.4855773	0.4517527	0.7517407	0.7615845	0.7290749
600	0.4351423	0.6899518	0.0551969	0.6472931	0.3774496	0.5374215	0.4696014	0.7224536	0.8927349	0.7594865
650	0.5461492	0.7476017	0.0492783	0.7124743	0.2741389	0.5091257	0.5427906	0.7376378	0.7632336	0.7948414
700	0.6877757	0.7461820	0.1069534	0.5211398	0.3890385	0.3254809	0.4339523	0.8015832	0.7457934	0.7632938
750	0.6943838	0.8611018	0.0275753	0.6700420	0.3546688	0.2560209	0.4685130	0.7387269	0.8447694	0.6406879
800	0.6453972	0.7313072	0.0646778	0.5723236	0.4627159	0.2373713	0.4921125	0.6867256	0.7205859	0.6187262
850	0.7233197	0.7687724	0.1074552	0.7056154	0.3720871	0.2573626	0.4382122	0.6274815	0.6315470	0.6928334
900	0.6590455	0.8327800	0.0655865	0.7148906	0.3622493	0.2148487	0.4861935	0.6834026	0.6877274	0.8757695
950	0.7069339	0.7301423	0.0503101	0.5109969	0.4263725	0.2598370	0.4925352	0.7546379	0.7110281	0.8116876
1000	0.7186165	0.8921294	0.0615476	0.4475851	0.4298180	0.2286454	0.4365942	0.6600288	0.7364447	0.8209480

0	0.5930975	0.6985982	0.0526718	0.4811181	0.4584431	0.1783533	0.5683274	0.7019496	0.8757091	0.7864650
50	0.5933184	0.7224952	0.2082565	0.3666599	0.3816754	0.2380052	0.5215882	0.8608912	0.6786306	0.8296856
100	0.5703090	0.7701030	0.2726632	0.2816163	0.5111284	0.1403062	0.3844881	0.7913903	0.6748737	0.7418124
150	0.6173958	0.6948106	0.3597240	0.2726311	0.5026951	0.1672516	0.4064091	0.8034441	0.7325349	0.8023317
200	0.5580570	0.7790024	0.3592581	0.2558985	0.4157353	0.1961458	0.4074058	0.7745736	0.7626821	0.7264404
250	0.6159668	0.8328743	0.2623973	0.2699960	0.5549401	0.3398639	0.3737474	0.8705436	0.7385385	0.8373538
300	0.6550839	0.7879209	0.2941039	0.1748314	0.5333615	0.2759407	0.4291028	0.7510967	0.7672941	0.6920986
350	0.6254072	0.8123796	0.2639126	0.2103932	0.4589433	0.2857660	0.4304975	0.9084017	0.6659361	0.7841666
400	0.6792532	0.6738748	0.2368091	0.2652634	0.4157444	0.2780177	0.4029337	0.6515757	0.7769677	0.8448161
450	0.5694738	0.6290343	0.2702132	0.2908265	0.4914929	0.2516367	0.3238153	0.7091616	0.8337309	0.8478822
500	0.5846648	0.7638120	0.3169962	0.2219606	0.4248848	0.2518933	0.3722616	0.8025918	0.6345725	0.8242630
550	0.6163186	0.8298926	0.1292175	0.4243680	0.4914451	0.3108542	0.4633387	0.7279067	0.7685549	0.7178342
600	0.5010353	0.8050281	0.0782344	0.6057252	0.4176132	0.2620851	0.3500275	0.6750325	0.7611613	0.7816798
650	0.6535937	0.8672604	0.0647067	0.5011547	0.4849946	0.3010047	0.4153537	0.7649127	0.7808931	0.6466276
700	0.6293753	0.6928650	0.0555565	0.3681026	0.5004260	0.3498519	0.3960136	0.8382139	0.6912878	0.7536959
750	0.4049677	0.8988289	0.0489799	0.4616263	0.3993702	0.4088628	0.4652296	0.7604457	0.5321110	0.8353592
800	0.5848642	0.7699096	0.0549677	0.5041279	0.4790615	0.5079091	0.5088814	0.7958966	0.7588555	0.8687682
850	0.6095636	0.9080463	0.0522761	0.5793386	0.2958362	0.3703176	0.4394835	0.7597734	0.6752107	0.7744847
900	0.7369247	0.8170532	0.0502757	0.6005147	0.3387481	0.3528821	0.3667576	0.7208911	0.7342463	0.8378882
950	0.6079487	0.7760599	0.1211407	0.4981128	0.4155496	0.3262584	0.4163857	0.7295705	0.7808627	0.8238668
1000	0.6730077	0.7135162	0.0462270	0.6773275	0.3583923	0.3355046	0.4234032	0.7841724	0.6519158	0.9320763
