YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C
0.0000000	0.7707601	0.3831381	0.7262962	0.5400235	0.9989787	0.0156477	0.0000000	0.9254572	1.0000000
0.9800817	0.9999999	0.0000001	0.8727973	0.2977497	0.4946764	0.9945407	0.0000000	0.9254572	1.0000000
0.9534326	0.7723392	0.0202553	0.0000010	0.0000000	0.8986129	0.2633664	0.4824816	0.9254572	1.0000000
0.9781282	0.9723414	0.0202534	0.0000004	0.4096958	0.6987836	0.5897021	0.2541721	0.0000006	1.0000000
0.9514452	0.7620464	0.3785764	0.9999997	0.0000000	0.6989282	0.5894572	0.2541101	0.0000006	1.0000000
0.9580650	0.7975128	0.3240277	0.7258345	0.5404396	1.0000000	0.0000000	0.0192566	0.0000006	1.0000000
