YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C
0.0484830	0.0000000	0.0000000	0.4593655	0.2943660	0.6888609	0.1407605	0.7759023	0.0661344	0.7166149
0.0279916	0.0000000	0.4757632	0.6233998	0.3073836	0.7238433	0.1569317	0.8687149	0.0000000	0.8881380
0.4447873	0.6555994	0.3081404	0.0000000	0.3297096	0.8074502	0.1842997	0.7411044	0.0000000	0.8241195
0.3329397	0.5601089	0.2550939	0.0670306	0.0000000	0.0000000	0.1972951	0.5960268	0.1050892	0.8877319
0.0069721	0.7624727	0.0249177	0.0555846	0.0000000	0.2262902	0.6147171	0.0827991	0.6003655	0.0000000
0.0542683	0.7652461	0.1229904	0.3834545	0.8656689	0.0000000	0.7534168	0.1237014	0.8620009	0.0000000
0.0414215	0.8113572	0.1026593	0.2507563	0.5824451	0.2515895	0.6895675	0.0000000	0.6878454	0.0000000
