"Time"	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W
900	0.2541859	0.5662952	0.5959374	0.9445631	0.0389059	0.0134991	0.0418779	1.0000000	0.9998058	1.0000000
950	0.2373241	0.5604748	0.5966093	0.9447154	0.0389067	0.0134990	0.0418779	1.0000000	0.9999314	1.0000000
1000	0.2281034	0.5578719	0.5968691	0.9447690	0.0389077	0.0134990	0.0418779	1.0000000	0.9999758	1.0000000

0	0.2189937	0.5559373	0.5970277	0.9447952	0.0389093	0.0134990	0.0418779	1.0000000	1.0000000	1.0000000
50	0.2163336	0.5026931	0.9001889	0.9444621	0.0488697	0.5620262	0.0224245	1.0000000	1.0000000	1.0000000
100	0.1931613	0.4100365	0.9748599	0.9313101	0.1394141	0.7516630	0.0170944	1.0000000	1.0000000	1.0000000
150	0.1554809	0.3552318	0.9932493	0.8813252	0.2711273	0.8172372	0.0156339	1.0000000	1.0000000	1.0000000
200	0.1236942	0.3302451	0.9977709	0.8141866	0.3713631	0.8400070	0.0152338	1.0000000	1.0000000	1.0000000
250	0.1038641	0.3200016	0.9988731	0.7585116	0.4306133	0.8481733	0.0151241	1.0000000	1.0000000	1.0000000
300	0.0932733	0.3160526	0.9991331	0.7217127	0.4614465	0.8514314	0.0150941	1.0000000	1.0000000	1.0000000
350	0.0881065	0.3145929	0.9991880	0.7000789	0.4763972	0.8529619	0.0150859	1.0000000	1.0000000	1.0000000
400	0.0857343	0.3140701	0.9991951	0.6882076	0.4834052	0.8537716	0.0150836	1.0000000	1.0000000	1.0000000
450	0.0846940	0.3138878	0.9991930	0.6819821	0.4866652	0.8542155	0.0150830	1.0000000	1.0000000	1.0000000
500	0.0842544	0.3138258	0.9991901	0.6788179	0.4881959	0.8544558	0.0150828	1.0000000	1.0000000	1.0000000
550	0.0846682	0.3376546	0.6737284	0.6784094	0.4308220	0.3456781	0.0345362	1.0000000	1.0000000	1.0000000
600	0.0929410	0.4170301	0.5935442	0.6928102	0.2773950	0.2210751	0.0398663	1.0000000	1.0000000	1.0000000
650	0.1174898	0.4973152	0.5750580	0.7326198	0.1580697	0.1325935	0.0413267	1.0000000	1.0000000	1.0000000
700	0.1531688	0.5458426	0.5736195	0.7888368	0.0913843	0.0645214	0.0417269	1.0000000	1.0000000	1.0000000
750	0.1865810	0.5670499	0.5776198	0.8447499	0.0597259	0.0325090	0.0418365	1.0000000	1.0000000	1.0000000
800	0.2095996	0.5727620	0.5830115	0.8880368	0.0466671	0.0202688	0.0418666	1.0000000	1.0000000	1.0000000
850	0.2218426	0.5714156	0.5879109	0.9156498	0.0417185	0.0158786	0.0418748	1.0000000	1.0000000	1.0000000
900	0.2264704	0.5677151	0.5915812	0.9309204	0.0399152	0.0143324	0.0418770	1.0000000	1.0000000	1.0000000
950	0.2268766	0.5639327	0.5939939	0.9385517	0.0392681	0.0137907	0.0418777	1.0000000	1.0000000	1.0000000
1000	0.2254845	0.5609348	0.5954331	0.9421016	0.0390372	0.0136011	0.0418778	1.0000000	1.0000000	1.0000000

0	0.2189937	0.5559373	0.5970277	0.9447952	0.0389093	0.0134990	0.0418779	1.0000000	1.0000000	1.0000000
50	0.5821671	0.5561111	0.5946872	0.8125646	0.0389072	0.0134950	0.0221810	1.0000000	1.0000000	1.0000000
100	0.6792976	0.5580625	0.5885745	0.7746396	0.0388988	0.0134895	0.0167841	1.0000000	1.0000000	1.0000000
150	0.7055861	0.5623550	0.5832133	0.7637665	0.0388908	0.0134867	0.0153054	1.0000000	1.0000000	1.0000000
200	0.7132674	0.5672596	0.5799692	0.7606530	0.0388861	0.0134856	0.0149002	1.0000000	1.0000000	1.0000000
250	0.7161172	0.5712477	0.5783373	0.7597638	0.0388838	0.0134852	0.0147892	1.0000000	1.0000000	1.0000000
300	0.7175982	0.5738851	0.5776010	0.7595110	0.0388827	0.0134850	0.0147588	1.0000000	1.0000000	1.0000000
350	0.7185273	0.5754050	0.5772912	0.7594398	0.0388822	0.0134850	0.0147505	1.0000000	1.0000000	1.0000000
400	0.7191196	0.5761996	0.5771671	0.7594200	0.0388819	0.0134850	0.0147482	1.0000000	1.0000000	1.0000000
450	0.7194782	0.5765863	0.5771190	0.7594146	0.0388818	0.0134850	0.0147476	1.0000000	1.0000000	1.0000000
500	0.7196818	0.5767645	0.5771009	0.7594132	0.0388817	0.0134850	0.0147474	1.0000000	1.0000000	1.0000000
550	0.3632073	0.5766242	0.5798274	0.8916438	0.0388834	0.0134858	0.0344443	1.0000000	1.0000000	1.0000000
600	0.2677851	0.5743654	0.5863608	0.9295693	0.0388902	0.0134895	0.0398411	1.0000000	1.0000000	1.0000000
650	0.2412658	0.5697016	0.5915863	0.9404432	0.0388983	0.0134938	0.0413198	1.0000000	1.0000000	1.0000000
700	0.2322299	0.5647380	0.5945461	0.9435571	0.0389037	0.0134966	0.0417250	1.0000000	1.0000000	1.0000000
750	0.2275804	0.5609362	0.5959738	0.9444461	0.0389066	0.0134979	0.0418360	1.0000000	1.0000000	1.0000000
800	0.2244273	0.5585353	0.5966017	0.9446984	0.0389080	0.0134985	0.0418664	1.0000000	1.0000000	1.0000000
850	0.2222310	0.5571984	0.5968618	0.9447693	0.0389086	0.0134988	0.0418748	1.0000000	1.0000000	1.0000000
900	0.2208015	0.5565169	0.5969650	0.9447889	0.0389089	0.0134989	0.0418770	1.0000000	1.0000000	1.0000000
950	0.2199424	0.5561915	0.5970047	0.9447941	0.0389091	0.0134989	0.0418777	1.0000000	1.0000000	1.0000000
1000	0.2194614	0.5560436	0.5970197	0.9447953	0.0389092	0.0134989	0.0418778	1.0000000	1.0000000	1.0000000

0	0.2189937	0.5559373	0.5970277	0.9447952	0.0389093	0.0134990	0.0418779	1.0000000	1.0000000	1.0000000
50	0.2189793	0.5559350	0.5970280	0.9447954	0.0389093	0.0134942	0.0160226	1.0000000	1.0000000	1.0000000
100	0.2189729	0.5559340	0.5970281	0.9447955	0.0389093	0.0134884	0.0089383	1.0000000	1.0000000	1.0000000
150	0.2189700	0.5559335	0.5970282	0.9447955	0.0389093	0.0134860	0.0069973	1.0000000	1.0000000	1.0000000
200	0.2189688	0.5559333	0.5970282	0.9447955	0.0389093	0.0134851	0.0064655	1.0000000	1.0000000	1.0000000
250	0.2189682	0.5559333	0.5970282	0.9447956	0.0389092	0.0134847	0.0063197	1.0000000	1.0000000	1.0000000
300	0.2189680	0.5559332	0.5970282	0.9447956	0.0389092	0.0134846	0.0062798	1.0000000	1.0000000	1.0000000
350	0.2189679	0.5559332	0.5970282	0.9447956	0.0389092	0.0134846	0.0062689	1.0000000	1.0000000	1.0000000
400	0.2189678	0.5559332	0.5970282	0.9447956	0.0389092	0.0134846	0.0062659	1.0000000	1.0000000	1.0000000
450	0.2189678	0.5559332	0.5970282	0.9447956	0.0389092	0.0134846	0.0062650	1.0000000	1.0000000	1.0000000
500	0.2189678	0.5559332	0.5970282	0.9447956	0.0389092	0.0134846	0.0062648	1.0000000	1.0000000	1.0000000
550	0.2189678	0.5559332	0.5970282	0.9447956	0.0389092	0.0134850	0.0321201	1.0000000	1.0000000	1.0000000
600	0.2189678	0.5559332	0.5970282	0.9447956	0.0389092	0.0134882	0.0392043	1.0000000	1.0000000	1.0000000
650	0.2189678	0.5559332	0.5970282	0.9447956	0.0389092	0.0134929	0.0411453	1.0000000	1.0000000	1.0000000
700	0.2189678	0.5559332	0.5970282	0.9447956	0.0389093	0.0134961	0.0416772	1.0000000	1.0000000	1.0000000
750	0.2189678	0.5559332	0.5970282	0.9447956	0.0389093	0.0134977	0.0418229	1.0000000	1.0000000	1.0000000
800	0.2189678	0.5559332	0.5970282	0.9447956	0.0389093	0.0134985	0.0418628	1.0000000	1.0000000	1.0000000
850	0.2189678	0.5559332	0.5970282	0.9447956	0.0389093	0.0134988	0.0418738	1.0000000	1.0000000	1.0000000
900	0.2189678	0.5559332	0.5970282	0.9447955	0.0389093	0.0134989	0.0418768	1.0000000	1.0000000	1.0000000
950	0.2189678	0.5559332	0.5970282	0.9447955	0.0389093	0.0134989	0.0418776	1.0000000	1.0000000	1.0000000
1000	0.2189678	0.5559332	0.5970282	0.9447955	0.0389093	0.0134989	0.0418778	1.0000000	1.0000000	1.0000000

0	0.2189937	0.5559373	0.5970277	0.9447952	0.0389093	0.0134990	0.0418779	1.0000000	1.0000000	1.0000000
50	0.1870189	0.2716530	0.5895827	0.8700426	0.5908067	0.0158960	0.0145934	1.0000000	1.0000000	0.7320671
100	0.1172981	0.1801165	0.5647389	0.7371250	0.7814064	0.0246837	0.0071175	1.0000000	1.0000000	0.6398480
150	0.0719028	0.1557699	0.5380922	0.6551501	0.8472345	0.0230945	0.0050692	1.0000000	1.0000000	0.6081074
200	0.0518944	0.1545210	0.5196421	0.6152490	0.8699686	0.0197099	0.0045080	1.0000000	1.0000000	0.5971827
250	0.0445654	0.1594406	0.5091960	0.5973586	0.8778179	0.0178540	0.0043542	1.0000000	1.0000000	0.5934225
300	0.0424150	0.1644244	0.5038532	0.5896591	0.8805271	0.0170772	0.0043120	1.0000000	1.0000000	0.5921283
350	0.0421558	0.1679267	0.5012775	0.5864353	0.8814619	0.0167944	0.0043005	1.0000000	1.0000000	0.5916829
400	0.0424563	0.1700289	0.5000844	0.5851150	0.8817844	0.0167022	0.0042973	1.0000000	1.0000000	0.5915296
450	0.0428197	0.1711791	0.4995479	0.5845843	0.8818956	0.0166755	0.0042965	1.0000000	1.0000000	0.5914768
500	0.0430985	0.1717704	0.4993123	0.5843746	0.8819340	0.0166690	0.0042962	1.0000000	1.0000000	0.5914586
550	0.0581854	0.5018472	0.5091989	0.6016017	0.3300945	0.0689714	0.0315807	1.0000000	1.0000000	0.8593853
600	0.1203793	0.6022854	0.5313133	0.6663109	0.1405837	0.1148421	0.0390565	1.0000000	1.0000000	0.9516022
650	0.1897244	0.6204808	0.5505735	0.7549012	0.0763567	0.0642053	0.0411049	1.0000000	1.0000000	0.9833421
700	0.2317138	0.6122324	0.5658565	0.8336735	0.0530414	0.0324894	0.0416661	1.0000000	1.0000000	0.9942666
750	0.2474092	0.5979918	0.5775073	0.8869710	0.0441450	0.0202279	0.0418199	1.0000000	1.0000000	0.9980266
800	0.2481355	0.5846377	0.5856301	0.9171506	0.0408138	0.0158555	0.0418620	1.0000000	1.0000000	0.9993208
850	0.2427802	0.5742119	0.5907748	0.9323550	0.0395958	0.0143219	0.0418735	1.0000000	1.0000000	0.9997662
900	0.2361936	0.5669080	0.5937751	0.9394372	0.0391559	0.0137862	0.0418767	1.0000000	1.0000000	0.9999195
950	0.2304607	0.5621927	0.5954106	0.9425615	0.0389977	0.0135993	0.0418776	1.0000000	1.0000000	0.9999723
1000	0.2261780	0.5593455	0.5962542	0.9438869	0.0389409	0.0135340	0.0418778	1.0000000	1.0000000	0.9999905

0	0.2189937	0.5559373	0.5970277	0.9447952	0.0389093	0.0134990	0.0418779	1.0000000	1.0000000	1.0000000
50	0.2165927	0.5077005	0.8632146	0.9406833	0.0389093	0.0134942	0.0161589	1.0000000	0.6314249	1.0000000
100	0.1954362	0.4228429	0.9142847	0.9202058	0.0389094	0.0134884	0.0091120	1.0000000	0.5012322	1.0000000
150	0.1606623	0.3739309	0.9155329	0.8844294	0.0389096	0.0134860	0.0071812	1.0000000	0.4552439	1.0000000
200	0.1312868	0.3538559	0.9097711	0.8496619	0.0389100	0.0134851	0.0066521	1.0000000	0.4389993	1.0000000
250	0.1132900	0.3475086	0.9053374	0.8264975	0.0389104	0.0134847	0.0065072	1.0000000	0.4332612	1.0000000
300	0.1041650	0.3463065	0.9027370	0.8141584	0.0389107	0.0134846	0.0064675	1.0000000	0.4312343	1.0000000
350	0.1001692	0.3465935	0.9013487	0.8083997	0.0389108	0.0134846	0.0064566	1.0000000	0.4305184	1.0000000
400	0.0986780	0.3470984	0.9006470	0.8059222	0.0389109	0.0134846	0.0064536	1.0000000	0.4302655	1.0000000
450	0.0982504	0.3474861	0.9003076	0.8049113	0.0389109	0.0134846	0.0064528	1.0000000	0.4301761	1.0000000
500	0.0982064	0.3477257	0.9001495	0.8045134	0.0389109	0.0134846	0.0064526	1.0000000	0.4301446	1.0000000
550	0.0994592	0.3900917	0.5291034	0.8465179	0.0389109	0.0134850	0.0321715	1.0000000	0.7987086	1.0000000
600	0.1159520	0.5104445	0.5134753	0.9025863	0.0389109	0.0134883	0.0392184	1.0000000	0.9288973	1.0000000
650	0.1575756	0.5857302	0.5495345	0.9286475	0.0389109	0.0134929	0.0411492	1.0000000	0.9748842	1.0000000
700	0.2020182	0.5991018	0.5747525	0.9387955	0.0389107	0.0134961	0.0416782	1.0000000	0.9911283	1.0000000
750	0.2281349	0.5880983	0.5874384	0.9425853	0.0389104	0.0134977	0.0418232	1.0000000	0.9968662	1.0000000
800	0.2358873	0.5749607	0.5930944	0.9439843	0.0389098	0.0134985	0.0418629	1.0000000	0.9988930	1.0000000
850	0.2339898	0.5658843	0.5954635	0.9444987	0.0389094	0.0134988	0.0418738	1.0000000	0.9996090	1.0000000
900	0.2293806	0.5607474	0.5964189	0.9446874	0.0389091	0.0134989	0.0418768	1.0000000	0.9998619	1.0000000
950	0.2252594	0.5581396	0.5967945	0.9447564	0.0389090	0.0134989	0.0418776	1.0000000	0.9999512	1.0000000
1000	0.2224399	0.5569049	0.5969396	0.9447815	0.0389091	0.0134989	0.0418778	1.0000000	0.9999828	1.0000000

0	0.2189937	0.5559373	0.5970277	0.9447952	0.0389093	0.0134990	0.0418779	1.0000000	1.0000000	1.0000000
50	0.2190100	0.5572830	0.5787809	0.9415915	0.0389093	0.0134947	0.0222204	0.6076964	0.6948343	1.0000000
100	0.2204223	0.5734816	0.5264294	0.9278232	0.0389093	0.0134898	0.0298488	0.5381479	0.5870399	1.0000000
150	0.2285863	0.6131573	0.4768481	0.9073174	0.0389092	0.0134908	0.0474056	0.5258181	0.5489634	1.0000000
200	0.2479137	0.6628076	0.4453321	0.8893392	0.0389091	0.0135028	0.0621048	0.5236323	0.5355135	1.0000000
250	0.2758112	0.7057204	0.4285642	0.8779882	0.0389088	0.0135270	0.0705496	0.5232448	0.5307626	1.0000000
300	0.3050730	0.7354022	0.4203550	0.8721065	0.0389081	0.0135541	0.0745294	0.5231761	0.5290844	1.0000000
350	0.3297333	0.7532837	0.4165059	0.8694027	0.0389072	0.0135750	0.0762051	0.5231639	0.5284916	1.0000000
400	0.3475621	0.7631364	0.4147508	0.8682502	0.0389060	0.0135879	0.0768642	0.5231617	0.5282822	1.0000000
450	0.3591128	0.7682437	0.4139683	0.8677832	0.0389048	0.0135948	0.0771122	0.5231614	0.5282083	1.0000000
500	0.3660149	0.7707760	0.4136265	0.8676008	0.0389038	0.0135981	0.0772029	0.5231613	0.5281821	1.0000000
550	0.3698243	0.7692203	0.4430809	0.8879748	0.0389030	0.0136439	0.0925284	0.9154648	0.8333386	1.0000000
600	0.3690679	0.7416998	0.5079200	0.9183597	0.0389026	0.0136478	0.0658318	0.9850134	0.9411298	1.0000000
650	0.3562240	0.6880693	0.5542512	0.9340271	0.0389024	0.0135855	0.0513190	0.9973431	0.9792051	1.0000000
700	0.3295227	0.6357220	0.5782687	0.9405991	0.0389026	0.0135395	0.0453896	0.9995290	0.9926546	1.0000000
750	0.2973287	0.5989995	0.5892135	0.9431951	0.0389035	0.0135165	0.0431483	0.9999165	0.9974054	1.0000000
800	0.2688309	0.5774470	0.5938794	0.9441952	0.0389047	0.0135062	0.0423296	0.9999852	0.9990835	1.0000000
850	0.2481027	0.5660937	0.5957887	0.9445743	0.0389061	0.0135019	0.0420365	0.9999974	0.9996763	1.0000000
900	0.2348886	0.5605316	0.5965486	0.9447158	0.0389072	0.0135001	0.0419330	0.9999995	0.9998856	1.0000000
950	0.2272144	0.5579458	0.5968451	0.9447678	0.0389080	0.0134994	0.0418969	0.9999999	0.9999596	1.0000000
1000	0.2230566	0.5567907	0.5969590	0.9447864	0.0389086	0.0134991	0.0418844	1.0000000	0.9999857	1.0000000

0	0.2189937	0.5559373	0.5970277	0.9447952	0.0389093	0.0134990	0.0418779	1.0000000	1.0000000	1.0000000
50	0.1911781	0.3110541	0.5897180	0.9447954	0.0389093	0.0134993	0.0462359	0.6405794	1.0000000	0.7200924
100	0.1284244	0.2334772	0.5675008	0.9447954	0.0389097	0.0135062	0.0634257	0.5768604	1.0000000	0.6237518
150	0.0849875	0.2153728	0.5455063	0.9447952	0.0389103	0.0135381	0.0856963	0.5655642	1.0000000	0.5905925
200	0.0647352	0.2174625	0.5315343	0.9447948	0.0389109	0.0136166	0.1024859	0.5635615	1.0000000	0.5791796
250	0.0572970	0.2240095	0.5244636	0.9447942	0.0389115	0.0137284	0.1117541	0.5632065	1.0000000	0.5752514
300	0.0554823	0.2295285	0.5213148	0.9447936	0.0389121	0.0138332	0.1160388	0.5631436	1.0000000	0.5738993
350	0.0557101	0.2330075	0.5200175	0.9447930	0.0389128	0.0139070	0.1178241	0.5631324	1.0000000	0.5734340
400	0.0564203	0.2348972	0.5195093	0.9447924	0.0389133	0.0139501	0.1185218	0.5631304	1.0000000	0.5732738
450	0.0570495	0.2358310	0.5193170	0.9447918	0.0389138	0.0139724	0.1187834	0.5631301	1.0000000	0.5732187
500	0.0574731	0.2362629	0.5192460	0.9447913	0.0389140	0.0139830	0.1188787	0.5631300	1.0000000	0.5731997
550	0.0740491	0.5068215	0.5332849	0.9447909	0.0389142	0.0139567	0.0960974	0.9225506	1.0000000	0.8531008
600	0.1313274	0.5844761	0.5621654	0.9447906	0.0389141	0.0137901	0.0655546	0.9862696	1.0000000	0.9494392
650	0.1885843	0.5920301	0.5812502	0.9447906	0.0389134	0.0136367	0.0509634	0.9975658	1.0000000	0.9825976
700	0.2200125	0.5811141	0.5904819	0.9447910	0.0389123	0.0135571	0.0452105	0.9995685	1.0000000	0.9940103
750	0.2300162	0.5701930	0.5944417	0.9447919	0.0389111	0.0135224	0.0430730	0.9999235	1.0000000	0.9979384
800	0.2297447	0.5631397	0.5960389	0.9447929	0.0389102	0.0135082	0.0423002	0.9999864	1.0000000	0.9992904
850	0.2265449	0.5593163	0.5966586	0.9447939	0.0389096	0.0135025	0.0420255	0.9999976	1.0000000	0.9997558
900	0.2235205	0.5574404	0.5968926	0.9447946	0.0389093	0.0135003	0.0419290	0.9999996	1.0000000	0.9999159
950	0.2214488	0.5565788	0.5969791	0.9447951	0.0389092	0.0134995	0.0418955	0.9999999	1.0000000	0.9999711
1000	0.2202302	0.5562013	0.5970106	0.9447954	0.0389092	0.0134991	0.0418839	1.0000000	1.0000000	0.9999900

0	0.2189937	0.5559373	0.5970277	0.9447952	0.0389093	0.0134990	0.0418779	1.0000000	1.0000000	1.0000000
50	0.5329612	0.5471253	0.5970278	0.9447001	0.0414536	0.3255844	0.0504324	0.4258389	1.0000000	1.0000000
100	0.6157792	0.5442116	0.5970019	0.9417628	0.0578650	0.4335026	0.1055833	0.3240502	1.0000000	1.0000000
150	0.6371752	0.5432831	0.5967707	0.9320707	0.0737365	0.4719572	0.2211277	0.3060048	1.0000000	1.0000000
200	0.6425390	0.5431579	0.5961382	0.9198761	0.0819315	0.5038925	0.3344219	0.3028057	1.0000000	1.0000000
250	0.6438549	0.5435355	0.5952120	0.9098921	0.0878698	0.5798013	0.4045164	0.3022386	1.0000000	1.0000000
300	0.6442365	0.5442572	0.5942466	0.9019579	0.0976885	0.6810302	0.4386160	0.3021380	1.0000000	1.0000000
350	0.6444617	0.5451387	0.5933502	0.8933953	0.1122649	0.7751218	0.4531979	0.3021202	1.0000000	1.0000000
400	0.6446952	0.5460562	0.5924458	0.8827328	0.1285903	0.8513527	0.4589822	0.3021170	1.0000000	1.0000000
450	0.6449523	0.5470016	0.5914271	0.8706906	0.1435299	0.9054908	0.4611709	0.3021165	1.0000000	1.0000000
500	0.6452288	0.5480254	0.5902822	0.8589474	0.1553232	0.9395746	0.4619733	0.3021164	1.0000000	1.0000000
550	0.3298873	0.5579603	0.5890913	0.8477900	0.1898535	0.9347674	0.2944371	0.8762775	1.0000000	1.0000000
600	0.2485873	0.5620765	0.5877838	0.8251767	0.2906101	0.8957151	0.1306064	0.9780662	1.0000000	1.0000000
650	0.2291101	0.5644278	0.5856581	0.7847280	0.3810170	0.7955329	0.0707709	0.9961115	1.0000000	1.0000000
700	0.2254324	0.5667599	0.5822616	0.7459066	0.4018343	0.6265086	0.0511857	0.9993106	1.0000000	1.0000000
750	0.2257929	0.5698292	0.5783894	0.7255888	0.3502370	0.4386119	0.0448835	0.9998778	1.0000000	1.0000000
800	0.2274123	0.5734052	0.5754476	0.7294688	0.2549542	0.2706333	0.0428535	0.9999783	1.0000000	1.0000000
850	0.2295350	0.5765505	0.5745552	0.7569009	0.1593126	0.1409641	0.0421962	0.9999962	1.0000000	1.0000000
900	0.2316243	0.5782109	0.5761260	0.8012726	0.0939667	0.0658753	0.0419822	0.9999993	1.0000000	1.0000000
950	0.2330928	0.5777450	0.5797257	0.8496579	0.0609206	0.0328917	0.0419122	0.9999999	1.0000000	1.0000000
1000	0.2334691	0.5752260	0.5842469	0.8894798	0.0471167	0.0204014	0.0418892	1.0000000	1.0000000	1.0000000

0	0.2189937	0.5559373	0.5970277	0.9447952	0.0389093	0.0134990	0.0418779	1.0000000	1.0000000	1.0000000
50	0.2190242	0.5579248	0.5696654	0.9395434	0.0389093	0.0134990	0.0424642	0.9384113	0.5612879	1.0000000
100	0.2211727	0.5832047	0.4863755	0.9082149	0.0389093	0.0134996	0.0439016	0.9274928	0.4063205	1.0000000
150	0.2341909	0.6484020	0.4060147	0.8424953	0.0389093	0.0135009	0.0450663	0.9255571	0.3515810	1.0000000
200	0.2661339	0.7305612	0.3542780	0.7726843	0.0389090	0.0135023	0.0457139	0.9252139	0.3322453	1.0000000
250	0.3124570	0.7996337	0.3244125	0.7250838	0.0389084	0.0135033	0.0460138	0.9251531	0.3254153	1.0000000
300	0.3599800	0.8463263	0.3073427	0.6997105	0.0389070	0.0135040	0.0461390	0.9251423	0.3230027	1.0000000
350	0.3988400	0.8746671	0.2977518	0.6879127	0.0389048	0.0135044	0.0461881	0.9251404	0.3221505	1.0000000
400	0.4263425	0.8909515	0.2925848	0.6828561	0.0389023	0.0135045	0.0462066	0.9251400	0.3218494	1.0000000
450	0.4440941	0.8999833	0.2899426	0.6807995	0.0389000	0.0135046	0.0462133	0.9251400	0.3217431	1.0000000
500	0.4548689	0.9048396	0.2886579	0.6799927	0.0388981	0.0135046	0.0462158	0.9251400	0.3217056	1.0000000
550	0.4610588	0.9044559	0.3330861	0.7666938	0.0388967	0.0135046	0.0454763	0.9867286	0.7604044	1.0000000
600	0.4615156	0.8695579	0.4430130	0.8740770	0.0388957	0.0135037	0.0439221	0.9976472	0.9153671	1.0000000
650	0.4457572	0.7859584	0.5235739	0.9194448	0.0388953	0.0135022	0.0428305	0.9995829	0.9701049	1.0000000
700	0.4068361	0.6960522	0.5650512	0.9358756	0.0388956	0.0135008	0.0422772	0.9999261	0.9894401	1.0000000
750	0.3548816	0.6313237	0.5837782	0.9416620	0.0388971	0.0134999	0.0420349	0.9999869	0.9962699	1.0000000
800	0.3062706	0.5933516	0.5917091	0.9436954	0.0388996	0.0134994	0.0419371	0.9999977	0.9986824	1.0000000
850	0.2700512	0.5734920	0.5949407	0.9444117	0.0389025	0.0134991	0.0418996	0.9999996	0.9995346	1.0000000
900	0.2468093	0.5638360	0.5962229	0.9446639	0.0389050	0.0134990	0.0418857	0.9999999	0.9998356	1.0000000
950	0.2333305	0.5593760	0.5967218	0.9447519	0.0389067	0.0134990	0.0418806	1.0000000	0.9999419	1.0000000
1000	0.2260585	0.5573941	0.5969130	0.9447820	0.0389078	0.0134989	0.0418789	1.0000000	0.9999795	1.0000000
