"Time"	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C
850	0.9765948	0.8602716	0.1208521	0.1212157	0.1769671	0.2233404	1.0728832	1.0139118	0.2681784	0.9368143
900	1.0618351	0.8197293	0.1557690	0.0812166	0.1304162	0.2478313	1.0007198	0.9229538	0.2589226	0.9546482
950	0.9907596	0.7582222	0.1200874	0.0949930	0.1026216	0.2810147	1.0087889	0.9719381	0.2580920	1.0530332
1000	0.9853158	0.7694491	0.1318120	0.0958931	0.1326081	0.2812693	1.0044436	0.8864880	0.2296322	0.9649603

0	0.9685722	0.8606478	0.1120947	0.0848888	0.1276841	0.2277868	0.9306400	0.8593558	0.2416461	0.8981476
50	1.0071535	0.8581615	0.1972501	0.0672103	0.1432296	0.2482869	1.0697411	0.9150465	0.1888761	1.0636340
100	0.9335655	0.7798506	0.2207725	0.0881016	0.1181709	0.2630500	0.9953303	0.9703355	0.2335820	0.9821831
150	0.8850394	0.7248650	0.2207364	0.1101032	0.1536827	0.1977715	1.0506077	0.9690722	0.2128165	1.0186319
200	1.0338048	0.6832592	0.2442675	0.0777279	0.1662103	0.2791079	1.0156240	0.9058536	0.1882748	0.9818304
250	0.9436615	0.6476610	0.2539223	0.0935105	0.1389565	0.2712784	0.9578203	0.9099353	0.2152701	0.9752778
300	0.9412812	0.5918903	0.2443101	0.0910807	0.1478108	0.1813934	0.9469481	0.9797939	0.2341685	1.0653160
350	0.9400454	0.6107710	0.3053744	0.1084776	0.1526199	0.2953507	0.9887959	0.9297408	0.2191160	1.1091745
400	0.9424639	0.5896741	0.3072370	0.0825226	0.1348752	0.2653927	0.9097962	0.8744217	0.2578248	1.0630691
450	0.9666398	0.5804988	0.2518559	0.0868235	0.1884327	0.2537183	0.9306752	0.9165025	0.2760616	0.9836929
500	0.9099050	0.5926921	0.2769603	0.0825247	0.1448239	0.2401064	0.9885602	0.9169564	0.2715763	0.9772758
550	0.9454939	0.5637172	0.1985573	0.0810413	0.1615515	0.2954293	0.9718314	0.8149289	0.2907692	0.9587924
600	1.0033731	0.6449481	0.1335515	0.0903787	0.1669604	0.2186343	0.9336841	0.8457023	0.2679988	0.9625196
650	0.9197066	0.7427546	0.1097732	0.0974841	0.1527934	0.2137759	0.9116950	0.9278516	0.2393076	0.9389832
700	0.9255627	0.8200313	0.1143679	0.1104636	0.1257673	0.2734960	0.9232214	0.8209392	0.2148663	1.0322151
750	0.8995185	0.7647433	0.1500953	0.0917653	0.1346391	0.2689480	1.0135403	0.8820498	0.2209301	1.1143901
800	0.9266383	0.6793948	0.1417129	0.1247318	0.1379877	0.3230770	0.9790476	0.8151314	0.2678512	1.0614000
850	1.0047350	0.7646834	0.1628447	0.1269503	0.1680606	0.3028734	0.9683490	0.8781961	0.2317512	1.0842397
900	0.9805782	0.8185529	0.1754170	0.0952953	0.1964023	0.2843390	1.0510212	0.9330710	0.2564200	1.0347493
950	1.0044644	0.8645432	0.1567303	0.1198139	0.1582883	0.2737105	0.9863142	0.8614417	0.2142814	1.0127542
1000	1.0021519	0.8091483	0.1564610	0.1067718	0.1713674	0.2484910	1.0154265	0.9642179	0.2654558	1.1350745

0	0.9685722	0.8606478	0.1120947	0.0848888	0.1276841	0.2277868	0.9306400	0.8593558	0.2416461	0.8981476
50	1.0784558	0.8648466	0.1613957	0.1249095	0.2777323	0.1356522	1.1288216	1.0000107	0.1751719	0.9525684
100	1.0151827	0.8142877	0.3744562	0.1523591	0.4411811	0.0650812	0.9634608	0.9377418	0.0660263	1.0512435
150	0.9473375	0.5215825	0.4977275	0.2157070	0.4777456	0.0571906	1.0105844	0.9832998	0.0317697	0.9405761
200	0.9036448	0.4317300	0.4935095	0.2141625	0.5164443	0.0456042	0.8226492	0.9490554	0.0140202	0.8874450
250	0.8544386	0.3730062	0.5238789	0.2212760	0.5596659	0.0659699	0.9532515	0.9234555	0.0017195	0.8893325
300	0.7114348	0.2988573	0.4715622	0.3020561	0.5540240	0.0502424	1.0183123	0.9440061	0.0018808	0.8729939
350	0.6080525	0.3701253	0.5193023	0.3689691	0.5982218	0.0410166	1.0181785	1.0167393	0.0008955	0.8568781
400	0.6055606	0.3855251	0.3830867	0.3773788	0.5561009	0.0545627	0.9105724	1.0632099	0.0010442	0.8600450
450	0.7384957	0.4626241	0.4047123	0.3403923	0.5091619	0.0674636	0.9693330	1.1019832	0.0034465	0.8634214
500	0.6760027	0.4248003	0.3810024	0.3376436	0.5260420	0.0547402	0.9957004	1.0552122	0.0000000	0.8246861
550	0.7268468	0.4028811	0.4318259	0.3175701	0.4160688	0.1524564	0.9539302	0.9409909	0.1035778	0.9022844
600	0.7219976	0.3477046	0.3603479	0.2979525	0.2776129	0.2054426	1.1414724	0.8907871	0.1802421	0.8897901
650	0.7837441	0.4549501	0.3002613	0.2532998	0.1873667	0.2315524	1.0900470	0.8225498	0.1950256	0.9162875
700	0.8544744	0.5801922	0.1838525	0.1803509	0.1913153	0.2294955	1.0649535	0.9612420	0.2146614	0.9479717
750	0.8892907	0.6961463	0.1702761	0.1601567	0.1548783	0.2452572	1.0070026	0.9444482	0.2084195	0.9772545
800	0.9452268	0.7286876	0.1225063	0.1175180	0.1471479	0.2373900	0.9780837	0.8849566	0.2491505	1.0681018
850	0.9825785	0.8732570	0.1686289	0.0812976	0.1464929	0.2607720	0.9120649	0.8795527	0.2782140	1.0631708
900	1.0481747	0.7760971	0.1362785	0.1155782	0.1683649	0.2566827	0.7665140	0.9972805	0.2588423	0.9262174
950	1.0172086	0.8208963	0.1774115	0.1068157	0.1440307	0.2610929	0.9176377	0.9218722	0.2295284	0.9159781
1000	1.0209606	0.7631030	0.1694093	0.1167761	0.1302973	0.2470416	0.9027497	0.8818626	0.2412194	0.9836987

0	0.9685722	0.8606478	0.1120947	0.0848888	0.1276841	0.2277868	0.9306400	0.8593558	0.2416461	0.8981476
50	0.9886391	0.7138243	0.1696586	0.0879804	0.1047002	0.2490053	1.0350919	0.9353647	0.2249035	0.8176803
100	1.0242348	0.5340665	0.0915808	0.0971788	0.0779367	0.2480868	1.1168286	0.9450105	0.2563333	0.5371951
150	0.8839238	0.6096597	0.0369664	0.0617962	0.0446067	0.2362279	1.0255087	0.7577741	0.3064920	0.4093602
200	0.9064760	0.6025452	0.0321603	0.0702392	0.0612487	0.3045251	0.9443834	0.8231380	0.3571517	0.3400253
250	0.8614734	0.4379204	0.0251952	0.0679358	0.0793545	0.2066568	1.0152228	0.8740725	0.3521608	0.3058352
300	0.8183954	0.5120536	0.0441686	0.0923043	0.0806686	0.2722855	1.0692256	0.8234512	0.3792967	0.3134063
350	0.9607963	0.5257631	0.0190650	0.0840881	0.0598416	0.3086027	0.9832348	0.8416410	0.4199471	0.3235160
400	0.9360652	0.5599500	0.0168485	0.0750929	0.0302695	0.2041829	1.0924643	0.8280206	0.3489687	0.2976477
450	0.8849684	0.6933441	0.0223986	0.0923847	0.0321325	0.3168624	0.9989831	0.7793741	0.4130063	0.3086003
500	0.9267821	0.6918441	0.0234312	0.1001462	0.0259405	0.3016152	1.0206258	0.8427832	0.3914984	0.3602733
550	0.9879416	0.8042312	0.0271778	0.0800255	0.0964569	0.2739929	0.8729309	0.7998546	0.3359136	0.5833464
600	1.0428794	0.8483803	0.0503060	0.0749194	0.1365777	0.2278985	1.0511784	0.9062482	0.3023852	0.8544455
650	1.0610855	0.8901200	0.0717421	0.0630577	0.1054255	0.2196649	0.9826658	0.8350873	0.2509649	0.9282440
700	1.0269473	0.8652848	0.0585364	0.0542376	0.1037580	0.2112124	0.9943234	0.8742688	0.2600540	1.0847589
750	1.0073680	0.8915327	0.1732294	0.0719110	0.0982076	0.2395107	0.9339904	0.9117579	0.2203838	1.0590974
800	0.8937854	0.8707356	0.1306067	0.0912086	0.1054211	0.2430494	0.9445713	1.0147134	0.2323825	1.0280354
850	0.9852683	0.8688282	0.0756657	0.0793264	0.1147418	0.2557724	0.9319968	0.9854357	0.2524511	0.9919708
900	1.0439302	0.9273304	0.1366438	0.1246125	0.1566018	0.2612547	1.1010037	0.8847767	0.2661281	1.0031908
950	1.0527925	0.8855188	0.1491015	0.1125084	0.1277458	0.2221051	0.9017904	0.9182528	0.2558680	1.0091273
1000	1.0377805	0.9275400	0.1156773	0.1133626	0.1079363	0.2264992	1.0783138	0.7920111	0.2562268	1.0370457

0	0.9685722	0.8606478	0.1120947	0.0848888	0.1276841	0.2277868	0.9306400	0.8593558	0.2416461	0.8981476
50	0.9116656	0.5674249	0.0915007	0.0959939	0.1080934	0.3505976	0.9590967	0.9045849	0.2428240	1.0440686
100	0.8568341	0.3115448	0.0918608	0.1121891	0.1415385	0.3259218	1.0514986	0.8939972	0.2648214	0.9399517
150	0.5344499	0.2087756	0.1212708	0.1098490	0.1489764	0.3178071	1.0340689	0.9055360	0.2592812	0.9593382
200	0.3440755	0.1973692	0.1171066	0.1140860	0.1383919	0.2635470	1.1376193	0.8563282	0.2323190	0.9134263
250	0.2055684	0.1434247	0.1081543	0.0810573	0.1552122	0.2350553	0.9293573	0.9319222	0.2536999	0.9065638
300	0.1697786	0.1413564	0.0982441	0.0880313	0.1318890	0.2528279	0.9733218	0.9761769	0.2214935	0.9082678
350	0.1675410	0.1369741	0.0939131	0.0881709	0.1517664	0.3299631	1.0004182	0.9998635	0.2202106	0.9235049
400	0.1463759	0.1366747	0.1491150	0.0743264	0.1734337	0.3268936	1.0157503	1.0488260	0.2477681	1.0021604
450	0.1556651	0.1150659	0.1615505	0.1128208	0.1292529	0.3049389	1.1302950	0.9574443	0.2492163	0.9433113
500	0.1523588	0.0941163	0.1239126	0.1325977	0.1288995	0.2804717	1.0135140	0.8862678	0.2382050	0.9183386
550	0.2291796	0.4196498	0.0893167	0.1270740	0.1055070	0.2687847	0.9834068	0.9871986	0.2238519	0.8382311
600	0.6267569	0.6985216	0.0992943	0.1068307	0.1101173	0.2755406	0.9264884	0.9564972	0.2011906	0.9450675
650	0.8780844	0.8279858	0.1468591	0.0845917	0.1631030	0.2922858	1.1318861	0.9369781	0.1801468	1.0818255
700	0.9955297	0.9255090	0.1469912	0.0927096	0.1395999	0.2611027	1.0047630	0.8730281	0.1852141	1.0625275
750	0.8632416	0.8825999	0.1297147	0.0967297	0.1248837	0.2428395	1.0277655	0.8682644	0.2157225	1.0214133
800	0.9900371	0.8462773	0.1226894	0.1016240	0.1538765	0.2603477	0.9632279	0.8946339	0.2417682	1.0465513
850	0.9166413	0.8324168	0.1120462	0.1515035	0.1757933	0.2508822	1.0187677	0.9005306	0.2672732	1.0714900
900	0.9925245	0.7400489	0.1434421	0.1711465	0.1819272	0.2761982	1.0978915	0.8921071	0.2330072	1.0285178
950	0.9767596	0.8285336	0.1655606	0.1373734	0.1439833	0.2465622	1.0256955	0.8365264	0.2399874	1.0285745
1000	0.9679862	0.8383434	0.0985676	0.1144760	0.1367972	0.2179559	1.0535916	0.8807575	0.2316550	1.0926845

0	0.9685722	0.8606478	0.1120947	0.0848888	0.1276841	0.2277868	0.9306400	0.8593558	0.2416461	0.8981476
50	1.0928047	0.5688423	0.1610980	0.0922732	0.1339723	0.2793203	1.0106250	0.9806376	0.2574716	1.0391389
100	0.8291224	0.2453664	0.2553204	0.0991536	0.1522813	0.3050120	1.1193337	0.9752756	0.2255514	0.9374232
150	0.4017368	0.1160860	0.3403386	0.1000493	0.1245439	0.2365262	1.0162056	0.8753006	0.2120555	0.9452764
200	0.2340121	0.0890404	0.2920601	0.0911208	0.1640754	0.2178321	0.9520937	0.9587028	0.2175013	1.0311969
250	0.1390460	0.0757786	0.3265019	0.1144563	0.1681184	0.2246935	0.9726182	1.0418128	0.2287626	0.9823464
300	0.1063067	0.0575403	0.2980653	0.1464548	0.1270406	0.2142252	1.0075942	0.9734607	0.2629425	1.0153289
350	0.1351333	0.0641427	0.2519225	0.1188558	0.1203475	0.2507966	0.9883803	0.9133274	0.2510039	0.9843077
400	0.1195594	0.0809788	0.2881464	0.0842044	0.1272709	0.2309371	1.0397925	0.9087024	0.2553727	0.9864792
450	0.0992390	0.0749313	0.2139411	0.0621412	0.1228897	0.2338135	0.9884045	0.9076100	0.2479859	0.9803532
500	0.1366078	0.1113806	0.2448729	0.0636352	0.1624153	0.3137196	0.9429272	0.7238948	0.2421483	1.0396729
550	0.1347401	0.2732492	0.1989325	0.0781279	0.1279747	0.2446362	0.8559814	0.8866046	0.2327246	1.0090164
600	0.4556222	0.5092778	0.1320371	0.0846995	0.1326816	0.2339234	1.0397214	0.8879158	0.2704762	0.9372885
650	0.7875094	0.7055728	0.1027016	0.1018662	0.1047331	0.2594503	0.8672416	0.9656691	0.2350185	0.9525496
700	0.9299788	0.8383043	0.0904603	0.0885724	0.1273633	0.2962091	0.9701267	0.7808770	0.2304317	1.0172144
750	1.0360412	0.8810423	0.0886114	0.0931390	0.0858298	0.2832215	0.9961761	0.9595555	0.2370293	0.9737737
800	1.0422446	0.9519328	0.0904709	0.1034553	0.1325736	0.2569702	0.9043482	0.8654202	0.2209031	0.8732445
850	1.0352684	0.9538679	0.1205168	0.0962809	0.1622325	0.2775046	0.9703687	0.9285297	0.2349311	1.0325225
900	0.9786604	0.9155045	0.1324258	0.0935181	0.1326380	0.3140497	1.0224694	0.8652246	0.2746957	0.9823300
950	0.9636310	0.7489765	0.1713250	0.0953360	0.1648917	0.2757391	0.9684914	0.7910782	0.2740642	0.9675349
1000	1.0005977	0.6604383	0.1702917	0.1008930	0.1704713	0.2801056	1.0350393	0.8287576	0.2322765	0.9702362

0	0.9685722	0.8606478	0.1120947	0.0848888	0.1276841	0.2277868	0.9306400	0.8593558	0.2416461	0.8981476
50	0.9138178	0.7678950	0.0893058	0.0885698	0.0862308	0.1289518	0.9975514	0.8923174	0.1485736	0.9686382
100	0.9518284	0.8366588	0.0928184	0.0899916	0.1149981	0.0661050	1.0046369	0.9706043	0.0783272	0.9146812
150	0.9303924	0.7956671	0.1208542	0.0882427	0.1343652	0.0697896	1.0014530	1.0387204	0.0463096	1.0240185
200	0.9539366	0.8557835	0.1061323	0.0844635	0.1307517	0.0654114	1.1338583	1.0141147	0.0349124	1.0369946
250	1.0515497	0.8588868	0.1251163	0.0901920	0.0697973	0.0526359	0.9851101	0.9990308	0.0186134	1.0787606
300	0.9954966	0.8408469	0.0986395	0.0769724	0.0897642	0.0402657	0.9690021	1.0030007	0.0237401	1.0945213
350	0.9149457	0.9456444	0.0948578	0.1133903	0.0643082	0.1021711	1.0049914	1.0356873	0.0274288	1.0500048
400	0.9418481	0.9233707	0.0651403	0.0747873	0.0961124	0.0510901	0.9735157	0.9847095	0.0093632	1.0762243
450	0.9082933	0.7486243	0.0673709	0.0391508	0.0815486	0.0789028	0.8828447	1.0462816	0.0067649	1.0966796
500	0.9360163	0.8908832	0.0901716	0.0677419	0.0923486	0.0396673	1.0026677	1.1625756	0.0134329	1.1060705
550	0.8499845	0.9264827	0.0597322	0.0651856	0.0668825	0.1956165	1.0388185	1.1614247	0.0815196	1.0862254
600	0.9953564	0.9903253	0.0933694	0.0559236	0.0871850	0.2424720	1.1364989	1.0345170	0.1614899	1.0582865
650	0.9467907	0.9279305	0.1073396	0.0485629	0.1086964	0.2666154	1.0579011	1.0770152	0.2017690	1.0284039
700	0.9331207	0.9059750	0.1220451	0.0543724	0.1345918	0.2529118	1.1704396	0.9536239	0.2130569	0.8767647
750	0.9571064	0.9016056	0.1217916	0.1034920	0.1069066	0.2150437	1.2009994	0.8672645	0.2619305	1.0451712
800	0.9933894	0.8455315	0.1401409	0.1225561	0.1068493	0.2322831	0.9696612	0.8872911	0.2965574	0.9933850
850	0.9481050	0.8156247	0.1210722	0.1000698	0.1239009	0.2738848	0.9710075	0.8829558	0.3036167	0.9830387
900	1.0007040	0.7626311	0.1283372	0.0747691	0.1043944	0.2705268	1.0356794	0.8630177	0.2768223	0.9807323
950	0.9782589	0.8183675	0.0565059	0.0813609	0.1066006	0.2313773	0.9823069	0.8707360	0.2452594	0.9157641
1000	0.9543928	0.8883637	0.0511744	0.0746056	0.1123092	0.2168058	0.9776210	0.9572398	0.1978665	0.9118587

0	0.9685722	0.8606478	0.1120947	0.0848888	0.1276841	0.2277868	0.9306400	0.8593558	0.2416461	0.8981476
50	1.0845872	0.5959706	0.2769148	0.0862056	0.2090079	0.2793020	0.9691694	0.8431583	0.2282830	0.9969569
100	0.8833819	0.3718443	0.5359589	0.1154103	0.2695250	0.2888023	0.9680779	0.9745853	0.2500112	0.9096415
150	0.7217330	0.2219806	0.6271633	0.1388598	0.3377817	0.2291974	1.0475998	0.9996236	0.2353942	0.8396841
200	0.5674324	0.1713418	0.5338553	0.1733673	0.3675390	0.3296971	0.9954239	1.1162205	0.2956829	0.7517162
250	0.3763945	0.1545596	0.6618014	0.2017470	0.3793440	0.2749963	1.0923679	0.9070792	0.2673677	0.7855847
300	0.3662699	0.0977350	0.6226971	0.1973019	0.3445163	0.2196244	1.0184399	0.8770258	0.2336383	0.7397071
350	0.3518908	0.1278138	0.6063426	0.1990694	0.3678150	0.2352835	1.0527616	0.8163398	0.2507516	0.8421909
400	0.3400572	0.1423348	0.5423635	0.1815575	0.3833480	0.2240071	0.9498632	0.9219960	0.2575286	0.8548073
450	0.3829222	0.1452797	0.6158678	0.1840883	0.4111777	0.2543006	0.9860457	0.9325637	0.2901516	0.7708067
500	0.3507834	0.1200464	0.5197939	0.1994468	0.4269703	0.2354022	0.9819678	0.8841804	0.2646234	0.7263963
550	0.2309402	0.2543556	0.4386062	0.2382450	0.3109367	0.2263547	0.9413603	0.8600756	0.2680691	0.8876667
600	0.2715943	0.3020226	0.2972207	0.2157068	0.2525784	0.2520202	0.9906266	0.8582161	0.2572277	0.9642616
650	0.5704038	0.4236148	0.1871659	0.1836840	0.1632909	0.2283561	1.0075929	0.8248428	0.2150390	1.0356851
700	0.7893274	0.5855959	0.1834344	0.1575664	0.1224077	0.2586737	1.0122350	0.8357875	0.1723678	0.9475459
750	0.8660802	0.6850152	0.1255662	0.1474662	0.1025310	0.3030466	0.8034470	0.7927983	0.1974353	1.0952680
800	0.8625087	0.8124216	0.1015288	0.1148710	0.1157049	0.3227606	0.9384612	0.8691717	0.2438309	1.0525879
850	0.9172676	0.8661780	0.1069595	0.1106787	0.1331493	0.2593514	0.9259692	0.8956268	0.2717983	0.9513609
900	0.9685893	0.8204596	0.1423715	0.0980737	0.1321949	0.2630232	1.0395618	0.9001865	0.2550800	0.8924392
950	0.9598493	0.7783454	0.0960323	0.1095384	0.1136559	0.2791272	0.9397395	0.8866838	0.2641017	0.9196981
1000	0.9729037	0.9513740	0.0822554	0.1006406	0.1335156	0.1948722	1.0774136	1.0393635	0.2504866	0.9819159

0	0.9685722	0.8606478	0.1120947	0.0848888	0.1276841	0.2277868	0.9306400	0.8593558	0.2416461	0.8981476
50	0.9721598	1.0068956	0.2301556	0.2372934	0.1393473	0.1528995	1.1366640	0.7395608	0.2100748	0.9311708
100	0.8647344	0.7030141	0.3603134	0.2843935	0.1303811	0.1342103	1.0794202	0.4814497	0.1841333	0.8459377
150	0.9557823	0.5393624	0.3193033	0.3661349	0.1009619	0.1847786	1.0142718	0.4314109	0.1955812	0.8869421
200	0.9216690	0.4899770	0.2383204	0.4545402	0.1070594	0.1459160	1.0129305	0.3773927	0.2495422	0.9904251
250	0.9075275	0.5361809	0.2415233	0.3965001	0.1007726	0.0985238	0.9360033	0.3939166	0.2265352	0.9863256
300	0.9655010	0.5608196	0.2776324	0.3838972	0.0947858	0.1750308	0.9146925	0.3949831	0.2376818	0.9414075
350	0.9260931	0.5383017	0.3390624	0.3679318	0.1327231	0.2421883	0.9471329	0.3387647	0.2158718	1.0240593
400	0.8958265	0.4284884	0.3191965	0.3580696	0.0966008	0.2152517	0.9864319	0.3693669	0.2788624	1.0318220
450	0.7593064	0.3613163	0.4118394	0.3857695	0.1308086	0.1758227	0.9285641	0.4179059	0.2712827	1.0559286
500	0.7595641	0.3991883	0.3575868	0.3210876	0.1719360	0.1675765	0.9813739	0.3787093	0.2030227	0.9487592
550	0.7659057	0.4870379	0.2482354	0.3026321	0.1588296	0.2174449	0.8336177	0.6019007	0.2370505	0.9708301
600	0.8653309	0.6161102	0.1724927	0.1724079	0.1745279	0.2515343	0.9384073	0.6964748	0.2487759	1.0857275
650	0.9055121	0.6735554	0.1823410	0.1549614	0.1358470	0.2523545	0.9460244	0.8736444	0.2803452	1.0276371
700	0.9935627	0.6481641	0.1239535	0.1237228	0.1229585	0.2352179	0.9819528	0.9402289	0.2200484	0.9231601
750	1.0256560	0.7169189	0.1295244	0.0981833	0.1370873	0.3079394	1.0002890	0.8835003	0.2599728	0.9366945
800	0.9674578	0.7911801	0.1206260	0.1038317	0.1160137	0.2564009	0.8679517	1.0134297	0.2391323	0.9794501
850	1.0538676	0.8677894	0.1305043	0.1267438	0.1453997	0.2580016	1.0334016	0.9881826	0.2688928	0.9055949
900	1.0296096	0.8088374	0.0945446	0.0921061	0.1394621	0.2683609	1.0415574	0.9718823	0.2067800	0.9618618
950	0.9979682	0.8476127	0.1332778	0.0980939	0.1295468	0.2748860	1.0382705	0.9502078	0.2375298	1.1878782
1000	0.9426420	0.8924376	0.1074876	0.1054733	0.0956059	0.2665294	1.1166689	0.8370003	0.2707655	1.0706927
