"Time"	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C
150	0.8239001	0.7943358	0.5378784	0.9061766	0.4020199	0.9631590	0.2172002	0.9117095	0.1012611	0.3828872
200	0.8954676	0.7402402	0.5746947	0.9508814	0.3942250	0.9271197	0.2081360	0.9646438	0.0916489	0.3171597
250	0.8352780	0.7318204	0.5206052	0.9380775	0.4230412	0.8981297	0.2487682	0.9459688	0.1012127	0.3554350
300	0.8070137	0.8196554	0.4988450	0.9860870	0.4211847	0.9165722	0.2483457	0.8966554	0.1094576	0.2985373
350	0.6766707	0.8351761	0.4694063	1.0077018	0.3836998	0.9600132	0.2538336	0.8832925	0.1183065	0.3442704
400	0.8601608	0.7281484	0.5388364	0.9756218	0.4224817	0.9622977	0.2737918	0.9322609	0.0778032	0.3406131
450	0.9054732	0.7102067	0.5207827	0.9430682	0.3423650	1.0689772	0.2708177	0.8410317	0.1150031	0.3234880
500	0.8605564	0.6398108	0.4748116	1.0397275	0.3662124	0.9756436	0.2491520	0.9238655	0.0872944	0.3123395
550	0.6329077	0.7439853	0.5468217	0.9594560	0.3130336	1.0306766	0.2865497	0.9324455	0.1088019	0.8040358
600	0.5819688	0.7235712	0.5564793	0.8156574	0.3165516	1.0296970	0.2386338	0.9907268	0.1089532	0.9718981
650	0.5831563	0.7653692	0.6032882	0.8055776	0.3894610	1.0566103	0.2954227	0.9065038	0.1190084	0.9937597
700	0.6119585	0.6003198	0.5576234	0.7826005	0.3849479	1.0324879	0.2868576	0.9288760	0.1130565	0.8859830
750	0.5613469	0.6040837	0.5673550	0.7590858	0.3711371	1.0485897	0.2761523	0.8820275	0.0891550	0.9259760
800	0.4823842	0.6182085	0.5466576	0.8449508	0.3893799	1.0635081	0.2318860	0.9150949	0.0797674	0.9865176
850	0.5061974	0.6517234	0.5725647	0.8318710	0.3343618	1.0236154	0.2091443	0.8495690	0.1064376	0.9557148
900	0.5378780	0.5891027	0.5453880	0.8048576	0.3557165	1.0579665	0.2521173	0.9133363	0.1275440	1.0097139
950	0.5750682	0.6410245	0.5143796	0.7708800	0.3365952	0.9918037	0.2143198	1.0093774	0.1025925	1.0483116
1000	0.5197793	0.6605226	0.5646639	0.8041506	0.3916576	1.0451096	0.2601907	0.9014563	0.0917296	1.0333035

0	0.5143502	0.6120712	0.5892389	0.7825009	0.3965535	1.0086310	0.2290467	0.9808685	0.1313529	0.9195069
50	0.5261945	0.7427940	0.3941490	0.8263729	0.4057386	0.9421939	0.2392254	0.9215177	0.0906288	1.0223385
100	0.4784225	0.9061651	0.2800627	0.8200615	0.3637512	0.9376272	0.2552496	0.9036903	0.0777576	1.0175462
150	0.2921762	0.8633178	0.3040423	0.7559915	0.3858630	0.9849088	0.2975505	0.9297883	0.1163083	0.9798450
200	0.2879427	0.9424930	0.2176522	0.8212274	0.4186900	0.9660287	0.2461074	0.9190486	0.0771482	1.0457038
250	0.2584991	0.9965662	0.2267285	0.7272046	0.3880875	1.0045409	0.2671979	1.0082306	0.1181008	1.0293872
300	0.2704896	0.9914755	0.2912184	0.7429800	0.3740197	0.9732472	0.2637807	0.9594191	0.1054397	0.9477745
350	0.3057611	0.9706906	0.2785214	0.8190667	0.3459334	0.9957966	0.2802643	0.8914918	0.1310376	0.9404389
400	0.3317354	0.9455334	0.2544053	0.8188531	0.3550591	0.9697908	0.3332103	0.8957815	0.1167933	0.9817016
450	0.2824922	0.9272875	0.2709485	0.7713108	0.3359369	1.0325561	0.3189324	0.8680887	0.1216818	0.9198006
500	0.2462866	0.9504070	0.2633390	0.8226972	0.3858008	0.9858346	0.3417494	0.8993060	0.1222217	1.0094701
550	0.2918364	1.0380412	0.4726720	0.8512596	0.4272822	0.9995999	0.3529842	0.9119034	0.1291754	0.8986690
600	0.4877756	0.9501105	0.5345125	0.8243423	0.4729503	1.0517812	0.2302499	0.8936803	0.1234862	0.9605465
650	0.6123432	0.8378919	0.5914061	0.8501347	0.4022541	1.0505884	0.2577341	1.0040753	0.1325534	0.9959389
700	0.6209887	0.8082037	0.5669701	0.8245227	0.3910226	1.0318032	0.2431705	0.9119580	0.1109089	1.0080915
750	0.5841270	0.8265434	0.6027467	0.8349097	0.3712194	0.9819122	0.3032929	0.8609517	0.0996683	0.9874957
800	0.5798475	0.6873243	0.6604248	0.8753757	0.3498883	1.0220752	0.2482389	0.8790640	0.1079206	1.0364180
850	0.5957954	0.7189756	0.6423972	0.8346364	0.3889256	1.0395166	0.3204078	0.8829643	0.0965414	0.9988471
900	0.6123561	0.7127375	0.6211792	0.8638293	0.3462796	0.9968517	0.4112603	0.9423674	0.1027069	0.9463673
950	0.5177468	0.6545371	0.6206198	0.7882600	0.3477021	0.9907823	0.2948810	0.9397242	0.1126232	1.0397865
1000	0.5486424	0.5637146	0.6301535	0.8030230	0.3450866	1.0050128	0.2608260	0.9373210	0.1147536	1.0631758

0	0.5143502	0.6120712	0.5892389	0.7825009	0.3965535	1.0086310	0.2290467	0.9808685	0.1313529	0.9195069
50	0.5937970	0.6165416	0.6737540	0.7768741	0.0928405	0.5623661	0.2222350	0.4282217	0.0408355	0.6125250
100	0.5300972	0.5778561	0.6712907	0.7701528	0.0913092	0.4413177	0.4065656	0.2441389	0.0140039	0.4132033
150	0.5396844	0.4854015	0.6162509	0.6938494	0.1494681	0.3816613	0.5268961	0.1361788	0.0047376	0.3404359
200	0.4695338	0.4639894	0.5847650	0.6125214	0.1286223	0.3454823	0.5978786	0.1094308	0.0002657	0.3506745
250	0.3898457	0.5421604	0.5635565	0.5565410	0.1121378	0.3409391	0.6258457	0.0993714	0.0000000	0.3513810
300	0.3794384	0.6343966	0.5478446	0.5115644	0.1215607	0.3227769	0.7114484	0.1047128	0.0010814	0.3456829
350	0.4473195	0.6440174	0.4947704	0.4771126	0.1254487	0.2630434	0.6147382	0.1167993	0.0000756	0.3121007
400	0.3833706	0.6509742	0.5235490	0.4655260	0.1226687	0.2588686	0.5920669	0.0890493	0.0002303	0.2834525
450	0.4592513	0.6932201	0.4872727	0.3559331	0.1272953	0.2833169	0.5888693	0.1100471	0.0014311	0.2727035
500	0.4878233	0.6445615	0.5215597	0.3843456	0.1204098	0.2674550	0.6573505	0.0931135	0.0000000	0.2879803
550	0.4940652	0.7381848	0.5158112	0.4517080	0.5674403	0.5539943	0.8720849	0.7189997	0.0718272	0.7647333
600	0.4844296	0.8474540	0.4305202	0.6777774	0.5247048	0.6652473	0.7218308	0.8363746	0.0716532	0.9348204
650	0.5396443	0.8425563	0.5772562	0.6889411	0.5022961	0.7022173	0.5084851	0.9248723	0.1139745	1.0039631
700	0.6137483	0.7319604	0.6429542	0.7658760	0.4547596	0.8430380	0.3787149	0.9506224	0.1034794	1.0294123
750	0.5699990	0.6534361	0.5680862	0.8450518	0.4347514	0.8677986	0.3074296	0.9229633	0.0988297	0.9379323
800	0.5537647	0.6232050	0.6053250	0.7355471	0.4232717	0.9556330	0.2536560	0.9657870	0.1111750	0.9421295
850	0.4887752	0.6249046	0.6056056	0.8198624	0.3736472	0.9994520	0.2878236	0.9372608	0.1340940	0.9445144
900	0.4548994	0.6536721	0.5839342	0.7823485	0.3324911	1.0754445	0.2554981	0.9862340	0.1264343	1.0624027
950	0.5490929	0.7035787	0.5929329	0.8272791	0.4061344	1.0284190	0.2290656	0.9283071	0.0902554	1.0647248
1000	0.5747742	0.7071223	0.6493054	0.8288634	0.3829063	1.0722876	0.2529390	1.0217824	0.0865797	1.0156031

0	0.5143502	0.6120712	0.5892389	0.7825009	0.3965535	1.0086310	0.2290467	0.9808685	0.1313529	0.9195069
50	0.4758045	0.6081589	0.5583438	0.7783534	0.3185500	0.6602262	0.1295886	0.9200180	0.1235901	1.0241532
100	0.4821006	0.5702455	0.6085786	0.8057180	0.3914603	0.5626413	0.1480479	0.9653746	0.1122909	1.0004278
150	0.5185488	0.5417372	0.6331381	0.8361329	0.4897560	0.5276467	0.1073435	0.9132474	0.0997114	0.9421291
200	0.5069556	0.5503739	0.7268454	0.8139117	0.4506248	0.5095658	0.1170890	0.9940301	0.0894130	1.0523400
250	0.4816605	0.5046773	0.5487950	0.7914415	0.4882063	0.5179559	0.1246640	0.9867602	0.1024984	0.9917084
300	0.4010800	0.5536642	0.5454173	0.9009048	0.4633815	0.4475408	0.1392917	1.0388234	0.0751683	1.0322669
350	0.4959469	0.5321115	0.5577072	0.9013321	0.4577801	0.4950343	0.1353281	1.0880391	0.0719730	1.0567625
400	0.4564717	0.5612578	0.6195410	0.8507685	0.5209995	0.5188342	0.1026967	1.0406239	0.1100917	1.0746832
450	0.5089233	0.5205569	0.6355543	0.8110254	0.5252623	0.4965514	0.0834058	1.0511128	0.1058597	1.0694903
500	0.4920757	0.5728476	0.6599163	0.8588933	0.5826828	0.4594156	0.1142691	0.9732949	0.1476862	1.0301027
550	0.4737801	0.5702728	0.6161122	0.8643949	0.4726402	0.7623412	0.1839955	0.9588310	0.1385355	0.9912055
600	0.5246091	0.6046193	0.6005793	0.8283050	0.4794113	0.9095819	0.1867841	0.9022727	0.0847905	1.0486601
650	0.4537815	0.6202277	0.6860533	0.8542906	0.4365616	0.9938343	0.2079521	0.9733642	0.1398799	0.9943589
700	0.4900877	0.5996628	0.7239522	0.8305440	0.4308069	1.1550037	0.2143198	1.0001027	0.1043915	0.9674855
750	0.5202971	0.5233383	0.6365327	0.8242573	0.3383844	1.0685273	0.2110709	0.9820638	0.1112006	0.9441369
800	0.4698839	0.4626596	0.6767318	0.7897642	0.3767553	0.9753526	0.2029428	1.0178834	0.0949477	1.0186970
850	0.4054184	0.5388051	0.5762142	0.7753298	0.4009631	0.9377554	0.2234386	0.9962556	0.1067609	1.0249036
900	0.4972868	0.4972626	0.5321181	0.7789717	0.3779388	1.0420075	0.1898937	1.0524765	0.1270077	1.0586844
950	0.5183904	0.5409310	0.5590268	0.7370853	0.3235803	1.0458434	0.1902294	1.0204068	0.1350654	1.0390972
1000	0.4840594	0.5247060	0.5797465	0.8274217	0.3705858	1.0324212	0.2385002	0.9530485	0.1211009	1.0670971

0	0.5143502	0.6120712	0.5892389	0.7825009	0.3965535	1.0086310	0.2290467	0.9808685	0.1313529	0.9195069
50	0.6279115	0.7463459	0.5742615	0.7304437	0.4024285	1.0164165	0.2005072	0.8985337	0.1046626	0.5441953
100	0.6714322	0.6531591	0.5967320	0.7709578	0.3274693	0.9775244	0.2578307	0.9654716	0.1216976	0.3595536
150	0.7498181	0.6510471	0.5263925	0.7876997	0.3770839	1.0117043	0.2927058	0.8837217	0.1073060	0.3300380
200	0.7028019	0.6674580	0.6037216	0.7990173	0.3482638	1.0967515	0.2568689	0.9719869	0.1048726	0.2996379
250	0.7118900	0.6246878	0.6576774	0.7695211	0.3299856	0.9940007	0.2241056	1.0357016	0.1110595	0.2457384
300	0.6250995	0.6564892	0.6255719	0.7598320	0.3615241	1.0414314	0.2209822	0.9936131	0.1147655	0.2698724
350	0.6155141	0.6130333	0.6491542	0.8285595	0.3886087	1.0386225	0.2073452	0.9233761	0.0799854	0.2883678
400	0.6115081	0.6039990	0.6362664	0.8531428	0.3500094	1.0069150	0.2033846	0.8696902	0.0867197	0.3338033
450	0.6835047	0.4938718	0.6193418	0.8369514	0.3931584	1.0732653	0.1805106	1.0065540	0.1020985	0.2862892
500	0.6147819	0.5369164	0.6499322	0.7846380	0.3601804	1.0308390	0.1949151	1.0314548	0.1158806	0.3027347
550	0.4486255	0.5693811	0.5784213	0.8208851	0.3730001	0.9086152	0.1904134	0.9702871	0.1235881	0.7549428
600	0.4860964	0.5655055	0.6790907	0.8841976	0.4162232	1.0148546	0.1989022	0.9570019	0.0977537	0.9363939
650	0.5866701	0.4649150	0.6271251	0.8329913	0.3881087	1.0721299	0.2210246	0.9101488	0.0974596	1.0215613
700	0.4752054	0.5328374	0.6530760	0.6926431	0.3641186	0.9958812	0.2303793	0.8986824	0.1043750	1.0407071
750	0.4631252	0.4803511	0.5854120	0.8000965	0.3906774	1.0116541	0.2387038	0.9702249	0.1111226	0.9744121
800	0.4218567	0.4996452	0.6667670	0.8299251	0.3427547	0.9725784	0.2152659	1.0211666	0.1021475	0.9371855
850	0.4306574	0.4674416	0.6121983	0.8215252	0.4195436	1.0337178	0.2125771	0.9717852	0.1201293	0.9540396
900	0.4183159	0.5605286	0.5377396	0.8568762	0.3408331	1.0108952	0.2494972	0.9930143	0.1280026	1.0200188
950	0.4412332	0.5909278	0.5738794	0.8416271	0.3576575	0.9907111	0.2094111	0.9487797	0.1172069	1.0034820
1000	0.4554345	0.5892978	0.5657389	0.7846868	0.3714574	0.9907203	0.2101211	0.9493903	0.1283385	0.9722214

0	0.5143502	0.6120712	0.5892389	0.7825009	0.3965535	1.0086310	0.2290467	0.9808685	0.1313529	0.9195069
50	0.5623312	0.5155943	0.6652989	0.8780421	0.3494661	0.9960622	0.3245936	0.3601910	0.1300202	0.5513252
100	0.4892452	0.4669965	0.6687412	0.8419424	0.4026089	1.0037961	0.6521181	0.0874289	0.1034541	0.3288217
150	0.4307184	0.5147109	0.6783013	0.8624810	0.3408743	0.8301916	0.8792362	0.0362220	0.1080245	0.2762092
200	0.3693362	0.4887409	0.5681976	0.7620881	0.3823488	0.6793019	0.9904394	0.0171005	0.0967474	0.2734183
250	0.3654274	0.5944428	0.5392544	0.7714578	0.4488032	0.5464816	1.0191543	0.0125192	0.1486218	0.2648374
300	0.4518741	0.6229503	0.5410305	0.7100367	0.4979751	0.4426585	0.9309348	0.0032612	0.3208069	0.2865953
350	0.4735310	0.5979992	0.4855971	0.7861498	0.5416613	0.3756054	0.9193550	0.0103878	0.4377605	0.2711144
400	0.3810062	0.7084076	0.3592970	0.7246799	0.5384504	0.4437813	1.0845198	0.0011541	0.6656212	0.2584925
450	0.3943979	0.8656525	0.2521583	0.7947283	0.5285570	0.3842542	1.0063367	0.0000000	0.8341103	0.2806544
500	0.2963372	0.9334371	0.2097000	0.7464525	0.6294658	0.3763892	0.9011562	0.0038972	0.8884512	0.2642663
550	0.1727174	0.9595755	0.1556059	0.7414909	0.6324261	0.3957879	1.0519765	0.1378714	0.5390473	0.7408386
600	0.1387921	1.0610548	0.2170767	0.8232080	0.6270839	0.3532486	0.9392325	0.2082577	0.2586311	0.9190943
650	0.2274195	1.0899499	0.3690021	0.8214001	0.6759995	0.3950849	0.9477302	0.3852464	0.1606486	0.9339322
700	0.3255371	1.0030215	0.4478487	0.8509467	0.6187671	0.4188652	0.9112125	0.5440560	0.1183404	0.9790277
750	0.4209595	0.9167309	0.4807899	0.8553038	0.5759671	0.5150111	0.7040039	0.6609409	0.0773351	1.0011626
800	0.5873008	0.8877400	0.5208133	0.8681586	0.5160509	0.5711368	0.5623023	0.8665434	0.1102817	1.0471836
850	0.6204259	0.7730233	0.6024111	0.8887487	0.4524595	0.7898467	0.4040211	0.9107242	0.1085823	0.9803762
900	0.6348478	0.6469569	0.6710379	0.8538715	0.3639765	0.8651137	0.2979685	0.9119568	0.1048564	1.0251996
950	0.5862800	0.5375085	0.6357423	0.8412336	0.3973071	0.9597572	0.2553440	0.9426451	0.0998928	0.9996627
1000	0.5477424	0.5915736	0.5871086	0.7771759	0.3727858	1.0751342	0.2291752	1.0177934	0.1362768	1.0728451

0	0.5143502	0.6120712	0.5892389	0.7825009	0.3965535	1.0086310	0.2290467	0.9808685	0.1313529	0.9195069
50	0.6858768	0.4584765	0.6292229	0.7726032	0.3438277	1.0732613	0.0312707	0.9664381	0.0313272	1.0019992
100	0.6672475	0.4391900	0.5942066	0.8295471	0.3783929	1.0147601	0.0101992	1.0191597	0.0056706	1.0131813
150	0.6698854	0.4550858	0.6686856	0.8543332	0.3801736	0.9902166	0.0048220	0.9625002	0.0012193	1.0440679
200	0.6743287	0.4850536	0.7279086	0.8328558	0.3999154	0.9791493	0.0022360	0.9344094	0.0004972	1.0061481
250	0.6345111	0.4513816	0.7102738	0.8336480	0.3262105	0.9856505	0.0027360	0.9666111	0.0000002	1.0445174
300	0.5948635	0.4361891	0.7314684	0.8328013	0.3264363	0.9282145	0.0046992	1.0019358	0.0000077	1.0051900
350	0.6810618	0.4460435	0.7257376	0.7684598	0.4296780	0.9817309	0.0019276	1.0127365	0.0001067	1.0008717
400	0.7326739	0.4735053	0.6603868	0.7988579	0.3857580	0.9530390	0.0009394	0.9563407	0.0000000	0.9296602
450	0.7118248	0.5486117	0.6822143	0.8504145	0.4472113	0.9177971	0.0019322	1.0098530	0.0007781	0.9306726
500	0.6588413	0.4362567	0.6741886	0.8351792	0.3819214	0.9580527	0.0000000	1.0154423	0.0000004	1.0342603
550	0.5220428	0.4564045	0.6928168	0.8556580	0.3598446	0.9769673	0.1409899	1.0491026	0.0788971	1.0053013
600	0.5138256	0.4291637	0.7081819	0.8713968	0.3735738	1.0599531	0.1685861	1.0809509	0.0711234	1.0430188
650	0.4420584	0.4410614	0.6583781	0.8640212	0.3905862	0.9884004	0.1693625	0.9106281	0.0902571	1.0629367
700	0.4123179	0.3927796	0.6117922	0.8586323	0.3565069	0.9669778	0.2044445	0.8758267	0.1031986	1.0244621
750	0.4157315	0.4860542	0.6181387	0.7799921	0.3646975	0.9643698	0.2615704	0.8764275	0.1153639	1.0164704
800	0.4882508	0.5468701	0.6636287	0.7730429	0.3921592	0.9572703	0.3233977	0.9391703	0.1185978	1.0330864
850	0.4813204	0.5694596	0.5947072	0.7398821	0.3826422	1.0064510	0.2305959	1.0280404	0.1234335	1.0428376
900	0.4976570	0.6089141	0.6313786	0.6935167	0.3613281	1.0394454	0.2209097	0.9952371	0.1272568	1.0204013
950	0.4887383	0.6548449	0.5491792	0.7470073	0.3830578	1.0167505	0.2540344	0.9316940	0.1101713	0.9469945
1000	0.4977297	0.6608643	0.5232404	0.7507755	0.3670645	1.0247869	0.2473213	1.0146863	0.1212648	0.9568276

0	0.5143502	0.6120712	0.5892389	0.7825009	0.3965535	1.0086310	0.2290467	0.9808685	0.1313529	0.9195069
50	0.5944409	0.5459127	0.7715667	0.8531286	0.4323308	0.9758023	0.2703193	0.9716909	0.1277465	1.0080631
100	0.6024906	0.4344859	0.8558667	0.8207091	0.4143088	0.9607582	0.2663891	0.9526374	0.1289567	0.9957784
150	0.4841132	0.3478195	0.7702824	0.8357683	0.4373454	1.0009193	0.2265794	0.9538528	0.0723824	1.0230773
200	0.3166095	0.2754214	0.8355009	0.8860129	0.3430254	0.9449589	0.2395729	1.0097071	0.0916995	1.0483857
250	0.2928720	0.2779609	0.7865829	0.7976747	0.3368397	0.9011133	0.2425303	1.0159913	0.0845878	0.9627790
300	0.2283614	0.2592554	0.8031939	0.7852771	0.4510535	0.9378707	0.2460655	0.9844401	0.0819858	0.9346328
350	0.1467885	0.2717062	0.8680490	0.8186398	0.3479665	1.0274057	0.2439370	1.1435460	0.0700370	0.9310037
400	0.1693334	0.2176882	0.9076947	0.7695975	0.3930183	1.0586934	0.1913954	1.0330948	0.1305503	0.8861171
450	0.2033295	0.1965280	0.8491981	0.8807789	0.3981910	1.0073727	0.2046542	0.9906827	0.1151779	0.9625840
500	0.1834199	0.2240826	0.8371187	0.9115691	0.4355765	1.0170008	0.2064817	0.9852913	0.1250925	1.0064261
550	0.1512862	0.2175365	0.8093946	0.8776222	0.3330504	0.9797046	0.2089291	1.0273849	0.1177120	0.9751313
600	0.1214229	0.2678817	0.6669510	0.8798079	0.3569668	0.9386007	0.2215339	0.9805319	0.1153336	1.0150717
650	0.1711118	0.3329489	0.6368606	0.8310684	0.3899111	0.9478057	0.1886963	1.0356186	0.1042998	1.0531603
700	0.2000097	0.4541125	0.6803920	0.8059202	0.3641792	0.9616760	0.1948833	1.0657976	0.0872000	1.0684483
750	0.3503402	0.4404082	0.6234221	0.7615074	0.3752431	1.0095078	0.2117294	0.9751874	0.0975888	1.0782485
800	0.4138243	0.4686812	0.6666155	0.7920011	0.3492649	1.0306307	0.1958755	1.0007137	0.0931303	1.0036720
850	0.3899712	0.4414342	0.6851217	0.7973219	0.3404302	1.1020251	0.2021016	1.0471382	0.1192887	1.0280244
900	0.4066360	0.3690121	0.6099884	0.7718636	0.4174491	0.9702414	0.2835279	0.8919590	0.1242930	1.0116115
950	0.3547372	0.4183600	0.5975794	0.7964814	0.3266711	0.9956642	0.2678922	0.9461665	0.1258892	1.0067922
1000	0.3897665	0.4830625	0.5874626	0.7493599	0.3593609	0.9832448	0.2131598	0.9399768	0.1270828	0.8917581

0	0.5143502	0.6120712	0.5892389	0.7825009	0.3965535	1.0086310	0.2290467	0.9808685	0.1313529	0.9195069
50	0.5336142	0.5868745	0.5600031	0.7736911	0.3927258	0.9945797	0.3057908	0.4423364	0.0857899	0.7864934
100	0.4436284	0.5868573	0.5833809	0.7939802	0.3176916	1.0378284	0.6503988	0.2895488	0.0999099	0.7553770
150	0.4240619	0.6154682	0.6173962	0.7705447	0.3683637	0.9714710	0.7602399	0.1908972	0.1063078	0.6862517
200	0.4215958	0.5383337	0.6751409	0.7878095	0.3840838	0.8554183	0.9137661	0.1709910	0.0936906	0.7834624
250	0.5282703	0.4168301	0.6840711	0.8052336	0.4154366	0.6525081	0.9726040	0.1962265	0.0979242	0.8282981
300	0.5060973	0.3838326	0.6784348	0.8286743	0.4525074	0.4859386	0.9893221	0.1655719	0.1352911	0.7507267
350	0.3412398	0.4510924	0.6007850	0.8169016	0.4701360	0.4770048	0.8984865	0.1833509	0.1033551	0.7870237
400	0.3981805	0.5110035	0.6211725	0.7594587	0.5261610	0.4865251	1.0817524	0.1809566	0.1061402	0.7896413
450	0.4277610	0.4610201	0.5345128	0.7980607	0.6098404	0.3989812	0.9766960	0.1902542	0.1167641	0.7527934
500	0.3821590	0.4196546	0.6433128	0.7980955	0.6025889	0.4107498	1.0054831	0.1867442	0.1108415	0.7329000
550	0.3330168	0.5853851	0.5733770	0.8524786	0.5376071	0.4112615	0.9008199	0.7753582	0.1381699	0.9123274
600	0.4710704	0.5990932	0.5687755	0.8499586	0.5477338	0.4548307	0.4640050	0.9411815	0.1239328	0.9271486
650	0.4723282	0.5817643	0.5671728	0.8738737	0.4738770	0.7306952	0.4010998	1.0324995	0.1066396	0.9600026
700	0.4787909	0.6295927	0.6068185	0.8171484	0.4879834	0.8716129	0.2753968	1.0164543	0.1004539	0.8839210
750	0.5264775	0.6594257	0.6223654	0.9320349	0.4381174	0.9268971	0.3486834	0.9747404	0.0862128	0.9856572
800	0.5607836	0.6400554	0.6371548	0.8411469	0.4046632	0.9646615	0.2981651	0.9425831	0.1397550	0.9401328
850	0.5481729	0.5670488	0.6622507	0.8310113	0.3889580	1.0214839	0.2507196	0.9369631	0.1652157	0.9613193
900	0.5027029	0.5223364	0.5825978	0.7689583	0.3812740	0.9669963	0.3016850	0.8939549	0.1134434	0.9724849
950	0.4704490	0.6022108	0.6142504	0.6846285	0.3818654	1.0087518	0.2473928	0.9416497	0.1061852	0.9898079
1000	0.5274222	0.6237392	0.5877830	0.7985639	0.3514698	0.9579223	0.2888144	0.8670648	0.1329484	0.9998995
