YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W
0.0000000	1.0000000	0.0000000	0.9835327	0.9999994	0.7608182	0.5943235	0.1188674	0.5786860	0.4676845
0.9842179	0.5988188	0.0000000	0.9876419	0.9999984	0.0000001	0.6221419	0.0352993	0.4327336	1.0000000
0.8841848	0.3024535	1.0000000	0.0000000	0.6206214	0.5126906	1.0000000	0.0000000	0.2677543	0.6217486
0.9741540	0.5084615	0.1815827	1.0000000	0.0000013	0.7422741	0.6211939	0.0044818	0.0000001	0.4767490
