"Time"	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W
700	0.2908347	0.5347297	0.2407543	0.0585919	0.4864275	0.5338924	0.5526194	0.6795766	0.3617021	0.8009737
750	0.3305849	0.5750207	0.2297280	0.0969462	0.3561709	0.4764831	0.4886814	0.7197661	0.4821197	0.7668672
800	0.3057321	0.8157828	0.2230712	0.1167318	0.2773274	0.5213834	0.3097883	0.7233012	0.3989396	0.7325403
850	0.3305891	0.7372450	0.3947171	0.1114230	0.2494031	0.5353160	0.3651803	0.7678979	0.3529170	0.7704638
900	0.2066302	0.7704059	0.3529130	0.1198794	0.2877844	0.4731512	0.4696938	0.6073765	0.3452804	0.7937906
950	0.2044477	0.6176263	0.4220505	0.1931318	0.2496193	0.4971534	0.4617134	0.6950411	0.3749723	0.5905730
1000	0.2807368	0.7470311	0.4764361	0.2000210	0.2440313	0.6537191	0.3852213	0.9065413	0.3713418	0.7606266

0	0.1734689	0.7546412	0.5250782	0.1890525	0.3182166	0.4470112	0.4632784	0.5998989	0.3763988	0.7797786
50	0.2695388	0.6704171	0.5412194	0.1900168	0.3636746	0.5258109	0.3153555	0.7140663	0.3725889	0.7154268
100	0.4023939	0.7717322	0.6574262	0.1214983	0.3726064	0.7558374	0.3174470	0.5900462	0.4439611	0.7873505
150	0.3987275	0.6790185	0.5850446	0.0623321	0.3281156	0.7944574	0.3713117	0.5968797	0.4904935	0.6979774
200	0.3551357	0.6065754	0.3657057	0.0439791	0.4673757	0.6493746	0.3779690	0.5403323	0.4550831	0.8115069
250	0.4472362	0.6496791	0.3252402	0.0279081	0.4521072	0.8098604	0.4459482	0.6783934	0.5854635	0.6345234
300	0.4517410	0.7740653	0.2532340	0.0314274	0.5434994	0.6374639	0.4491784	0.6103080	0.5518603	0.7024651
350	0.5931365	0.8088912	0.1643933	0.0131835	0.4357362	0.6889999	0.4451980	0.4941197	0.4215735	0.7226857
400	0.5678578	0.6582659	0.2577020	0.0365134	0.5183217	0.7416786	0.4611110	0.4937074	0.4736719	0.7438504
450	0.5645230	0.7048768	0.1593962	0.0254239	0.5041138	0.7166830	0.4387780	0.4852409	0.5681687	0.7893659
500	0.6932227	0.5747561	0.1186401	0.0247477	0.5377432	0.7636512	0.4389931	0.5617402	0.3813572	0.7118552
550	0.5062572	0.7423231	0.1290340	0.0715966	0.5517055	0.7179981	0.5216032	0.6438798	0.4856726	0.6907283
600	0.4596400	0.6221955	0.1750482	0.0493592	0.4264592	0.4872616	0.4243962	0.6769753	0.5970794	0.7661583
650	0.3702682	0.8548339	0.2112277	0.1056319	0.3902446	0.4893754	0.4676460	0.6469513	0.3911443	0.7172338
700	0.3054194	0.7050701	0.3143873	0.1015494	0.3238712	0.5816987	0.4661556	0.7839858	0.2656039	0.6449346
750	0.3802178	0.7884233	0.4291963	0.1769472	0.2677926	0.5345224	0.3670106	0.6482182	0.3871400	0.7625005
800	0.3811816	0.9208194	0.3706510	0.1320649	0.3951760	0.4259092	0.4228752	0.6714660	0.3518458	0.8018337
850	0.3148732	0.6869135	0.4229151	0.1489825	0.3141245	0.5110165	0.4281902	0.6869349	0.4078265	0.8077187
900	0.1805836	0.8210695	0.6344669	0.1590320	0.3486683	0.6001886	0.4127067	0.5835789	0.4366884	0.7280103
950	0.1705798	0.8365163	0.5501586	0.1339767	0.3588861	0.6106134	0.5110295	0.6668868	0.4497646	0.8293643
1000	0.1351472	0.7559114	0.5700751	0.1058822	0.3760445	0.5014975	0.3875801	0.7849693	0.3745195	0.8138205

0	0.1960824	0.7178044	0.5980967	0.2132015	0.2927862	0.5086493	0.3467502	0.7601530	0.3593564	0.8220898
50	0.2009007	0.7950413	0.4725963	0.0868051	0.3652143	0.4696048	0.3143153	0.7049063	0.3791681	0.7870039
100	0.1313210	0.5973910	0.5018970	0.0994206	0.3018483	0.4079160	0.4359210	0.5312225	0.2819168	0.7126843
150	0.1783682	0.7458032	0.5646108	0.0506169	0.3067648	0.4993523	0.4533539	0.4539873	0.4088108	0.5938064
200	0.1718425	0.8020194	0.4296651	0.0169575	0.3288992	0.4874115	0.4546593	0.4776711	0.2845008	0.8256783
250	0.1528857	0.7068985	0.3652212	0.0182244	0.3156991	0.5008076	0.4439377	0.5324924	0.3809239	0.6758568
300	0.2003066	0.6494033	0.4975565	0.0328114	0.3553511	0.5965275	0.4718334	0.4234064	0.4292225	0.9155682
350	0.2345323	0.6495552	0.4433298	0.0492120	0.2462072	0.5515729	0.5839534	0.3789960	0.3650386	0.8169541
400	0.3085749	0.5880698	0.4526581	0.0180851	0.3317758	0.5641320	0.4981463	0.3689621	0.3519700	0.7363077
450	0.3537232	0.7840282	0.3130859	0.0194276	0.3351277	0.5406015	0.4721437	0.3393779	0.4154886	0.8161058
500	0.2660880	0.8309819	0.4863750	0.0158417	0.3009744	0.4700184	0.5257715	0.4358550	0.3647500	0.7377467
550	0.2992103	0.8315167	0.2450947	0.1007676	0.3050422	0.4230576	0.4355853	0.4333198	0.4644747	0.9024616
600	0.3139829	0.6628166	0.3426535	0.0732126	0.2960068	0.4027522	0.5296803	0.5384021	0.3153439	0.7622793
650	0.3932997	0.7109374	0.3476143	0.1701850	0.3166886	0.4539811	0.4148834	0.6014164	0.3884437	0.7879634
700	0.2554158	0.7262508	0.6499311	0.2042698	0.2860708	0.5851130	0.4184448	0.5135981	0.2873084	0.7457850
750	0.2510360	0.7147963	0.5807393	0.1926859	0.2702381	0.5728891	0.3175109	0.5449369	0.3502904	0.7775897
800	0.2262907	0.6806968	0.6000709	0.1471296	0.2873627	0.3902622	0.3840733	0.5479231	0.4034617	0.7019306
850	0.1828086	0.6084132	0.6818954	0.1386163	0.3191433	0.4840495	0.4567473	0.7408929	0.3483356	0.7685866
900	0.2153788	0.7124526	0.5344905	0.1618687	0.3446734	0.5235523	0.4081999	0.5897687	0.3359499	0.7430339
950	0.2079047	0.6611641	0.6166867	0.1577835	0.2792997	0.4429593	0.3770823	0.6539487	0.3389140	0.7732913
1000	0.2588013	0.7010996	0.4722413	0.1816720	0.2682492	0.3716279	0.2755757	0.6742089	0.3355076	0.6728658

0	0.2312186	0.7378014	0.6807138	0.1848092	0.2766921	0.4702076	0.4021331	0.6790885	0.2682174	0.6617291
50	0.1995745	0.6191300	0.6401614	0.1918547	0.3596838	0.3231443	0.2267110	0.5263992	0.3025096	0.7205303
100	0.1422682	0.6944295	0.5163185	0.0589408	0.5346099	0.3326622	0.1253866	0.6448257	0.3763441	0.8354634
150	0.1967798	0.7519200	0.4815443	0.0607790	0.6907952	0.3145185	0.1401696	0.6454536	0.1925201	0.8816525
200	0.2764814	0.6547246	0.4091795	0.0774823	0.6465307	0.2027801	0.0543037	0.4907259	0.1656205	0.8025343
250	0.2850857	0.7008710	0.2148896	0.0415165	0.6584994	0.0786514	0.0841889	0.4621108	0.0957312	0.9537758
300	0.3850507	0.8021110	0.2100023	0.0481055	0.8912684	0.0619448	0.1085220	0.3380700	0.1502026	0.7304342
350	0.4324579	0.5846062	0.1224637	0.0237094	0.7819643	0.0524052	0.1482016	0.2454085	0.0536864	0.6852876
400	0.5642518	0.5874375	0.0804376	0.0224574	0.5186299	0.0500943	0.1011929	0.1172752	0.0597246	0.7104696
450	0.6592333	0.7187395	0.0945852	0.0223699	0.6991885	0.0614668	0.1022367	0.1052729	0.0372642	0.6562980
500	0.5647811	0.4852159	0.0830555	0.0424893	0.6239983	0.0582251	0.1024619	0.0397095	0.0384850	0.6801235
550	0.5238436	0.4563394	0.1102880	0.0314355	0.4959829	0.1301555	0.4201543	0.0729033	0.0465346	0.7135599
600	0.7853509	0.4294023	0.1644957	0.0788507	0.2835285	0.3273980	0.5724623	0.0761739	0.1200744	0.9096284
650	0.5925904	0.6172280	0.4003700	0.2716550	0.2395964	0.5578967	0.5776782	0.1779416	0.2289800	0.9567587
700	0.4518237	0.6020118	0.4722140	0.3758469	0.2907031	0.5893903	0.8734106	0.2993885	0.2898889	0.9814234
750	0.2573387	0.6127181	0.6395074	0.1457772	0.3285924	0.5087505	0.6460161	0.4657978	0.3933878	0.9073841
800	0.1886572	0.6588106	0.5461340	0.1500752	0.3184602	0.6073258	0.5984183	0.6402890	0.3926999	0.8690676
850	0.1719604	0.7476854	0.5789136	0.1073355	0.3742928	0.5938035	0.5148201	0.6371267	0.4077909	0.8505039
900	0.1740423	0.7441526	0.5514107	0.1048083	0.3598462	0.5414288	0.5421793	0.6845263	0.4408548	0.7395563
950	0.1584357	0.7456976	0.4265204	0.1347199	0.3279240	0.6246560	0.4519031	0.6954735	0.4205331	0.7765075
1000	0.1786511	0.7323151	0.4632382	0.1598367	0.4128071	0.6851658	0.4959521	0.6938303	0.4235834	0.7113438

0	0.2108283	0.7892156	0.6014516	0.2675128	0.3795302	0.4467220	0.4267698	0.6908515	0.3617585	0.8537766
50	0.2709303	0.9187736	0.5439128	0.1671599	0.3310548	0.4230921	0.3570235	0.8223162	0.3721550	0.9085560
100	0.3720085	0.9567902	0.4726038	0.0758904	0.2503090	0.5029525	0.4141977	0.6127371	0.4885601	0.7145116
150	0.5447749	0.7756710	0.3360269	0.0893764	0.2497026	0.6991061	0.3542060	0.6675062	0.4710899	0.7479531
200	0.4765271	0.7391755	0.3676144	0.1326164	0.3459183	0.5610095	0.2715250	0.7167039	0.5333364	0.7528900
250	0.5793614	0.6900245	0.4596050	0.0873385	0.4185122	0.5503817	0.2905167	0.6635219	0.4848232	0.7984879
300	0.5772730	0.6664078	0.3896601	0.0786738	0.3607101	0.5889895	0.2695265	0.7813772	0.4903988	0.7539036
350	0.4596937	0.8216181	0.4066136	0.0521511	0.3141368	0.4827332	0.2632389	0.7711937	0.5204576	0.7432453
400	0.4402646	0.8026360	0.4132698	0.0853159	0.3464416	0.6006054	0.3110911	0.6968699	0.4926065	0.7065308
450	0.4983872	0.6550676	0.2846665	0.0770141	0.3486189	0.5384529	0.2718561	0.8087007	0.6125422	0.7476971
500	0.5298111	0.7013154	0.3837872	0.0546829	0.3537041	0.6205532	0.2714371	0.8256868	0.5347367	0.9011335
550	0.3664760	0.7456725	0.4145412	0.0747885	0.3433659	0.4891197	0.3778931	0.8432352	0.5360957	0.8751097
600	0.2026075	0.6463691	0.3408311	0.1528351	0.3504689	0.4240510	0.3720969	0.8310067	0.4263446	0.8411884
650	0.3205876	0.6749769	0.3546477	0.1003002	0.3378208	0.4108782	0.5049307	0.8681487	0.3741410	0.7836442
700	0.2537129	0.7127684	0.4802161	0.1989393	0.3394818	0.4926227	0.3816147	0.7643739	0.3111411	0.7619227
750	0.3176939	0.7300207	0.4494610	0.1161175	0.3015182	0.4127351	0.4106644	0.6408025	0.2884545	0.8099183
800	0.3133151	0.8112300	0.4142517	0.1968673	0.2584346	0.4656226	0.3739132	0.7496475	0.3340684	0.8969647
850	0.3435502	0.7568447	0.5854689	0.1802649	0.2943543	0.5021563	0.4895601	0.7005203	0.3439570	0.6257388
900	0.2466522	0.8362060	0.5292750	0.2528698	0.3048249	0.5701086	0.5661564	0.5965824	0.3778091	0.7866047
950	0.1764381	0.7431240	0.5079991	0.2521820	0.2875489	0.5024110	0.4436804	0.5827928	0.3514994	0.8671142
1000	0.1774338	0.8711299	0.6036171	0.2748906	0.2944762	0.5216673	0.3970067	0.8442634	0.3518946	0.7218641

0	0.2598340	0.7450246	0.6511584	0.1629794	0.2521513	0.4322907	0.4549420	0.6714193	0.3569394	0.6686631
50	0.1743996	0.7347464	0.4630572	0.1336333	0.3472149	0.4530499	0.3406437	0.5866394	0.4107018	0.5105518
100	0.1714234	0.8374212	0.5748250	0.1239793	0.3757688	0.4127460	0.2409124	0.5997221	0.4472845	0.5192761
150	0.1727152	0.7481605	0.3700845	0.1643530	0.3175847	0.3279711	0.2757609	0.5572148	0.3742078	0.6072862
200	0.2067942	0.7127056	0.3986934	0.1132674	0.4565196	0.3741010	0.2520968	0.6837190	0.4703771	0.3821797
250	0.1661354	0.7311812	0.5298019	0.1575292	0.3550524	0.4121237	0.2099859	0.7078972	0.3752871	0.5079693
300	0.1661587	0.8008282	0.4114853	0.1529292	0.5147579	0.2705655	0.2330714	0.7199572	0.2924518	0.6027949
350	0.1659358	0.8014356	0.5149122	0.1271564	0.3777893	0.3610440	0.1883539	0.6131709	0.3526607	0.4867726
400	0.2497536	0.8044917	0.4203313	0.1217194	0.3810338	0.2566024	0.2246431	0.7953123	0.2444433	0.5084388
450	0.2718137	0.6781092	0.4748307	0.1454030	0.4124847	0.2727419	0.1822351	0.5974716	0.3041601	0.5428227
500	0.3252694	0.6192868	0.5343856	0.2250001	0.4218338	0.3486208	0.2176593	0.6754263	0.4126768	0.4209268
550	0.2506395	0.8302861	0.5860202	0.1083012	0.3271616	0.1953691	0.2554577	0.6660163	0.3004738	0.5672107
600	0.2341620	0.8953341	0.5279007	0.1624084	0.1480165	0.3308475	0.3236875	0.6178709	0.1669854	0.6187428
650	0.2427391	0.8024109	0.4374434	0.2587958	0.1452696	0.3828718	0.4386919	0.5814438	0.2201966	0.6553626
700	0.3456706	0.7600531	0.6108458	0.4368936	0.1976670	0.3290615	0.4420969	0.6732189	0.2122162	0.7464633
750	0.3176956	0.6968254	0.5579284	0.3655940	0.2510975	0.5669090	0.3974807	0.5645598	0.2824777	0.6911825
800	0.2974482	0.7361635	0.7468027	0.2248488	0.2420214	0.4919400	0.4647179	0.6085049	0.4027845	0.9339487
850	0.2652501	0.7040805	0.5506012	0.2543763	0.2647104	0.5096518	0.4336486	0.6450752	0.3341928	0.8639743
900	0.2255419	0.8480086	0.6002770	0.2511128	0.4070056	0.4752486	0.4178730	0.5967858	0.3427594	0.8258546
950	0.2224519	0.8425025	0.6468455	0.1739068	0.3004477	0.4289517	0.4406634	0.7390489	0.3925152	0.7941268
1000	0.2164869	0.8269903	0.6037057	0.1911103	0.2883134	0.4153666	0.4378487	0.6880973	0.3932124	0.8110601

0	0.2397965	0.9049859	0.5253009	0.3012393	0.3031896	0.4817140	0.4090036	0.7393585	0.3280195	0.7125126
50	0.1732314	0.6926588	0.4960093	0.1486300	0.5132352	0.4404829	0.3840792	0.7811582	0.3916768	0.7030974
100	0.1027673	0.7275136	0.5696461	0.1283008	0.6500883	0.4800597	0.3659520	0.8056655	0.3819568	0.8181492
150	0.1701772	0.8252280	0.4613079	0.0324941	0.7243564	0.5296519	0.3632534	0.6454317	0.3411659	0.9726228
200	0.3492812	0.8408945	0.3450928	0.0121129	0.5984990	0.5385503	0.3477897	0.5610118	0.4049461	0.6732472
250	0.3941673	0.6464687	0.1722119	0.0097995	0.6284626	0.3913963	0.3112044	0.5708579	0.2666355	0.7816872
300	0.5229425	0.6165662	0.2051569	0.0103795	0.6637432	0.4431358	0.4319068	0.7265275	0.2936994	0.7189882
350	0.5265516	0.7822185	0.1014338	0.0239056	0.7881547	0.5708730	0.4200371	0.6577566	0.3334806	0.6774237
400	0.5184251	0.6719603	0.0680928	0.0252306	0.7879909	0.6559557	0.3432949	0.6132358	0.3870452	0.6114591
450	0.6228567	0.7634025	0.0380084	0.0146362	0.7175971	0.4310771	0.4322792	0.8528707	0.2822568	0.6383982
500	0.5042114	0.7993131	0.0588921	0.0131754	0.7619390	0.4443615	0.4583802	0.7118654	0.3327236	0.6646039
550	0.5729589	0.5507864	0.1010199	0.0102625	0.6956619	0.5606940	0.3898318	0.6189211	0.3610875	0.7668899
600	0.5510976	0.3841138	0.1548754	0.0514725	0.4305123	0.4736014	0.4449425	0.7225348	0.3501137	0.8286534
650	0.4968874	0.3388542	0.1771910	0.0628667	0.3472221	0.6156027	0.4102754	0.7124543	0.4148906	0.8283377
700	0.4990009	0.5788467	0.3073099	0.1203450	0.4696548	0.5282699	0.2772194	0.7386510	0.4943679	0.7877066
750	0.4217822	0.5801903	0.3584865	0.0706472	0.2958365	0.4690275	0.2659794	0.6883838	0.3860954	0.6493445
800	0.3431580	0.8314642	0.4575403	0.1386295	0.2953245	0.5095080	0.3634383	0.6955607	0.4311809	0.7848253
850	0.2948745	0.7143508	0.4123257	0.1968727	0.3411618	0.4596437	0.4105385	0.7228596	0.3197197	0.7197144
900	0.3266160	0.7670935	0.4920856	0.1930423	0.2910738	0.4567139	0.4276175	0.7831344	0.3380400	0.7867007
950	0.2202124	0.8511274	0.4398157	0.2265733	0.2987452	0.4804888	0.3620313	0.7097436	0.3622869	0.6909563
1000	0.1320910	0.7545336	0.5832589	0.1569407	0.2961522	0.4776002	0.4220140	0.6505964	0.5183533	0.7395887

0	0.2077378	0.7762520	0.5699512	0.1976291	0.2957314	0.4711690	0.4697342	0.6672844	0.3424601	0.6998292
50	0.1947587	0.6674988	0.5459896	0.1570775	0.4102989	0.6627254	0.3355751	0.6833656	0.4338418	0.7435490
100	0.2154422	0.7179240	0.5406590	0.2002220	0.3744948	0.4713157	0.1969132	0.5999227	0.3866834	0.9011235
150	0.1751978	0.7781169	0.5212232	0.1599607	0.3410442	0.3436126	0.1880736	0.5793390	0.3152415	0.6436595
200	0.0683381	0.6351755	0.4333298	0.1243297	0.2639965	0.3269744	0.2413824	0.6380049	0.2629746	0.6266580
250	0.1573102	0.6754133	0.3588307	0.1844524	0.2239128	0.3906362	0.2361303	0.6100246	0.2191709	0.7475544
300	0.1502394	0.7116204	0.5564998	0.2536327	0.2073083	0.3595862	0.1839560	0.5679877	0.2508608	0.8393017
350	0.1941465	0.6337028	0.5787204	0.2873106	0.1971993	0.3488673	0.1635124	0.5689434	0.1923345	0.8091388
400	0.2295308	0.6102418	0.5242201	0.2969103	0.1950413	0.3424077	0.2178480	0.6613193	0.1812611	0.8214299
450	0.1999537	0.7967250	0.6376793	0.3357489	0.1236501	0.3104911	0.1988702	0.5372075	0.1616074	0.9031820
500	0.1830649	0.6773860	0.5089189	0.3686472	0.1352584	0.3539371	0.2089257	0.4765566	0.1788151	0.7036969
550	0.1939692	0.8175902	0.6501194	0.4805025	0.2226951	0.3670272	0.3116871	0.4759707	0.2293332	0.7938516
600	0.2271081	0.6286372	0.6151789	0.4261892	0.1301468	0.2872609	0.4562161	0.5230000	0.2331485	0.7200431
650	0.2046109	0.7211835	0.6530458	0.3532668	0.2495511	0.4975755	0.3866946	0.5600474	0.2608368	0.5722828
700	0.2855526	0.8944398	0.6086268	0.3244480	0.2745104	0.4955184	0.3903791	0.5946868	0.2825454	0.6399883
750	0.2803091	0.6753546	0.5403832	0.3056718	0.2136612	0.5550420	0.4485148	0.6004334	0.3460537	0.7001143
800	0.2737154	0.7815428	0.7472098	0.2604231	0.4202614	0.5497720	0.3950913	0.5996896	0.3950266	0.6031289
850	0.1385381	0.7158268	0.6695632	0.2552343	0.5111840	0.5201900	0.4837079	0.8212034	0.4509354	0.7754389
900	0.1582216	0.6722533	0.6174644	0.2800883	0.3670051	0.4964424	0.4202862	0.7881334	0.3323753	0.7016472
950	0.1268432	0.8175113	0.6506010	0.1374997	0.3605411	0.4212432	0.4397631	0.7628563	0.4395865	0.7495385
1000	0.0968956	0.6608596	0.6265712	0.1608854	0.2468013	0.4471888	0.4087511	0.6242388	0.3940998	0.7799999
