repeat. time plate treatment experiment AP1 AP2 AP3 AP4 AR Bcat Brachyury cmyc CRE E2F ELK1 ER ETS1 FOXA FOXO3A GATA1 GATA2 GATA3 GLI GR HIF1 HNF1A HOXA1 HSE KLF4 LHX8 MEF2 MNX MNX1 MYB NANOG NFAT NFKb NOBOX Notch1 OCT P53 PAX1 PEA3 PR PTTG RAR RUNX1 RUNX2 SMAD1 SMAD3 SOX SP1 SRF STAT1 STAT3 STAT4 STAT5 VDR WT1 YY1
1 5 1 NT 2 NA 1.00707011741815 NA NA NA NA 1.91140998622494 1 0.948720301632584 NA 1 1.51320554956825 NA 1.06727887213505 1.05427408412483 NA 1.30077964409233 NA NA 1.01919608803932 1.13149001228154 NA NA 1.73452848211061 NA 1.07125313903797 0.654929976779877 0.899307679491966 1.00034963033148 1.10973359122575 1.68169778459711 0.493994737851149 1 NA 1.35495876887168 0.779833471463122 1.63529141896933 1.12959668202681 NA NA NA 1.10816570253031 NA NA NA NA NA 0.990821877160692 1.03099977328262 1.2039952754341 1.24204879003279 0.650359334533526 0.540543823858376 NA 1.049073751346 NA
2 5 1 NT 2 NA 0.901678233771547 NA NA NA NA 0.758714597640117 NA 1.05127969836742 NA 0.762968247381756 0.925669221410141 NA 1.78266141181567 0.842168468004803 NA 0.817794489177714 NA NA 0.980803911960678 0.993972444258741 NA NA 1.18259532036336 NA 1.08269723785095 0.836192077156798 NA 0.441290730294725 0.617151692834618 1.16547435850179 1.12191318492187 1.17226629318377 NA 0.988099648211239 NA 1.01452190053871 0.887757036768195 NA NA NA 0.891834297469687 NA NA NA NA 1 1.08401512445212 0.969000226717383 1 0.890056060705105 0.994295292996645 1.45945617614162 NA 0.665445034302045 0.698393570318256
3 5 1 NT 2 NA 0.992929882581846 NA NA NA NA 1 NA 1.60250946650221 1 2.12532550514875 1.07433077858986 NA 0.932721127864949 0.94572591587517 NA 1.18220551082229 NA NA 0.369357991887127 1.00602755574126 NA NA 0.736356529650573 NA 0.928746860962033 1.1638079228432 NA 1 2.07361572183089 0.834525641498211 1.11229995887069 NA NA 0.931470387975064 1.66554638282638 0.98547809946129 1.01079045335331 NA NA NA 1.34819875555575 NA NA NA NA 0.743264577240612 0.694509711340888 0.774710949980978 0.766568176884215 1.10994393929489 1.57997854534105 0.422579874914648 NA 0.950926248653999 1
4 5 1 NT 2 NA 1.0562781346485 NA NA NA NA NA NA 0.737124072579666 NA NA 0.707847722412031 NA 0.893031433511897 1.77085835191857 NA 0.799139507003764 NA NA 1.10689190076633 0.720276765044543 NA NA 0.817404679636644 NA 0.799592031501244 1.16455462562539 1.10069232050803 NA 0.890266408774254 0.719259314849529 0.887700041129314 0.305192617492117 NA 1.01190035178876 1 0.984142752285316 0.989209546646695 NA NA NA 0.802629913311222 NA NA NA NA 1.06487400467576 1.00917812283931 1.09263885736782 NA 0.851328254299858 1.00570470700335 1.68700595265524 NA 1.10454842678061 1.08843784660101
1 5 1 TGFB 2 NA 1.31113558191018 NA NA NA NA NA 0.795501173342545 NA NA 1.11846214309636 0.424312958210464 NA 1.15608748304205 NA NA 1.31801876396216 NA NA NA 0.403697621272576 NA NA 1.49849164404742 NA 0.977343731521095 1.31961442945361 NA NA NA 1.47038375505933 1.17657355256271 0.780368254604163 NA 1.02119180285453 1.70685930708603 1.67297063252212 0.922898565940614 NA NA NA 0.723801691499145 NA NA NA NA NA 1.27796583726454 1.04990137693142 0.456606998365572 0.968667271716224 1.51372061485042 NA NA 1.11605570109712 NA
2 5 1 TGFB 2 NA 1.36642725092822 NA NA NA NA 1.48194608158541 NA NA 1.40800175259033 NA 0.678685406459343 NA 0.872192159545946 NA NA NA NA NA NA 0.563709836652056 NA NA 1.6666414229377 NA 1.15516978397917 2.27201698241936 1.51843403073214 NA NA 1.85528196525713 1.2519280097647 NA NA 1.13645129636581 5.38577752891169 1.56972373068189 1.09246241007826 NA NA NA 0.896907426383444 NA NA NA NA NA 1.74270485046286 1.30975459793423 NA 1.73685001406019 0.29951865890768 NA NA 1.69558012672363 1.38196071114475
3 5 1 TGFB 2 NA 0.921757631078856 NA NA NA NA 1.36275334122788 NA NA 0.763702095427262 NA 0.46524185842661 NA 0.987149772933452 NA NA 0.966069026243546 NA NA NA 0.489574680749621 NA NA 0.937096234002415 NA 0.903343333108955 1.45033634848812 1.31776661498486 NA NA 1.5901466032422 1.12648765585959 NA NA 1.17035114739853 1.69274838787903 1.36460885056522 0.607633719059533 NA NA NA 0.806572042883411 NA NA NA NA NA 1.13508491087671 0.858821898254111 NA 1.15200444172672 1.15121875119321 NA NA 0.977424367908037 NA
4 5 1 TGFB 2 NA 0.904819690217694 NA NA NA NA 1.56140790849043 NA NA 1.26050614909995 1.53087720574696 1.03598004026804 NA 1.37000860708489 NA NA 0.884410154383079 NA NA NA 0.851041124124848 NA NA 1.41539436959583 NA 1.33046350341173 2.66090987851616 NA NA NA 1.4138918455391 1.35570959752792 NA NA 1.02627678050944 1.77942974872204 2.01304765644665 0.797159747825015 NA NA NA 1.06823315371109 NA NA NA NA NA 1.1674211205329 1.39674408822701 NA 1.1552128422019 1.21951867840135 NA NA 1.20377979062333 1.02737981568755
1 6 1 NT 2 NA 1.00813430914273 NA NA NA NA NA 1 NA NA 1.39422881528145 1.1874960299468 NA 1.11995031174895 NA NA 1.23544112623384 NA NA NA 1.2313249338213 0.996773962291204 NA 1.44558375831546 NA 1.1808228230613 0.843447579835577 NA NA NA 1.55753309375426 0.752018651203264 NA NA 1.57806763988327 NA 1.55438425706171 1.18639485216013 NA NA NA 0.995885065536904 NA NA NA NA NA 1.02711991597293 0.98508648391607 0.824938354510874 1.28337112974157 0.542590370277945 NA NA 1.04137187531882 0.542792493012112
2 6 1 NT 2 NA 0.950188781092283 NA NA NA NA 1 NA NA NA 1 0.812503970053204 NA 1.49972232350536 NA NA 0.528128876822669 NA NA NA 0.952683536263825 NA NA 1.26441352656035 NA 1.0124389342439 1.43946041884733 NA NA NA 1.11798890051403 1.23780029635347 NA NA 1.00615402029684 1 0.970964623083387 0.878288150324591 NA NA NA 0.891182844198122 NA NA NA NA NA 1.04945396442122 0.937490155988636 1.9708694009007 0.892359743522625 1.04322941732944 NA NA 0.67223834698873 NA
3 6 1 NT 2 NA 1.04652093655785 NA NA NA NA NA NA NA NA 0.744462507620403 1.20677132274506 NA 0.880049688251047 NA NA 0.891493913950269 NA NA NA 1.04731646373617 1.0032260377088 NA 0.691751482919645 NA 0.987561065756102 0.781126438566292 NA 1.1921405812494 NA 0.882011099485966 1.01187789451715 1 NA 0.993845979703159 1.02110017028208 0.98436556627567 1.12171184967541 NA NA NA 1.39091877399414 NA NA NA NA NA 0.706147733987444 1.02094238428807 0.661520717551988 1.10764025647737 1.39792903470413 NA NA 0.958628124681176 1.45720750698789
4 6 1 NT 2 NA 0.991865690857272 NA NA NA NA NA NA NA NA NA 0.566597961929836 NA 0.780868158395022 NA NA 1.10850608604973 NA NA NA 0.723111064062384 NA NA 0.735586473439653 NA 0.675147412009352 1.15655242016442 NA 0.807859418750603 NA 0.816051039439567 0.988122105482854 NA NA 0.971691506634531 0.736432960687051 1.01563443372433 0.787085116821141 NA NA NA 1.0041149344631 NA NA NA NA NA 0.972880084027071 1.01491351608393 1.17506164548913 0.84384008245896 0.95677058267056 NA NA 1.11045889041434 NA
1 6 1 TGFB 2 NA 1.52703531017197 NA NA NA NA NA 0.834226692723628 NA NA NA 0.516156931801838 NA 1.30016907425762 NA NA 0.282492124729819 NA NA NA 0.440421689326435 1.60538531762392 NA 1.55114442608752 NA 1.1199905671421 2.57974544328278 NA NA NA 1.21650816449354 1.45261969237795 NA NA 1.12302043488068 1.09180888025759 1.6142659841597 1.07149230478604 NA NA NA 0.781552629800044 NA NA NA NA NA 1.25785248770671 1.08818486869769 0.934579108430567 1.10846239147862 1.27604997718457 NA NA 1.2293621444372 NA
2 6 1 TGFB 2 NA 1.35008533546862 NA NA NA NA NA NA NA NA NA 0.821082025530918 NA 0.928858070512233 NA NA 0.656324862948032 NA NA NA 0.604836212479305 1.12963140029429 NA 1.73978165888807 NA 1.14107001073078 3.07063118335594 NA NA NA 1.5771191155699 1.70096062935539 NA NA 1.10500702997726 3.37486492459903 1.62944264846362 1.38339602295744 NA NA NA 0.873322580324835 NA NA NA NA NA 1.81790524953253 1.42252531361244 1.62589568674204 1.94883137728438 0.465017587897861 NA NA 1.73791677986823 NA
3 6 1 TGFB 2 NA 0.931787825073788 NA NA NA NA 1.06179950466673 1.99982146203216 NA NA 0.700977963168347 0.72408524392355 NA 0.777320644162682 NA NA 1.1462167846 NA NA NA 0.587928517670814 NA NA 0.969576089889824 NA 0.985574894388367 1.93683539493187 NA 0.653547429381182 NA 1.08192300596683 1.45616742004905 0.797846071790009 NA 1.24911426920458 1.5034800215619 1.40496143799021 0.693778667097476 NA NA NA 0.984689239034607 NA NA NA NA NA 1.24267686448304 0.973150975330795 0.484194962390363 1.15001909956792 0.71387385836454 NA NA 1.02557638712673 NA
4 6 1 TGFB 2 NA 0.889938964965762 NA NA NA NA 1.26355647103367 2.99195964094035 NA NA NA 1.39554887998019 NA 1.24433949612884 NA NA 1.09857143561141 NA NA NA 0.986027877252552 NA NA 1.60771034328608 NA 1.38581056356548 2.82769283240137 NA 0.696738199768595 NA 1.45670081583547 1.52712197347118 NA NA 1.13502937148295 1.09138966320942 2.01352899892443 0.937098867611137 NA NA NA 1.16344945516102 NA NA NA NA NA 1.18775556138786 1.4425634756828 1.56293424973736 1.17264441841653 1.20084246965012 NA NA 1.27212076315859 NA
1 7 1 NT 2 0.766956225738245 1.05138147071904 0.827819219799828 NA NA NA 1.10456073127567 NA 1.01198638112588 NA 1 1.42900517310635 0.928096948061728 1.00624772218462 1.93820823517467 NA NA NA NA 1.07190422952724 1.1061125413047 NA NA 1.46261812343825 NA 1.20339922292681 0.981977922955621 1 0.959098674447895 0.785208017921996 0.976757804109889 0.682828659479497 1.00431908435412 NA 1.39893057327055 NA 1.61912706642271 1.17430115156156 0.626276954192974 1.04805512315294 1.04613148273473 1.04522673160761 NA NA NA 1.32590943290046 1.53204468948022 0.946289704440102 0.954913159808797 1.0095679693825 1.12701818207204 0.89185236500789 NA 2.03982975313624 1.0780162638331 NA
2 7 1 NT 2 NA 0.885751788636491 1.50884711020051 NA NA NA NA NA 0.399899223197817 NA NA 0.914459165635352 0.807601622182401 1.23324829489249 0.641820578409671 NA 0.94430338275043 NA NA 0.753488954038729 1.01298423501197 NA NA 1.19733897935007 NA 1.03438265502106 0.888189562826708 NA NA 0.856908363018538 0.845986538518061 1.10879459536526 1.15596693500978 NA 1.02342344650396 1 0.964186486190786 0.875433085446715 1.04510450552843 1.11013411493028 NA 0.79169611115339 NA 1.05943165508245 0.601934538740944 0.511331592050452 0.995452609491622 1.32277987910434 0.917764143594918 1.10024287922279 0.980724867312025 1.10814763499211 2.12865825636198 0.56311821182728 0.725536225924868 NA
3 7 1 NT 2 1.39486518155812 1.13048302900247 1.00134666532 NA NA NA NA NA 0.988013618874121 NA NA 1.08554083436465 1.18158758222469 0.99375227781538 1.18392030239503 NA 1.05569661724957 NA NA 0.973299811142734 0.987015764988032 1.06940530048672 NA 0.731595839816536 NA 0.965617344978936 1.57321238925847 NA 1.49148096882937 1.14309163698146 1.75143737607365 1.06711924633421 0.962567935597654 NA 0.976576553496041 0.78148369617375 0.981601091214294 1.1030539655218 0.954895494471566 0.95194487684706 1 1.58968700057621 NA 0.849756775951575 1.39806546125906 NA NA 0.62402793108071 1.12383005404626 0.990432030617502 1.01927513268797 1.98364315129123 0.865211351354541 0.439091165105199 1.02344751098809 1.57979670695865
4 7 1 NT 2 1 0.948618529280962 0.998653334679999 NA NA NA 0.895439268724327 NA 1.26005235573104 1 NA 0.890390641897771 1.07190305193827 0.652904323076656 0.816079697604966 NA NA NA NA 1.02670018885727 0.757329124948749 0.930594699513281 NA 0.802661020649933 NA 0.762344065843414 1.01802207704438 NA 1 1.39404284481936 1.02324219589011 0.932880753665786 0.995680915645883 NA 0.927533712378376 2.17171985619265 1.01839890878571 0.896946034478202 1.10452790170082 0.392448614208049 0.599232743742016 0.954773268392385 NA 1 NA 1 1 1.0537102955599 1.0450868401912 0.517332744535218 0.729159674025381 0.725127968286957 1 1.43688178817272 0.97655248901191 0.420203293041347
1 7 1 TGFB 2 NA 1.41408416489511 NA NA NA NA 0.940420879694035 NA 0.855620169905329 0.840969180022276 NA 0.687720752866954 NA 1.06430228585833 1.06934503763033 NA NA NA NA 0.552765154936947 0.405693464672157 NA NA 1.35837668250445 NA 1.15253500412837 1.52277215369398 0.992816627218216 NA 0.390052217979525 NA 1.32265388964558 1.32094396806971 NA 1.02948353615506 NA 1.60454847502579 1.08523173889723 NA NA NA 0.717163491149474 NA NA NA NA 1.43974737825494 NA 1.02636299204145 0.943935859483019 NA 1.34633537709554 1.81864130274033 NA NA NA
2 7 1 TGFB 2 NA 1.38171226524944 NA NA NA NA 2.43635245865246 NA 0.519648433584638 1.58513824357465 NA 0.819338303672368 NA 0.720683304321184 NA NA NA NA NA 0.528145497946423 0.574287847482231 NA NA 1.52205797441838 NA 1.12723337170568 2.77455215072474 NA NA 0.816148883534291 NA 1.4957353957137 NA NA 1.12423389888633 NA 1.6202299113123 1.40867209066658 NA NA NA 0.869825724709181 NA NA NA NA 1.25681201109854 NA 1.27589731596347 0.514991893623477 NA 0.306124804815454 1.25584061124376 NA NA NA
3 7 1 TGFB 2 NA 0.934050028712847 NA NA NA NA 1.75927570608644 NA 1.44088019514423 1.53216787620374 NA 0.70780974746357 NA 0.861581464114658 0.593744849900652 NA NA NA NA 0.508748192438736 0.519456529543435 NA NA 0.949419960689381 NA 0.962642340172536 1.47107160312825 1.51242540473168 NA 0.694539595543715 NA 1.42850163482635 1.49163398377138 NA 1.23566032545831 NA 1.39378997133513 0.680746546509355 NA NA NA 0.981958161748611 NA NA NA NA 0.467994707920142 NA 0.847496247658317 NA NA 0.922439605188605 0.622935984767212 NA NA NA
4 7 1 TGFB 2 NA 0.916165001284298 NA NA NA NA 1.31181027308316 NA 0.567197141753496 1.86980013651917 NA 1.34857940270045 NA 1.35616275971624 0.375559905021275 NA NA NA NA NA 0.991005863817087 NA NA 1.57160607633811 NA 1.40815974406892 2.63355064918185 2.29795961681028 NA 1.04892391379106 NA 1.68517105983549 0.729661488528297 NA 0.999921422982907 NA 2.08440042539292 0.991377379396754 NA NA NA 1.23954753518859 NA NA NA NA 0.596781206398248 NA 1.30429959673508 0.774736214101323 NA 1.38619018829401 1.99390114019028 NA NA NA
1 8 1 NT 2 1.66084560262264 1.01831903667429 0.959191181095374 NA NA NA NA NA 1.17873023363767 NA NA 1.38082843353707 1.45975641520943 1.01156343888413 0.994600417387736 NA NA NA NA 1.26301089828038 1.21141415486378 NA NA 1.63317883948514 NA 0.973429105669812 0.562617728790168 NA NA 0.819403012353802 NA 0.341264787317902 1.4505947146758 NA 1.43285984701115 NA 0.736323082242999 1.2050509330834 1.72363655094982 1.06414963109446 1.12212708851969 0.692809078452657 NA 1.88179794536661 NA 1 1.11523433676852 NA 0.966230436266582 NA NA NA 0.546365441342568 1.45413628669749 NA NA
2 8 1 NT 2 1 0.981680963325715 1.10288048519969 NA NA NA NA NA 0.821269766362333 NA NA 0.883799298147761 0.870115019333573 1.04694205547009 1.10943154094189 NA NA NA NA 1.02274857295553 0.975579223035537 NA NA 1.18524097220015 NA 1.04545599277974 1.14285980715791 NA NA 0.947836318666744 NA 0.935759150113193 1 NA 0.876260689121682 NA 1.3984686286398 0.807960797514527 0.528546654137159 1.06108446100804 0.877872911480314 1.05694369945929 NA 0.670960365877229 NA 13.4955124316023 1.00527660921687 NA 0.930531183176968 1.35607429570163 NA NA 0.798413996356657 1.1234511163272 NA NA
3 8 1 NT 2 NA 1.04444851534148 1.04080881890463 NA NA NA 1 NA 0.255355030913478 NA NA 1.11620070185224 0.499730395727558 0.986646981288566 1.00539958261226 NA NA NA NA 0.955749351237187 1.02442077696446 NA NA 0.717705823221437 NA 1.02657089433019 1.07467502191387 NA NA 1.05216368133326 NA 1.13493383753517 0.937797935854121 NA 0.973582036695917 NA 0.8280942863169 1.16276280864014 0.403807643277689 0.93891553899196 0.557052764761138 0.943056300540711 NA 0.499902167257013 1.50431501950743 NA 0.994723390783125 NA 1.13829440386067 0.643925704298368 NA NA 1.20158600364334 0.55335269097544 NA NA
4 8 1 NT 2 0.960016064379134 0.952427307861352 0.878365947536697 NA NA NA NA NA 1.57961867344915 NA NA 0.659454476438371 1.12988498066643 0.988436561115872 0.371848556106613 NA NA NA NA 0.977251427044469 0.707183255254682 NA NA 0.814759027799852 NA 0.642281100298538 0.925324978086126 NA NA 1.24777748633297 NA 1.06424084988681 NA NA 1.02641796330408 NA 1.1719057136831 0.837237191359862 1.47145334586284 0.572189832223263 1.31747220507918 1.12507276845522 NA 1.32903963412277 0.495684980492573 0.523831851838054 0.894978455264141 NA 1.03376956373342 NA NA 1 2.51149872456562 0.876548883672803 NA NA
1 8 1 TGFB 2 NA 1.37293044341467 NA NA NA NA NA NA 0.400439958184618 NA NA 0.530884612600379 NA 1.22441739040327 1.05421684824253 NA NA NA NA 0.293939247743282 0.482143450779319 NA NA 1.53783209748126 NA 1.27733272586674 1.99366352225175 NA NA 0.431819890094065 NA 0.948976704450548 NA NA 0.968938817385092 NA 1.0749276103856 1.08822307223312 NA NA NA 0.813269918885476 NA NA NA NA 1.02961287488291 NA 1.08446976356251 NA NA 3.91419950782066 1.73502270923103 NA NA NA
2 8 1 TGFB 2 NA 0.578476788857681 NA NA NA NA 1.78877680331656 NA 0.235505234589511 NA NA 1.00812082663026 NA NA 0.271591475606545 NA NA NA NA NA 0.63830074823872 NA NA 1.68952217314621 NA 0.752465629750394 2.12034190296481 NA NA 0.140487946534806 NA 0.727179042475525 1.19865112516001 NA 0.827703881415727 NA 1.48065356250795 1.38362065147899 NA NA NA 1.76425690310054 NA NA NA NA 0.943862355252203 NA 1.332025507187 NA NA 4.94261899173448 1.46661930262972 NA NA NA
3 8 1 TGFB 2 NA 0.831271510136973 NA NA NA NA NA NA 0.302628494923687 NA NA 0.724950056953457 NA 0.945891954570115 0.339114617863553 NA NA NA NA 0.343114922913442 0.578540052039614 NA NA 0.979289430556863 NA 1.08092469353256 1.54195508576176 NA NA 0.408993396939583 NA 0.289430114887259 NA NA 0.922629579336794 NA 2.01077662259235 0.718327157975326 NA NA NA 1.10421719028646 NA NA NA NA NA NA 0.941110196499847 2.44174790152722 NA NA 0.74290554508809 NA NA NA
4 8 1 TGFB 2 NA 0.783178855844815 NA NA NA NA 0.842180014517206 NA 0.441012750818118 NA NA 1.13482070646121 NA 0.681860599893518 1.05164453806131 NA NA NA NA 0.307671323073817 1.02804441910245 NA NA 1.64365026023035 NA 1.04564752267642 1.8436496503547 NA NA 0.539598589730689 NA 1.14178598446508 NA NA 0.516888141347789 NA 2.34569191325938 0.956358423501218 NA NA NA 1.83379285946724 NA NA NA NA 0.917306047754277 NA 1.38987235003685 0.706239869802294 NA 4.83302359742338 1.21866867613285 NA NA NA
1 9 1 NT 2 NA 0.969599528866129 NA NA NA NA NA 1 NA 1.46095345632067 NA 1.14275320018923 NA 1.19895407421583 0.763780701797991 NA NA NA NA 0.804095955957809 1.06711908758666 NA NA 1.51521995333402 NA 1.04437754939776 1.02255966775762 NA NA 0.947599951947554 NA 0.772468940651708 NA NA 1.55912262523572 NA 0.759364753248923 1.21426713131945 NA NA NA 1.00946319998107 NA NA NA NA 1.37606861701753 NA 0.977892396353697 NA NA NA NA NA NA NA
2 9 1 NT 2 NA 0.940814541705555 NA NA NA NA NA NA 1.10575016523463 1 NA 1.03043188376127 NA 0.924113336841834 1 NA NA NA NA 1.71745630591294 0.978804498656845 NA NA 1.2068436860203 NA 1.11883321560956 0.97744033224238 NA NA 0.989245404984869 NA 0.733895367525956 NA NA 0.997211767489291 NA 1.38043767587089 0.830881014766149 NA NA NA 0.830293280339414 NA NA NA NA 1 NA 0.920478619720016 NA NA 1.09552261170058 NA NA NA NA
3 9 1 NT 2 NA 1.03040047113387 NA NA NA NA 1 NA 0.626072945150741 0.824983810172193 NA 0.96956811623873 NA 1.07588666315817 NA NA NA NA NA 0.954122717705814 1.02119550134315 NA NA 0.737087901740839 NA 0.89842472026735 1.06220999290738 NA NA 1.01075459501513 NA 1.58940684846617 NA NA 0.96604916884019 NA 0.848498270670885 1.08199425704388 NA NA NA 0.990536800018927 NA NA NA NA NA NA 1.1435344415842 NA NA 0.578202114608404 NA NA NA NA
4 9 1 NT 2 NA 1.0961947275009 NA NA NA NA NA NA 1 NA NA 0.757098236887316 NA 0.652069586082784 1.12606316082498 NA NA NA NA 1.04587728229419 0.70635399180838 NA NA 0.793156313979696 NA 0.95562245060224 0.467113302513181 NA NA 2.06424726415688 NA 1.22753105934829 NA NA 1.00278823251071 NA 1.15150172932911 0.91800574295612 NA NA NA 1.16192586634282 NA NA NA NA 0.988723579699624 NA 1.0221076036463 1 NA 1 NA NA NA NA
1 9 1 TGFB 2 NA 1.19540568328503 NA NA NA NA NA NA NA NA NA 0.360619611117808 NA 0.78019618781679 NA NA NA NA NA NA 0.427405117877225 NA NA 1.32483098822969 NA 1.38891941688866 1.00423711742733 NA NA NA NA 0.565871964736724 NA NA 0.962909568412842 NA 0.984418233003997 0.90248420454198 NA NA NA 0.999434760821945 NA NA NA NA NA NA 1.03571087609545 NA NA 0.903469388486411 NA NA NA NA
2 9 1 TGFB 2 NA 0.64753107936058 NA NA NA NA 1.38256268013005 2.35630128447066 NA NA NA 0.723628283661978 NA 0.584941876393498 NA NA NA NA NA NA 0.55944481275227 NA NA 1.54230230138503 NA 0.742946014894007 1.61915543186796 NA NA NA NA 0.422463674236035 NA NA 0.777781322261791 NA 1.30681137214303 1.16968205456648 NA NA NA 1.15582196848711 NA NA NA NA NA NA 1.31228348274502 NA NA 2.75389253703631 NA NA NA NA
3 9 1 TGFB 2 NA 0.755250826718747 NA NA NA NA 0.734368494654349 NA NA NA NA 0.493787123182102 NA 1.14056186396899 NA NA NA NA NA NA 0.524906327701887 NA NA 0.950440208591411 NA 1.04483560633941 0.708158645815053 NA NA NA NA 0.880370937030609 NA NA 0.940520412289881 NA 1.7886862237285 0.542407987460999 NA NA NA 0.950162078954837 NA NA NA NA NA NA 0.878416745453633 NA NA 1.24233838331262 NA NA NA NA
4 9 1 TGFB 2 NA 0.575717914455136 NA NA NA NA NA NA NA NA NA 0.900249226320813 NA 0.577593595856063 NA NA NA NA NA NA 0.979040732485974 NA NA 1.57193405613961 NA 0.872040232866499 1.54328419448104 NA NA NA NA 0.920071537225715 NA NA 0.430248152591949 NA 2.16081021943685 0.704107055372502 NA NA NA 1.19438319777441 NA NA NA NA NA NA 1.35518188201097 NA NA 1.03741422765758 NA NA NA NA
1 10 1 NT 2 NA 0.975099777737221 NA NA NA NA NA NA NA NA 0.712207531620624 1.16273084476267 NA 1.17255578395834 NA NA 1.23529900850153 NA NA NA 1.09065021998043 0.565585472761428 NA 1.39802083655986 NA 1.16545411625597 NA NA 1 NA 0.944642257306013 0.25141648729989 NA NA 1.45992313275296 NA 0.736977804639774 1.2961108014171 NA NA NA 0.967450136709426 NA NA NA NA NA 0.936234685057863 0.903741132213615 NA 1.06235242639228 0.264646540479162 NA NA 1.20871101479056 NA
2 10 1 NT 2 NA 1.38397274557491 NA NA NA NA NA 0.577116828472718 NA NA NA 0.964925973264744 NA 0.827444216041657 NA NA 0.764700991498472 NA NA NA 1.00109746029032 1.30176581089543 NA 1.19248944583629 NA 1.10037833274141 1 1 NA NA 1.05535774269399 0.950546578058694 NA NA 0.955342026854945 NA 1.31978133826445 0.800663635444624 NA NA NA 1.03254986329057 NA NA NA NA NA 1.45998917065854 0.947585068568373 0.848992939118119 0.648394408850164 1 NA NA 0.906992319634911 NA
3 10 1 NT 2 NA 1.02490022226278 NA NA NA NA NA NA NA NA 1.28779246837938 1.03507402673526 NA 0.77193585412195 NA NA NA NA NA NA 0.99890253970968 1.1346524733876 NA 0.672260755332691 NA 0.899621667258587 1.62413285235544 NA 1.48950824923915 NA 2.18639943268764 1.04945342194131 NA NA 0.98480549100246 NA 0.953382260150706 1.0862431010856 NA NA NA 1.27360485085963 NA NA NA NA NA 0.947355499478151 1.10647813114727 1.15100706088188 1.28847699347466 NA NA NA 0.979084397238473 NA
4 10 1 NT 2 NA 0.969157679242694 NA NA NA NA NA 1.42288317152728 NA NA NA 0.916264710947362 NA 1.19590042214887 NA NA NA NA NA NA 0.671420389078207 0.865347526612398 NA 0.80751055416371 NA 0.775424747087008 0.804762819555024 NA 0.924578384933983 NA 0.730138469003098 1.18509709355174 NA NA 1.01519450899754 NA 1.04661773984929 0.913756898914404 NA NA NA 0.494392123553081 NA NA NA NA NA 1.05264450052185 1.05241493143163 NA 0.937647573607718 1.06231172755511 NA NA 1.02091560276153 1
1 10 1 TGFB 2 NA 1.05777200845602 NA NA NA NA NA NA NA NA NA 0.449482461966171 NA 0.587266160954558 NA NA NA NA NA NA 0.356939334976871 NA NA 1.37928333888646 NA 1.24110293672043 1.22656898742746 NA NA NA NA NA NA NA 0.955383942594935 NA 0.992690587859343 0.863097018210842 NA NA NA 1.17208850063272 NA NA NA NA NA NA 1.08863811798407 NA NA 0.864124792290185 NA NA NA NA
2 10 1 TGFB 2 NA 0.883521445108985 NA NA NA NA NA 1.0573479224856 NA NA NA 0.703449482358302 NA 1.06283195057673 NA NA NA NA NA NA 0.581586785949989 NA NA 1.41542068295345 NA 0.706312945946642 2.26224902007945 NA NA NA NA 0.439856467830779 NA NA 1.08534963622005 NA 1.50972166440271 1.28050383213392 NA NA NA 1.48246036980837 NA NA NA NA NA NA 1.19722634574377 NA NA 1.02576232783361 NA NA NA NA
3 10 1 TGFB 2 NA 0.719190268669748 NA NA NA NA NA 1.98746947115791 NA NA NA 0.540159767107568 NA 0.813228108796069 NA NA NA NA NA NA 0.484532028601795 NA NA 1.00307740624882 NA 1.23315066919963 1.69022568200839 NA NA NA NA 1.02599420164264 NA NA 1.02225949368359 NA 1.82796814959485 0.528112158915217 NA NA NA 1.75197095648751 NA NA NA NA NA NA 0.86998927971538 1.68574169967874 NA 1.12555212250424 NA NA NA NA
4 10 1 TGFB 2 NA 0.84086808140544 NA NA NA NA NA NA NA NA NA 1.18188693672303 NA 0.737452807709043 NA NA NA NA NA NA 0.90804369703028 NA NA 1.45290643538114 NA 1.01744541269794 1.37243493863558 NA NA NA NA 0.940137406830764 NA NA 0.603340947241464 NA 2.64317611316508 0.793387961469374 NA NA NA 2.1663797080479 NA NA NA NA NA NA 1.25575356002781 1.35424486957775 NA 1.32425443892533 NA NA NA NA
1 0 1 NT 3 NA 1.01962395224134 NA 1.1384569945143 0.947317250726783 1 NA 0.936762061595248 1.43222949413307 NA NA 1.13517591643569 NA 1.30851316980541 1.11003985493671 NA 2.53136466887996 0.528321657385785 1 1.32662497605758 1.60287312137274 0.989483008309548 1 2.54083431800429 NA 1.00029475288287 NA 0.64568347807745 NA 1.18421337481308 1.43337732297774 1.95021327958786 NA NA 0.918498983183706 1 0.916382958999075 2.99067291941716 NA NA NA 1.05504281510201 0.754306315930031 NA NA NA 0.69857510212895 1.06435312908378 2.65965149940222 NA 1.24176364164303 0.636944824166929 0.98798325083653 NA 1.11194152308496 0.572721611562468
