Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
2	3	4	(2, 4)	3.0	3.0	1.0	('torr', 'eda')	False												torr	eda	torr	4	0	1	46	0.3531757141849855	0.5301685891748003
3	2	10	(2, 10)	5.0	3.0	4.358898943540674	('torr', 'csga')	False												torr	csga	torr	4	0	1	46	0.3531757141849855	0.5301685891748003
0	0	16	(0, 16)	5.333333333333333	0.0	9.237604307034013	('csgd', 'csgf')	True	1007.0	('csgd', 'csgf')	0.0	[(0, 0.86280377907062455, 9.7955278829379099e-40), (10, 0.80455172793326712, 9.6288175980995684e-15), (20, 0.69436136841407814, 2.0953167377636305e-09), (30, 0.60994245933019842, 1.6396887739448005e-08), (60, 0.25381911462000384, 0.1540638780336091), (90, -0.19035701494017768, 0.48008791616591595)]	['+']	csgd	csgf	csgd	28.0	csgf	28.0	csgd	csgf	torr	4	0	1	46	0.3531757141849855	0.5301685891748003
1	1	23	(1, 23)	8.333333333333334	1.0	12.701705922171765	('csgd', 'csge')	True	1006.0	('csgd', 'csge')	0.0	[(0, 0.82907500223475394, 4.0715580138450015e-34), (10, 0.74998751622193416, 5.330138124536433e-12), (20, 0.61111354134651463, 4.4440251921069438e-07), (30, 0.54218586074951503, 1.0414604417178664e-06), (60, 0.089496830119876775, 0.62039372779467772), (90, 0.041095213643067507, 0.87988950125576704)]	['+']	csgd	csge	csgd	28.0	csge	28.0	csgd	csge	torr	4	0	1	46	0.3531757141849855	0.5301685891748003
10	4	17	(4, 17)	10.333333333333334	10.0	6.506407098647712	('torr', 'csgg')	False												torr	csgg	torr	4	0	1	46	0.3531757141849855	0.5301685891748003
7	14	12	(7, 14)	11.0	12.0	3.605551275463989	('csgd', 'csgb')	True	1004.0	('csgd', 'csgb')	0.0	[(0, 0.58378657657062383, 3.1031816349294287e-13), (10, 0.57753815055693924, 1.356986215346929e-06), (20, 0.53757778057539307, 1.6174058451789766e-05), (30, 0.53749620214809135, 1.3432865012240552e-06), (60, 0.055934586037392951, 0.75719046657503997), (90, -0.1469293867218773, 0.58712635401763202)]	['+']	csgd	csgb	csgd	28.0	csgb	28.0	csgd	csgb	torr	4	0	1	46	0.3531757141849855	0.5301685891748003
9	7	18	(7, 18)	11.333333333333334	9.0	5.859465277082315	('torr', 'csgb')	False												torr	csgb	torr	4	0	1	46	0.3531757141849855	0.5301685891748003
6	6	29	(6, 29)	13.666666666666666	6.0	13.279056191361393	('torr', 'tora')	True	2767.0	('torr', 'tora')	10.0	[(0, 0.44806593571601944, 9.01483380560248e-08), (10, 0.73147962471571326, 3.1806231993285692e-11), (20, 0.54292609746458687, 1.2808175121592434e-05), (30, 0.25637402851934005, 0.030919163191101766), (60, 0.10491422804299678, 0.56120330161571463), (90, 0.186072511036245, 0.49020766798257986)]	['+']	torr	tora	torr	11.0	tora	11.0	torr	tora	torr	4	0	1	46	0.3531757141849855	0.5301685891748003
5	5	31	(5, 31)	13.666666666666666	5.0	15.011106998930272	('csgd', 'csgg')	True	1008.0	('csgd', 'csgg')	0.0	[(0, 0.50797730276266895, 6.8679408246961755e-10), (10, 0.35213131823606997, 0.0057943724907210921), (20, 0.25183374311243911, 0.05878977616043838), (30, 0.31179941745106748, 0.008121567417688583), (60, 0.036517670233444023, 0.84010713757401034), (90, 0.027799575051137983, 0.91860035093551329)]	['+']	csgd	csgg	csgd	28.0	csgg	28.0	csgd	csgg	torr	4	0	1	46	0.3531757141849855	0.5301685891748003
4	13	33	(4, 33)	16.666666666666668	13.0	14.843629385474879	('torr', 'tord')	True	2769.0	('torr', 'tord')	10.0	[(0, 0.43898760978717172, 1.7453982524172354e-07), (10, 0.74972795051794994, 5.4711823082271293e-12), (20, 0.58343519988283299, 1.9070218801178872e-06), (30, 0.38950361834089064, 0.00078677837705311759), (60, 0.098460228193191987, 0.58566449415526445), (90, 0.051169465884240567, 0.85072227715999671)]	['+']	torr	tord	torr	11.0	tord	11.0	torr	tord	torr	4	0	1	46	0.3531757141849855	0.5301685891748003
