Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
10	0	9	(0, 10)	6.333333333333333	9.0	5.507570547286102	('crp', 'gntr')	False												crp	gntr	62	5	0	0	29	0.4256165524372841	0.5189234650967198
0	17	3	(0, 17)	6.666666666666667	3.0	9.073771725877465	('gntr', 'crp')	False												gntr	crp	62	5	0	0	29	0.4256165524372841	0.5189234650967198
5	21	1	(1, 21)	9.0	5.0	10.583005244258363	('kdgr', 'gntk')	False												kdgr	gntk	62	5	0	0	29	0.4256165524372841	0.5189234650967198
7	1	21	(1, 21)	9.666666666666666	7.0	10.263202878893768	('idnr', 'idnt')	True	1882.0	('idnr', 'idnt')	0.0	[(0, 0.37462251519601492, 1.1277996030004121e-05), (10, 0.047014383977413636, 0.7213100552909304), (20, 0.063931149743672061, 0.63659844328476733), (30, 0.21282381690362406, 0.074760697922536215), (60, 0.51730220275201655, 0.0020503085348958306), (90, 0.51963703858176891, 0.039111262844066887)]	['+']	idnr	idnt	idnr	62.0	idnt	62.0	idnr	idnt	62	5	0	0	29	0.4256165524372841	0.5189234650967198
1	15	15	(1, 15)	10.333333333333334	15.0	8.082903768654761	('idnr', 'kdgr')	False												idnr	kdgr	62	5	0	0	29	0.4256165524372841	0.5189234650967198
4	23	4	(4, 23)	10.333333333333334	4.0	10.969655114602888	('kdgr', 'idnr')	False												kdgr	idnr	62	5	0	0	29	0.4256165524372841	0.5189234650967198
18	6	10	(6, 18)	11.333333333333334	10.0	6.110100926607786	('gntr', 'gntu')	True	1842.0	('gntr', 'gntu')	10.0	[(0, 0.21899803841588344, 0.012303731791487549), (10, 0.58528134360362138, 9.0359174576179659e-07), (20, 0.47677259186692833, 0.00017727484643620276), (30, 0.18849139600678935, 0.11543842402598699), (60, -0.24184826096911616, 0.17510792012493739), (90, -0.70512550608441671, 0.0022815341407513767)]	['-']	gntr	gntu	gntr	62.0	gntu	62.0	gntr	gntu	62	5	0	0	29	0.4256165524372841	0.5189234650967198
15	16	6	(6, 16)	12.333333333333334	15.0	5.507570547286102	('kdgr', 'idnt')	False												kdgr	idnt	62	5	0	0	29	0.4256165524372841	0.5189234650967198
2	44	5	(2, 44)	17.0	5.0	23.430749027719962	('crp', 'edd')	False												crp	edd	62	5	0	0	29	0.4256165524372841	0.5189234650967198
23	9	24	(9, 24)	18.666666666666668	23.0	8.386497083606084	('gntr', 'gntk')	True	1840.0	('gntr', 'gntk')	0.0	[(0, 0.44072466581726155, 1.5404081546438051e-07), (10, 0.49469100365462243, 5.8761158548401074e-05), (20, 0.32609619200809387, 0.013304710194753922), (30, -0.097641765167647776, 0.41789493346621254), (60, -0.16315880529460733, 0.36428177141809326), (90, -0.1503665908228721, 0.57831108839224499)]	['-']	gntr	gntk	gntr	62.0	gntk	62.0	gntr	gntk	62	5	0	0	29	0.4256165524372841	0.5189234650967198
19	7	33	(7, 33)	19.666666666666668	19.0	13.012814197295423	('phob', 'gntr')	False												phob	gntr	62	5	0	0	29	0.4256165524372841	0.5189234650967198
