Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
3	18	1	(1, 18)	7.333333333333333	3.0	9.29157324317757	('cusr', 'hns')	False												cusr	hns	gadx	5	0	0	75	0.3862420209360883	0.6544585091420543
1	0	49	(0, 49)	16.666666666666668	1.0	28.00595174839329	('iscr', 'iscs')	True	1891.0	('iscr', 'iscs')	0.0	[(0, 0.8686719426393793, 7.2535167288466565e-41), (10, 0.37012287470476862, 0.0036051501998580135), (20, 0.04403944614483718, 0.74496749808890206), (30, 0.052751729844920374, 0.66217761019526944), (60, 0.31321145032194758, 0.075922809004694558), (90, 0.17347861495022765, 0.52053152076963283)]	['-']	iscr	iscs	iscr	3.0	iscs	3.0	iscr	iscs	gadx	5	0	0	75	0.3862420209360883	0.6544585091420543
8	2	45	(2, 45)	18.333333333333332	8.0	23.288051299611425	('iscr', 'isca')	True	1890.0	('iscr', 'isca')	0.0	[(0, 0.80005234757082899, 3.4625971606178707e-30), (10, 0.29654465143347869, 0.021407379558145399), (20, -0.077701657688187237, 0.56562429453991658), (30, 0.17526744403079966, 0.14375246259219818), (60, 0.37082150534116998, 0.033630630693100169), (90, 0.21864248715167386, 0.41590804466423204)]	['-']	iscr	isca	iscr	3.0	isca	3.0	iscr	isca	gadx	5	0	0	75	0.3862420209360883	0.6544585091420543
26	16	19	(16, 26)	20.333333333333332	19.0	5.131601439446884	('gadx', 'hdeb')	True	1793.0	('gadx', 'hdeb')	0.0	[(0, 0.50018617005931254, 1.367334235720141e-09), (10, 0.37514246073595642, 0.0031429681864054153), (20, 0.34864412241791048, 0.0078641025798910809), (30, 0.41543859868707927, 0.00031493016413670872), (60, 0.73660267360296239, 1.0229607827303447e-06), (90, 0.65518554033923393, 0.0058710247214009362)]	['+-']	gadx	hdeb	gadx	11.0	hdeb	11.0	gadx	hdeb	gadx	5	0	0	75	0.3862420209360883	0.6544585091420543
4	1	63	(1, 63)	22.666666666666668	4.0	34.961884007206095	('iscr', 'iscu')	True	1892.0	('iscr', 'iscu')	0.0	[(0, 0.85229113224400299, 7.7814707472163877e-38), (10, 0.42500357461100235, 0.00071222481840350525), (20, 0.096552352717397219, 0.47493261311125645), (30, 0.16875155325279348, 0.15948719197647435), (60, 0.42389475866515192, 0.013957198244215128), (90, 0.3113847960418788, 0.24040376681891348)]	['-']	iscr	iscu	iscr	3.0	iscu	3.0	iscr	iscu	gadx	5	0	0	75	0.3862420209360883	0.6544585091420543
19	22	28	(19, 28)	23.0	22.0	4.58257569495584	('gadx', 'gntr')	False												gadx	gntr	gadx	5	0	0	75	0.3862420209360883	0.6544585091420543
25	25	23	(23, 25)	24.333333333333332	25.0	1.1547005383792515	('gadx', 'asnb')	True	1783.0	('gadx', 'asnb')	30.0	[(0, 0.28875572451400222, 0.00086289349066764724), (10, 0.28597250166704563, 0.02675881029365058), (20, 0.4722700606081961, 0.00020802972165770764), (30, 0.56417433010248541, 2.9950261514963717e-07), (60, 0.10295841779686543, 0.56856615957694401), (90, 0.14643772598307148, 0.58839179839188072)]	['+']	gadx	asnb	gadx	11.0	asnb	11.0	gadx	asnb	gadx	5	0	0	75	0.3862420209360883	0.6544585091420543
23	12	39	(12, 39)	24.666666666666668	23.0	13.576941236277534	('gadx', 'rpos')	True	1799.0	('gadx', 'rpos')		[(0, 0.32723972569101906, 0.00014454936018995843), (10, 0.026676314353202311, 0.83966418406072263), (20, -0.11508936309086922, 0.39394042987658984), (30, -0.21083632962119636, 0.077580177250778551), (60, 0.4443547988624284, 0.0095778416421534018), (90, 0.28635010153765467, 0.28228163549412461)]	['+']	gadx	rpos	gadx	11.0	rpos	11.0	gadx	rpos	gadx	5	0	0	75	0.3862420209360883	0.6544585091420543
38	26	14	(14, 38)	26.0	26.0	12.0	('gntr', 'hyae')	False												gntr	hyae	gadx	5	0	0	75	0.3862420209360883	0.6544585091420543
35	34	12	(12, 35)	27.0	34.0	13.0	('iscr', 'idnd')	False												iscr	idnd	gadx	5	0	0	75	0.3862420209360883	0.6544585091420543
