Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
4	1	24	(1, 24)	9.666666666666666	4.0	12.503332889007368	('iscr', 'iscu')	True	1892.0	('iscr', 'iscu')	0.0	[(0, 0.85229113224400299, 7.7814707472163877e-38), (10, 0.42500357461100235, 0.00071222481840350525), (20, 0.096552352717397219, 0.47493261311125645), (30, 0.16875155325279348, 0.15948719197647435), (60, 0.42389475866515192, 0.013957198244215128), (90, 0.3113847960418788, 0.24040376681891348)]	['-']	iscr	iscu	iscr	3.0	iscu	3.0	iscr	iscu	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
6	2	36	(2, 36)	14.666666666666666	6.0	18.58314648635514	('iscr', 'isca')	True	1890.0	('iscr', 'isca')	0.0	[(0, 0.80005234757082899, 3.4625971606178707e-30), (10, 0.29654465143347869, 0.021407379558145399), (20, -0.077701657688187237, 0.56562429453991658), (30, 0.17526744403079966, 0.14375246259219818), (60, 0.37082150534116998, 0.033630630693100169), (90, 0.21864248715167386, 0.41590804466423204)]	['-']	iscr	isca	iscr	3.0	isca	3.0	iscr	isca	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
17	24	32	(17, 32)	24.333333333333332	24.0	7.505553499465135	('cusr', 'cusf')	True	1040.0	('cusr', 'cusf')	0.0	[(0, 0.39917513667307603, 2.5460261596147117e-06), (10, 0.41189114002102911, 0.0010760849686564445), (20, 0.33728945422118878, 0.010295900980686813), (30, 0.072408352825390473, 0.5484512861555555), (60, -0.38709033101289742, 0.026048299562478745), (90, 0.060333730024670469, 0.82434540547775415)]	['+']	cusr	cusf	cusr	49.0	cusf	49.0	cusr	cusf	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
5	20	51	(5, 51)	25.333333333333332	20.0	23.459184413217212	('cusr', 'hns')	False												cusr	hns	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
1	0	78	(0, 78)	26.333333333333332	1.0	44.747439405326126	('iscr', 'iscs')	True	1891.0	('iscr', 'iscs')	0.0	[(0, 0.8686719426393793, 7.2535167288466565e-41), (10, 0.37012287470476862, 0.0036051501998580135), (20, 0.04403944614483718, 0.74496749808890206), (30, 0.052751729844920374, 0.66217761019526944), (60, 0.31321145032194758, 0.075922809004694558), (90, 0.17347861495022765, 0.52053152076963283)]	['-']	iscr	iscs	iscr	3.0	iscs	3.0	iscr	iscs	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
8	6	77	(6, 77)	30.333333333333332	8.0	40.42688874169435	('torr', 'tora')	True	2767.0	('torr', 'tora')	10.0	[(0, 0.44806593571601944, 9.01483380560248e-08), (10, 0.73147962471571326, 3.1806231993285692e-11), (20, 0.54292609746458687, 1.2808175121592434e-05), (30, 0.25637402851934005, 0.030919163191101766), (60, 0.10491422804299678, 0.56120330161571463), (90, 0.186072511036245, 0.49020766798257986)]	['+']	torr	tora	torr	11.0	tora	11.0	torr	tora	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
24	5	83	(5, 83)	37.333333333333336	24.0	40.67349669420289	('torr', 'eda')	False												torr	eda	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
33	39	45	(33, 45)	39.0	39.0	6.0	('torr', 'edd')	False												torr	edd	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
71	40	7	(7, 71)	39.333333333333336	40.0	32.00520790954705	('iscr', 'idnd')	False												iscr	idnd	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
7	91	27	(7, 91)	41.666666666666664	27.0	43.878620458411554	('gntr', 'gntk')	True	1840.0	('gntr', 'gntk')	0.0	[(0, 0.44072466581726155, 1.5404081546438051e-07), (10, 0.49469100365462243, 5.8761158548401074e-05), (20, 0.32609619200809387, 0.013304710194753922), (30, -0.097641765167647776, 0.41789493346621254), (60, -0.16315880529460733, 0.36428177141809326), (90, -0.1503665908228721, 0.57831108839224499)]	['-']	gntr	gntk	gntr	62.0	gntk	62.0	gntr	gntk	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
9	4	116	(4, 116)	43.0	9.0	63.26926584053272	('gadx', 'yedx')	False												gadx	yedx	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
53	66	23	(23, 66)	47.333333333333336	53.0	22.052966542697455	('torr', 'torc')	True	2768.0	('torr', 'torc')		[(0, 0.23614577346170704, 0.0068337811216203932), (10, 0.36787796533759248, 0.003830646620945176), (20, 0.37199835603257325, 0.0043810423365078796), (30, 0.13749356464789514, 0.25286528105311912), (60, 0.030261703225015098, 0.8672320963977137), (90, 0.14281953283780757, 0.59773855053157376)]	['+']	torr	torc	torr	11.0	torc	11.0	torr	torc	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
10	8	125	(8, 125)	47.666666666666664	10.0	66.98009654616313	('cusr', 'nrdh')	False												cusr	nrdh	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
50	38	58	(38, 58)	48.666666666666664	50.0	10.066445913694334	('gntr', 'hyac')	False												gntr	hyac	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
91	23	34	(23, 91)	49.333333333333336	34.0	36.50114153466071	('gntr', 'torr')	False												gntr	torr	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
12	145	6	(6, 145)	54.333333333333336	12.0	78.57692621459135	('gntr', 'napd')	False												gntr	napd	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
0	64	101	(0, 101)	55.0	64.0	51.09794516416487	('cusr', 'ybat')	False												cusr	ybat	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
35	34	98	(34, 98)	55.666666666666664	35.0	36.66515148384544	('torr', 'gntu')	False												torr	gntu	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
31	43	93	(31, 93)	55.666666666666664	43.0	32.88363321370273	('torr', 'iscr')	False												torr	iscr	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
20	30	120	(20, 120)	56.666666666666664	30.0	55.07570547286102	('torr', 'tord')	True	2769.0	('torr', 'tord')	10.0	[(0, 0.43898760978717172, 1.7453982524172354e-07), (10, 0.74972795051794994, 5.4711823082271293e-12), (20, 0.58343519988283299, 1.9070218801178872e-06), (30, 0.38950361834089064, 0.00078677837705311759), (60, 0.098460228193191987, 0.58566449415526445), (90, 0.051169465884240567, 0.85072227715999671)]	['+']	torr	tord	torr	11.0	tord	11.0	torr	tord	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
30	21	126	(21, 126)	59.0	30.0	58.19793810780585	('gadx', 'asnb')	True	1783.0	('gadx', 'asnb')	30.0	[(0, 0.28875572451400222, 0.00086289349066764724), (10, 0.28597250166704563, 0.02675881029365058), (20, 0.4722700606081961, 0.00020802972165770764), (30, 0.56417433010248541, 2.9950261514963717e-07), (60, 0.10295841779686543, 0.56856615957694401), (90, 0.14643772598307148, 0.58839179839188072)]	['+']	gadx	asnb	gadx	11.0	asnb	11.0	gadx	asnb	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
49	87	44	(44, 87)	60.0	49.0	23.515952032609693	('gadx', 'gntr')	False												gadx	gntr	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
46	26	111	(26, 111)	61.0	46.0	44.44097208657794	('torr', 'ybas')	False												torr	ybas	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
16	131	41	(16, 131)	62.666666666666664	41.0	60.48415770541352	('iscr', 'torc')	False												iscr	torc	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
102	85	1	(1, 102)	62.666666666666664	85.0	54.07710544521899	('iscr', 'torr')	False												iscr	torr	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
29	15	145	(15, 145)	63.0	29.0	71.35825109964509	('torr', 'cusa')	False												torr	cusa	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
13	150	29	(13, 150)	64.0	29.0	74.90660852021001	('gntr', 'hded')	False												gntr	hded	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
63	56	76	(56, 76)	65.0	63.0	10.14889156509222	('gntr', 'hyae')	False												gntr	hyae	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
95	33	72	(33, 95)	66.66666666666667	72.0	31.342197327777345	('gadx', 'muri')	True	1798.0	('gadx', 'muri')	30.0	[(0, 0.037193265136698413, 0.67439914236886545), (10, 0.21476707638435585, 0.09937836733189237), (20, 0.34514540794178955, 0.0085535984950105438), (30, 0.54330075896484442, 9.7976082126752582e-07), (60, -0.19605700735924156, 0.27417864279173171), (90, 0.091264880580645191, 0.73675835596612904)]	['-']	gadx	muri	gadx	11.0	muri	11.0	gadx	muri	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
44	98	62	(44, 98)	68.0	62.0	27.49545416973504	('torr', 'mdtf')	False												torr	mdtf	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
25	47	134	(25, 134)	68.66666666666667	47.0	57.63968540279634	('gntr', 'hyad')	False												gntr	hyad	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
86	123	4	(4, 123)	71.0	86.0	60.90155991434045	('iscr', 'tord')	False												iscr	tord	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
67	84	64	(64, 84)	71.66666666666667	67.0	10.785793124908958	('torr', 'cada')	False												torr	cada	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
32	154	31	(31, 154)	72.33333333333333	32.0	70.72717535242965	('gntr', 'napf')	False												gntr	napf	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
18	35	166	(18, 166)	73.0	35.0	80.98765338000602	('torr', 'cusb')	False												torr	cusb	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
21	27	172	(21, 172)	73.33333333333333	27.0	85.50048732804588	('gadx', 'hdeb')	True	1793.0	('gadx', 'hdeb')	0.0	[(0, 0.50018617005931254, 1.367334235720141e-09), (10, 0.37514246073595642, 0.0031429681864054153), (20, 0.34864412241791048, 0.0078641025798910809), (30, 0.41543859868707927, 0.00031493016413670872), (60, 0.73660267360296239, 1.0229607827303447e-06), (90, 0.65518554033923393, 0.0058710247214009362)]	['+-']	gadx	hdeb	gadx	11.0	hdeb	11.0	gadx	hdeb	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
26	37	157	(26, 157)	73.33333333333333	37.0	72.66590213665096	('gadx', 'rpos')	True	1799.0	('gadx', 'rpos')		[(0, 0.32723972569101906, 0.00014454936018995843), (10, 0.026676314353202311, 0.83966418406072263), (20, -0.11508936309086922, 0.39394042987658984), (30, -0.21083632962119636, 0.077580177250778551), (60, 0.4443547988624284, 0.0095778416421534018), (90, 0.28635010153765467, 0.28228163549412461)]	['+']	gadx	rpos	gadx	11.0	rpos	11.0	gadx	rpos	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
34	191	0	(0, 191)	75.0	34.0	101.88719252192594	('gntr', 'napc')	False												gntr	napc	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
87	14	124	(14, 124)	75.0	87.0	55.97320787662612	('torr', 'hyab')	False												torr	hyab	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
75	10	149	(10, 149)	78.0	75.0	69.54854419756032	('torr', 'hyaf')	False												torr	hyaf	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
14	106	114	(14, 114)	78.0	106.0	55.569775957799216	('gntr', 'gadx')	False												gntr	gadx	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
68	80	90	(68, 90)	79.33333333333333	80.0	11.015141094572204	('gntr', 'slp')	False												gntr	slp	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
19	175	55	(19, 175)	83.0	55.0	81.68231142664855	('cusr', 'gntx')	False												cusr	gntx	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
111	55	91	(55, 111)	85.66666666666667	91.0	28.37839553839035	('cusr', 'cuss')	True	1041.0	('cusr', 'cuss')		[(0, 0.29175824310335613, 0.0007571170575469303), (10, 0.0060653119497347582, 0.96331519321146442), (20, 0.076856517883503242, 0.56987184196723728), (30, 0.15764089420457164, 0.1891981853585408), (60, 0.081343233230791304, 0.65270270489294746), (90, 0.62360291016475589, 0.0098444176651050225)]	['+']	cusr	cuss	cusr	49.0	cuss	49.0	cusr	cuss	iscr	5	0	0	86	0.30013626556657585	0.6032105371475603
