Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
9	2	12	(2, 12)	7.666666666666667	9.0	5.131601439446884	('gadw', 'gady')	False												gadw	gady	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
12	11	1	(1, 12)	8.0	11.0	6.082762530298219	('gadw', 'mdte')	False												gadw	mdte	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
4	1	21	(1, 21)	8.666666666666666	4.0	10.785793124908958	('gadw', 'gadb')	False												gadw	gadb	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
7	0	22	(0, 22)	9.666666666666666	7.0	11.239810200058244	('gadw', 'slp')	False												gadw	slp	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
3	16	11	(3, 16)	10.0	11.0	6.557438524302	('gadw', 'hded')	False												gadw	hded	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
18	4	18	(4, 18)	13.333333333333334	18.0	8.082903768654761	('gade', 'hdeb')	False												gade	hdeb	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
24	9	8	(8, 24)	13.666666666666666	9.0	8.962886439832502	('gadx', 'muri')	True	1798.0	('gadx', 'muri')	30.0	[(0, 0.037193265136698413, 0.67439914236886545), (10, 0.21476707638435585, 0.09937836733189237), (20, 0.34514540794178955, 0.0085535984950105438), (30, 0.54330075896484442, 9.7976082126752582e-07), (60, -0.19605700735924156, 0.27417864279173171), (90, 0.091264880580645191, 0.73675835596612904)]	['-']	gadx	muri	gadx	11.0	muri	11.0	gadx	muri	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
1	31	14	(1, 31)	15.333333333333334	14.0	15.044378795195678	('gadw', 'rpos')	False												gadw	rpos	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
25	3	20	(3, 25)	16.0	20.0	11.532562594670797	('gade', 'hdea')	False												gade	hdea	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
17	19	13	(13, 19)	16.333333333333332	17.0	3.0550504633038935	('gadw', 'yhid')	False												gadw	yhid	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
10	20	19	(10, 20)	16.333333333333332	19.0	5.507570547286101	('gadw', 'gada')	False												gadw	gada	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
11	5	35	(5, 35)	17.0	11.0	15.874507866387544	('gadw', 'asnb')	False												gadw	asnb	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
28	24	3	(3, 28)	18.333333333333332	24.0	13.428824718989125	('gadw', 'mdtf')	False												gadw	mdtf	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
14	8	37	(8, 37)	19.666666666666668	14.0	15.307950004273378	('gadw', 'cadb')	False												gadw	cadb	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
21	36	2	(2, 36)	19.666666666666668	21.0	17.03917055884274	('gadw', 'hdea')	False												gadw	hdea	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
19	6	38	(6, 38)	21.0	19.0	16.09347693943108	('gadw', 'cada')	False												gadw	cada	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
13	12	41	(12, 41)	22.0	13.0	16.46207763315433	('gadx', 'glnk')	True	1791.0	('gadx', 'glnk')		[(0, -0.12521063787924913, 0.15577508012941682), (10, -0.339648665940461, 0.007930930208727132), (20, -0.33907574172373184, 0.0098748473080840522), (30, 0.057813833145243743, 0.63200832220218861), (60, -0.023965035201245873, 0.89468438050054544), (90, 0.071562779952485348, 0.79226687650217398)]	['+']	gadx	glnk	gadx	11.0	glnk	11.0	gadx	glnk	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
8	30	31	(8, 31)	23.0	30.0	13.0	('gadw', 'gadc')	False												gadw	gadc	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
6	32	33	(6, 33)	23.666666666666668	32.0	15.30795000427338	('gade', 'btub')	False												gade	btub	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
22	14	36	(14, 36)	24.0	22.0	11.135528725660043	('gade', 'ybas')	False												gade	ybas	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
20	26	28	(20, 28)	24.666666666666668	26.0	4.163331998932266	('gade', 'mdtf')	False												gade	mdtf	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
26	34	15	(15, 34)	25.0	26.0	9.539392014169456	('gade', 'muri')	False												gade	muri	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
27	45	5	(5, 45)	25.666666666666668	27.0	20.033305601755625	('gade', 'cada')	False												gade	cada	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
31	17	30	(17, 31)	26.0	30.0	7.810249675906654	('gadx', 'gadc')	True	1789.0	('gadx', 'gadc')	60.0	[(0, 0.37456420766857002, 1.1316334568415871e-05), (10, 0.21094080457855735, 0.10569913038749117), (20, 0.060588213714852901, 0.65436359811655009), (30, 0.071023658883518109, 0.55614476513393196), (60, 0.77623804849748546, 1.1051189913403778e-07), (90, 0.84746009637445374, 3.4086731419456541e-05)]	['+']	gadx	gadc	gadx	11.0	gadc	11.0	gadx	gadc	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
30	29	24	(24, 30)	27.666666666666668	29.0	3.214550253664318	('gade', 'yhid')	False												gade	yhid	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
34	35	16	(16, 35)	28.333333333333332	34.0	10.692676621563626	('gadx', 'ybas')	True	1802.0	('gadx', 'ybas')	0.0	[(0, 0.5162932511834758, 3.2300994178708788e-10), (10, 0.23262902500439592, 0.073669891631844051), (20, 0.056101561144113264, 0.67850762142556431), (30, 0.20298186736580182, 0.089560645361830393), (60, 0.71775532081208648, 2.5806571107169212e-06), (90, 0.71928893992811127, 0.0016857868927915884)]	['+']	gadx	ybas	gadx	11.0	ybas	11.0	gadx	ybas	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
29	46	10	(10, 46)	28.333333333333332	29.0	18.0092568789868	('gadw', 'hdeb')	False												gadw	hdeb	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
0	18	69	(0, 69)	29.0	18.0	35.79106033634656	('gadx', 'amtb')	True	1782.0	('gadx', 'amtb')		[(0, -0.22962124349800242, 0.0085885690541902277), (10, -0.23192534504285706, 0.074570878404234112), (20, -0.11907439183312134, 0.377658026801588), (30, -0.11873014683347828, 0.324047720273129), (60, -0.098186888067067241, 0.58671077270053618), (90, -0.072318182135723219, 0.79011947870662491)]	['+']	gadx	amtb	gadx	11.0	amtb	11.0	gadx	amtb	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
32	53	4	(4, 53)	29.666666666666668	32.0	24.583192089989723	('gadw', 'ybas')	False												gadw	ybas	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
16	22	52	(16, 52)	30.0	22.0	19.28730152198591	('gadw', 'ybat')	False												gadw	ybat	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
2	44	47	(2, 47)	31.0	44.0	25.15949125081825	('gadw', 'lon')	False												gadw	lon	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
15	27	54	(15, 54)	32.0	27.0	19.974984355438178	('gadx', 'uspe')	True	1801.0	('gadx', 'uspe')		[(0, 0.096343204414583244, 0.27553215172094525), (10, -0.19900188414161468, 0.12742711518468297), (20, -0.40725789603875834, 0.0016658498946143848), (30, -0.35063787386795142, 0.0027185972294342712), (60, 0.38452578434709633, 0.02714036632691437), (90, 0.44716897678914835, 0.082452184450211685)]	['+']	gadx	uspe	gadx	11.0	uspe	11.0	gadx	uspe	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
53	10	34	(10, 53)	32.333333333333336	34.0	21.548395145191982	('gade', 'gada')	False												gade	gada	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
5	37	55	(5, 55)	32.333333333333336	37.0	25.32455988429677	('gadw', 'hns')	False												gadw	hns	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
23	25	50	(23, 50)	32.666666666666664	25.0	15.044378795195676	('gadx', 'ybat')	True	1803.0	('gadx', 'ybat')	0.0	[(0, 0.54779306830754526, 1.5296859341059886e-11), (10, 0.45804549393210786, 0.00023319515356179946), (20, 0.2634884443494977, 0.047661962172395399), (30, 0.13773208713717894, 0.25203512023478081), (60, 0.7086055319918444, 3.9402463463589524e-06), (90, 0.70261573923899889, 0.002402990794257986)]	['+']	gadx	ybat	gadx	11.0	ybat	11.0	gadx	ybat	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
41	41	25	(25, 41)	35.666666666666664	41.0	9.237604307034013	('gade', 'mdte')	False												gade	mdte	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
37	71	0	(0, 71)	36.0	37.0	35.510561809129406	('gadw', 'gadx')	False												gadw	gadx	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
67	28	17	(17, 67)	37.333333333333336	28.0	26.27419519858474	('gadw', 'amtb')	False												gadw	amtb	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
43	62	9	(9, 62)	38.0	43.0	26.851443164195103	('gade', 'cadb')	False												gade	cadb	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
36	72	6	(6, 72)	38.0	36.0	33.04542328371661	('gadw', 'gade')	False												gadw	gade	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
66	13	40	(13, 66)	39.666666666666664	40.0	26.501572280401277	('gadw', 'btub')	False												gadw	btub	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
33	23	75	(23, 75)	43.666666666666664	33.0	27.592269448766505	('gade', 'uspe')	False												gade	uspe	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
61	65	7	(7, 65)	44.333333333333336	61.0	32.39341496868358	('gade', 'asnb')	False												gade	asnb	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
35	59	42	(35, 59)	45.333333333333336	42.0	12.342339054382412	('gadw', 'muri')	False												gadw	muri	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
45	43	56	(43, 56)	48.0	45.0	7.0	('gadw', 'glnk')	False												gadw	glnk	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
40	47	58	(40, 58)	48.333333333333336	47.0	9.073771725877467	('gade', 'glnk')	False												gade	glnk	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
75	7	64	(7, 75)	48.666666666666664	64.0	36.50114153466071	('gade', 'lon')	False												gade	lon	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
64	66	26	(26, 66)	52.0	64.0	22.538855339169288	('gade', 'gady')	False												gade	gady	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
59	50	48	(48, 59)	52.333333333333336	50.0	5.859465277082315	('gadw', 'uspe')	False												gadw	uspe	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
62	57	39	(39, 62)	52.666666666666664	57.0	12.096831541082704	('gadx', 'lon')	True	1795.0	('gadx', 'lon')	30.0	[(0, -0.2383671807551169, 0.0063135313130488341), (10, -0.25784558311669403, 0.046698856376848411), (20, -0.50391534146683292, 6.4378192744732405e-05), (30, -0.54517074629341455, 8.8393275123866564e-07), (60, -0.35871491600413119, 0.040364908352032887), (90, -0.42633547887373807, 0.099617971854085927)]	['+']	gadx	lon	gadx	11.0	lon	11.0	gadx	lon	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
63	21	74	(21, 74)	52.666666666666664	63.0	27.970222261064233	('gadx', 'rpos')	True	1799.0	('gadx', 'rpos')		[(0, 0.32723972569101906, 0.00014454936018995843), (10, 0.026676314353202311, 0.83966418406072263), (20, -0.11508936309086922, 0.39394042987658984), (30, -0.21083632962119636, 0.077580177250778551), (60, 0.4443547988624284, 0.0095778416421534018), (90, 0.28635010153765467, 0.28228163549412461)]	['+']	gadx	rpos	gadx	11.0	rpos	11.0	gadx	rpos	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
44	38	77	(38, 77)	53.0	44.0	21.0	('gadx', 'asnb')	True	1783.0	('gadx', 'asnb')	30.0	[(0, 0.28875572451400222, 0.00086289349066764724), (10, 0.28597250166704563, 0.02675881029365058), (20, 0.4722700606081961, 0.00020802972165770764), (30, 0.56417433010248541, 2.9950261514963717e-07), (60, 0.10295841779686543, 0.56856615957694401), (90, 0.14643772598307148, 0.58839179839188072)]	['+']	gadx	asnb	gadx	11.0	asnb	11.0	gadx	asnb	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
68	49	45	(45, 68)	54.0	49.0	12.288205727444508	('gade', 'hns')	False												gade	hns	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
65	70	27	(27, 70)	54.0	65.0	23.515952032609693	('gade', 'slp')	False												gade	slp	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
42	60	66	(42, 66)	56.0	60.0	12.489995996796797	('gadx', 'btub')	True	1784.0	('gadx', 'btub')		[(0, -0.33341899472430614, 0.00010602757150718766), (10, -0.28104075663623124, 0.029616207916412673), (20, -0.060804257159721486, 0.65320958325494649), (30, 0.15020421398455142, 0.21119536538449929), (60, -0.45449925980424177, 0.0078799664577408075), (90, -0.23949139788434148, 0.37166474255147874)]	['-']	gadx	btub	gadx	11.0	btub	11.0	gadx	btub	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
52	69	49	(49, 69)	56.666666666666664	52.0	10.785793124908958	('gadx', 'gada')	True	1787.0	('gadx', 'gada')	60.0	[(0, 0.30725375477774269, 0.00037681671604692339), (10, 0.014146174033870106, 0.91456996194839402), (20, -0.040005486408248005, 0.76764125908813097), (30, 0.11403605776832219, 0.34367806752409802), (60, 0.83207709730924373, 1.957723944474674e-09), (90, 0.85324784647794383, 2.6424689104399831e-05)]	['+']	gadx	gada	gadx	11.0	gada	11.0	gadx	gada	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
54	51	65	(51, 65)	56.666666666666664	54.0	7.371114795831994	('gadx', 'yhid')	True	1804.0	('gadx', 'yhid')	60.0	[(0, 0.33311304655866542, 0.00010768380038459026), (10, 0.14620169194431792, 0.26499922452577651), (20, 0.10112577336844433, 0.45416462629753385), (30, 0.26794480644137708, 0.02387408105238089), (60, 0.81000476646950537, 1.1276090442912684e-08), (90, 0.84792116806988393, 3.3415050368549803e-05)]	['+-']	gadx	yhid	gadx	11.0	yhid	11.0	gadx	yhid	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
69	56	46	(46, 69)	57.0	56.0	11.532562594670797	('gade', 'ybat')	False												gade	ybat	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
76	39	62	(39, 76)	59.0	62.0	18.681541692269406	('gade', 'rpos')	False												gade	rpos	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
77	58	43	(43, 77)	59.333333333333336	58.0	17.03917055884274	('gade', 'amtb')	False												gade	amtb	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
57	54	72	(54, 72)	61.0	57.0	9.643650760992955	('gadx', 'gadb')	True	1788.0	('gadx', 'gadb')	60.0	[(0, 0.30723539346524287, 0.00037713706104130091), (10, 0.021136811670520176, 0.87264572640069571), (20, -0.1009272065003433, 0.45505585214687883), (30, 0.059271155222719071, 0.62343010942009802), (60, 0.76966170035859482, 1.6473287807944116e-07), (90, 0.77946330856089852, 0.00037112775413833518)]	['+']	gadx	gadb	gadx	11.0	gadb	11.0	gadx	gadb	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
70	55	59	(55, 70)	61.333333333333336	59.0	7.76745346515403	('gade', 'gadc')	False												gade	gadc	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
55	63	67	(55, 67)	61.666666666666664	63.0	6.110100926607787	('gadx', 'hdeb')	True	1793.0	('gadx', 'hdeb')	0.0	[(0, 0.50018617005931254, 1.367334235720141e-09), (10, 0.37514246073595642, 0.0031429681864054153), (20, 0.34864412241791048, 0.0078641025798910809), (30, 0.41543859868707927, 0.00031493016413670872), (60, 0.73660267360296239, 1.0229607827303447e-06), (90, 0.65518554033923393, 0.0058710247214009362)]	['+-']	gadx	hdeb	gadx	11.0	hdeb	11.0	gadx	hdeb	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
74	42	73	(42, 74)	63.0	73.0	18.193405398660254	('gade', 'hded')	False												gade	hded	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
73	74	51	(51, 74)	66.0	73.0	13.0	('gade', 'gadb')	False												gade	gadb	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
71	75	53	(53, 75)	66.33333333333333	71.0	11.718930554164631	('gade', 'gadw')	False												gade	gadw	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
72	77	63	(63, 77)	70.66666666666667	72.0	7.094598884597588	('gade', 'gadx')	False												gade	gadx	gadx	4	1	1	26	0.2347863979607247	0.30103550295857984
