Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
11	28	4	(4, 28)	14.333333333333334	11.0	12.342339054382412	('soxr', 'micf')	False												soxr	micf	0	3	1	2	125	0.12059790794235066	0.4435513577331766
27	38	8	(8, 38)	24.333333333333332	27.0	15.17673658377628	('soxr', 'rimk')	False												soxr	rimk	0	3	1	2	125	0.12059790794235066	0.4435513577331766
2	69	2	(2, 69)	24.333333333333332	2.0	38.68246803570493	('mara', 'marr')	True	147.0	('mara', 'marr')	0.0	[(0, 0.88915141548128107, 2.7633347244297016e-45), (10, 0.76138079893919497, 1.6400217199827674e-12), (20, 0.60822119442797362, 5.2083918607458338e-07), (30, 0.38663827294346609, 0.00086664552099234408), (60, 0.23758106449735539, 0.183080418573487), (90, 0.52999968336303593, 0.03471298448533932)]	['+']	mara	marr	mara	0.0	marr	27.0	mara	marr	0	3	1	2	125	0.12059790794235066	0.4435513577331766
24	41	10	(10, 41)	25.0	24.0	15.524174696260024	('fnr', 'acrb')	False												fnr	acrb	0	3	1	2	125	0.12059790794235066	0.4435513577331766
29	21	37	(21, 37)	29.0	29.0	8.0	('crp', 'hdea')	False												crp	hdea	0	3	1	2	125	0.12059790794235066	0.4435513577331766
20	75	3	(3, 75)	32.666666666666664	20.0	37.634204300520736	('soxr', 'fldb')	False												soxr	fldb	0	3	1	2	125	0.12059790794235066	0.4435513577331766
28	2	83	(2, 83)	37.666666666666664	28.0	41.356176483487125	('cpxr', 'fpr')	False												cpxr	fpr	0	3	1	2	125	0.12059790794235066	0.4435513577331766
4	62	61	(4, 62)	42.333333333333336	61.0	33.20140559273558	('soxr', 'pura')	False												soxr	pura	0	3	1	2	125	0.12059790794235066	0.4435513577331766
46	77	16	(16, 77)	46.333333333333336	46.0	30.501366089625122	('crp', 'soxs')	False												crp	soxs	0	3	1	2	125	0.12059790794235066	0.4435513577331766
95	20	55	(20, 95)	56.666666666666664	55.0	37.52776749732568	('rob', 'nfo')	True	2685.0	('rob', 'nfo')		[(0, 0.10668661084869006, 0.22700206109195417), (10, 0.1857898295728605, 0.15524229624038346), (20, 0.082419887039780884, 0.54218706071071243), (30, 0.17886352425716867, 0.13558295060207579), (60, 0.64507162727830292, 5.0615740934098339e-05), (90, 0.82895655798438683, 7.2126709070380638e-05)]	['+']	rob	nfo	rob	0.0	nfo	0.0	rob	nfo	0	3	1	2	125	0.12059790794235066	0.4435513577331766
23	133	22	(22, 133)	59.333333333333336	23.0	63.799164048859865	('oxyr', 'tolc')	False												oxyr	tolc	0	3	1	2	125	0.12059790794235066	0.4435513577331766
52	86	40	(40, 86)	59.333333333333336	52.0	23.860706890897706	('fis', 'ptsg')	True	1588.0	('fis', 'ptsg')		[(0, 0.34095141264255396, 7.2019626338537638e-05), (10, 0.17803153343366976, 0.17353983457042202), (20, 0.088642241438282879, 0.51201701312172676), (30, 0.19522386053813173, 0.10277910023868275), (60, 0.49359729914142109, 0.0035105761847526022), (90, 0.39564918832702195, 0.12928862857368453)]	['+-']	fis	ptsg	fis	45.0	ptsg	0.0	fis	ptsg	0	3	1	2	125	0.12059790794235066	0.4435513577331766
58	111	11	(11, 111)	60.0	58.0	50.02999100539596	('soxr', 'ygib')	False												soxr	ygib	0	3	1	2	125	0.12059790794235066	0.4435513577331766
10	170	9	(9, 170)	63.0	10.0	92.66606714434361	('fnr', 'pqib')	False												fnr	pqib	0	3	1	2	125	0.12059790794235066	0.4435513577331766
12	8	174	(8, 174)	64.66666666666667	12.0	94.70656436242069	('puta', 'poxb')	False												puta	poxb	0	3	1	2	125	0.12059790794235066	0.4435513577331766
9	184	5	(5, 184)	66.0	9.0	102.21056696839129	('soxr', 'ygic')	False												soxr	ygic	0	3	1	2	125	0.12059790794235066	0.4435513577331766
116	35	60	(35, 116)	70.33333333333333	60.0	41.47690120215508	('oxyr', 'micf')	False												oxyr	micf	0	3	1	2	125	0.12059790794235066	0.4435513577331766
48	31	144	(31, 144)	74.33333333333333	48.0	60.92892033618627	('soxr', 'ompn')	False												soxr	ompn	0	3	1	2	125	0.12059790794235066	0.4435513577331766
1	206	18	(1, 206)	75.0	18.0	113.7673063757774	('mara', 'marb')	True	2075.0	('mara', 'marb')	0.0	[(0, 0.86477047646594785, 4.1501933982323099e-40), (10, 0.70778822495707339, 2.5546323527581449e-10), (20, 0.61770211098704753, 3.0772839220842808e-07), (30, 0.34011007476223892, 0.0037079103511266317), (60, 0.29158748906665033, 0.09966973549899931), (90, 0.34868654823353346, 0.18563289238845432)]	['+']	mara	marb	mara	0.0	marb	27.0	mara	marb	0	3	1	2	125	0.12059790794235066	0.4435513577331766
128	40	69	(40, 128)	79.0	69.0	44.844174649557324	('ompr', 'basr')	False												ompr	basr	0	3	1	2	125	0.12059790794235066	0.4435513577331766
139	0	105	(0, 139)	81.33333333333333	105.0	72.45918391296809	('cpxr', 'poxb')	False												cpxr	poxb	0	3	1	2	125	0.12059790794235066	0.4435513577331766
