Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
3	13	7	(3, 13)	7.666666666666667	7.0	5.033222956847166	('fnr', 'inaa')	False												fnr	inaa	0	4	1	1	125	0.12819222572743785	0.4686847697756793
1	28	2	(1, 28)	10.333333333333334	2.0	15.307950004273378	('fnr', 'pqib')	False												fnr	pqib	0	4	1	1	125	0.12819222572743785	0.4686847697756793
28	5	10	(5, 28)	14.333333333333334	10.0	12.096831541082704	('soxr', 'rimk')	False												soxr	rimk	0	4	1	1	125	0.12819222572743785	0.4686847697756793
19	7	18	(7, 19)	14.666666666666666	18.0	6.658328118479393	('fnr', 'zwf')	True	1417.0	('fnr', 'zwf')	30.0	[(0, 0.67314904442011703, 1.7379317034981481e-18), (10, 0.49222135178470594, 6.4803676418890595e-05), (20, 0.54332688322493428, 1.2584149319407847e-05), (30, 0.82522132213561228, 8.7657274967652026e-19), (60, 0.39977530767700287, 0.021164089023626875), (90, 0.44881641604672234, 0.081192293165769855)]	['-']	fnr	zwf	fnr	6.0	zwf	0.0	fnr	zwf	0	4	1	1	125	0.12819222572743785	0.4686847697756793
26	12	6	(6, 26)	14.666666666666666	12.0	10.263202878893768	('fnr', 'cpxr')	False												fnr	cpxr	0	4	1	1	125	0.12819222572743785	0.4686847697756793
5	37	4	(4, 37)	15.333333333333334	5.0	18.77054430040145	('soxr', 'yhid')	False												soxr	yhid	0	4	1	1	125	0.12819222572743785	0.4686847697756793
8	14	26	(8, 26)	16.0	14.0	9.16515138991168	('soxr', 'micf')	False												soxr	micf	0	4	1	1	125	0.12819222572743785	0.4686847697756793
0	49	0	(0, 49)	16.333333333333332	0.0	28.290163190291665	('fnr', 'acra')	False												fnr	acra	0	4	1	1	125	0.12819222572743785	0.4686847697756793
2	32	17	(2, 32)	17.0	17.0	15.0	('mara', 'marb')	True	2075.0	('mara', 'marb')	0.0	[(0, 0.86477047646594785, 4.1501933982323099e-40), (10, 0.70778822495707339, 2.5546323527581449e-10), (20, 0.61770211098704753, 3.0772839220842808e-07), (30, 0.34011007476223892, 0.0037079103511266317), (60, 0.29158748906665033, 0.09966973549899931), (90, 0.34868654823353346, 0.18563289238845432)]	['+']	mara	marb	mara	0.0	marb	27.0	mara	marb	0	4	1	1	125	0.12819222572743785	0.4686847697756793
9	2	51	(2, 51)	20.666666666666668	9.0	26.501572280401277	('soxr', 'pura')	False												soxr	pura	0	4	1	1	125	0.12819222572743785	0.4686847697756793
6	56	5	(5, 56)	22.333333333333332	6.0	29.16047553338823	('fnr', 'acrb')	False												fnr	acrb	0	4	1	1	125	0.12819222572743785	0.4686847697756793
16	46	12	(12, 46)	24.666666666666668	16.0	18.583146486355137	('fnr', 'pgi')	False												fnr	pgi	0	4	1	1	125	0.12819222572743785	0.4686847697756793
