Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
0	0	4	(0, 4)	1.3333333333333333	0.0	2.3094010767585034	('torr', 'gntu')	False												torr	gntu	torr	3	1	2	21	0.5983386620425911	0.6984126984126982
6	7	3	(3, 7)	5.333333333333333	6.0	2.0816659994661326	('torr', 'yhid')	True	2770.0	('torr', 'yhid')	10.0	[(0, 0.3720060607875329, 1.3124707494953724e-05), (10, 0.74229837528481624, 1.1402759046661609e-11), (20, 0.6193827167159407, 2.7981185285876569e-07), (30, 0.54437269714683145, 9.2369614797686991e-07), (60, 0.5669696764029597, 0.00058100901447364261), (90, -0.28714400379740679, 0.28089026451484556)]	['+']	torr	yhid	torr	11.0	yhid	11.0	torr	yhid	torr	3	1	2	21	0.5983386620425911	0.6984126984126982
3	1	16	(1, 16)	6.666666666666667	3.0	8.144527815247079	('gadx', 'hdeb')	True	1793.0	('gadx', 'hdeb')	0.0	[(0, 0.50018617005931254, 1.367334235720141e-09), (10, 0.37514246073595642, 0.0031429681864054153), (20, 0.34864412241791048, 0.0078641025798910809), (30, 0.41543859868707927, 0.00031493016413670872), (60, 0.73660267360296239, 1.0229607827303447e-06), (90, 0.65518554033923393, 0.0058710247214009362)]	['+-']	gadx	hdeb	gadx	11.0	hdeb	11.0	gadx	hdeb	torr	3	1	2	21	0.5983386620425911	0.6984126984126982
2	6	18	(2, 18)	8.666666666666666	6.0	8.326663997864532	('idnr', 'gntk')	True	1877.0	('idnr', 'gntk')		[(0, 0.17705042867208795, 0.043890210503357036), (10, 0.065337615109545791, 0.61990348947783003), (20, -0.038842137223093876, 0.77421715634872079), (30, -0.0011799730251483478, 0.99220786517985282), (60, 0.11081764897072566, 0.53924940730123416), (90, 0.02009834836175305, 0.94110682680074564)]	['-']	idnr	gntk	idnr	62.0	gntk	62.0	idnr	gntk	torr	3	1	2	21	0.5983386620425911	0.6984126984126982
4	3	20	(3, 20)	9.0	4.0	9.539392014169456	('idnr', 'idnt')	True	1882.0	('idnr', 'idnt')	0.0	[(0, 0.37462251519601492, 1.1277996030004121e-05), (10, 0.047014383977413636, 0.7213100552909304), (20, 0.063931149743672061, 0.63659844328476733), (30, 0.21282381690362406, 0.074760697922536215), (60, 0.51730220275201655, 0.0020503085348958306), (90, 0.51963703858176891, 0.039111262844066887)]	['+']	idnr	idnt	idnr	62.0	idnt	62.0	idnr	idnt	torr	3	1	2	21	0.5983386620425911	0.6984126984126982
10	10	8	(8, 10)	9.333333333333334	10.0	1.1547005383792515	('gadx', 'yhid')	True	1804.0	('gadx', 'yhid')	60.0	[(0, 0.33311304655866542, 0.00010768380038459026), (10, 0.14620169194431792, 0.26499922452577651), (20, 0.10112577336844433, 0.45416462629753385), (30, 0.26794480644137708, 0.02387408105238089), (60, 0.81000476646950537, 1.1276090442912684e-08), (90, 0.84792116806988393, 3.3415050368549803e-05)]	['+-']	gadx	yhid	gadx	11.0	yhid	11.0	gadx	yhid	torr	3	1	2	21	0.5983386620425911	0.6984126984126982
14	14	0	(0, 14)	9.333333333333334	14.0	8.082903768654761	('torr', 'gada')	True	2761.0	('torr', 'gada')	10.0	[(0, 0.44175667977343303, 1.4297377782087785e-07), (10, 0.79438351999394774, 3.600886809615072e-14), (20, 0.66173025953663855, 2.0890783673690042e-08), (30, 0.56406298146898781, 3.0146755345388433e-07), (60, 0.63862824781940497, 6.3503412062833472e-05), (90, -0.29669921835203322, 0.26446927394602321)]	['-']	torr	gada	torr	11.0	gada	11.0	torr	gada	torr	3	1	2	21	0.5983386620425911	0.6984126984126982
12	11	5	(5, 12)	9.333333333333334	11.0	3.7859388972001824	('torr', 'idnt')	False												torr	idnt	torr	3	1	2	21	0.5983386620425911	0.6984126984126982
1	5	28	(1, 28)	11.333333333333334	5.0	14.571661996262929	('torr', 'tord')	True	2769.0	('torr', 'tord')	10.0	[(0, 0.43898760978717172, 1.7453982524172354e-07), (10, 0.74972795051794994, 5.4711823082271293e-12), (20, 0.58343519988283299, 1.9070218801178872e-06), (30, 0.38950361834089064, 0.00078677837705311759), (60, 0.098460228193191987, 0.58566449415526445), (90, 0.051169465884240567, 0.85072227715999671)]	['+']	torr	tord	torr	11.0	tord	11.0	torr	tord	torr	3	1	2	21	0.5983386620425911	0.6984126984126982
16	20	1	(1, 20)	12.333333333333334	16.0	10.016652800877813	('torr', 'idnk')	False												torr	idnk	torr	3	1	2	21	0.5983386620425911	0.6984126984126982
9	15	14	(9, 15)	12.666666666666666	14.0	3.214550253664318	('gadx', 'gada')	True	1787.0	('gadx', 'gada')	60.0	[(0, 0.30725375477774269, 0.00037681671604692339), (10, 0.014146174033870106, 0.91456996194839402), (20, -0.040005486408248005, 0.76764125908813097), (30, 0.11403605776832219, 0.34367806752409802), (60, 0.83207709730924373, 1.957723944474674e-09), (90, 0.85324784647794383, 2.6424689104399831e-05)]	['+']	gadx	gada	gadx	11.0	gada	11.0	gadx	gada	torr	3	1	2	21	0.5983386620425911	0.6984126984126982
15	24	2	(2, 24)	13.666666666666666	15.0	11.060440015358038	('torr', 'idnd')	False												torr	idnd	torr	3	1	2	21	0.5983386620425911	0.6984126984126982
11	12	24	(11, 24)	15.666666666666666	12.0	7.234178138070235	('torr', 'gntk')	False												torr	gntk	torr	3	1	2	21	0.5983386620425911	0.6984126984126982
