Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
78	40	89	(40, 89)	69.0	78.0	25.709920264364882	('crp', 'fuma')	True	614.0	('crp', 'fuma')	0.0	[(0, 0.4435600455818276, 1.2543480211284102e-07), (10, -0.064054628438483044, 0.62680586280550954), (20, -0.23779775795981931, 0.074878790497021938), (30, 0.15272348158836421, 0.20354976490130483), (60, 0.29623183300619643, 0.094147130095657422), (90, 0.10296580931236689, 0.70434261722100611)]	['+']	crp	fuma	crp	1.0	fuma	1.0	crp	fuma	crp	5	0	0	512	0.5095456729114138	0.7190728743224963
82	85	58	(58, 85)	75.0	82.0	14.798648586948742	('crp', 'yhbt')	False												crp	yhbt	crp	5	0	0	512	0.5095456729114138	0.7190728743224963
117	16	155	(16, 155)	96.0	117.0	71.84010022264724	('crp', 'ivbl')	True	697.0	('crp', 'ivbl')	0.0	[(0, 0.53972453699568568, 3.4437017727697245e-11), (10, 0.40785783620651328, 0.0012177083309193807), (20, 0.23368505805797557, 0.080203046973653047), (30, 0.16845489007140579, 0.16023274980397062), (60, 0.47016687467643276, 0.005762706094338303), (90, 0.58139845306537907, 0.018167099652113737)]	['+']	crp	ivbl	crp	1.0	ivbl	1.0	crp	ivbl	crp	5	0	0	512	0.5095456729114138	0.7190728743224963
123	124	63	(63, 124)	103.33333333333333	123.0	34.93326972004386	('torr', 'eda')	False												torr	eda	crp	5	0	0	512	0.5095456729114138	0.7190728743224963
108	179	26	(26, 179)	104.33333333333333	108.0	76.56587577591817	('torr', 'uidb')	False												torr	uidb	crp	5	0	0	512	0.5095456729114138	0.7190728743224963
39	11	270	(11, 270)	106.66666666666667	39.0	142.14194783150165	('crp', 'aspa')	True	528.0	('crp', 'aspa')	0.0	[(0, 0.60593857712239896, 2.1989694657614208e-14), (10, 0.46482244541961376, 0.00018283012624388639), (20, 0.1787599915470435, 0.18336890896586314), (30, 0.31742838365080595, 0.0069890257964775456), (60, 0.44128553340909377, 0.010148923077307305), (90, 0.44515761090629535, 0.084009377667674814)]	['+']	crp	aspa	crp	1.0	aspa	1.0	crp	aspa	crp	5	0	0	512	0.5095456729114138	0.7190728743224963
60	2	259	(2, 259)	107.0	60.0	134.79243302203577	('crp', 'ilvb')	True	694.0	('crp', 'ilvb')	0.0	[(0, 0.51830387581497472, 2.6833196601115976e-10), (10, 0.42591339351957047, 0.00069169070076299962), (20, 0.21663982297737899, 0.10552345681461602), (30, 0.28828213691041554, 0.014769063527490052), (60, 0.37704045947417342, 0.03054438979657214), (90, 0.79688617519419558, 0.00021929204661740739)]	['+']	crp	ilvb	crp	1.0	ilvb	1.0	crp	ilvb	crp	5	0	0	512	0.5095456729114138	0.7190728743224963
19	17	323	(17, 323)	119.66666666666667	19.0	176.09467150749717	('crp', 'yhfa')	True	902.0	('crp', 'yhfa')	0.0	[(0, 0.78964967451140855, 6.2169260317767019e-29), (10, 0.40233003153073843, 0.0014390155629382701), (20, 0.1487647976574849, 0.26940844159190097), (30, 0.40120907374320847, 0.00052524024483913568), (60, 0.098867187566778786, 0.58410828177083141), (90, -0.082775299239862862, 0.76054426935812502)]	['+']	crp	yhfa	crp	1.0	yhfa	1.0	crp	yhfa	crp	5	0	0	512	0.5095456729114138	0.7190728743224963
42	14	306	(14, 306)	120.66666666666667	42.0	161.11279692604597	('crp', 'gaty')	True	633.0	('crp', 'gaty')	0.0	[(0, 0.5348646896210556, 5.5568525987108801e-11), (10, 0.1077509104680642, 0.41251985455827322), (20, -0.040192200334548886, 0.76658734785714833), (30, 0.3241468808141586, 0.0058207393118918016), (60, 0.59661124026270629, 0.00024776903271249233), (90, 0.58597542817864223, 0.017064548116334476)]	['+']	crp	gaty	crp	1.0	gaty	1.0	crp	gaty	crp	5	0	0	512	0.5095456729114138	0.7190728743224963
51	8	320	(8, 320)	126.33333333333333	51.0	169.09267675843722	('crp', 'csta')	True	559.0	('crp', 'csta')	0.0	[(0, 0.62841236355963803, 1.2053272883730425e-15), (10, 0.44628360221412139, 0.00035154608340962404), (20, 0.35039371927205426, 0.0075378398530839353), (30, 0.23636036815483077, 0.047203216262127222), (60, 0.44685476080562664, 0.0091330290370198828), (90, 0.34402508868171083, 0.19198308282784021)]	['+']	crp	csta	crp	1.0	csta	1.0	crp	csta	crp	5	0	0	512	0.5095456729114138	0.7190728743224963
