Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
5	1	1	(1, 5)	2.3333333333333335	1.0	2.309401076758503	('soxr', 'yhid')	False												soxr	yhid	0	4	1	1	125	0.12218362736616728	0.4376009445100355
2	17	18	(2, 18)	12.333333333333334	17.0	8.962886439832502	('mara', 'marb')	True	2075.0	('mara', 'marb')	0.0	[(0, 0.86477047646594785, 4.1501933982323099e-40), (10, 0.70778822495707339, 2.5546323527581449e-10), (20, 0.61770211098704753, 3.0772839220842808e-07), (30, 0.34011007476223892, 0.0037079103511266317), (60, 0.29158748906665033, 0.09966973549899931), (90, 0.34868654823353346, 0.18563289238845432)]	['+']	mara	marb	mara	0.0	marb	27.0	mara	marb	0	4	1	1	125	0.12218362736616728	0.4376009445100355
6	24	7	(6, 24)	12.333333333333334	7.0	10.115993936995679	('fnr', 'acrb')	False												fnr	acrb	0	4	1	1	125	0.12218362736616728	0.4376009445100355
8	11	19	(8, 19)	12.666666666666666	11.0	5.686240703077327	('soxr', 'micf')	False												soxr	micf	0	4	1	1	125	0.12218362736616728	0.4376009445100355
26	13	4	(4, 26)	14.333333333333334	13.0	11.06044001535804	('fnr', 'cpxr')	False												fnr	cpxr	0	4	1	1	125	0.12218362736616728	0.4376009445100355
0	44	2	(0, 44)	15.333333333333334	2.0	24.8461935381123	('fnr', 'acra')	False												fnr	acra	0	4	1	1	125	0.12218362736616728	0.4376009445100355
1	45	0	(0, 45)	15.333333333333334	1.0	25.696951829610715	('fnr', 'pqib')	False												fnr	pqib	0	4	1	1	125	0.12218362736616728	0.4376009445100355
28	9	9	(9, 28)	15.333333333333334	9.0	10.969655114602888	('soxr', 'rimk')	False												soxr	rimk	0	4	1	1	125	0.12218362736616728	0.4376009445100355
3	50	3	(3, 50)	18.666666666666668	3.0	27.135462651912412	('fnr', 'inaa')	False												fnr	inaa	0	4	1	1	125	0.12218362736616728	0.4376009445100355
4	58	6	(4, 58)	22.666666666666668	6.0	30.615900008546756	('marr', 'mara')	True	150.0	('marr', 'mara')	0.0	[(0, 0.88915141548128107, 2.7633347244297016e-45), (10, 0.78326658147445338, 1.4031915551634297e-13), (20, 0.64319945645953669, 6.8297680169379932e-08), (30, 0.35229812035225566, 0.002586257488982481), (60, 0.31812452333110974, 0.071196836278966946), (90, 0.69567098732078758, 0.0027665919057284411)]	['-']	marr	mara	marr	27.0	mara	0.0	marr	mara	0	4	1	1	125	0.12218362736616728	0.4376009445100355
19	36	14	(14, 36)	23.0	19.0	11.532562594670797	('fnr', 'zwf')	True	1417.0	('fnr', 'zwf')	30.0	[(0, 0.67314904442011703, 1.7379317034981481e-18), (10, 0.49222135178470594, 6.4803676418890595e-05), (20, 0.54332688322493428, 1.2584149319407847e-05), (30, 0.82522132213561228, 8.7657274967652026e-19), (60, 0.39977530767700287, 0.021164089023626875), (90, 0.44881641604672234, 0.081192293165769855)]	['-']	fnr	zwf	fnr	6.0	zwf	0.0	fnr	zwf	0	4	1	1	125	0.12218362736616728	0.4376009445100355
13	4	56	(4, 56)	24.333333333333332	13.0	27.790885796126275	('fur', 'flda')	False												fur	flda	0	4	1	1	125	0.12218362736616728	0.4376009445100355
29	10	42	(10, 42)	27.0	29.0	16.09347693943108	('cpxr', 'fpr')	False												cpxr	fpr	0	4	1	1	125	0.12218362736616728	0.4376009445100355
16	57	12	(12, 57)	28.333333333333332	16.0	24.90649179096352	('fnr', 'pgi')	False												fnr	pgi	0	4	1	1	125	0.12218362736616728	0.4376009445100355
34	43	8	(8, 43)	28.333333333333332	34.0	18.175074506954115	('soxr', 'fldb')	False												soxr	fldb	0	4	1	1	125	0.12218362736616728	0.4376009445100355
