Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
0	1	38	(0, 38)	13.0	1.0	21.656407827707714	('iscr', 'iscs')	True	1891.0	('iscr', 'iscs')	0.0	[(0, 0.8686719426393793, 7.2535167288466565e-41), (10, 0.37012287470476862, 0.0036051501998580135), (20, 0.04403944614483718, 0.74496749808890206), (30, 0.052751729844920374, 0.66217761019526944), (60, 0.31321145032194758, 0.075922809004694558), (90, 0.17347861495022765, 0.52053152076963283)]	['-']	iscr	iscs	iscr	3.0	iscs	3.0	iscr	iscs	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
38	15	1	(1, 38)	18.0	15.0	18.681541692269406	('gntr', 'napg')	False												gntr	napg	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
1	25	29	(1, 29)	18.333333333333332	25.0	15.14375558880073	('cusr', 'ybat')	False												cusr	ybat	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
37	8	12	(8, 37)	19.0	12.0	15.716233645501712	('gadx', 'hdeb')	True	1793.0	('gadx', 'hdeb')	0.0	[(0, 0.50018617005931254, 1.367334235720141e-09), (10, 0.37514246073595642, 0.0031429681864054153), (20, 0.34864412241791048, 0.0078641025798910809), (30, 0.41543859868707927, 0.00031493016413670872), (60, 0.73660267360296239, 1.0229607827303447e-06), (90, 0.65518554033923393, 0.0058710247214009362)]	['+-']	gadx	hdeb	gadx	11.0	hdeb	11.0	gadx	hdeb	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
26	17	18	(17, 26)	20.333333333333332	18.0	4.932882862316248	('cusr', 'nrdi')	False												cusr	nrdi	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
28	11	39	(11, 39)	26.0	28.0	14.106735979665885	('gntr', 'cadb')	False												gntr	cadb	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
19	7	55	(7, 55)	27.0	19.0	24.979991993593593	('cusr', 'nrdh')	False												cusr	nrdh	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
11	27	44	(11, 44)	27.333333333333332	27.0	16.502525059315417	('gntr', 'cusb')	False												gntr	cusb	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
8	5	75	(5, 75)	29.333333333333332	8.0	39.576929306520654	('gntr', 'hyad')	False												gntr	hyad	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
9	35	56	(9, 56)	33.333333333333336	35.0	23.544284515213736	('iscr', 'idnd')	False												iscr	idnd	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
40	2	62	(2, 62)	34.666666666666664	40.0	30.35347316755256	('gadx', 'muri')	True	1798.0	('gadx', 'muri')	30.0	[(0, 0.037193265136698413, 0.67439914236886545), (10, 0.21476707638435585, 0.09937836733189237), (20, 0.34514540794178955, 0.0085535984950105438), (30, 0.54330075896484442, 9.7976082126752582e-07), (60, -0.19605700735924156, 0.27417864279173171), (90, 0.091264880580645191, 0.73675835596612904)]	['-']	gadx	muri	gadx	11.0	muri	11.0	gadx	muri	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
3	0	108	(0, 108)	37.0	3.0	61.506097258727124	('iscr', 'iscu')	True	1892.0	('iscr', 'iscu')	0.0	[(0, 0.85229113224400299, 7.7814707472163877e-38), (10, 0.42500357461100235, 0.00071222481840350525), (20, 0.096552352717397219, 0.47493261311125645), (30, 0.16875155325279348, 0.15948719197647435), (60, 0.42389475866515192, 0.013957198244215128), (90, 0.3113847960418788, 0.24040376681891348)]	['-']	iscr	iscu	iscr	3.0	iscu	3.0	iscr	iscu	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
48	53	11	(11, 53)	37.333333333333336	48.0	22.94195574342635	('gadx', 'rpos')	True	1799.0	('gadx', 'rpos')		[(0, 0.32723972569101906, 0.00014454936018995843), (10, 0.026676314353202311, 0.83966418406072263), (20, -0.11508936309086922, 0.39394042987658984), (30, -0.21083632962119636, 0.077580177250778551), (60, 0.4443547988624284, 0.0095778416421534018), (90, 0.28635010153765467, 0.28228163549412461)]	['+']	gadx	rpos	gadx	11.0	rpos	11.0	gadx	rpos	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
10	3	99	(3, 99)	37.333333333333336	10.0	53.519466863313696	('iscr', 'isca')	True	1890.0	('iscr', 'isca')	0.0	[(0, 0.80005234757082899, 3.4625971606178707e-30), (10, 0.29654465143347869, 0.021407379558145399), (20, -0.077701657688187237, 0.56562429453991658), (30, 0.17526744403079966, 0.14375246259219818), (60, 0.37082150534116998, 0.033630630693100169), (90, 0.21864248715167386, 0.41590804466423204)]	['-']	iscr	isca	iscr	3.0	isca	3.0	iscr	isca	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
18	50	61	(18, 61)	43.0	50.0	22.338307903688676	('gntr', 'napd')	False												gntr	napd	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
5	75	54	(5, 75)	44.666666666666664	54.0	35.92121007612819	('cusr', 'gntx')	False												cusr	gntx	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
4	13	118	(4, 118)	45.0	13.0	63.3798075099633	('gntr', 'naph')	False												gntr	naph	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
35	82	21	(21, 82)	46.0	35.0	31.953090617340916	('gadx', 'asnb')	True	1783.0	('gadx', 'asnb')	30.0	[(0, 0.28875572451400222, 0.00086289349066764724), (10, 0.28597250166704563, 0.02675881029365058), (20, 0.4722700606081961, 0.00020802972165770764), (30, 0.56417433010248541, 2.9950261514963717e-07), (60, 0.10295841779686543, 0.56856615957694401), (90, 0.14643772598307148, 0.58839179839188072)]	['+']	gadx	asnb	gadx	11.0	asnb	11.0	gadx	asnb	gadx	4	1	1	75	0.3301275928801844	0.6635724331926856
