Dionesus-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
22	(22, 22)	22.0	22.0		('phop', 'torc')	False												phop	torc	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
23	(23, 23)	23.0	23.0		('phop', 'gadc')	False												phop	gadc	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
24	(24, 24)	24.0	24.0		('mara', 'crp')	False												mara	crp	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
25	(25, 25)	25.0	25.0		('mara', 'tnac')	False												mara	tnac	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
26	(26, 26)	26.0	26.0		('fis', 'crp')	False												fis	crp	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
27	(27, 27)	27.0	27.0		('fnr', 'cuss')	False												fnr	cuss	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
28	(28, 28)	28.0	28.0		('rcsb', 'lon')	False												rcsb	lon	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
30	(30, 30)	30.0	30.0		('torr', 'mdtf')	False												torr	mdtf	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
31	(31, 31)	31.0	31.0		('yedw', 'sdia')	False												yedw	sdia	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
32	(32, 32)	32.0	32.0		('fis', 'tnac')	False												fis	tnac	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
33	(33, 33)	33.0	33.0		('gadw', 'hded')	False												gadw	hded	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
34	(34, 34)	34.0	34.0		('fliz', 'btub')	False												fliz	btub	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
35	(35, 35)	35.0	35.0		('mara', 'ybat')	False												mara	ybat	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
36	(36, 36)	36.0	36.0		('fliz', 'lrp')	False												fliz	lrp	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
37	(37, 37)	37.0	37.0		('phob', 'cyod')	False												phob	cyod	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
38	(38, 38)	38.0	38.0		('gadw', 'slp')	True	1780.0	('gadw', 'slp')	0.0	[(0, 0.72041706567427355, 4.4065712720875086e-22), (10, 0.69257046271836586, 8.7666123816774592e-10), (20, 0.61349893804570688, 3.8941305123116185e-07), (30, 0.71702809067124762, 2.0172778558439644e-12), (60, 0.69066912623121068, 8.6399149237495412e-06), (90, 0.64546628040923837, 0.0069242287112152301)]	['-']	gadw	slp	gadw	59.0	slp	59.0	gadw	slp	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
39	(39, 39)	39.0	39.0		('ydeo', 'cadb')	False												ydeo	cadb	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
40	(40, 40)	40.0	40.0		('rcsb', 'tnab')	False												rcsb	tnab	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
41	(41, 41)	41.0	41.0		('fis', 'yedx')	False												fis	yedx	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
42	(42, 42)	42.0	42.0		('phob', 'cyoc')	False												phob	cyoc	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
43	(43, 43)	43.0	43.0		('crp', 'fis')	False												crp	fis	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
44	(44, 44)	44.0	44.0		('phob', 'cyob')	False												phob	cyob	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
45	(45, 45)	45.0	45.0		('yedw', 'cusc')	True	2836.0	('yedw', 'cusc')		[(0, -0.24008280141663807, 0.0059361609320161945), (10, -0.19920982857892805, 0.1270217527194431), (20, -0.17054317796404939, 0.20466846759443305), (30, -0.22933504386671497, 0.054375031478922926), (60, -0.64412638453219317, 5.2345428574885197e-05), (90, -0.57602336067696858, 0.019531608397555401)]	['+']	yedw	cusc	yedw	49.0	cusc	49.0	yedw	cusc	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
46	(46, 46)	46.0	46.0		('mara', 'tnaa')	False												mara	tnaa	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
47	(47, 47)	47.0	47.0		('ydeo', 'cada')	False												ydeo	cada	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
48	(48, 48)	48.0	48.0		('evga', 'cusa')	False												evga	cusa	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
50	(50, 50)	50.0	50.0		('gadw', 'gady')	True	1775.0	('gadw', 'gady')	0.0	[(0, 0.70192829103424703, 1.3632888147025111e-20), (10, 0.66056890265415391, 9.3062593270909979e-09), (20, 0.756192645563181, 1.0354717653526185e-11), (30, 0.7444706359702089, 9.9633966848531928e-14), (60, 0.54589920541255399, 0.0010158348304659713), (90, 0.41901670944115404, 0.10620763982179202)]	['-']	gadw	gady	gadw	59.0	gady	59.0	gadw	gady	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
51	(51, 51)	51.0	51.0		('torr', 'cuss')	False												torr	cuss	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
52	(52, 52)	52.0	52.0		('cusr', 'ybat')	False												cusr	ybat	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
53	(53, 53)	53.0	53.0		('arca', 'hns')	False												arca	hns	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
54	(54, 54)	54.0	54.0		('lrp', 'gadc')	False												lrp	gadc	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
55	(55, 55)	55.0	55.0		('evga', 'tora')	False												evga	tora	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
56	(56, 56)	56.0	56.0		('torr', 'mdte')	False												torr	mdte	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
58	(58, 58)	58.0	58.0		('phop', 'lon')	False												phop	lon	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
59	(59, 59)	59.0	59.0		('phop', 'cada')	False												phop	cada	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
60	(60, 60)	60.0	60.0		('ydeo', 'mdte')	True	2830.0	('ydeo', 'mdte')		[(0, 0.31443129118539104, 0.00026916736429994829), (10, 0.38782127615855416, 0.0022011764921493955), (20, 0.30848406757203822, 0.019561203276888272), (30, 0.48557996951000909, 1.7683263459916037e-05), (60, 0.036993487613393175, 0.83805102856536906), (90, 0.15824474193151233, 0.55831823720600982)]	['+']	ydeo	mdte	ydeo	59.0	mdte	59.0	ydeo	mdte	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
61	(61, 61)	61.0	61.0		('crp', 'hdea')	False												crp	hdea	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
62	(62, 62)	62.0	62.0		('fnr', 'rcsb')	False												fnr	rcsb	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
64	(64, 64)	64.0	64.0		('lrp', 'tnab')	False												lrp	tnab	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
65	(65, 65)	65.0	65.0		('ydeo', 'yhid')	False												ydeo	yhid	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
67	(67, 67)	67.0	67.0		('pdhr', 'tnaa')	False												pdhr	tnaa	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
68	(68, 68)	68.0	68.0		('rcsb', 'rpos')	False												rcsb	rpos	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
69	(69, 69)	69.0	69.0		('fur', 'muri')	False												fur	muri	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
70	(70, 70)	70.0	70.0		('gadw', 'hdea')	True	1776.0	('gadw', 'hdea')	0.0	[(0, 0.55025348871511748, 1.189196750769833e-11), (10, 0.49747056255031719, 5.2584156578894249e-05), (20, 0.44990219310493051, 0.00044608606521273137), (30, 0.52656340621244357, 2.3958599524074671e-06), (60, 0.6732091751793059, 1.7624440673982737e-05), (90, 0.69396067289760266, 0.00286263113255053)]	['+-']	gadw	hdea	gadw	59.0	hdea	59.0	gadw	hdea	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
71	(71, 71)	71.0	71.0		('cusr', 'btub')	False												cusr	btub	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
73	(73, 73)	73.0	73.0		('lrp', 'uspe')	False												lrp	uspe	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
74	(74, 74)	74.0	74.0		('crp', 'yedx')	False												crp	yedx	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
75	(75, 75)	75.0	75.0		('crp', 'mara')	False												crp	mara	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
76	(76, 76)	76.0	76.0		('ydeo', 'mdtf')	True	2831.0	('ydeo', 'mdtf')		[(0, 0.25603701914743621, 0.0032794722145948331), (10, 0.32790552523242006, 0.010537995112235472), (20, 0.19885684066379294, 0.1380931223521247), (30, 0.41555594091415632, 0.00031357482604193592), (60, 0.092815881046694956, 0.60743438784939596), (90, 0.13815571320848649, 0.60987382328241968)]	['+']	ydeo	mdtf	ydeo	59.0	mdtf	59.0	ydeo	mdtf	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
77	(77, 77)	77.0	77.0		('evga', 'cuss')	False												evga	cuss	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
78	(78, 78)	78.0	78.0		('fnr', 'cspa')	False												fnr	cspa	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
80	(80, 80)	80.0	80.0		('phop', 'tord')	False												phop	tord	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
81	(81, 81)	81.0	81.0		('cspa', 'phob')	False												cspa	phob	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
82	(82, 82)	82.0	82.0		('ydeo', 'slp')	True	2832.0	('ydeo', 'slp')		[(0, 0.24635767003008302, 0.0047212142675677349), (10, 0.41972546926433879, 0.00084261419709565327), (20, 0.29423309886936411, 0.026308466705622223), (30, 0.46010918935480954, 5.4138920378700915e-05), (60, 0.046831746544183157, 0.79579224531917692), (90, 0.093757590733017093, 0.7298156475273696)]	['+']	ydeo	slp	ydeo	59.0	slp	59.0	ydeo	slp	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
83	(83, 83)	83.0	83.0		('crp', 'uspe')	False												crp	uspe	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
84	(84, 84)	84.0	84.0		('ydeo', 'fliz')	False												ydeo	fliz	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
85	(85, 85)	85.0	85.0		('fur', 'phob')	False												fur	phob	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
86	(86, 86)	86.0	86.0		('fliz', 'mara')	False												fliz	mara	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
87	(87, 87)	87.0	87.0		('cspa', 'fnr')	False												cspa	fnr	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
88	(88, 88)	88.0	88.0		('phob', 'cyoe')	False												phob	cyoe	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
90	(90, 90)	90.0	90.0		('crp', 'hded')	False												crp	hded	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
92	(92, 92)	92.0	92.0		('cspa', 'asnb')	False												cspa	asnb	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
93	(93, 93)	93.0	93.0		('crp', 'asnb')	False												crp	asnb	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
94	(94, 94)	94.0	94.0		('fliz', 'gadx')	False												fliz	gadx	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
95	(95, 95)	95.0	95.0		('gadx', 'ydeo')	False												gadx	ydeo	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
97	(97, 97)	97.0	97.0		('evga', 'amtb')	False												evga	amtb	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
98	(98, 98)	98.0	98.0		('gadw', 'asnb')	False												gadw	asnb	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
99	(99, 99)	99.0	99.0		('gadw', 'mdte')	True	1778.0	('gadw', 'mdte')	0.0	[(0, 0.69044806126507563, 1.0088461863668296e-19), (10, 0.62415077046541434, 9.9065219851638273e-08), (20, 0.6367729905349816, 1.0111813764698003e-07), (30, 0.76267340219946766, 1.0881466345533392e-14), (60, 0.67622132224424791, 1.5637652325866595e-05), (90, 0.69830429387617721, 0.0026238289056285118)]	['+']	gadw	mdte	gadw	59.0	mdte	59.0	gadw	mdte	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
100	(100, 100)	100.0	100.0		('arca', 'hdeb')	False												arca	hdeb	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
101	(101, 101)	101.0	101.0		('lrp', 'rpos')	False												lrp	rpos	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
102	(102, 102)	102.0	102.0		('narl', 'sdia')	False												narl	sdia	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
103	(103, 103)	103.0	103.0		('cadc', 'cada')	True	912.0	('cadc', 'cada')		[(0, 0.27876301477745086, 0.0013199806751484444), (10, 0.34495724601100314, 0.0069503113646939459), (20, 0.29624612663525218, 0.025250696847864205), (30, 0.2818830274901355, 0.017240383255135293), (60, 0.43181314047602287, 0.012096294292093485), (90, 0.48861867044464241, 0.054795904871663699)]	['+']	cadc	cada	cadc	30.0	cada	30.0	cadc	cada	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
104	(104, 104)	104.0	104.0		('fnr', 'phob')	False												fnr	phob	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
105	(105, 105)	105.0	105.0		('cusr', 'hns')	False												cusr	hns	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
106	(106, 106)	106.0	106.0		('pdhr', 'glnk')	False												pdhr	glnk	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
107	(107, 107)	107.0	107.0		('mara', 'gadb')	False												mara	gadb	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
108	(108, 108)	108.0	108.0		('cadc', 'tord')	False												cadc	tord	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
109	(109, 109)	109.0	109.0		('fliz', 'cada')	False												fliz	cada	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
110	(110, 110)	110.0	110.0		('fis', 'uspe')	False												fis	uspe	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
113	(113, 113)	113.0	113.0		('rcsb', 'gadc')	True	2659.0	('rcsb', 'gadc')		[(0, 0.24252149081597318, 0.0054343153707975145), (10, 0.3348851830609198, 0.0089114347699071478), (20, 0.34572604218341163, 0.0084356597540288063), (30, 0.3755618843105144, 0.0012492601763235119), (60, -0.089050269063893434, 0.62214603832149695), (90, 0.022943513805860988, 0.93278623898146373)]	['+']	rcsb	gadc	rcsb	11.0	gadc	11.0	rcsb	gadc	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
114	(114, 114)	114.0	114.0		('torr', 'yhid')	True	2770.0	('torr', 'yhid')	10.0	[(0, 0.3720060607875329, 1.3124707494953724e-05), (10, 0.74229837528481624, 1.1402759046661609e-11), (20, 0.6193827167159407, 2.7981185285876569e-07), (30, 0.54437269714683145, 9.2369614797686991e-07), (60, 0.5669696764029597, 0.00058100901447364261), (90, -0.28714400379740679, 0.28089026451484556)]	['+']	torr	yhid	torr	11.0	yhid	11.0	torr	yhid	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
115	(115, 115)	115.0	115.0		('crp', 'hdeb')	False												crp	hdeb	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
116	(116, 116)	116.0	116.0		('cspa', 'tora')	False												cspa	tora	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
117	(117, 117)	117.0	117.0		('crp', 'ybat')	False												crp	ybat	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
119	(119, 119)	119.0	119.0		('fur', 'hdeb')	False												fur	hdeb	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
120	(120, 120)	120.0	120.0		('gadx', 'fliz')	False												gadx	fliz	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
121	(121, 121)	121.0	121.0		('fnr', 'cusr')	False												fnr	cusr	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
123	(123, 123)	123.0	123.0		('phop', 'fis')	False												phop	fis	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
124	(124, 124)	124.0	124.0		('crp', 'sdia')	False												crp	sdia	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
126	(126, 126)	126.0	126.0		('evga', 'cusr')	False												evga	cusr	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
127	(127, 127)	127.0	127.0		('gadw', 'cyoe')	False												gadw	cyoe	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
129	(129, 129)	129.0	129.0		('pdhr', 'tnab')	False												pdhr	tnab	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
130	(130, 130)	130.0	130.0		('cusr', 'evga')	False												cusr	evga	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
131	(131, 131)	131.0	131.0		('cspa', 'cyoc')	False												cspa	cyoc	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
132	(132, 132)	132.0	132.0		('cadc', 'mdtf')	False												cadc	mdtf	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
133	(133, 133)	133.0	133.0		('cusr', 'mara')	False												cusr	mara	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
134	(134, 134)	134.0	134.0		('fur', 'btub')	False												fur	btub	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
135	(135, 135)	135.0	135.0		('torr', 'cusf')	False												torr	cusf	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
136	(136, 136)	136.0	136.0		('fnr', 'muri')	False												fnr	muri	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
137	(137, 137)	137.0	137.0		('gadw', 'cyod')	False												gadw	cyod	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
139	(139, 139)	139.0	139.0		('crp', 'lrp')	False												crp	lrp	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
140	(140, 140)	140.0	140.0		('cspa', 'pdhr')	False												cspa	pdhr	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
141	(141, 141)	141.0	141.0		('cusr', 'fur')	False												cusr	fur	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
142	(142, 142)	142.0	142.0		('torr', 'slp')	False												torr	slp	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
143	(143, 143)	143.0	143.0		('fnr', 'fur')	False												fnr	fur	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
144	(144, 144)	144.0	144.0		('phop', 'cusf')	False												phop	cusf	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
145	(145, 145)	145.0	145.0		('fliz', 'tora')	False												fliz	tora	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
146	(146, 146)	146.0	146.0		('fur', 'yhid')	False												fur	yhid	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
147	(147, 147)	147.0	147.0		('cspa', 'cyob')	False												cspa	cyob	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
148	(148, 148)	148.0	148.0		('adiy', 'ybas')	False												adiy	ybas	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
149	(149, 149)	149.0	149.0		('cadc', 'mdte')	False												cadc	mdte	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
150	(150, 150)	150.0	150.0		('cusr', 'gadw')	False												cusr	gadw	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
151	(151, 151)	151.0	151.0		('torr', 'cadb')	False												torr	cadb	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
152	(152, 152)	152.0	152.0		('cspa', 'cyod')	False												cspa	cyod	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
154	(154, 154)	154.0	154.0		('arca', 'hdea')	False												arca	hdea	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
155	(155, 155)	155.0	155.0		('mara', 'hns')	False												mara	hns	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
157	(157, 157)	157.0	157.0		('lrp', 'rcsb')	False												lrp	rcsb	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
158	(158, 158)	158.0	158.0		('cadc', 'rpos')	False												cadc	rpos	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
159	(159, 159)	159.0	159.0		('pdhr', 'ybas')	False												pdhr	ybas	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
160	(160, 160)	160.0	160.0		('gadw', 'cusr')	False												gadw	cusr	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
161	(161, 161)	161.0	161.0		('torr', 'ydeo')	False												torr	ydeo	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
162	(162, 162)	162.0	162.0		('fliz', 'ydeo')	False												fliz	ydeo	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
163	(163, 163)	163.0	163.0		('ydeo', 'cyod')	False												ydeo	cyod	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
164	(164, 164)	164.0	164.0		('gadw', 'sdia')	False												gadw	sdia	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
165	(165, 165)	165.0	165.0		('fliz', 'cusf')	False												fliz	cusf	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
166	(166, 166)	166.0	166.0		('cadc', 'yedw')	False												cadc	yedw	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
168	(168, 168)	168.0	168.0		('pdhr', 'cuss')	False												pdhr	cuss	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
169	(169, 169)	169.0	169.0		('gadx', 'phob')	False												gadx	phob	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
170	(170, 170)	170.0	170.0		('torr', 'gady')	False												torr	gady	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
171	(171, 171)	171.0	171.0		('mara', 'rpos')	False												mara	rpos	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
173	(173, 173)	173.0	173.0		('fis', 'adiy')	False												fis	adiy	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
174	(174, 174)	174.0	174.0		('cspa', 'cyoe')	False												cspa	cyoe	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
175	(175, 175)	175.0	175.0		('adiy', 'yedx')	False												adiy	yedx	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
176	(176, 176)	176.0	176.0		('sdia', 'lon')	False												sdia	lon	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
178	(178, 178)	178.0	178.0		('pdhr', 'lon')	False												pdhr	lon	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
179	(179, 179)	179.0	179.0		('crp', 'cadc')	False												crp	cadc	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
180	(180, 180)	180.0	180.0		('mara', 'cusr')	False												mara	cusr	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
181	(181, 181)	181.0	181.0		('gadw', 'crp')	False												gadw	crp	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
182	(182, 182)	182.0	182.0		('ydeo', 'torc')	False												ydeo	torc	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
183	(183, 183)	183.0	183.0		('fliz', 'yedw')	False												fliz	yedw	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
184	(184, 184)	184.0	184.0		('mara', 'tnab')	False												mara	tnab	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
186	(186, 186)	186.0	186.0		('gadx', 'cyoe')	False												gadx	cyoe	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
187	(187, 187)	187.0	187.0		('gadw', 'adiy')	False												gadw	adiy	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
189	(189, 189)	189.0	189.0		('gade', 'fur')	False												gade	fur	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
190	(190, 190)	190.0	190.0		('narl', 'gade')	False												narl	gade	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
191	(191, 191)	191.0	191.0		('gadw', 'cyoc')	False												gadw	cyoc	torr	4	1	1	200	0.17065318868391238	0.5851122807017537
