Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
5	7	0	(0, 7)	4.0	5.0	3.605551275463989	('tdca', 'tdcb')	True	2749.0	('tdca', 'tdcb')	0.0	[(0, 0.86772254503567059, 1.1145531275619507e-40), (10, 0.57247058381820048, 1.7608487131868512e-06), (20, 0.69662317944583074, 1.7666598820520581e-09), (30, 0.77092835712376284, 3.7307056854635625e-15), (60, 0.33630692220183273, 0.055670954552148988), (90, 0.36884431013375485, 0.15976777218556423)]	['+']	tdca	tdcb	tdca	43.0	tdcb	43.0	tdca	tdcb	43	4	1	1	27	0.8211913293853413	0.7283950617283951
2	9	2	(2, 9)	4.333333333333333	2.0	4.041451884327381	('tdca', 'tdcd')	True	2751.0	('tdca', 'tdcd')	0.0	[(0, 0.78712123045929927, 1.2238959799135441e-28), (10, 0.55819403432235826, 3.5853950175531358e-06), (20, 0.61144802163484002, 4.3627580701301368e-07), (30, 0.79250547320085596, 1.8176237631817865e-16), (60, 0.11957908053606787, 0.50744115545428492), (90, 0.12364036069247894, 0.6482453974275999)]	['+']	tdca	tdcd	tdca	43.0	tdcd	43.0	tdca	tdcd	43	4	1	1	27	0.8211913293853413	0.7283950617283951
3	11	1	(1, 11)	5.0	3.0	5.291502622129181	('tdca', 'tdcc')	True	2750.0	('tdca', 'tdcc')	0.0	[(0, 0.82607407131402022, 1.1205225344856795e-33), (10, 0.5379202946365963, 9.315723802303166e-06), (20, 0.66992381746092666, 1.2047348132360949e-08), (30, 0.80903456934167572, 1.3952711397763625e-17), (60, 0.2031176105105808, 0.25692110913291472), (90, 0.24496120065527729, 0.36050469792840401)]	['+']	tdca	tdcc	tdca	43.0	tdcc	43.0	tdca	tdcc	43	4	1	1	27	0.8211913293853413	0.7283950617283951
0	14	3	(0, 14)	5.666666666666667	3.0	7.3711147958319945	('tdca', 'tdce')	True	2752.0	('tdca', 'tdce')	0.0	[(0, 0.59563814757314326, 7.721797094115305e-14), (10, 0.66883177914551784, 5.1984694429818328e-09), (20, 0.73169001777188181, 1.0104465569701674e-10), (30, 0.55418526328796236, 5.3344630611765171e-07), (60, 0.2088647225798623, 0.2434150221280526), (90, 0.15036784671116082, 0.57830787759462143)]	['+']	tdca	tdce	tdca	43.0	tdce	43.0	tdca	tdce	43	4	1	1	27	0.8211913293853413	0.7283950617283951
10	4	5	(4, 10)	6.333333333333333	5.0	3.2145502536643185	('tdca', 'crp')	False												tdca	crp	43	4	1	1	27	0.8211913293853413	0.7283950617283951
11	0	8	(0, 11)	6.333333333333333	8.0	5.686240703077327	('tdca', 'tdcr')	False												tdca	tdcr	43	4	1	1	27	0.8211913293853413	0.7283950617283951
1	13	6	(1, 13)	6.666666666666667	6.0	6.027713773341708	('tdca', 'tdcg')	True	2754.0	('tdca', 'tdcg')	0.0	[(0, 0.43417663409204738, 2.4581113644980668e-07), (10, 0.46931308955044637, 0.0001551684193832466), (20, 0.59276197369434225, 1.1851538959112819e-06), (30, 0.47000221526004182, 3.5426475723444025e-05), (60, 0.16228601695312161, 0.36688815220376592), (90, 0.10744246659661305, 0.69206245422492063)]	['+']	tdca	tdcg	tdca	43.0	tdcg	43.0	tdca	tdcg	43	4	1	1	27	0.8211913293853413	0.7283950617283951
4	15	4	(4, 15)	7.666666666666667	4.0	6.3508529610858835	('tdca', 'tdcf')	True	2753.0	('tdca', 'tdcf')	0.0	[(0, 0.46855143132707366, 1.887939658799219e-08), (10, 0.36498734880280226, 0.0041393300134464732), (20, 0.55439985748332998, 7.6586879451568297e-06), (30, 0.48077750589944623, 2.1986795124815137e-05), (60, 0.27981952121260739, 0.11476052203544447), (90, 0.21108854025739787, 0.43259035308895777)]	['+']	tdca	tdcf	tdca	43.0	tdcf	43.0	tdca	tdcf	43	4	1	1	27	0.8211913293853413	0.7283950617283951
15	10	20	(10, 20)	15.0	15.0	5.0	('tdcr', 'tdcd')	True	2757.0	('tdcr', 'tdcd')	10.0	[(0, 0.32561045750832895, 0.00015668622329210999), (10, 0.68632212002043247, 1.4234553662814704e-09), (20, 0.60974126672028106, 4.7925277038918061e-07), (30, 0.35893690385934274, 0.0021127749085565395), (60, 0.092641874387180967, 0.60811094247437125), (90, 0.063587569034665198, 0.81502089355418272)]	['+']	tdcr	tdcd	tdcr	43.0	tdcd	43.0	tdcr	tdcd	43	4	1	1	27	0.8211913293853413	0.7283950617283951
17	6	22	(6, 22)	15.0	17.0	8.18535277187245	('tdcr', 'tdcc')	True	2756.0	('tdcr', 'tdcc')	10.0	[(0, 0.34719861775298322, 5.1861293499603253e-05), (10, 0.69905217691327903, 5.2336550855146404e-10), (20, 0.60123800101080882, 7.591485467975084e-07), (30, 0.34467636523751194, 0.0032450870001814358), (60, 0.12875437044545096, 0.47516591696394517), (90, 0.21428450238493829, 0.42549076421868548)]	['+']	tdcr	tdcc	tdcr	43.0	tdcc	43.0	tdcr	tdcc	43	4	1	1	27	0.8211913293853413	0.7283950617283951
