Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
5	6	3	(3, 6)	4.666666666666667	5.0	1.5275252316519468	('soxr', 'yhid')	False												soxr	yhid	0	4	1	1	125	0.13476789539399062	0.4753435655253838
2	15	13	(2, 15)	10.0	13.0	7.0	('mara', 'marb')	True	2075.0	('mara', 'marb')	0.0	[(0, 0.86477047646594785, 4.1501933982323099e-40), (10, 0.70778822495707339, 2.5546323527581449e-10), (20, 0.61770211098704753, 3.0772839220842808e-07), (30, 0.34011007476223892, 0.0037079103511266317), (60, 0.29158748906665033, 0.09966973549899931), (90, 0.34868654823353346, 0.18563289238845432)]	['+']	mara	marb	mara	0.0	marb	27.0	mara	marb	0	4	1	1	125	0.13476789539399062	0.4753435655253838
1	33	1	(1, 33)	11.666666666666666	1.0	18.475208614068027	('fnr', 'pqib')	False												fnr	pqib	0	4	1	1	125	0.13476789539399062	0.4753435655253838
0	37	0	(0, 37)	12.333333333333334	0.0	21.361959960016154	('fnr', 'acra')	False												fnr	acra	0	4	1	1	125	0.13476789539399062	0.4753435655253838
26	10	4	(4, 26)	13.333333333333334	10.0	11.372481406154654	('fnr', 'cpxr')	False												fnr	cpxr	0	4	1	1	125	0.13476789539399062	0.4753435655253838
8	16	17	(8, 17)	13.666666666666666	16.0	4.932882862316248	('soxr', 'micf')	False												soxr	micf	0	4	1	1	125	0.13476789539399062	0.4753435655253838
16	29	5	(5, 29)	16.666666666666668	16.0	12.013880860626733	('fnr', 'pgi')	False												fnr	pgi	0	4	1	1	125	0.13476789539399062	0.4753435655253838
3	41	8	(3, 41)	17.333333333333332	8.0	20.64784088793144	('fnr', 'inaa')	False												fnr	inaa	0	4	1	1	125	0.13476789539399062	0.4753435655253838
28	18	10	(10, 28)	18.666666666666668	18.0	9.018499505645789	('soxr', 'rimk')	False												soxr	rimk	0	4	1	1	125	0.13476789539399062	0.4753435655253838
6	47	9	(6, 47)	20.666666666666668	9.0	22.854612955229264	('fnr', 'acrb')	False												fnr	acrb	0	4	1	1	125	0.13476789539399062	0.4753435655253838
19	32	22	(19, 32)	24.333333333333332	22.0	6.8068592855540455	('fnr', 'zwf')	True	1417.0	('fnr', 'zwf')	30.0	[(0, 0.67314904442011703, 1.7379317034981481e-18), (10, 0.49222135178470594, 6.4803676418890595e-05), (20, 0.54332688322493428, 1.2584149319407847e-05), (30, 0.82522132213561228, 8.7657274967652026e-19), (60, 0.39977530767700287, 0.021164089023626875), (90, 0.44881641604672234, 0.081192293165769855)]	['-']	fnr	zwf	fnr	6.0	zwf	0.0	fnr	zwf	0	4	1	1	125	0.13476789539399062	0.4753435655253838
13	12	49	(12, 49)	24.666666666666668	13.0	21.07921567168317	('fur', 'flda')	False												fur	flda	0	4	1	1	125	0.13476789539399062	0.4753435655253838
11	4	60	(4, 60)	25.0	11.0	30.512292604784715	('soxr', 'slp')	False												soxr	slp	0	4	1	1	125	0.13476789539399062	0.4753435655253838
4	67	6	(4, 67)	25.666666666666668	6.0	35.809682117177935	('marr', 'mara')	True	150.0	('marr', 'mara')	0.0	[(0, 0.88915141548128107, 2.7633347244297016e-45), (10, 0.78326658147445338, 1.4031915551634297e-13), (20, 0.64319945645953669, 6.8297680169379932e-08), (30, 0.35229812035225566, 0.002586257488982481), (60, 0.31812452333110974, 0.071196836278966946), (90, 0.69567098732078758, 0.0027665919057284411)]	['-']	marr	mara	marr	27.0	mara	0.0	marr	mara	0	4	1	1	125	0.13476789539399062	0.4753435655253838
21	14	43	(14, 43)	26.0	21.0	15.132745950421556	('oxyr', 'tolc')	False												oxyr	tolc	0	4	1	1	125	0.13476789539399062	0.4753435655253838
24	39	15	(15, 39)	26.0	24.0	12.12435565298214	('crp', 'fumc')	True	616.0	('crp', 'fumc')	0.0	[(0, 0.61196528873498057, 1.032350444757777e-14), (10, 0.52313848166715116, 1.7991249420766353e-05), (20, 0.4040806221357528, 0.0018254221847582028), (30, 0.3567041958055861, 0.0022625334007278204), (60, 0.20143427035349776, 0.26096887645334432), (90, -0.29243852772570061, 0.27171720139573363)]	['+']	crp	fumc	crp	1.0	fumc	0.0	crp	fumc	0	4	1	1	125	0.13476789539399062	0.4753435655253838
9	9	65	(9, 65)	27.666666666666668	9.0	32.331615074619044	('soxr', 'pura')	False												soxr	pura	0	4	1	1	125	0.13476789539399062	0.4753435655253838
14	43	28	(14, 43)	28.333333333333332	28.0	14.502873278538061	('fnr', 'soda')	True	1370.0	('fnr', 'soda')	30.0	[(0, 0.63924442499590739, 2.7286253156601506e-16), (10, 0.51569718694244682, 2.4773001572106318e-05), (20, 0.50772008778526723, 5.5470600652827765e-05), (30, 0.83640749028208972, 1.0906991229122606e-19), (60, 0.33624279579687766, 0.055720553789229355), (90, 0.50834635016411933, 0.044367516768818158)]	['-']	fnr	soda	fnr	6.0	soda	0.0	fnr	soda	0	4	1	1	125	0.13476789539399062	0.4753435655253838
29	7	54	(7, 54)	30.0	29.0	23.515952032609693	('cpxr', 'fpr')	False												cpxr	fpr	0	4	1	1	125	0.13476789539399062	0.4753435655253838
36	19	36	(19, 36)	30.333333333333332	36.0	9.814954576223638	('cpxr', 'soda')	False												cpxr	soda	0	4	1	1	125	0.13476789539399062	0.4753435655253838
39	13	46	(13, 46)	32.666666666666664	39.0	17.3877351409933	('lrp', 'putp')	False												lrp	putp	0	4	1	1	125	0.13476789539399062	0.4753435655253838
23	49	32	(23, 49)	34.666666666666664	32.0	13.203534880225572	('fnr', 'ynce')	False												fnr	ynce	0	4	1	1	125	0.13476789539399062	0.4753435655253838
34	65	7	(7, 65)	35.333333333333336	34.0	29.022979401386987	('soxr', 'fldb')	False												soxr	fldb	0	4	1	1	125	0.13476789539399062	0.4753435655253838
20	54	33	(20, 54)	35.666666666666664	33.0	17.15614564327703	('fnr', 'pqia')	False												fnr	pqia	0	4	1	1	125	0.13476789539399062	0.4753435655253838
48	17	53	(17, 53)	39.333333333333336	48.0	19.5021366350801	('crp', 'poxb')	False												crp	poxb	0	4	1	1	125	0.13476789539399062	0.4753435655253838
