Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
6	3	0	(0, 6)	3.0	3.0	3.0	('oxyr', 'csge')	False												oxyr	csge	oxyr	3	1	2	51	0.4438297971729673	0.6261940673705381
2	10	8	(2, 10)	6.666666666666667	8.0	4.163331998932265	('oxyr', 'csgf')	False												oxyr	csgf	oxyr	3	1	2	51	0.4438297971729673	0.6261940673705381
5	18	5	(5, 18)	9.333333333333334	5.0	7.505553499465135	('oxyr', 'csga')	False												oxyr	csga	oxyr	3	1	2	51	0.4438297971729673	0.6261940673705381
0	26	7	(0, 26)	11.0	7.0	13.45362404707371	('fliz', 'csgc')	True	1623.0	('fliz', 'csgc')	60.0	[(0, 0.32576391221068418, 0.00015550390733391704), (10, 0.095767906597467339, 0.46668356222949348), (20, 0.019622734453966489, 0.88480552420870107), (30, 0.54512139213368893, 8.8634434993070544e-07), (60, 0.76492247357229848, 2.1789929481004267e-07), (90, 0.69900578274347502, 0.002586821154197044)]	['-']	fliz	csgc	fliz	28.0	csgc	28.0	fliz	csgc	oxyr	3	1	2	51	0.4438297971729673	0.6261940673705381
8	15	10	(8, 15)	11.0	10.0	3.605551275463989	('fur', 'csga')	False												fur	csga	oxyr	3	1	2	51	0.4438297971729673	0.6261940673705381
3	21	11	(3, 21)	11.666666666666666	11.0	9.018499505645789	('oxyr', 'csgb')	False												oxyr	csgb	oxyr	3	1	2	51	0.4438297971729673	0.6261940673705381
15	7	14	(7, 15)	12.0	14.0	4.358898943540674	('fur', 'oxyr')	False												fur	oxyr	oxyr	3	1	2	51	0.4438297971729673	0.6261940673705381
9	8	22	(8, 22)	13.0	9.0	7.810249675906654	('fliz', 'oxyr')	False												fliz	oxyr	oxyr	3	1	2	51	0.4438297971729673	0.6261940673705381
17	0	28	(0, 28)	15.0	17.0	14.106735979665885	('fliz', 'uxub')	False												fliz	uxub	oxyr	3	1	2	51	0.4438297971729673	0.6261940673705381
38	20	2	(2, 38)	20.0	20.0	18.0	('oxyr', 'yhja')	True	2471.0	('oxyr', 'yhja')		[(0, -0.086280470523126027, 0.32903021396766885), (10, 0.20792200590508861, 0.11090164133502779), (20, 0.25426193021221738, 0.056313230687859477), (30, 0.21832984796011073, 0.067375485006585328), (60, 0.083537550950087441, 0.64394336066588209), (90, 0.22543116348313583, 0.40120878675287647)]	['+']	oxyr	yhja	oxyr	3.0	yhja	3.0	oxyr	yhja	oxyr	3	1	2	51	0.4438297971729673	0.6261940673705381
25	25	16	(16, 25)	22.0	25.0	5.196152422706632	('fliz', 'katg')	False												fliz	katg	oxyr	3	1	2	51	0.4438297971729673	0.6261940673705381
24	2	43	(2, 43)	23.0	24.0	20.518284528683193	('oxyr', 'fliz')	False												oxyr	fliz	oxyr	3	1	2	51	0.4438297971729673	0.6261940673705381
16	4	65	(4, 65)	28.333333333333332	16.0	32.316146634976974	('fliz', 'flu')	False												fliz	flu	oxyr	3	1	2	51	0.4438297971729673	0.6261940673705381
18	5	72	(5, 72)	31.666666666666668	18.0	35.52933060632206	('oxyr', 'trxc')	True	2465.0	('oxyr', 'trxc')		[(0, 0.0065098819020095178, 0.94140189578006506), (10, -0.096049026179042984, 0.4653704543369741), (20, -0.06338422443378991, 0.63949140944749328), (30, -0.24051822440345716, 0.043338386786104542), (60, -0.16077937555813618, 0.3714133074145286), (90, -0.3612167497485515, 0.1692523961517651)]	['+']	oxyr	trxc	oxyr	3.0	trxc	3.0	oxyr	trxc	oxyr	3	1	2	51	0.4438297971729673	0.6261940673705381
14	1	82	(1, 82)	32.333333333333336	14.0	43.50095784386056	('fliz', 'csge')	True	1624.0	('fliz', 'csge')	10.0	[(0, -0.48984564990230645, 3.3216883819946573e-09), (10, -0.69832670528563734, 5.5484652307654827e-10), (20, -0.67145545190700295, 1.0848538496052489e-08), (30, -0.40137060077906761, 0.00052226528594952464), (60, 0.023071132647990201, 0.8985921138327716), (90, 0.33915367079219355, 0.1987690424246788)]	['-']	fliz	csge	fliz	28.0	csge	28.0	fliz	csge	oxyr	3	1	2	51	0.4438297971729673	0.6261940673705381
33	12	55	(12, 55)	33.333333333333336	33.0	21.501937897160182	('fur', 'ahpf')	False												fur	ahpf	oxyr	3	1	2	51	0.4438297971729673	0.6261940673705381
