Dionesus-rank	Lasso-rank	RandomForest-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
20	22	28	(20, 28)	23.333333333333332	22.0	4.163331998932266	('fnr', 'zwf')	True	1417.0	('fnr', 'zwf')	30.0	[(0, 0.67314904442011703, 1.7379317034981481e-18), (10, 0.49222135178470594, 6.4803676418890595e-05), (20, 0.54332688322493428, 1.2584149319407847e-05), (30, 0.82522132213561228, 8.7657274967652026e-19), (60, 0.39977530767700287, 0.021164089023626875), (90, 0.44881641604672234, 0.081192293165769855)]	['-']	fnr	zwf	fnr	6.0	zwf	0.0	fnr	zwf	0	4	0	1	125	0.12838371995595813	0.48308854781582056
19	21	34	(19, 34)	24.666666666666668	21.0	8.144527815247079	('oxyr', 'tolc')	False												oxyr	tolc	0	4	0	1	125	0.12838371995595813	0.48308854781582056
3	66	6	(3, 66)	25.0	6.0	35.53871128783372	('marr', 'marb')	False												marr	marb	0	4	0	1	125	0.12838371995595813	0.48308854781582056
7	64	9	(7, 64)	26.666666666666668	9.0	32.34707611722168	('fnr', 'acra')	False												fnr	acra	0	4	0	1	125	0.12838371995595813	0.48308854781582056
9	13	61	(9, 61)	27.666666666666668	13.0	28.93671255228094	('cpxr', 'fpr')	False												cpxr	fpr	0	4	0	1	125	0.12838371995595813	0.48308854781582056
36	9	46	(9, 46)	30.333333333333332	36.0	19.139836293274126	('cpxr', 'soda')	False												cpxr	soda	0	4	0	1	125	0.12838371995595813	0.48308854781582056
10	80	8	(8, 80)	32.666666666666664	10.0	41.00406483915142	('fnr', 'pqib')	False												fnr	pqib	0	4	0	1	125	0.12838371995595813	0.48308854781582056
8	61	29	(8, 61)	32.666666666666664	29.0	26.689573494781314	('soxr', 'slp')	False												soxr	slp	0	4	0	1	125	0.12838371995595813	0.48308854781582056
0	101	0	(0, 101)	33.666666666666664	0.0	58.312377188152205	('marr', 'mara')	True	150.0	('marr', 'mara')	0.0	[(0, 0.88915141548128107, 2.7633347244297016e-45), (10, 0.78326658147445338, 1.4031915551634297e-13), (20, 0.64319945645953669, 6.8297680169379932e-08), (30, 0.35229812035225566, 0.002586257488982481), (60, 0.31812452333110974, 0.071196836278966946), (90, 0.69567098732078758, 0.0027665919057284411)]	['-']	marr	mara	marr	27.0	mara	0.0	marr	mara	0	4	0	1	125	0.12838371995595813	0.48308854781582056
53	0	49	(0, 53)	34.0	49.0	29.512709126747414	('cpxr', 'zwf')	False												cpxr	zwf	0	4	0	1	125	0.12838371995595813	0.48308854781582056
4	38	62	(4, 62)	34.666666666666664	38.0	29.143323992525858	('fur', 'flda')	False												fur	flda	0	4	0	1	125	0.12838371995595813	0.48308854781582056
27	59	19	(19, 59)	35.0	27.0	21.166010488516726	('fnr', 'pgi')	False												fnr	pgi	0	4	0	1	125	0.12838371995595813	0.48308854781582056
18	41	64	(18, 64)	41.0	41.0	23.0	('soxr', 'pura')	False												soxr	pura	0	4	0	1	125	0.12838371995595813	0.48308854781582056
34	71	27	(27, 71)	44.0	34.0	23.643180835073778	('soxr', 'micf')	False												soxr	micf	0	4	0	1	125	0.12838371995595813	0.48308854781582056
15	81	36	(15, 81)	44.0	36.0	33.71943060017473	('crp', 'poxb')	False												crp	poxb	0	4	0	1	125	0.12838371995595813	0.48308854781582056
38	54	41	(38, 54)	44.333333333333336	41.0	8.504900548115383	('crp', 'hdea')	False												crp	hdea	0	4	0	1	125	0.12838371995595813	0.48308854781582056
2	133	2	(2, 133)	45.666666666666664	2.0	75.63288526384098	('mara', 'marr')	True	147.0	('mara', 'marr')	0.0	[(0, 0.88915141548128107, 2.7633347244297016e-45), (10, 0.76138079893919497, 1.6400217199827674e-12), (20, 0.60822119442797362, 5.2083918607458338e-07), (30, 0.38663827294346609, 0.00086664552099234408), (60, 0.23758106449735539, 0.183080418573487), (90, 0.52999968336303593, 0.03471298448533932)]	['+']	mara	marr	mara	0.0	marr	27.0	mara	marr	0	4	0	1	125	0.12838371995595813	0.48308854781582056
5	137	1	(1, 137)	47.666666666666664	5.0	77.39078325830107	('soxr', 'yhid')	False												soxr	yhid	0	4	0	1	125	0.12838371995595813	0.48308854781582056
23	73	78	(23, 78)	58.0	73.0	30.4138126514911	('soxr', 'ompn')	False												soxr	ompn	0	4	0	1	125	0.12838371995595813	0.48308854781582056
40	85	55	(40, 85)	60.0	55.0	22.9128784747792	('arca', 'hdeb')	False												arca	hdeb	0	4	0	1	125	0.12838371995595813	0.48308854781582056
61	70	53	(53, 70)	61.333333333333336	61.0	8.504900548115383	('fnr', 'fpr')	False												fnr	fpr	0	4	0	1	125	0.12838371995595813	0.48308854781582056
91	63	30	(30, 91)	61.333333333333336	63.0	30.534133905079628	('soxr', 'rimk')	False												soxr	rimk	0	4	0	1	125	0.12838371995595813	0.48308854781582056
1	183	4	(1, 183)	62.666666666666664	4.0	104.22251836015734	('mara', 'marb')	True	2075.0	('mara', 'marb')	0.0	[(0, 0.86477047646594785, 4.1501933982323099e-40), (10, 0.70778822495707339, 2.5546323527581449e-10), (20, 0.61770211098704753, 3.0772839220842808e-07), (30, 0.34011007476223892, 0.0037079103511266317), (60, 0.29158748906665033, 0.09966973549899931), (90, 0.34868654823353346, 0.18563289238845432)]	['+']	mara	marb	mara	0.0	marb	27.0	mara	marb	0	4	0	1	125	0.12838371995595813	0.48308854781582056
26	135	32	(26, 135)	64.33333333333333	32.0	61.27261487266015	('lrp', 'putp')	False												lrp	putp	0	4	0	1	125	0.12838371995595813	0.48308854781582056
41	45	109	(41, 109)	65.0	45.0	38.157568056677825	('cpxr', 'pgi')	False												cpxr	pgi	0	4	0	1	125	0.12838371995595813	0.48308854781582056
65	92	40	(40, 92)	65.66666666666667	65.0	26.006409466386035	('fnr', 'ynce')	False												fnr	ynce	0	4	0	1	125	0.12838371995595813	0.48308854781582056
55	94	51	(51, 94)	66.66666666666667	55.0	23.75570107012911	('marr', 'nfsa')	False												marr	nfsa	0	4	0	1	125	0.12838371995595813	0.48308854781582056
134	44	23	(23, 134)	67.0	44.0	58.966091951222275	('crp', 'fpr')	False												crp	fpr	0	4	0	1	125	0.12838371995595813	0.48308854781582056
175	27	11	(11, 175)	71.0	27.0	90.42123644365851	('cpxr', 'poxb')	False												cpxr	poxb	0	4	0	1	125	0.12838371995595813	0.48308854781582056
70	107	54	(54, 107)	77.0	70.0	27.184554438136374	('fnr', 'riba')	False												fnr	riba	0	4	0	1	125	0.12838371995595813	0.48308854781582056
6	224	7	(6, 224)	79.0	7.0	125.57467897629681	('crp', 'fumc')	True	616.0	('crp', 'fumc')	0.0	[(0, 0.61196528873498057, 1.032350444757777e-14), (10, 0.52313848166715116, 1.7991249420766353e-05), (20, 0.4040806221357528, 0.0018254221847582028), (30, 0.3567041958055861, 0.0022625334007278204), (60, 0.20143427035349776, 0.26096887645334432), (90, -0.29243852772570061, 0.27171720139573363)]	['+']	crp	fumc	crp	1.0	fumc	0.0	crp	fumc	0	4	0	1	125	0.12838371995595813	0.48308854781582056
72	30	162	(30, 162)	88.0	72.0	67.43886120034946	('oxyr', 'pura')	False												oxyr	pura	0	4	0	1	125	0.12838371995595813	0.48308854781582056
42	192	44	(42, 192)	92.66666666666667	44.0	86.03100216394863	('crp', 'puta')	False												crp	puta	0	4	0	1	125	0.12838371995595813	0.48308854781582056
43	8	235	(8, 235)	95.33333333333333	43.0	122.21429267206571	('oxyr', 'ydbk')	False												oxyr	ydbk	0	4	0	1	125	0.12838371995595813	0.48308854781582056
133	76	84	(76, 133)	97.66666666666667	84.0	30.859898466024372	('cpxr', 'yhid')	False												cpxr	yhid	0	4	0	1	125	0.12838371995595813	0.48308854781582056
178	3	113	(3, 178)	98.0	113.0	88.45903006477066	('basr', 'pgi')	False												basr	pgi	0	4	0	1	125	0.12838371995595813	0.48308854781582056
102	131	63	(63, 131)	98.66666666666667	102.0	34.122328955294556	('fur', 'hdeb')	False												fur	hdeb	0	4	0	1	125	0.12838371995595813	0.48308854781582056
48	239	12	(12, 239)	99.66666666666667	48.0	122.00136611256995	('soxr', 'fldb')	False												soxr	fldb	0	4	0	1	125	0.12838371995595813	0.48308854781582056
21	265	22	(21, 265)	102.66666666666667	22.0	140.58567968798718	('crp', 'soxs')	False												crp	soxs	0	4	0	1	125	0.12838371995595813	0.48308854781582056
31	246	33	(31, 246)	103.33333333333333	33.0	123.5570043879882	('fis', 'ptsg')	True	1588.0	('fis', 'ptsg')		[(0, 0.34095141264255396, 7.2019626338537638e-05), (10, 0.17803153343366976, 0.17353983457042202), (20, 0.088642241438282879, 0.51201701312172676), (30, 0.19522386053813173, 0.10277910023868275), (60, 0.49359729914142109, 0.0035105761847526022), (90, 0.39564918832702195, 0.12928862857368453)]	['+-']	fis	ptsg	fis	45.0	ptsg	0.0	fis	ptsg	0	4	0	1	125	0.12838371995595813	0.48308854781582056
56	213	42	(42, 213)	103.66666666666667	56.0	94.94384305121282	('cpxr', 'rob')	False												cpxr	rob	0	4	0	1	125	0.12838371995595813	0.48308854781582056
83	178	65	(65, 178)	108.66666666666667	83.0	60.715182066212506	('crp', 'arca')	False												crp	arca	0	4	0	1	125	0.12838371995595813	0.48308854781582056
112	77	137	(77, 137)	108.66666666666667	112.0	30.13856886670854	('cpxr', 'phop')	False												cpxr	phop	0	4	0	1	125	0.12838371995595813	0.48308854781582056
101	19	213	(19, 213)	111.0	101.0	97.38583059151881	('cpxr', 'inaa')	False												cpxr	inaa	0	4	0	1	125	0.12838371995595813	0.48308854781582056
100	129	105	(100, 129)	111.33333333333333	105.0	15.50268793897798	('basr', 'puta')	True	16.0	('basr', 'puta')		[(0, 0.36284206483912046, 2.2095571115635047e-05), (10, 0.33350635552553726, 0.0092142346963394826), (20, 0.3248305977317637, 0.013688277895425354), (30, 0.24456004379792159, 0.039835817628486772), (60, 0.57703079847465533, 0.00043903253003762621), (90, 0.65045926050225578, 0.006365900786023046)]	['-']	basr	puta	basr	28.0	puta	0.0	basr	puta	0	4	0	1	125	0.12838371995595813	0.48308854781582056
121	125	90	(90, 125)	112.0	121.0	19.157244060668017	('ompr', 'ynce')	False												ompr	ynce	0	4	0	1	125	0.12838371995595813	0.48308854781582056
49	181	119	(49, 181)	116.33333333333333	119.0	66.04039168064747	('fis', 'puta')	False												fis	puta	0	4	0	1	125	0.12838371995595813	0.48308854781582056
160	180	25	(25, 180)	121.66666666666667	160.0	84.31093246627826	('soxs', 'nfo')	True	2727.0	('soxs', 'nfo')	10.0	[(0, 0.21361958912521345, 0.014672928731019707), (10, 0.56194332176628403, 2.9841893167044137e-06), (20, 0.33151863448588775, 0.011764074881299944), (30, 0.20168751488951775, 0.091667774818691386), (60, 0.2001668313862846, 0.2640440816612743), (90, 0.23630404559284401, 0.37825454885257415)]	['+']	soxs	nfo	soxs	0.0	nfo	0.0	soxs	nfo	0	4	0	1	125	0.12838371995595813	0.48308854781582056
81	121	166	(81, 166)	122.66666666666667	121.0	42.524502740576914	('fur', 'oxyr')	False												fur	oxyr	0	4	0	1	125	0.12838371995595813	0.48308854781582056
63	79	228	(63, 228)	123.33333333333333	79.0	90.99633692261096	('puta', 'basr')	False												puta	basr	0	4	0	1	125	0.12838371995595813	0.48308854781582056
206	83	85	(83, 206)	124.66666666666667	85.0	70.44383105235924	('oxyr', 'micf')	False												oxyr	micf	0	4	0	1	125	0.12838371995595813	0.48308854781582056
85	127	164	(85, 164)	125.33333333333333	127.0	39.5263625107767	('acrr', 'ynce')	False												acrr	ynce	0	4	0	1	125	0.12838371995595813	0.48308854781582056
86	215	81	(81, 215)	127.33333333333333	86.0	75.96271015000276	('marr', 'acrr')	False												marr	acrr	0	4	0	1	125	0.12838371995595813	0.48308854781582056
24	359	5	(5, 359)	129.33333333333334	24.0	199.1239145189079	('acrr', 'slp')	False												acrr	slp	0	4	0	1	125	0.12838371995595813	0.48308854781582056
267	84	39	(39, 267)	130.0	84.0	120.76009274590675	('cpxr', 'ygib')	False												cpxr	ygib	0	4	0	1	125	0.12838371995595813	0.48308854781582056
37	310	48	(37, 310)	131.66666666666666	48.0	154.5390996910922	('crp', 'acna')	True	502.0	('crp', 'acna')		[(0, 0.25166366627889014, 0.0038729117634414838), (10, -0.040756514827428932, 0.75717999594164076), (20, -0.11251152268818167, 0.40468978928041743), (30, 0.43132669945999386, 0.0001730963548004113), (60, 0.51792659139462616, 0.0020204110013946315), (90, 0.65001783256373458, 0.0064137668469689477)]	['+']	crp	acna	crp	1.0	acna	0.0	crp	acna	0	4	0	1	125	0.12838371995595813	0.48308854781582056
94	5	301	(5, 301)	133.33333333333334	94.0	151.8694614902329	('oxyr', 'ompn')	False												oxyr	ompn	0	4	0	1	125	0.12838371995595813	0.48308854781582056
152	29	219	(29, 219)	133.33333333333334	152.0	96.36562319278245	('rob', 'oxyr')	False												rob	oxyr	0	4	0	1	125	0.12838371995595813	0.48308854781582056
193	139	71	(71, 193)	134.33333333333334	139.0	61.133733186624006	('fnr', 'ompn')	False												fnr	ompn	0	4	0	1	125	0.12838371995595813	0.48308854781582056
71	283	56	(56, 283)	136.66666666666666	71.0	126.95012143882862	('basr', 'ompr')	False												basr	ompr	0	4	0	1	125	0.12838371995595813	0.48308854781582056
77	158	177	(77, 177)	137.33333333333334	158.0	53.106810611571596	('fur', 'yhid')	False												fur	yhid	0	4	0	1	125	0.12838371995595813	0.48308854781582056
114	167	135	(114, 167)	138.66666666666666	135.0	26.689573494781314	('rob', 'ompr')	False												rob	ompr	0	4	0	1	125	0.12838371995595813	0.48308854781582056
